tournament_id,season_id,player_name,player_id,team_name,team_id,goals,assists,rating,expectedGoals,expectedAssists,totalShots,shotsOnTarget,keyPasses,successfulDribbles,tackles,yellowCards,redCards,minutesPlayed,appearances,_metric_order,_league_id,_season,_source,_scraped_at
238,52769,Cezary Miszta,938292,Rio Ave,3036,0,0,8.7,,0.0,0,0,0,0,0,0,0,90,1,rating,POR,2023-2024,datafc_sofascore,2026-08-09T01:27:00.461969
238,52769,Viktor Gyökeres,804508,Sporting CP,3001,29,10,7.92,22.71,6.08,114,58,54,68,16,3,0,2915,33,rating,POR,2023-2024,datafc_sofascore,2026-08-09T01:27:00.461969
238,52769,Ángel Di María,30027,Benfica,3006,9,10,7.8,9.05,13.39,93,38,82,55,20,4,0,2229,28,rating,POR,2023-2024,datafc_sofascore,2026-08-09T01:27:00.461969
238,52769,Rafa Silva,252577,Benfica,3006,14,12,7.6,15.21,8.27,84,34,62,51,23,3,0,2488,30,rating,POR,2023-2024,datafc_sofascore,2026-08-09T01:27:00.461969
238,52769,Pedro Gonçalves,895764,Sporting CP,3001,11,12,7.57,11.02,8.55,90,32,65,29,47,4,0,2591,32,rating,POR,2023-2024,datafc_sofascore,2026-08-09T01:27:00.461969
238,52769,Gonçalo Pinto,1397563,Chaves,3025,0,0,7.5,,0.0,0,0,0,0,0,0,0,90,1,rating,POR,2023-2024,datafc_sofascore,2026-08-09T01:27:00.461969
238,52769,Orkun Kökçü,907461,Benfica,3006,7,8,7.5,5.14,3.25,49,23,52,12,32,7,0,1795,27,rating,POR,2023-2024,datafc_sofascore,2026-08-09T01:27:00.461969
238,52769,Simon Banza,825945,Sporting Braga,2999,21,4,7.42,16.72,1.64,88,42,19,21,11,2,0,2007,28,rating,POR,2023-2024,datafc_sofascore,2026-08-09T01:27:00.461969
238,52769,Iván Marcano,26056,FC Porto,3002,2,0,7.42,1.31,0.31,6,4,2,0,9,1,0,368,5,rating,POR,2023-2024,datafc_sofascore,2026-08-09T01:27:00.461969
238,52769,Moatasem Al-Musrati,868958,Sporting Braga,2999,3,0,7.42,2.54,1.13,22,7,5,4,20,1,0,804,11,rating,POR,2023-2024,datafc_sofascore,2026-08-09T01:27:00.461969
238,52769,João Neves,1190933,Benfica,3006,3,1,7.41,1.75,3.26,29,11,25,41,65,3,0,2320,33,rating,POR,2023-2024,datafc_sofascore,2026-08-09T01:27:00.461969
