player_id,player_name,date_of_birth,age,nationality,nationality_id,height,weight,preferred_foot,jersey_number,position,position_detailed,market_value,market_currency,team_id,team_name,_league_id,_season,_source,_scraped_at
1136110,Esmir Bajraktarević,2005-03-10,21.0,Bosnia & Herzegovina,,175.0,,Left,19,F,['RW'],8199999.0,EUR,2952,PSV Eindhoven,NED,2024-2025,datafc_sofascore,2026-08-09T08:54:17.678259
986395,Ricardo Pepi,2003-01-09,23.0,USA,,185.0,73.0,Right,9,F,['ST'],31000000.0,EUR,2952,PSV Eindhoven,NED,2024-2025,datafc_sofascore,2026-08-09T08:54:17.678259
1047395,Couhaib Driouech,2002-04-17,24.0,Morocco,,175.0,,Left,11,F,['LW'],7100000.0,EUR,2952,PSV Eindhoven,NED,2024-2025,datafc_sofascore,2026-08-09T08:54:17.678259
1212550,Ruben van Bommel,2004-08-03,22.0,Netherlands,,191.0,,Right,7,F,['LW'],10500000.0,EUR,2952,PSV Eindhoven,NED,2024-2025,datafc_sofascore,2026-08-09T08:54:17.678259
38710,Ivan Perišić,1989-02-02,37.0,Croatia,,187.0,,Both,5,M,"['LW', 'RW']",1200000.0,EUR,2952,PSV Eindhoven,NED,2024-2025,datafc_sofascore,2026-08-09T08:54:17.678259
812145,Dennis Man,1998-08-26,27.0,Romania,,182.0,,Left,27,M,['RW'],15700000.0,EUR,2952,PSV Eindhoven,NED,2024-2025,datafc_sofascore,2026-08-09T08:54:17.678259
126588,Filip Kostić,1992-11-01,33.0,Serbia,,184.0,82.0,Left,,M,['ML'],1800000.0,EUR,2952,PSV Eindhoven,NED,2024-2025,datafc_sofascore,2026-08-09T08:54:17.678259
1146018,Paul Wanner,2005-12-22,20.0,Austria,,186.0,,Left,10,M,"['AM', 'MC']",23000000.0,EUR,2952,PSV Eindhoven,NED,2024-2025,datafc_sofascore,2026-08-09T08:54:17.678259
850816,Joey Veerman,1998-11-19,27.0,Netherlands,,185.0,,Right,23,M,"['MC', 'DM']",26000000.0,EUR,2952,PSV Eindhoven,NED,2024-2025,datafc_sofascore,2026-08-09T08:54:17.678259
845798,Guus Til,1997-12-22,28.0,Netherlands,,183.0,74.0,Right,20,M,"['MC', 'AM', 'ST']",15500000.0,EUR,2952,PSV Eindhoven,NED,2024-2025,datafc_sofascore,2026-08-09T08:54:17.678259
1184054,Kodai Sano,2003-09-25,22.0,Japan,,176.0,,Right,23,M,"['MC', 'DM']",12900000.0,EUR,2952,PSV Eindhoven,NED,2024-2025,datafc_sofascore,2026-08-09T08:54:17.678259
192308,Alassane Pléa,1993-03-10,33.0,France,,180.0,,Right,14,M,"['ST', 'LW', 'AM']",2600000.0,EUR,2952,PSV Eindhoven,NED,2024-2025,datafc_sofascore,2026-08-09T08:54:17.678259
980671,Sven Mijnans,2000-03-09,26.0,Netherlands,,190.0,,Left,21,M,"['AM', 'MC']",16399999.0,EUR,2952,PSV Eindhoven,NED,2024-2025,datafc_sofascore,2026-08-09T08:54:17.678259
1886213,Noah Fernandez,2008-01-09,18.0,Belgium,,170.0,,Left,31,M,['MC'],3900000.0,EUR,2952,PSV Eindhoven,NED,2024-2025,datafc_sofascore,2026-08-09T08:54:17.678259
