tournament_id,season_id,player_name,player_id,team_name,team_id,goals,assists,rating,expectedGoals,expectedAssists,totalShots,shotsOnTarget,keyPasses,successfulDribbles,tackles,yellowCards,redCards,minutesPlayed,appearances,_metric_order,_league_id,_season,_source,_scraped_at
8,61643,Aitor Fernández,99516,Osasuna,2820,0,0,8.4,,0.0,0,0,0,0,0,0,0,90,1,rating,ESP,2024-2025,datafc_sofascore,2026-08-09T01:09:00.746439
8,61643,Leo Román,1131909,Mallorca,2826,0,0,7.83,,0.02,0,0,0,1,0,0,0,630,7,rating,ESP,2024-2025,datafc_sofascore,2026-08-09T01:09:00.746439
8,61643,Raphinha,831005,FC Barcelona,2817,18,9,7.8,19.38,10.11,114,43,92,52,36,4,0,2844,36,rating,ESP,2024-2025,datafc_sofascore,2026-08-09T01:09:00.746439
8,61643,Lamine Yamal,1402912,FC Barcelona,2817,9,13,7.79,9.81,11.61,144,47,65,161,42,3,0,2861,35,rating,ESP,2024-2025,datafc_sofascore,2026-08-09T01:09:00.746439
8,61643,Kylian Mbappé,826643,Real Madrid,2829,31,3,7.7,25.93,6.59,161,85,52,83,8,3,1,2915,34,rating,ESP,2024-2025,datafc_sofascore,2026-08-09T01:09:00.746439
8,61643,Sergio Arribas,1119678,Real Betis,2816,0,0,7.6,,0.0,0,0,0,0,7,0,0,90,1,rating,ESP,2024-2025,datafc_sofascore,2026-08-09T01:09:00.746439
8,61643,Unai Marrero,1094782,Real Sociedad,2824,0,0,7.6,,0.0,0,0,0,0,0,0,0,180,2,rating,ESP,2024-2025,datafc_sofascore,2026-08-09T01:09:00.746439
8,61643,Pedri,992587,FC Barcelona,2817,4,5,7.59,2.18,9.0,25,11,70,40,61,3,0,2892,37,rating,ESP,2024-2025,datafc_sofascore,2026-08-09T01:09:00.746439
8,61643,Isco,103417,Real Betis,2816,9,8,7.54,8.62,3.86,44,15,61,27,20,5,0,1551,22,rating,ESP,2024-2025,datafc_sofascore,2026-08-09T01:09:00.746439
8,61643,Alex Baena,910031,Villarreal,2819,7,9,7.48,7.18,12.58,70,18,98,21,28,9,0,2602,32,rating,ESP,2024-2025,datafc_sofascore,2026-08-09T01:09:00.746439
8,61643,Federico Valverde,831808,Real Madrid,2829,6,4,7.47,2.66,3.16,57,22,39,16,50,4,0,3032,36,rating,ESP,2024-2025,datafc_sofascore,2026-08-09T01:09:00.746439
8,61643,Jude Bellingham,991011,Real Madrid,2829,9,8,7.45,11.5,4.5,62,23,42,41,61,5,1,2494,31,rating,ESP,2024-2025,datafc_sofascore,2026-08-09T01:09:00.746439
8,61643,Giovani Lo Celso,798835,Real Betis,2816,8,3,7.41,4.77,5.2,34,19,43,21,34,4,0,1455,25,rating,ESP,2024-2025,datafc_sofascore,2026-08-09T01:09:00.746439
