league,season,team,player,nation,pos,age,born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,_league_id,_season,_stat_type,_scraped_at
ESP-La Liga,2324,Alavés,Joaquín Panichelli,ARG,"MF,FW",20,2002,2.5,0,0,0,8,4,1,0,1,3,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Alavés,Jon Guridi,ESP,MF,28,1995,29.8,2,0,0,22,30,2,21,19,24,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Alavés,Jon Karrikaburu,ESP,FW,20,2002,0.2,0,0,0,1,0,1,0,0,0,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Alavés,Kiké,ESP,FW,33,1989,15.8,3,0,0,24,36,7,9,2,5,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Alavés,Luis Rioja,ESP,MF,29,1993,27.8,4,0,0,23,18,10,175,17,19,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Alavés,Mamadou Sylla,SEN,FW,29,1994,0.2,0,0,0,1,2,0,0,0,0,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Alavés,Miguel,ESP,FW,23,1999,0.7,0,0,0,2,3,0,0,0,0,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Alavés,Nahuel Tenaglia,ARG,DF,27,1996,12.7,5,0,0,13,14,2,17,13,15,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Alavés,Rafa Marín,ESP,DF,21,2002,27.1,6,0,0,28,16,0,2,31,18,,,1,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Alavés,Rubén Duarte,ESP,DF,27,1995,20.9,7,0,0,31,31,0,71,20,17,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Alavés,Samu Omorodion,ESP,FW,19,2004,21.3,6,0,0,30,30,16,2,1,3,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Alavés,Tomás Mendes,ESP,MF,18,2004,0.1,0,0,0,0,0,0,0,0,0,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Alavés,Unai Ropero,ESP,FW,21,2001,0.1,0,0,0,1,0,0,0,0,0,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Alavés,Victor Parada,ESP,DF,21,2002,0.0,0,0,0,0,0,0,0,0,1,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Alavés,Xeber,ESP,"MF,FW",26,1997,3.4,1,0,0,9,0,1,14,1,5,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Almería,Adri Embarba,ESP,"MF,FW",31,1992,27.5,5,0,0,37,41,15,172,15,38,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Almería,Alejandro Pozo Pozo,ESP,"DF,MF",24,1999,10.8,3,0,0,16,6,0,41,7,13,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Almería,Aleksandar Radovanović,SRB,DF,29,1993,6.3,2,0,0,7,2,0,0,11,7,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Almería,Anthony Lozano,HON,FW,30,1993,8.6,1,0,0,22,20,5,4,3,5,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Almería,Arnau Puigmal,ESP,"MF,DF",22,2001,2.8,3,0,0,7,4,0,14,3,1,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Almería,Bruno Langa,MOZ,DF,25,1997,9.1,1,1,0,4,12,0,16,5,11,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Almería,Chumi,ESP,DF,24,1999,27.0,4,0,0,23,8,0,2,15,23,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Almería,César Montes,MEX,DF,26,1997,19.9,5,0,0,22,11,2,3,10,15,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Almería,Diego Mariño,ESP,GK,33,1990,1.0,0,0,0,0,0,0,0,0,0,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Almería,Dion Lopy,SEN,MF,21,2002,21.3,5,0,0,30,40,0,7,14,36,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Almería,Fernando,ESP,GK,33,1990,4.0,0,0,0,0,0,0,0,0,0,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Almería,Gonzalo Melero,ESP,"MF,FW",29,1994,12.3,3,0,0,21,17,0,3,4,9,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Almería,Houboulang Mendes,GNB,DF,25,1998,4.4,0,0,0,6,10,1,5,2,14,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Almería,Ibrahima Koné,MLI,FW,24,1999,3.1,0,0,0,3,4,6,2,0,0,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Almería,Iddrisu Baba,GHA,MF,27,1996,15.9,5,0,0,29,34,0,4,11,24,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Almería,Jonathan Viera,ESP,MF,33,1989,10.1,3,1,1,10,16,4,6,4,9,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Almería,Kaiky,BRA,DF,19,2004,5.8,2,0,0,7,0,0,1,3,4,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Almería,Largie Ramazani,BEL,"MF,FW",22,2001,17.3,11,2,2,27,24,9,31,35,7,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Almería,Lucas Robertone,ARG,MF,26,1997,26.5,11,0,0,38,54,2,65,47,35,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Almería,Luis Suárez,COL,"FW,MF",25,1997,10.2,3,0,0,18,17,5,7,0,5,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Almería,Luka Romero,ARG,MF,18,2004,4.9,2,0,0,8,11,0,2,1,1,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Almería,Luís Maximiano,POR,GK,24,1999,33.0,1,0,0,1,3,0,0,0,0,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Almería,Lázaro,BRA,MF,21,2002,3.2,0,0,0,3,7,2,11,1,1,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Almería,Léo Baptistão,BRA,"FW,MF",30,1992,20.4,6,1,0,21,29,13,26,12,16,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Almería,Marc Pubill,ESP,DF,20,2003,20.9,2,0,0,21,34,0,67,14,26,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Almería,Marciano Tchami,GNB,FW,19,2004,0.5,0,0,0,0,0,0,1,0,0,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Almería,Marcos Peña,ESP,MF,18,2005,4.9,3,0,0,8,4,0,0,13,14,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Almería,Marko Milovanović,SRB,FW,19,2003,3.4,0,0,0,15,6,4,1,0,4,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Almería,Paco Sanz,ESP,DF,18,2004,0.3,0,0,0,0,0,0,0,0,0,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Almería,Rachad Fettal,MAR,FW,18,2005,0.2,0,0,0,1,0,0,0,0,0,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Almería,Sergio Akieme,ESP,"DF,MF",25,1997,18.6,2,0,0,18,17,1,56,10,15,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Almería,Sergio Arribas,ESP,"MF,FW",21,2001,22.7,1,0,0,14,42,2,59,14,17,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Almería,Srđan Babić,SRB,DF,27,1996,1.0,0,0,0,2,0,0,0,0,2,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Almería,Álex Centelles,ESP,DF,25,1997,10.9,2,0,0,10,13,1,43,16,7,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Almería,Édgar González,ESP,"DF,MF",26,1997,28.0,7,1,1,29,7,3,2,35,21,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Athletic Club,Adu Ares,ESP,MF,21,2001,2.9,2,0,0,5,12,1,11,1,4,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Athletic Club,Aingeru Olabarrieta,ESP,FW,17,2005,0.1,0,0,0,0,0,0,2,0,0,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Athletic Club,Aitor Paredes,ESP,DF,23,2000,30.0,9,1,1,37,11,0,1,31,12,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Athletic Club,Ander Herrera,ESP,MF,33,1989,11.4,4,0,0,21,11,0,12,16,33,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Athletic Club,Asier Villalibre,ESP,FW,25,1997,5.7,0,0,0,7,11,3,2,0,1,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Athletic Club,Beñat Prados,ESP,MF,22,2001,16.1,1,0,0,29,24,0,10,23,28,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Athletic Club,Dani García,ESP,MF,33,1990,8.3,4,0,0,11,7,0,0,8,11,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Athletic Club,Daniel Vivian,ESP,DF,24,1999,32.0,6,0,0,37,26,1,5,29,29,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Athletic Club,Gorka Guruzeta,ESP,FW,26,1996,24.6,2,0,0,44,23,11,12,15,22,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Athletic Club,Iker Muniain,ESP,MF,30,1992,6.6,1,0,0,5,11,0,33,0,1,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Athletic Club,Imanol,ESP,DF,23,2000,5.8,2,0,0,5,2,0,21,9,6,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Athletic Club,Iñaki Williams,GHA,MF,29,1994,31.6,4,0,0,32,45,25,110,13,18,,,1,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Athletic Club,Iñigo Lekue,ESP,DF,30,1993,22.2,4,0,0,15,7,0,37,16,21,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Athletic Club,Iñigo Ruiz de Galarreta,ESP,MF,29,1993,23.2,7,0,0,54,41,0,58,12,32,,,1,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Athletic Club,Julen Agirrezabala,ESP,GK,22,2000,2.6,0,0,0,0,0,0,0,0,0,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Athletic Club,Mikel Jauregizar,ESP,MF,19,2003,1.7,0,0,0,4,1,0,6,0,0,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Athletic Club,Mikel Vesga,ESP,MF,30,1993,17.0,2,0,0,28,6,0,15,31,20,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Athletic Club,Nico Williams,ESP,MF,21,2002,25.1,6,1,1,19,37,12,152,4,12,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Athletic Club,Oihan Sancet,ESP,MF,23,2000,21.9,5,2,1,30,35,3,29,10,11,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Athletic Club,Peru Nolaskoain,ESP,"DF,MF",24,1998,0.1,0,0,0,0,0,0,0,0,1,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Athletic Club,Raúl García,ESP,FW,37,1986,4.7,3,0,0,20,10,5,6,2,6,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Athletic Club,Unai Gómez,ESP,MF,20,2003,9.7,1,0,0,11,20,0,20,2,9,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Athletic Club,Unai Simón,ESP,GK,26,1997,35.4,2,0,0,0,8,0,0,1,1,,,1,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Athletic Club,Yeray Álvarez,ESP,DF,28,1995,12.8,1,1,0,15,14,0,1,10,9,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Athletic Club,Yuri Berchiche,ESP,DF,33,1990,21.4,5,0,0,29,33,0,43,19,26,,,1,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Athletic Club,Álex Berenguer,ESP,MF,28,1995,17.7,4,0,0,30,22,12,139,5,15,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Athletic Club,Óscar de Marcos,ESP,DF,34,1989,25.1,5,0,0,22,12,5,119,12,41,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Atlético Madrid,Abdellah Raihani,MAR,FW,19,2004,0.1,0,0,0,0,1,0,0,0,0,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Atlético Madrid,Antoine Griezmann,FRA,"FW,MF",32,1991,29.4,5,0,0,16,26,14,125,11,20,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Atlético Madrid,Arthur Vermeeren,BEL,MF,18,2005,1.8,2,0,0,7,1,0,0,6,0,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Atlético Madrid,Axel Witsel,BEL,DF,34,1989,30.9,5,0,0,24,28,0,4,16,21,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Atlético Madrid,César Azpilicueta,ESP,"DF,MF",33,1989,15.8,4,0,0,29,12,0,11,16,15,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Atlético Madrid,Gabriel Paulista,BRA,DF,32,1990,4.5,1,0,0,4,0,0,0,3,5,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Atlético Madrid,Jan Oblak,SVN,GK,30,1993,38.0,1,0,0,0,2,0,0,0,0,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Atlético Madrid,Javi Galán,ESP,"DF,MF",28,1994,1.0,1,0,0,1,4,0,6,1,3,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Atlético Madrid,José María Giménez,URU,DF,28,1995,14.7,5,0,0,17,2,0,1,10,9,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Atlético Madrid,Koke,ESP,MF,31,1992,27.7,5,0,0,19,19,0,10,15,42,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Atlético Madrid,Marcos Llorente,ESP,"MF,DF",28,1995,28.5,5,0,0,31,27,19,70,13,23,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Atlético Madrid,Mario Hermoso,ESP,DF,28,1995,28.4,9,0,0,32,23,1,38,28,25,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Atlético Madrid,Memphis,NED,FW,29,1994,9.9,2,0,0,14,16,8,12,1,2,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Atlético Madrid,Nahuel Molina,ARG,"MF,DF",25,1998,20.6,4,1,0,20,16,7,87,8,22,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Atlético Madrid,Pablo Barrios,ESP,MF,20,2003,17.3,5,0,0,23,24,0,16,27,25,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Atlético Madrid,Reinildo Mandava,MOZ,DF,29,1994,8.1,2,0,0,14,8,0,6,15,21,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Atlético Madrid,Rodrigo De Paul,ARG,MF,29,1994,23.1,7,0,0,26,59,1,45,11,21,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Atlético Madrid,Rodrigo Riquelme,ESP,"MF,DF",23,2000,17.0,1,0,0,11,28,9,63,9,19,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Atlético Madrid,Salim El Jebari,MAR,MF,19,2004,0.1,0,0,0,1,0,0,1,0,0,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Atlético Madrid,Samuel Lino,BRA,"MF,DF",23,1999,23.1,1,0,0,27,56,9,41,14,34,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Atlético Madrid,Saúl Ñíguez,ESP,MF,28,1994,15.3,10,1,1,42,14,2,16,15,39,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Atlético Madrid,Stefan Savić,MNE,DF,32,1991,18.1,7,1,1,16,6,1,4,25,18,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Atlético Madrid,Thomas Lemar,FRA,MF,27,1995,1.8,0,0,0,3,2,0,6,0,1,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Atlético Madrid,Yannick Carrasco,BEL,"DF,MF",29,1993,2.5,0,0,0,2,2,1,8,1,4,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Atlético Madrid,Álvaro Morata,ESP,FW,30,1992,21.2,4,1,1,33,36,33,10,1,10,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Atlético Madrid,Ángel Correa,ARG,"FW,MF",28,1995,17.0,3,0,0,24,32,17,41,2,14,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Atlético Madrid,Çağlar Söyüncü,TUR,DF,27,1996,1.3,0,1,0,3,1,1,0,1,1,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Barcelona,Abde Ezzalzouli,MAR,"FW,MF",21,2001,0.8,0,0,0,1,3,0,7,0,1,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Barcelona,Alejandro Balde,ESP,"DF,MF",19,2003,15.3,1,0,0,8,18,4,37,5,9,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Barcelona,Andreas Christensen,DEN,"DF,MF",27,1996,22.0,4,0,0,26,10,0,0,20,15,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Barcelona,Ansu Fati,ESP,"FW,MF",20,2002,0.6,0,0,0,0,4,1,0,1,0,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Barcelona,Eric García,ESP,"DF,MF",22,2001,0.6,1,0,0,1,0,0,0,0,0,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Barcelona,Fermin López,ESP,"MF,FW",20,2003,16.1,2,0,0,43,17,10,18,3,20,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Barcelona,Ferran Torres,ESP,FW,23,2000,13.5,2,0,0,8,16,16,21,5,8,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Barcelona,Frenkie de Jong,NED,MF,26,1997,18.2,7,0,0,19,22,1,26,15,26,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Barcelona,Gavi,ESP,"MF,FW",18,2004,10.5,5,0,0,31,23,4,8,8,23,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Barcelona,Héctor Fort,ESP,DF,16,2006,3.5,0,0,0,8,1,1,6,2,6,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Barcelona,Iñaki Peña,ESP,GK,24,1999,10.0,0,0,0,0,1,0,0,0,0,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Barcelona,Iñigo Martínez,ESP,DF,32,1991,14.4,5,0,0,10,11,1,3,13,5,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Barcelona,João Cancelo,POR,DF,29,1994,27.8,7,0,0,39,26,4,82,33,47,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Barcelona,João Félix,POR,FW,23,1999,17.1,3,0,0,21,54,9,18,11,16,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Barcelona,Jules Koundé,FRA,DF,24,1998,32.2,4,0,0,23,16,2,35,28,24,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Barcelona,Lamine Yamal,ESP,"FW,MF",16,2007,24.5,3,0,0,23,52,4,87,20,37,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Barcelona,Marc Casado,ESP,MF,19,2003,0.2,0,0,0,0,2,0,0,1,1,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Barcelona,Marc Guiu,ESP,FW,17,2006,0.8,1,0,0,1,2,1,0,0,0,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Barcelona,Marc-André ter Stegen,GER,GK,31,1992,28.0,3,0,0,0,1,0,0,0,0,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Barcelona,Marcos Alonso,ESP,DF,32,1990,2.8,0,0,0,7,6,0,15,3,3,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Barcelona,Oriol Romeu,ESP,MF,31,1991,10.4,4,0,0,15,11,0,7,11,22,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Barcelona,Pau Cubarsí,ESP,DF,16,2007,17.3,4,0,0,15,2,0,1,11,13,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Barcelona,Pedri,ESP,"MF,FW",20,2002,16.4,3,0,0,11,22,1,9,14,22,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Barcelona,Raphinha,BRA,"FW,MF",26,1996,15.2,4,1,0,17,25,7,81,13,8,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Barcelona,Robert Lewandowski,POL,FW,34,1988,30.6,5,0,0,23,55,24,18,9,4,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
ESP-La Liga,2324,Barcelona,Ronald Araújo,URU,DF,24,1999,22.2,6,0,0,25,9,0,7,10,22,,,0,ESP,2023-2024,misc,2026-08-06T22:52:14.474425
