country,tournament,tournament_id,season_id,team_name,team_id,position,matches,wins,draws,losses,scores_for,scores_against,points,category,_league_id,_season,_source,_scraped_at
Netherlands,VriendenLoterij Eredivisie,37,77012,Excelsior,2967,13,34,10,8,16,43,56,38,Total,NED,2025-2026,datafc_sofascore,2026-08-09T08:54:20.733401
Netherlands,VriendenLoterij Eredivisie,37,77012,SC Telstar,2972,14,34,9,10,15,49,55,37,Total,NED,2025-2026,datafc_sofascore,2026-08-09T08:54:20.733401
Netherlands,VriendenLoterij Eredivisie,37,77012,PEC Zwolle,2971,15,34,9,10,15,44,71,37,Total,NED,2025-2026,datafc_sofascore,2026-08-09T08:54:20.733401
Netherlands,VriendenLoterij Eredivisie,37,77012,FC Volendam,2968,16,34,8,8,18,35,55,32,Total,NED,2025-2026,datafc_sofascore,2026-08-09T08:54:20.733401
Netherlands,VriendenLoterij Eredivisie,37,77012,NAC Breda,2947,17,34,6,11,17,35,58,29,Total,NED,2025-2026,datafc_sofascore,2026-08-09T08:54:20.733401
Netherlands,VriendenLoterij Eredivisie,37,77012,Heracles Almelo,2977,18,34,5,4,25,35,85,19,Total,NED,2025-2026,datafc_sofascore,2026-08-09T08:54:20.733401
Netherlands,VriendenLoterij Eredivisie,37,77012,PSV Eindhoven,2952,1,17,13,2,2,58,26,41,Home,NED,2025-2026,datafc_sofascore,2026-08-09T08:54:20.733401
Netherlands,VriendenLoterij Eredivisie,37,77012,Feyenoord,2959,2,17,11,3,3,39,23,36,Home,NED,2025-2026,datafc_sofascore,2026-08-09T08:54:20.733401
Netherlands,VriendenLoterij Eredivisie,37,77012,FC Utrecht,2948,3,17,10,3,4,31,13,33,Home,NED,2025-2026,datafc_sofascore,2026-08-09T08:54:20.733401
Netherlands,VriendenLoterij Eredivisie,37,77012,NEC Nijmegen,2962,4,17,9,5,3,41,25,32,Home,NED,2025-2026,datafc_sofascore,2026-08-09T08:54:20.733401
Netherlands,VriendenLoterij Eredivisie,37,77012,FC Twente,2955,5,17,9,5,3,29,16,32,Home,NED,2025-2026,datafc_sofascore,2026-08-09T08:54:20.733401
Netherlands,VriendenLoterij Eredivisie,37,77012,AFC Ajax,2953,6,17,9,4,4,32,17,31,Home,NED,2025-2026,datafc_sofascore,2026-08-09T08:54:20.733401
Netherlands,VriendenLoterij Eredivisie,37,77012,AZ Alkmaar,2950,7,17,8,7,2,39,26,31,Home,NED,2025-2026,datafc_sofascore,2026-08-09T08:54:20.733401
