country,tournament,tournament_id,season_id,team_name,team_id,position,matches,wins,draws,losses,scores_for,scores_against,points,category,_league_id,_season,_source,_scraped_at
Netherlands,VriendenLoterij Eredivisie,37,52554,Excelsior,2967,13,17,4,7,6,26,27,19,Home,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:28.146903
Netherlands,VriendenLoterij Eredivisie,37,52554,RKC Waalwijk,2956,14,17,4,6,7,20,25,18,Home,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:28.146903
Netherlands,VriendenLoterij Eredivisie,37,52554,PEC Zwolle,2971,15,17,5,3,9,19,31,18,Home,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:28.146903
Netherlands,VriendenLoterij Eredivisie,37,52554,Almere City FC,2990,16,17,3,7,7,18,30,16,Home,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:28.146903
Netherlands,VriendenLoterij Eredivisie,37,52554,Vitesse,2958,17,17,2,6,9,15,30,12,Home,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:28.146903
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Volendam,2968,18,17,3,2,12,16,44,11,Home,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:28.146903
Netherlands,VriendenLoterij Eredivisie,37,52554,PSV Eindhoven,2952,1,17,13,3,1,57,10,42,Away,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:28.146903
Netherlands,VriendenLoterij Eredivisie,37,52554,Feyenoord,2959,2,17,13,3,1,41,16,42,Away,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:28.146903
Netherlands,VriendenLoterij Eredivisie,37,52554,AZ Alkmaar,2950,3,17,8,5,4,29,21,29,Away,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:28.146903
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Twente,2955,4,17,7,5,5,29,19,26,Away,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:28.146903
Netherlands,VriendenLoterij Eredivisie,37,52554,Sparta Rotterdam,2960,5,17,8,2,7,26,23,26,Away,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:28.146903
Netherlands,VriendenLoterij Eredivisie,37,52554,NEC Nijmegen,2962,6,17,6,7,4,33,26,25,Away,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:28.146903
Netherlands,VriendenLoterij Eredivisie,37,52554,AFC Ajax,2953,7,17,6,5,6,35,40,23,Away,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:28.146903
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Utrecht,2948,8,17,5,6,6,20,24,21,Away,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:28.146903
Netherlands,VriendenLoterij Eredivisie,37,52554,Go Ahead Eagles,2979,9,17,5,6,6,16,23,21,Away,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:28.146903
Netherlands,VriendenLoterij Eredivisie,37,52554,PEC Zwolle,2971,10,17,4,6,7,26,36,18,Away,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:28.146903
Netherlands,VriendenLoterij Eredivisie,37,52554,Almere City FC,2990,11,17,4,6,7,15,29,18,Away,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:28.146903
Netherlands,VriendenLoterij Eredivisie,37,52554,SC Heerenveen,2964,12,17,4,4,9,23,34,16,Away,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:28.146903
Netherlands,VriendenLoterij Eredivisie,37,52554,Vitesse,2958,13,17,4,0,13,15,44,12,Away,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:28.146903
Netherlands,VriendenLoterij Eredivisie,37,52554,RKC Waalwijk,2956,14,17,3,2,12,18,31,11,Away,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:28.146903
Netherlands,VriendenLoterij Eredivisie,37,52554,Heracles Almelo,2977,15,17,3,2,12,16,39,11,Away,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:28.146903
Netherlands,VriendenLoterij Eredivisie,37,52554,Fortuna Sittard,2957,16,17,2,5,10,10,36,11,Away,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:28.146903
Netherlands,VriendenLoterij Eredivisie,37,52554,Excelsior,2967,17,17,2,4,11,24,46,10,Away,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:28.146903
Netherlands,VriendenLoterij Eredivisie,37,52554,FC Volendam,2968,18,17,1,5,11,18,44,8,Away,NED,2023-2024,datafc_sofascore,2026-08-09T08:45:28.146903
