tournament_id,season_id,player_name,player_id,team_name,team_id,goals,assists,rating,expectedGoals,expectedAssists,totalShots,shotsOnTarget,keyPasses,successfulDribbles,tackles,yellowCards,redCards,minutesPlayed,appearances,_metric_order,_league_id,_season,_source,_scraped_at
8,77559,Adrián,50539,Real Betis,2816,0,0,8.1,,0.0,0,0,0,0,0,1,0,90,1,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Lamine Yamal,1402912,FC Barcelona,2817,16,11,7.93,12.81,10.09,117,37,73,133,35,1,0,2268,28,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Angel Fortuno,1082734,Espanyol,2814,0,0,7.9,,0.0,0,0,0,0,0,0,0,90,1,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Pablo Cunat Campos,2660173,Levante UD,2849,0,0,7.75,,0.0,0,0,0,0,0,0,0,180,2,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Dani Cárdenas,965832,Rayo Vallecano,2818,0,0,7.75,,0.0,0,0,0,0,1,0,0,360,4,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Unai Marrero,1094782,Real Sociedad,2824,0,0,7.7,,0.0,0,0,0,0,0,1,0,90,1,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Álvaro Cortés,1464652,FC Barcelona,2817,0,0,7.6,,0.03,0,0,0,1,1,0,0,90,1,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Aitor Fernández,99516,Osasuna,2820,0,0,7.6,,0.0,0,0,0,1,0,3,0,136,2,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Kylian Mbappé,826643,Real Madrid,2829,25,5,7.56,23.95,6.2,146,63,65,78,4,4,0,2604,31,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Pedri,992587,FC Barcelona,2817,2,9,7.56,1.57,5.39,21,10,64,38,50,0,1,2107,29,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Raphinha,831005,FC Barcelona,2817,13,3,7.51,10.36,5.81,65,24,43,21,15,5,0,1388,22,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Vinícius Júnior,868812,Real Madrid,2829,16,5,7.5,13.65,5.6,101,46,70,87,29,8,0,2825,36,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Iker Luque,1544428,Atlético Madrid,2836,1,0,7.5,0.4,0.03,3,2,0,0,1,0,0,27,1,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Matías Dituro,556884,Elche,2846,0,0,7.36,,0.12,0,0,3,0,0,1,0,1980,22,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Joan García,930267,FC Barcelona,2817,0,0,7.34,,0.01,0,0,0,1,6,1,0,2700,30,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Federico Valverde,831808,Real Madrid,2829,5,8,7.29,2.89,4.74,51,22,43,23,41,3,1,2746,33,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Abdessamad Ezzalzouli,1011375,Real Betis,2816,10,8,7.29,9.2,3.46,73,26,32,39,53,3,0,2255,29,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Dean Huijsen,1176744,Real Madrid,2829,2,2,7.28,2.26,1.18,20,5,10,2,31,7,1,2037,28,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Éder Militão,822519,Real Madrid,2829,2,1,7.27,1.78,0.71,21,9,8,3,23,2,0,1141,16,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Frenkie de Jong,795222,FC Barcelona,2817,1,5,7.26,1.17,3.72,7,2,35,5,45,4,1,1637,25,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Jude Bellingham,991011,Real Madrid,2829,6,4,7.26,7.26,2.19,51,26,36,37,51,3,0,1917,28,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Azzedine Ounahi,991421,Girona FC,24264,5,2,7.24,3.4,4.42,51,19,36,69,23,7,0,1766,24,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Mathew Ryan,134029,Levante UD,2849,0,0,7.24,0.16,0.07,2,0,0,0,2,4,0,3240,36,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Nicolas Pépé,593526,Villarreal,2819,8,8,7.24,8.26,6.38,63,25,57,59,31,4,0,2396,36,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Aarón Escandell,368922,Real Oviedo,2851,0,1,7.24,,0.14,0,0,2,2,0,3,0,3240,36,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Aurélien Tchouaméni,859025,Real Madrid,2829,1,0,7.23,2.66,2.95,45,7,25,3,68,8,0,2622,33,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Guido Rodríguez,609752,Valencia,2828,4,0,7.23,1.0,0.83,15,5,7,10,41,4,0,1308,16,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,David Soria,604258,Getafe,2859,0,0,7.21,,0.12,0,0,1,0,0,2,0,3420,38,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Christantus Uche,1884145,Getafe,2859,1,1,7.2,1.42,0.51,6,1,4,6,2,1,0,270,3,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Dodi Lukebakio,823631,Sevilla,2833,1,0,7.2,0.08,0.86,2,1,9,1,0,0,0,180,2,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Iñaki Peña,794949,Elche,2846,0,0,7.19,,0.19,0,0,3,0,0,0,0,1440,16,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Antony,958380,Real Betis,2816,8,6,7.19,8.79,6.08,90,34,56,27,39,6,1,2459,32,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Pau Cubarsí,1402913,FC Barcelona,2817,1,0,7.18,0.54,0.73,10,2,5,1,42,3,0,2708,31,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Arda Güler,1091116,Real Madrid,2829,4,9,7.17,4.57,7.18,49,19,70,27,46,1,0,2026,33,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Aleix Febas,286167,Elche,2846,2,2,7.16,2.21,3.12,23,8,27,52,77,10,0,3166,36,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Juan Foyth,873189,Villarreal,2819,0,0,7.15,0.12,0.18,2,0,0,3,20,2,0,936,13,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Marko Dmitrović,94527,Espanyol,2814,0,0,7.13,,0.39,0,0,1,0,3,0,0,3330,37,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Gerard Moreno,146866,Villarreal,2819,10,0,7.13,6.3,2.27,39,16,23,17,15,0,0,1350,22,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Marc Pubill,1094106,Atlético Madrid,2836,1,1,7.13,0.92,0.6,11,4,3,4,25,2,0,1382,19,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,João Cancelo,138892,FC Barcelona,2817,2,2,7.13,0.5,1.98,13,4,15,25,27,1,0,962,16,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Pablo Fornals,816763,Real Betis,2816,9,6,7.12,3.92,5.9,44,19,87,25,39,2,0,2865,37,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Eric García,876214,FC Barcelona,2817,1,2,7.11,2.96,2.4,25,7,31,2,74,6,0,2730,34,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Yéremy Pino,984624,Villarreal,2819,0,1,7.1,0.16,0.97,2,1,7,0,2,0,0,160,2,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Alassane Diatta,1893907,Villarreal,2819,0,0,7.1,,0.01,0,0,0,1,1,0,0,24,1,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Vladyslav Krapyvtsov,1521733,Girona FC,24264,0,0,7.1,,0.0,0,0,0,0,0,0,0,136,2,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Vedat Muriqi,310874,Mallorca,2826,23,1,7.1,18.52,1.52,116,50,23,16,9,4,1,3134,37,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Koke,84539,Atlético Madrid,2836,2,2,7.1,0.72,4.49,14,4,35,3,50,6,0,2236,34,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Jan Oblak,69768,Atlético Madrid,2836,0,0,7.1,,0.03,0,0,0,0,0,0,0,2700,30,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Pape Gueye,879694,Villarreal,2819,5,2,7.08,3.96,2.81,47,13,24,15,40,8,0,2143,30,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Andriy Lunin,857574,Real Madrid,2829,0,0,7.08,,0.01,0,0,0,0,1,0,1,540,6,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Pau López,548848,Real Betis,2816,0,0,7.08,,0.01,0,0,0,0,1,1,0,810,9,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Stole Dimitrievski,97951,Valencia,2828,0,0,7.07,,0.03,0,0,0,0,1,1,0,1800,20,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Florian Lejeune,88528,Rayo Vallecano,2818,2,1,7.06,2.29,0.41,50,18,17,8,66,7,0,3231,36,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Lucas Bergström,996903,Mallorca,2826,0,0,7.06,,0.02,0,0,0,0,0,1,0,450,5,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Diego Llorente,305278,Real Betis,2816,1,0,7.06,0.94,0.12,4,3,1,1,27,5,0,1226,18,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Gerard Martín,1094827,FC Barcelona,2817,0,0,7.06,0.2,0.97,7,4,13,6,40,6,0,2140,32,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Fermín López,1153270,FC Barcelona,2817,6,9,7.06,6.99,4.47,68,25,34,44,48,3,0,1797,30,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Mikel Oyarzabal,823622,Real Sociedad,2824,15,4,7.06,15.24,3.63,79,36,42,36,29,3,0,2714,34,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Edu Expósito,877262,Espanyol,2814,1,6,7.06,2.35,6.79,44,13,83,34,53,9,0,2542,36,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Álvaro Odriozola,353250,Real Sociedad,2824,1,0,7.05,0.52,0.35,1,1,3,0,5,0,0,202,5,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Marcos Alonso,69408,Celta Vigo,2821,1,0,7.05,2.2,1.96,24,3,13,17,41,5,0,2770,32,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Paulo Gazzaniga,164343,Girona FC,24264,0,0,7.05,,0.05,0,0,0,0,1,4,1,3103,35,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Carlos Romero,1396048,Espanyol,2814,6,3,7.03,2.8,3.44,42,12,27,49,97,4,0,3195,36,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Rafa Marín,984623,Villarreal,2819,1,0,7.03,0.37,0.65,5,1,7,2,37,1,0,1980,23,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Takefusa Kubo,880218,Real Sociedad,2824,2,4,7.03,2.39,3.52,28,12,33,37,29,2,0,1508,24,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Pathé Ismaël Ciss,913679,Rayo Vallecano,2818,2,1,7.02,3.31,0.36,20,8,12,9,54,9,2,2003,29,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Luis Milla,811629,Getafe,2859,1,10,7.02,1.22,6.32,27,4,80,21,60,4,1,3273,37,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Leo Román,1131909,Mallorca,2826,0,0,7.02,,0.08,0,0,0,1,1,4,0,2970,33,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Eduardo Camavinga,973887,Real Madrid,2829,1,0,7.02,1.18,2.07,13,2,15,13,65,2,0,1532,29,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Pablo Barrios,1142588,Atlético Madrid,2836,1,1,7.02,1.79,2.08,23,6,20,33,30,0,0,1666,23,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Yuri Berchiche,84531,Athletic Club,2825,0,6,7.02,0.56,4.7,24,5,30,10,43,5,0,2709,32,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Dani Olmo,789071,FC Barcelona,2817,7,8,7.01,7.66,5.64,70,21,49,16,33,1,0,2077,33,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Kike Salas,1097719,Sevilla,2833,2,0,7.01,1.55,0.55,19,8,7,8,59,1,0,2208,26,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Álvaro Carreras,1085081,Real Madrid,2829,2,3,7.01,0.46,1.49,9,3,30,19,41,5,1,2340,28,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Adrià Altimira,980732,Villarreal,2819,0,0,7.0,,0.0,0,0,0,0,1,0,0,8,1,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Santiago Mouriño,1468046,Villarreal,2819,1,2,6.99,1.08,0.46,15,3,8,14,102,9,1,2384,28,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Luiz Júnior,1066603,Villarreal,2819,0,0,6.99,,0.02,0,0,0,0,0,3,0,2520,28,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Sergio Herrera,294377,Osasuna,2820,0,0,6.99,,0.08,0,0,0,0,0,3,1,3285,37,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Iñigo Ruiz de Galarreta,96365,Athletic Club,2825,1,2,6.99,0.71,3.63,20,2,31,34,60,9,0,2231,34,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Dani Calvo,560756,Real Oviedo,2851,0,0,6.99,0.3,0.21,3,0,2,1,27,3,0,1617,20,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Ionuț Radu,815202,Celta Vigo,2821,0,0,6.99,,0.06,0,0,1,1,0,2,0,3420,38,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Toni Martínez,831253,Deportivo Alavés,2885,14,3,6.99,11.23,2.22,93,36,24,17,28,2,0,2725,37,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Zaid Romero,1108450,Getafe,2859,1,0,6.99,0.9,0.13,10,2,1,16,31,3,1,1350,15,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Nico Williams,1085400,Athletic Club,2825,6,3,6.98,5.37,4.98,46,16,34,67,15,2,0,1687,25,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Augusto Batalla,358910,Rayo Vallecano,2818,0,0,6.98,,0.11,0,0,2,5,1,6,0,3060,34,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Andres Castrin,1428699,Sevilla,2833,1,0,6.98,0.43,0.17,10,3,2,9,26,4,0,1281,19,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Pepelu,826948,Valencia,2828,2,0,6.98,3.57,2.1,24,3,21,8,60,4,0,2232,31,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Adrián de la Fuente,997244,Levante UD,2849,3,1,6.98,4.22,1.9,39,9,19,7,31,5,0,2710,33,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Giovani Lo Celso,798835,Real Betis,2816,2,3,6.98,2.47,2.39,30,11,33,16,19,4,0,1396,24,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Hugo Sotelo,1120669,Celta Vigo,2821,0,2,6.98,0.09,2.24,2,1,26,2,30,3,0,1342,20,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Alex Baena,910031,Atlético Madrid,2836,2,3,6.97,2.0,6.08,29,7,46,14,18,5,0,1572,27,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Georges Mikautadze,1009372,Villarreal,2819,13,6,6.97,11.42,2.49,65,32,28,32,6,1,0,2117,32,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Marc Bartra,99519,Real Betis,2816,1,0,6.97,0.78,0.43,16,5,5,6,45,3,0,1984,25,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Álvaro Valles,964983,Real Betis,2816,0,0,6.97,,0.03,0,0,0,1,0,1,0,2520,28,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Samú Costa,988351,Mallorca,2826,7,2,6.97,3.98,1.13,39,16,17,14,65,11,0,2705,34,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Sergi Altimira,1137814,Real Betis,2816,1,2,6.97,0.34,0.76,7,3,11,4,51,3,0,1198,24,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Eric Bailly,606346,Real Oviedo,2851,1,0,6.97,0.3,0.21,5,1,3,6,12,3,0,1236,15,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Odysseas Vlachodimos,138149,Sevilla,2833,0,0,6.97,,0.04,0,0,0,1,0,2,0,2970,33,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Sofyan Amrabat,359272,Real Betis,2816,0,0,6.96,0.28,0.49,8,1,7,6,27,4,0,1296,17,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Wojciech Szczęsny,50490,FC Barcelona,2817,0,0,6.96,,0.0,0,0,0,0,0,0,0,720,8,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Adrián,50539,Real Betis,2816,0,0,8.1,,0.0,0,0,0,0,0,1,0,90,1,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Lamine Yamal,1402912,FC Barcelona,2817,16,11,7.93,12.81,10.09,117,37,73,133,35,1,0,2268,28,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Angel Fortuno,1082734,Espanyol,2814,0,0,7.9,,0.0,0,0,0,0,0,0,0,90,1,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Pablo Cunat Campos,2660173,Levante UD,2849,0,0,7.75,,0.0,0,0,0,0,0,0,0,180,2,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Dani Cárdenas,965832,Rayo Vallecano,2818,0,0,7.75,,0.0,0,0,0,0,1,0,0,360,4,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Unai Marrero,1094782,Real Sociedad,2824,0,0,7.7,,0.0,0,0,0,0,0,1,0,90,1,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
8,77559,Álvaro Cortés,1464652,FC Barcelona,2817,0,0,7.6,,0.03,0,0,0,1,1,0,0,90,1,rating,ESP,2025-2026,datafc_sofascore,2026-08-09T01:10:38.753431
