country,tournament,tournament_id,season_id,team_name,team_id,position,matches,wins,draws,losses,scores_for,scores_against,points,category,_league_id,_season,_source,_scraped_at
Italy,Serie A,23,76457,Cremonese,2761,18,38,8,10,20,32,57,34,Total,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,Hellas Verona,2701,19,38,3,12,23,25,61,21,Total,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,Pisa,2737,20,38,2,12,24,26,71,18,Total,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,Inter,2697,1,19,14,3,2,50,16,45,Home,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,SSC Napoli,2714,2,19,13,4,2,33,18,43,Home,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,AS Roma,2702,3,19,13,3,3,33,10,42,Home,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,Juventus,2687,4,19,10,7,2,35,16,37,Home,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,Como,2704,5,19,10,6,3,35,15,36,Home,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,Atalanta,2686,6,19,9,6,4,25,15,33,Home,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,AC Milan,2692,7,19,9,5,5,25,21,32,Home,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,Lazio,2699,8,19,8,6,5,27,25,30,Home,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,Sassuolo,2793,9,19,9,2,8,25,26,29,Home,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,Torino,2696,10,19,8,4,7,27,29,28,Home,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,Cagliari,2719,11,19,7,4,8,22,23,25,Home,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
Italy,Serie A,23,76457,Udinese,2695,12,19,6,5,8,18,21,23,Home,ITA,2025-2026,datafc_sofascore,2026-08-09T08:11:23.362930
