tournament_id,season_id,player_name,player_id,team_name,team_id,goals,assists,rating,expectedGoals,expectedAssists,totalShots,shotsOnTarget,keyPasses,successfulDribbles,tackles,yellowCards,redCards,minutesPlayed,appearances,_metric_order,_league_id,_season,_source,_scraped_at
23,76457,Oliver Christensen,860306,Fiorentina,2693,0,0,8.6,,0.0,0,0,0,0,0,0,0,87,1,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Manuel Locatelli,363860,Juventus,2687,1,2,7.72,2.76,5.03,46,12,47,10,102,9,0,3004,36,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Filippo Rinaldi,1002428,Parma,2690,0,0,7.6,,0.0,0,0,0,0,0,1,0,90,1,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Luka Modrić,15466,AC Milan,2692,2,3,7.53,1.56,4.76,20,8,53,17,51,4,0,2821,34,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Hakan Çalhanoğlu,135700,Inter,2697,9,4,7.5,5.65,3.5,50,17,41,5,34,7,0,1649,22,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Federico Dimarco,284361,Inter,2697,7,17,7.43,5.22,11.34,65,22,96,7,50,3,0,2704,35,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Benjamin Pavard,787505,Inter,2697,0,0,7.4,0.05,0.03,1,1,1,0,2,0,0,90,1,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Kenan Yıldız,1149011,Juventus,2687,10,6,7.39,8.17,9.63,97,40,76,78,26,2,0,2838,36,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Marco Carnesecchi,865646,Atalanta,2686,0,0,7.33,,0.06,0,0,0,1,1,0,0,3330,37,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Nico Paz,1171451,Como,2704,12,6,7.33,8.5,4.48,121,48,51,69,91,5,0,2882,35,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Alisson Santos,1122835,SSC Napoli,2714,4,0,7.29,1.43,0.89,29,16,14,34,20,1,0,836,14,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Alessandro Bastoni,826188,Inter,2697,1,4,7.27,1.35,2.95,17,8,25,6,51,6,0,2249,28,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Nicolò Fagioli,901850,Fiorentina,2693,2,3,7.23,2.53,3.72,33,7,62,19,46,5,0,2564,33,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Mike Maignan,191210,AC Milan,2692,0,0,7.23,,0.03,0,0,0,3,0,4,0,3296,37,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Adrien Rabiot,250737,AC Milan,2692,6,4,7.23,4.28,3.41,46,12,27,20,57,4,1,2550,29,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Amir Rrahmani,332155,SSC Napoli,2714,2,1,7.23,1.4,0.45,15,4,7,2,22,3,0,1800,21,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Charles De Ketelaere,960441,Atalanta,2686,3,5,7.22,3.63,8.75,46,16,63,49,24,4,0,2188,31,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Donyell Malen,803039,AS Roma,2702,14,2,7.21,14.18,2.39,70,31,8,16,5,1,0,1478,18,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Medon Berisha,1142149,Lecce,2689,2,3,7.2,1.22,2.0,24,5,20,3,21,0,0,880,13,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Samuel Chukwueze,822470,AC Milan,2692,0,0,7.2,,0.15,0,0,0,1,0,0,0,25,1,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Mario Gila,965828,Lazio,2699,0,0,7.19,1.43,0.64,12,3,5,6,46,4,1,2481,31,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Leo Østigård,879746,Genoa,2713,5,1,7.19,3.39,0.76,22,12,10,1,36,7,0,2623,30,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Jean Butez,599114,Como,2704,0,1,7.19,,0.12,0,0,3,1,2,3,0,3420,38,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Nicolò Barella,363856,Inter,2697,3,8,7.19,3.16,6.62,35,5,72,25,54,7,0,2533,34,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Oumar Solet,892979,Udinese,2695,3,1,7.18,2.79,2.41,33,6,23,41,75,1,0,2961,35,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Ivan Provedel,308182,Lazio,2699,0,0,7.18,,0.03,0,0,1,1,0,1,0,2430,27,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Federico Ravaglia,850952,Bologna,2685,0,0,7.17,,0.03,0,0,0,1,3,4,0,1469,17,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Jacobo Ramón,1403348,Como,2704,2,0,7.17,4.57,1.47,39,9,11,7,50,11,1,2743,32,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Alexis Saelemaekers,901891,AC Milan,2692,3,3,7.16,3.31,4.85,43,11,52,50,73,5,0,2797,35,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Arijanet Murić,888971,Sassuolo,2793,0,0,7.15,,0.08,0,0,1,0,0,4,0,2880,32,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Martin Baturina,1090019,Como,2704,6,3,7.12,1.83,4.76,28,9,63,23,21,0,0,1591,29,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Yann Bisseck,906275,Inter,2697,3,1,7.11,2.52,1.12,25,12,9,8,27,2,0,1922,23,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Manuel Akanji,383560,Inter,2697,2,0,7.11,2.05,1.39,23,6,7,1,48,4,0,2820,33,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Nikola Moro,814882,Bologna,2685,2,0,7.11,0.93,2.2,22,3,26,13,32,1,0,1797,30,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Piotr Zieliński,138605,Inter,2697,6,3,7.11,2.47,3.11,29,10,29,18,31,3,0,2055,34,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Lucas Da Cunha,911848,Como,2704,6,4,7.11,6.61,5.14,41,16,45,22,57,4,0,2748,36,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Giorgio Scalvini,1012176,Atalanta,2686,3,1,7.11,2.57,1.57,19,6,15,13,47,2,0,1817,24,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Filippo Carbone,1643836,Genoa,2713,0,0,7.1,,0.0,0,0,0,0,3,0,0,10,1,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Bremer,885197,Juventus,2687,4,3,7.09,2.79,1.17,23,9,8,1,28,5,0,2175,26,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Lautaro Martínez,823984,Inter,2697,17,6,7.09,13.5,2.71,92,39,37,21,24,4,0,2178,30,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Mile Svilar,793986,AS Roma,2702,0,0,7.08,,0.03,0,0,0,0,3,0,0,3420,38,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
23,76457,Alberto Paleari,259281,Torino,2696,0,0,7.07,,0.08,0,0,0,0,0,1,0,2610,29,rating,ITA,2025-2026,datafc_sofascore,2026-08-09T01:20:27.720644
