league,season,team,player,nation,pos,age,born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,_league_id,_season,_stat_type,_scraped_at
ESP-La Liga,2425,Alavés,Manu Sánchez,ESP,DF,23,2000,29.3,6,1,0,56,21,1,76,30,61,,,1,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Alavés,Moussa Diarra,MLI,DF,23,2000,20.7,6,0,0,28,24,1,20,17,23,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Alavés,Nahuel Tenaglia,ARG,DF,28,1996,32.5,11,0,0,38,45,2,84,48,59,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Alavés,Pau Cabanes,ESP,MF,19,2005,2.1,1,0,0,5,5,0,12,0,2,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Alavés,Pica,ESP,DF,22,2002,5.5,1,0,0,6,3,0,2,9,7,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Alavés,Santiago Mouriño,URU,DF,22,2002,20.5,7,0,0,32,24,1,4,27,28,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Alavés,Stoichkov,ESP,"MF,FW",30,1993,7.8,1,0,0,9,16,5,14,1,8,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Alavés,Tomás Conechny,ARG,"MF,FW",26,1998,9.4,8,0,0,28,11,5,31,6,11,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Alavés,Toni Martínez,ESP,FW,27,1997,11.2,1,0,0,17,12,8,6,0,6,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Athletic Club,Adama Boiro,ESP,DF,22,2002,12.2,3,0,0,13,8,1,31,11,11,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Athletic Club,Adu Ares,ESP,MF,22,2001,0.2,0,0,0,0,0,0,1,0,0,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Athletic Club,Aingeru Olabarrieta,ESP,MF,18,2005,0.6,0,0,0,1,0,0,4,1,0,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Athletic Club,Aitor Paredes,ESP,DF,24,2000,20.1,4,1,1,23,6,0,1,22,13,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Athletic Club,Alex Padilla,ESP,GK,20,2003,3.6,0,0,0,0,1,0,0,0,0,,,1,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Athletic Club,Ander Herrera,ESP,MF,34,1989,3.0,2,0,0,6,3,0,1,2,4,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Athletic Club,Andoni Gorosabel,ESP,DF,27,1996,16.5,5,0,0,23,4,1,41,17,29,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Athletic Club,Beñat Prados,ESP,MF,23,2001,19.1,7,0,0,40,15,0,9,28,37,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Athletic Club,Daniel Vivian,ESP,DF,25,1999,29.0,3,0,0,27,21,1,8,48,28,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Athletic Club,Endika Buján,ESP,FW,21,2003,0.1,0,0,0,0,0,0,1,0,0,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Athletic Club,Gorka Guruzeta,ESP,FW,27,1996,20.4,2,0,0,41,21,7,6,9,8,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Athletic Club,Iñaki Williams,GHA,"MF,FW",30,1994,29.5,1,0,0,23,39,17,117,11,12,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Athletic Club,Iñigo Lekue,ESP,DF,31,1993,8.6,1,0,0,5,2,0,16,9,13,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Athletic Club,Iñigo Ruiz de Galarreta,ESP,MF,30,1993,16.4,5,0,0,43,17,1,28,14,22,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Athletic Club,Javi Martón,ESP,FW,25,1999,0.6,1,0,0,1,0,1,0,0,0,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Athletic Club,Julen Agirrezabala,ESP,GK,23,2000,13.4,1,1,0,3,1,0,0,0,0,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Athletic Club,Maroan Sannadi,MAR,FW,23,2001,8.4,0,0,0,20,30,7,6,1,0,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Athletic Club,Mikel Jauregizar,ESP,MF,20,2003,24.9,4,1,0,46,42,0,27,28,48,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Athletic Club,Mikel Vesga,ESP,MF,31,1993,11.0,1,0,0,14,4,0,8,16,17,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Athletic Club,Nico Williams,ESP,MF,22,2002,22.2,1,0,0,17,35,10,109,7,19,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Athletic Club,Nicolás Serrano,ESP,MF,21,2003,1.2,0,0,0,2,2,0,13,1,1,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Athletic Club,Oihan Sancet,ESP,MF,24,2000,18.0,2,0,0,16,24,5,17,5,8,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Athletic Club,Peio Canales,ESP,MF,19,2005,2.9,0,0,0,1,2,1,16,1,2,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Athletic Club,Unai Gómez,ESP,"MF,FW",21,2003,14.3,1,0,0,11,18,0,23,2,8,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Athletic Club,Unai Núñez,ESP,DF,27,1997,7.2,4,0,0,10,5,1,0,16,6,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Athletic Club,Unai Simón,ESP,GK,27,1997,21.0,0,0,0,0,3,0,0,1,0,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Athletic Club,Yeray Álvarez,ESP,DF,29,1995,19.8,4,0,0,15,15,0,3,35,13,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Athletic Club,Yuri Berchiche,ESP,DF,34,1990,22.7,5,0,0,18,19,4,42,28,22,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Athletic Club,Álex Berenguer,ESP,"MF,FW",29,1995,26.0,5,0,0,29,30,5,178,10,13,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Athletic Club,Álvaro djaló,GNB,"MF,FW",24,1999,7.3,2,0,0,18,14,5,14,2,5,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Athletic Club,Óscar de Marcos,ESP,DF,35,1989,17.4,0,0,0,16,5,1,54,16,17,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Atlético Madrid,Adrian Niño,ESP,FW,20,2004,0.1,0,0,0,0,0,0,0,0,0,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Atlético Madrid,Alexander Sørloth,NOR,FW,28,1995,17.4,4,0,0,26,13,8,5,1,5,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Atlético Madrid,Antoine Griezmann,FRA,"FW,MF",33,1991,27.4,2,0,0,11,26,14,140,6,18,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Atlético Madrid,Axel Witsel,BEL,DF,35,1989,9.5,1,0,0,4,5,1,0,11,12,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Atlético Madrid,Clément Lenglet,FRA,DF,29,1995,21.9,9,0,0,29,19,2,4,24,17,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Atlético Madrid,Conor Gallagher,ENG,MF,24,2000,18.1,2,0,0,32,39,1,13,20,32,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Atlético Madrid,César Azpilicueta,ESP,DF,34,1989,9.7,1,0,0,8,6,3,5,6,14,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Atlético Madrid,Giuliano Simeone,ARG,MF,21,2002,21.4,4,0,0,23,42,7,51,15,13,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Atlético Madrid,Jan Oblak,SVN,GK,31,1993,36.0,0,0,0,0,2,0,0,0,0,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Atlético Madrid,Javi Galán,ESP,DF,29,1994,19.8,8,0,0,38,35,4,57,11,32,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Atlético Madrid,José María Giménez,URU,DF,29,1995,22.2,5,0,0,13,12,0,0,28,16,,,1,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Atlético Madrid,Juan Musso,ARG,GK,30,1994,2.0,0,0,0,0,1,0,0,0,0,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Atlético Madrid,Julián Álvarez,ARG,FW,24,2000,27.9,5,0,0,26,9,9,69,2,17,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Atlético Madrid,Koke,ESP,MF,32,1992,21.4,4,0,0,23,16,0,23,21,26,,,1,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Atlético Madrid,Marcos Llorente,ESP,"DF,MF",29,1995,27.9,0,1,0,23,25,4,62,27,52,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Atlético Madrid,Nahuel Molina,ARG,DF,26,1998,17.7,1,0,0,13,8,4,55,14,19,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Atlético Madrid,Pablo Barrios,ESP,MF,21,2003,25.9,4,1,0,28,27,0,26,33,26,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Atlético Madrid,Reinildo Mandava,MOZ,"DF,MF",30,1994,10.5,4,0,0,19,18,1,8,16,10,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Atlético Madrid,Robin Le Normand,ESP,DF,27,1996,23.9,8,0,0,35,24,3,0,11,17,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Atlético Madrid,Rodrigo De Paul,ARG,MF,30,1994,23.4,7,0,0,19,49,0,57,6,24,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Atlético Madrid,Rodrigo Riquelme,ESP,"MF,DF",24,2000,5.7,0,0,0,8,8,4,35,2,5,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Atlético Madrid,Samuel Lino,BRA,MF,24,1999,17.2,3,0,0,15,30,3,41,9,18,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Atlético Madrid,Thomas Lemar,FRA,MF,28,1995,0.9,0,0,0,1,2,0,3,0,1,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Atlético Madrid,Ángel Correa,ARG,FW,29,1995,8.9,3,1,0,18,11,4,24,5,3,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Barcelona,Alejandro Balde,ESP,DF,20,2003,25.4,2,0,0,16,37,0,68,7,10,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Barcelona,Andreas Christensen,DEN,DF,28,1996,2.8,3,0,0,5,0,0,0,4,3,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Barcelona,Ansu Fati,ESP,MF,21,2002,2.6,1,0,0,2,2,2,0,1,1,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Barcelona,Dani Olmo,ESP,MF,26,1998,13.5,1,0,0,21,26,1,21,5,11,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Barcelona,Daniel Rodriguez,ESP,MF,18,2005,0.4,0,0,0,0,0,0,3,0,0,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Barcelona,Eric García,ESP,"DF,MF",23,2001,17.4,4,0,0,20,8,0,6,18,21,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Barcelona,Fermin López,ESP,MF,21,2003,13.9,4,1,0,27,21,5,47,4,14,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Barcelona,Ferran Torres,ESP,"FW,MF",24,2000,12.3,1,1,0,5,16,6,17,4,5,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Barcelona,Frenkie de Jong,NED,MF,27,1997,12.7,3,0,0,14,18,0,5,14,12,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Barcelona,Gavi,ESP,MF,19,2004,12.1,4,0,0,38,27,1,8,10,23,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Barcelona,Gerard Martín,ESP,DF,22,2002,11.5,2,0,0,14,9,0,35,15,10,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Barcelona,Héctor Fort,ESP,DF,17,2006,6.5,2,0,0,8,1,0,12,9,8,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Barcelona,Iñaki Peña,ESP,GK,25,1999,15.5,1,0,0,0,0,0,0,0,0,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Barcelona,Iñigo Martínez,ESP,DF,33,1991,27.7,5,0,0,18,28,0,8,20,14,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Barcelona,Jules Koundé,FRA,DF,25,1998,28.9,4,0,0,22,19,7,62,19,42,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Barcelona,Lamine Yamal,ESP,"MF,FW",17,2007,31.7,3,0,0,30,60,13,104,15,29,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Barcelona,Marc Bernal,ESP,MF,17,2007,2.7,2,0,0,4,3,0,0,1,6,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Barcelona,Marc Casado,ESP,MF,20,2003,17.9,4,1,1,26,36,0,9,24,24,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Barcelona,Marc-André ter Stegen,GER,GK,32,1992,7.5,0,0,0,0,2,0,0,0,0,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Barcelona,Pablo Torre,ESP,MF,21,2003,3.4,0,0,0,4,8,1,13,3,4,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Barcelona,Pau Cubarsí,ESP,DF,17,2007,29.1,3,0,0,24,9,0,2,18,24,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Barcelona,Pau Victor,ESP,FW,22,2001,3.5,2,0,0,7,3,0,3,2,1,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Barcelona,Pedri,ESP,MF,21,2002,32.0,3,0,0,10,51,2,57,29,32,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Barcelona,Raphinha,BRA,"MF,FW",27,1996,31.5,4,0,0,11,37,10,216,10,23,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Barcelona,Robert Lewandowski,POL,FW,35,1988,29.6,1,0,0,30,39,17,5,4,5,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Barcelona,Ronald Araújo,URU,DF,25,1999,8.4,3,0,0,9,4,0,0,9,9,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Barcelona,Sergi Dominguez,ESP,DF,19,2005,1.9,1,0,0,2,0,0,0,4,1,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Barcelona,Wojciech Szczęsny,POL,GK,34,1990,15.0,0,0,0,1,1,0,0,0,1,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Celta Vigo,Alfon,ESP,"FW,MF",25,1999,15.2,1,1,0,15,31,6,39,4,3,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Celta Vigo,Anastasios Douvikas,GRE,FW,24,1999,7.8,2,0,0,10,27,9,1,3,4,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Celta Vigo,Borja Iglesias,ESP,FW,31,1993,21.7,2,0,0,40,34,14,6,7,7,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Celta Vigo,Carl Starfelt,SWE,DF,29,1995,25.2,5,0,0,21,11,0,0,28,21,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Celta Vigo,Carlos Dominguez,ESP,DF,23,2001,13.1,1,0,0,8,10,0,0,12,12,,,1,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Celta Vigo,Damián Rodríguez,ESP,MF,21,2003,10.3,3,0,0,13,9,0,30,6,9,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Celta Vigo,Fer López,ESP,"FW,MF",20,2004,7.5,2,0,0,13,7,2,2,2,5,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Celta Vigo,Fran Beltrán,ESP,MF,25,1999,26.9,3,0,0,35,12,0,5,22,36,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Celta Vigo,Franco Cervi,ARG,"MF,FW",30,1994,3.0,1,0,0,4,1,0,6,8,3,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Celta Vigo,Hugo Sotelo,ESP,MF,20,2003,13.9,5,0,0,19,9,1,50,5,16,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Celta Vigo,Hugo Álvarez,ESP,MF,21,2003,17.5,6,0,0,25,16,3,30,9,10,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Celta Vigo,Iago Aspas,ESP,"FW,MF",36,1987,19.4,6,1,1,16,34,5,16,8,7,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Celta Vigo,Iker Losada,ESP,"MF,FW",22,2001,4.0,2,0,0,3,0,0,5,1,4,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Celta Vigo,Ilaix Moriba,GUI,MF,21,2003,23.7,9,1,1,32,58,2,6,12,39,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Celta Vigo,Iván Villar,ESP,GK,27,1997,4.0,0,0,0,0,0,0,0,0,0,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Celta Vigo,Jailson Siqueira,BRA,DF,28,1995,6.8,2,0,0,4,4,0,1,8,11,,,1,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Celta Vigo,Javi Rodríguez,ESP,DF,21,2003,27.9,7,0,0,37,22,0,4,32,38,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Celta Vigo,Javier Manquillo,ESP,DF,30,1994,5.7,1,0,0,9,1,0,3,5,6,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Celta Vigo,Jonathan Bamba,CIV,"MF,FW",28,1996,9.0,1,0,0,7,17,4,25,4,7,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Celta Vigo,Joseph Aidoo,GHA,DF,28,1995,0.0,0,0,0,0,0,0,0,0,0,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Celta Vigo,Luca de la Torre,USA,MF,26,1998,0.0,0,0,0,1,0,0,0,0,0,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Celta Vigo,Marcos Alonso,ESP,DF,33,1990,29.4,10,2,1,31,28,2,41,33,21,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Celta Vigo,Mihailo Ristić,SRB,"MF,DF",28,1995,4.8,1,0,0,8,2,0,13,2,7,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Celta Vigo,Pablo Durán,ESP,"FW,MF",23,2001,15.5,3,0,0,31,19,7,18,7,8,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Celta Vigo,Sergio Carreira,ESP,MF,23,2000,18.4,1,0,0,19,7,4,42,17,17,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Celta Vigo,Tadeo Allende,ARG,"FW,MF",25,1999,0.0,1,0,0,0,0,0,0,0,0,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Celta Vigo,Vicente Guaita,ESP,GK,37,1987,34.0,0,0,0,0,5,0,0,0,0,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Celta Vigo,Williot Swedberg,SWE,"FW,MF",20,2004,15.0,1,0,0,21,32,7,19,3,16,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Celta Vigo,Yoel Lago,ESP,DF,20,2004,6.5,2,0,0,16,9,0,0,5,8,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Celta Vigo,Óscar Mingueza,ESP,"MF,DF",25,1999,30.3,6,1,0,24,31,2,135,23,27,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
ESP-La Liga,2425,Espanyol,Alejo Véliz,ARG,FW,20,2003,12.5,3,0,0,20,33,5,0,4,2,,,0,ESP,2024-2025,misc,2026-08-06T22:58:43.635527
