league,season,team,player,nation,pos,age,born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,_league_id,_season,_stat_type,_scraped_at
ITA-Serie A,2425,Atalanta,Ademola Lookman,NGA,"MF,FW",26,1997,25.0,15,82,35,42.7,3.28,1.4,0.17,0.4,1,1,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Atalanta,Alberto Manzoni,ITA,MF,19,2005,0.1,0,1,0,0.0,15.0,0.0,0.0,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Atalanta,Ben Godfrey,ENG,"DF,MF",26,1998,0.3,0,0,0,,0.0,0.0,,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Atalanta,Berat Djimsiti,ALB,DF,31,1993,29.3,1,20,4,20.0,0.68,0.14,0.05,0.25,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Atalanta,Charles De Ketelaere,BEL,"MF,FW",23,2001,23.0,7,48,21,43.8,2.09,0.91,0.15,0.33,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Atalanta,Daniel Maldini,ITA,MF,22,2001,2.9,3,10,5,50.0,3.49,1.74,0.3,0.6,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Atalanta,Davide Zappacosta,ITA,MF,32,1992,23.0,4,39,12,30.8,1.7,0.52,0.1,0.33,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Atalanta,Federico Cassa,ITA,MF,18,2006,0.2,0,0,0,,0.0,0.0,,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Atalanta,Gianluca Scamacca,ITA,FW,25,1999,0.1,0,1,1,100.0,15.0,15.0,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Atalanta,Giorgio Scalvini,ITA,DF,20,2003,3.0,0,4,0,0.0,1.32,0.0,0.0,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Atalanta,Ibrahim Sulemana,GHA,MF,21,2003,3.1,2,5,2,40.0,1.59,0.64,0.4,1.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Atalanta,Isak Hien,SWE,DF,25,1999,25.9,0,8,2,25.0,0.31,0.08,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Atalanta,Juan Cuadrado,COL,"MF,FW",36,1988,9.2,0,16,4,25.0,1.73,0.43,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Atalanta,Juan Musso,ARG,GK,30,1994,1.0,0,0,0,,0.0,0.0,,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Atalanta,Lazar Samardzic,SRB,MF,22,2002,13.0,2,33,13,39.4,2.54,1.0,0.06,0.15,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Atalanta,Marco Brescianini,ITA,MF,24,2000,11.0,4,20,8,40.0,1.82,0.73,0.2,0.5,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Atalanta,Marco Carnesecchi,ITA,GK,24,2000,34.0,0,0,0,,0.0,0.0,,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Atalanta,Marco Palestra,ITA,MF,19,2005,2.5,0,0,0,,0.0,0.0,,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Atalanta,Mario Pašalić,CRO,MF,29,1995,21.9,3,46,12,26.1,2.1,0.55,0.07,0.25,0,1,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Atalanta,Marten de Roon,NED,"MF,DF",33,1991,34.0,4,14,4,28.6,0.41,0.12,0.29,1.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Atalanta,Mateo Retegui,ITA,FW,25,1999,26.5,25,104,38,36.5,3.93,1.44,0.2,0.55,4,5,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Atalanta,Matteo Ruggeri,ITA,"MF,DF",22,2002,19.5,0,3,2,66.7,0.15,0.1,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Atalanta,Mitchel Bakker,NED,"DF,MF",24,2000,0.2,0,0,0,,0.0,0.0,,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Atalanta,Nicolò Zaniolo,ITA,"FW,MF",25,1999,4.0,2,11,4,36.4,2.78,1.01,0.18,0.5,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Atalanta,Odilon Kossounou,CIV,DF,23,2001,12.5,0,6,4,66.7,0.48,0.32,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Atalanta,Rafael Tolói,ITA,DF,33,1990,5.2,0,3,0,0.0,0.58,0.0,0.0,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Atalanta,Raoul Bellanova,ITA,MF,24,2000,26.7,0,18,5,27.8,0.67,0.19,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Atalanta,Rui Patrício,POR,GK,36,1988,3.0,0,0,0,,0.0,0.0,,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Atalanta,Sead Kolašinac,BIH,DF,31,1993,21.1,0,10,3,30.0,0.47,0.14,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Atalanta,Stefan Posch,AUT,DF,27,1997,4.3,0,3,2,66.7,0.7,0.47,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Atalanta,Vanja Vlahović,SRB,MF,20,2004,0.7,0,1,1,100.0,1.5,1.5,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Atalanta,Éderson Silva,BRA,MF,25,1999,32.0,4,39,12,30.8,1.22,0.37,0.1,0.33,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Bologna,Babis Lykogiannis,GRE,DF,30,1993,11.6,0,6,2,33.3,0.52,0.17,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Bologna,Benjamín Domínguez,ARG,MF,20,2003,14.2,3,30,17,56.7,2.11,1.19,0.1,0.18,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Bologna,Dan Ndoye,SUI,"MF,FW",23,2000,23.8,8,52,20,38.5,2.18,0.84,0.12,0.3,2,2,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Bologna,Davide Calabria,ITA,DF,27,1996,7.0,0,3,0,0.0,0.43,0.0,0.0,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Bologna,Emil Holm,SWE,DF,24,2000,12.6,1,10,3,30.0,0.79,0.24,0.1,0.33,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Bologna,Estanis,ESP,FW,20,2003,0.1,0,2,0,0.0,20.0,0.0,0.0,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Bologna,Federico Ravaglia,ITA,GK,24,1999,11.7,0,0,0,,0.0,0.0,,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Bologna,Giovanni Fabbian,ITA,MF,21,2003,11.4,3,21,5,23.8,1.85,0.44,0.14,0.6,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Bologna,Jens Odgaard,DEN,MF,25,1999,21.7,6,49,22,44.9,2.26,1.01,0.12,0.27,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Bologna,Jesper Karlsson,SWE,"MF,FW",26,1998,3.3,1,6,2,33.3,1.81,0.6,0.17,0.5,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Bologna,Jhon Lucumí,COL,DF,26,1998,29.0,0,13,2,15.4,0.45,0.07,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Bologna,Juan Miranda,ESP,DF,24,2000,25.3,0,22,5,22.7,0.87,0.2,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Bologna,Kacper Urbanski,POL,MF,19,2004,2.7,1,4,1,25.0,1.46,0.36,0.25,1.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Bologna,Lewis Ferguson,SCO,MF,24,1999,10.9,1,6,2,33.3,0.55,0.18,0.0,0.0,1,1,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Bologna,Lorenzo De Silvestri,ITA,DF,36,1988,11.8,1,9,4,44.4,0.76,0.34,0.11,0.25,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Bologna,Martin Erlić,CRO,DF,26,1998,3.7,0,6,0,0.0,1.62,0.0,0.0,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Bologna,Michel Aebischer,SUI,MF,27,1997,8.0,0,10,5,50.0,1.24,0.62,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Bologna,Nicolò Cambiaghi,ITA,"MF,FW",23,2000,6.9,1,14,4,28.6,2.03,0.58,0.07,0.25,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Bologna,Nicolò Casale,ITA,DF,26,1998,10.0,0,4,1,25.0,0.4,0.1,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Bologna,Nikola Moro,CRO,MF,26,1998,13.4,0,14,2,14.3,1.04,0.15,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Bologna,Oussama El Azzouzi,MAR,MF,23,2001,0.2,0,0,0,,0.0,0.0,,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Bologna,Remo Freuler,SUI,MF,32,1992,35.6,1,17,4,23.5,0.48,0.11,0.06,0.25,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Bologna,Riccardo Orsolini,ITA,"MF,FW",27,1997,20.9,15,75,28,37.3,3.59,1.34,0.16,0.43,3,3,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Bologna,Sam Beukema,NED,DF,25,1998,33.5,0,15,4,26.7,0.45,0.12,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Bologna,Samuel Iling-Junior,ENG,MF,20,2003,1.3,1,4,1,25.0,3.05,0.76,0.25,1.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Bologna,Santiago Castro,ARG,FW,19,2004,25.5,8,63,21,33.3,2.47,0.82,0.13,0.38,0,1,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Bologna,Stefan Posch,AUT,DF,27,1997,7.9,0,2,0,0.0,0.25,0.0,0.0,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Bologna,Thijs Dallinga,NED,FW,23,2000,12.8,3,31,11,35.5,2.42,0.86,0.1,0.27,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Bologna,Tommaso Pobega,ITA,MF,25,1999,13.1,2,24,8,33.3,1.83,0.61,0.08,0.25,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Bologna,Łukasz Skorupski,POL,GK,33,1991,26.3,0,0,0,,0.0,0.0,,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Cagliari,Adam Obert,SVK,"DF,MF",21,2002,12.0,1,9,2,22.2,0.75,0.17,0.11,0.5,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Cagliari,Alen Sherri,ALB,GK,26,1997,6.9,0,0,0,,0.0,0.0,,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Cagliari,Alessandro Deiola,ITA,MF,28,1995,15.9,2,18,5,27.8,1.13,0.31,0.11,0.4,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Cagliari,Antoine Makoumbou,CGO,MF,26,1998,23.9,0,7,1,14.3,0.29,0.04,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Cagliari,Elia Caprile,ITA,GK,22,2001,18.0,0,0,0,,0.0,0.0,,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Cagliari,Florinel Coman,ROU,"MF,FW",26,1998,2.9,1,4,1,25.0,1.37,0.34,0.25,1.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Cagliari,Gabriele Zappa,ITA,DF,24,1999,34.0,2,11,5,45.5,0.32,0.15,0.18,0.4,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Cagliari,Gianluca Gaetano,ITA,"MF,FW",24,2000,11.2,2,30,6,20.0,2.68,0.54,0.07,0.33,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Cagliari,Gianluca Lapadula,PER,FW,34,1990,3.4,0,15,3,20.0,4.35,0.87,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Cagliari,Giuseppe Ciocci,ITA,GK,22,2002,0.1,0,0,0,,0.0,0.0,,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Cagliari,José Luis Palomino,ARG,DF,34,1990,12.0,1,2,1,50.0,0.17,0.08,0.5,1.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Cagliari,Kingstone Mutandwa,ZAM,FW,21,2003,1.4,0,4,0,0.0,2.83,0.0,0.0,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Cagliari,Leonardo Pavoletti,ITA,FW,35,1988,4.9,2,18,7,38.9,3.64,1.42,0.11,0.29,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Cagliari,Mateusz Wieteska,POL,DF,27,1997,2.0,0,1,0,0.0,0.49,0.0,0.0,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Cagliari,Matteo Prati,ITA,MF,20,2003,6.3,0,4,0,0.0,0.63,0.0,0.0,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Cagliari,Mattia Felici,ITA,MF,23,2001,10.3,0,10,7,70.0,0.97,0.68,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Cagliari,Michel Ndary Adopo,FRA,MF,24,2000,26.8,1,20,4,20.0,0.75,0.15,0.05,0.25,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Cagliari,Nadir Zortea,ITA,MF,25,1999,30.1,6,32,10,31.3,1.06,0.33,0.19,0.6,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Cagliari,Nicola Pintus,ITA,DF,19,2005,0.0,0,0,0,,0.0,0.0,,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Cagliari,Nicolas Viola,ITA,"MF,FW",34,1989,14.1,3,31,9,29.0,2.2,0.64,0.1,0.33,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Cagliari,Paulo Azzi,BRA,MF,30,1994,4.7,0,8,3,37.5,1.69,0.63,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Cagliari,Roberto Piccoli,ITA,FW,23,2001,34.7,10,98,31,31.6,2.82,0.89,0.09,0.29,1,1,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Cagliari,Răzvan Marin,ROU,MF,28,1996,15.6,3,24,10,41.7,1.54,0.64,0.04,0.1,2,2,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Cagliari,Sebastiano Luperto,ITA,DF,27,1996,36.0,1,21,5,23.8,0.58,0.14,0.05,0.2,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Cagliari,Simone Scuffet,ITA,GK,28,1996,13.0,0,0,0,,0.0,0.0,,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Cagliari,Tommaso Augello,ITA,"MF,DF",29,1994,30.1,0,8,0,0.0,0.27,0.0,0.0,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Cagliari,Yerry Mina,COL,DF,29,1994,28.5,1,26,8,30.8,0.91,0.28,0.04,0.13,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Cagliari,Zito Luvumbo,ANG,"FW,MF",22,2002,17.8,2,23,4,17.4,1.29,0.22,0.09,0.5,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Alberto Cerri,ITA,FW,28,1996,1.0,0,4,1,25.0,4.14,1.03,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Alberto Dossena,ITA,DF,25,1998,20.3,0,12,4,33.3,0.59,0.2,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Alberto Moreno,ESP,DF,32,1992,19.2,0,14,6,42.9,0.73,0.31,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Alessandro Gabrielloni,ITA,FW,30,1994,1.6,1,5,2,40.0,3.17,1.27,0.2,0.5,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Alessio Iovine,ITA,DF,33,1991,4.3,0,1,0,0.0,0.23,0.0,0.0,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Ali Jasim,IRQ,MF,20,2004,0.1,0,0,0,,0.0,0.0,,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Alieu Fadera,GAM,MF,22,2001,18.3,1,28,9,32.1,1.53,0.49,0.04,0.11,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Anastasios Douvikas,GRE,FW,24,1999,6.4,2,14,5,35.7,2.17,0.78,0.14,0.4,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Andrea Belotti,ITA,FW,30,1993,6.6,2,19,3,15.8,2.88,0.46,0.11,0.67,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Assane Diao,SEN,"MF,FW",18,2005,13.9,8,28,13,46.4,2.01,0.93,0.29,0.62,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Ben Lhassine Kone,CIV,MF,24,2000,0.6,0,1,0,0.0,1.76,0.0,0.0,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Daniele Baselli,ITA,MF,32,1992,0.2,0,0,0,,0.0,0.0,,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Dele Alli,ENG,"FW,MF",28,1996,0.1,0,0,0,,0.0,0.0,,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Edoardo Goldaniga,ITA,DF,30,1993,28.1,1,12,5,41.7,0.43,0.18,0.08,0.2,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Emil Audero,IDN,GK,27,1997,8.0,0,0,0,,0.0,0.0,,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Federico Barba,ITA,DF,30,1993,4.8,0,2,1,50.0,0.42,0.21,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Fellipe Jack,BRA,DF,18,2006,1.9,0,0,0,,0.0,0.0,,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Gabriel Strefezza,BRA,"MF,FW",27,1997,29.1,6,57,22,38.6,1.96,0.76,0.11,0.27,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Ignace Van Der Brempt,BEL,DF,22,2002,14.0,0,7,3,42.9,0.5,0.21,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Ivan Smolčić,CRO,DF,23,2000,7.0,0,7,3,42.9,1.0,0.43,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Jean Butez,FRA,GK,29,1995,18.5,0,0,0,,0.0,0.0,,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Jonathan Ikone,FRA,"MF,FW",26,1998,6.0,2,16,5,31.3,2.67,0.83,0.13,0.4,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Luca Mazzitelli,ITA,MF,28,1995,3.7,1,7,3,42.9,1.88,0.81,0.14,0.33,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Lucas Da Cunha,FRA,MF,23,2001,29.0,3,37,14,37.8,1.27,0.48,0.08,0.21,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Marc-Oliver Kempf,GER,DF,29,1995,29.1,0,20,4,20.0,0.69,0.14,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Marco Sala,ITA,DF,25,1999,2.9,0,0,0,,0.0,0.0,,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Matthias Braunöder,AUT,MF,22,2002,3.0,0,2,0,0.0,0.67,0.0,0.0,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Maxence Caqueret,FRA,MF,24,2000,12.1,2,8,3,37.5,0.66,0.25,0.25,0.67,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Máximo Perrone,ARG,MF,21,2003,20.6,0,10,2,20.0,0.48,0.1,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Mërgim Vojvoda,KVX,DF,29,1995,8.0,1,4,1,25.0,0.5,0.13,0.25,1.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Nicolás Paz,ARG,"MF,FW",19,2004,29.9,6,110,38,34.5,3.68,1.27,0.05,0.16,0,1,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Oliver Abildgaard,DEN,"DF,MF",28,1996,0.1,0,0,0,,0.0,0.0,,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Patrick Cutrone,ITA,FW,26,1998,22.7,7,70,26,37.1,3.08,1.14,0.1,0.27,0,1,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Pepe Reina,ESP,GK,41,1982,11.5,0,0,0,,0.0,0.0,,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Sergi Roberto,ESP,MF,32,1992,7.7,0,6,1,16.7,0.78,0.13,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Simone Verdi,ITA,"FW,MF",32,1992,1.3,0,2,2,100.0,1.57,1.57,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Yannik Engelhardt,GER,"MF,DF",23,2001,12.9,1,8,2,25.0,0.62,0.15,0.13,0.5,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Como,Álex Valle,ESP,DF,20,2004,11.4,0,9,1,11.1,0.79,0.09,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Empoli,Alberto Grassi,ITA,MF,29,1995,24.5,1,11,4,36.4,0.45,0.16,0.09,0.25,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Empoli,Ardian Ismajli,ALB,DF,27,1996,27.9,0,5,0,0.0,0.18,0.0,0.0,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Empoli,Christian Kouamé,CIV,"FW,MF",26,1997,5.6,1,16,5,31.3,2.84,0.89,0.06,0.2,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Empoli,Devis Vásquez,COL,GK,26,1998,32.0,0,0,0,,0.0,0.0,,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Empoli,Emmanuel Ekong,SWE,FW,22,2002,2.1,0,4,1,25.0,1.94,0.48,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Empoli,Emmanuel Gyasi,GHA,MF,30,1994,35.7,2,22,8,36.4,0.62,0.22,0.09,0.25,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Empoli,Faustino Anjorin,ENG,MF,22,2001,12.4,2,23,7,30.4,1.86,0.57,0.09,0.29,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Empoli,Francesco Caputo,ITA,FW,36,1987,0.1,0,0,0,,0.0,0.0,,,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
ITA-Serie A,2425,Empoli,Giuseppe Pezzella,ITA,MF,26,1997,32.0,0,15,3,20.0,0.47,0.09,0.0,0.0,0,0,ITA,2024-2025,shooting,2026-08-06T23:09:12.860022
