country,tournament,tournament_id,season_id,team_name,team_id,position,matches,wins,draws,losses,scores_for,scores_against,points,category,_league_id,_season,_source,_scraped_at
Austria,"Austrian Bundesliga, Championship Round",45,62629,SK Sturm Graz,2051,1,32,19,6,7,66,39,40,Total,AUT,2024-2025,datafc_sofascore,2026-08-09T09:17:31.104986
Austria,"Austrian Bundesliga, Championship Round",45,62629,Red Bull Salzburg,2046,2,32,16,9,7,53,36,38,Total,AUT,2024-2025,datafc_sofascore,2026-08-09T09:17:31.104986
Austria,"Austrian Bundesliga, Championship Round",45,62629,FK Austria Wien,2203,3,32,18,6,8,47,32,37,Total,AUT,2024-2025,datafc_sofascore,2026-08-09T09:17:31.104986
Austria,"Austrian Bundesliga, Championship Round",45,62629,Wolfsberger AC,2076,4,32,16,7,9,60,38,37,Total,AUT,2024-2025,datafc_sofascore,2026-08-09T09:17:31.104986
Austria,"Austrian Bundesliga, Championship Round",45,62629,SK Rapid Wien,2055,5,32,12,8,12,43,42,27,Total,AUT,2024-2025,datafc_sofascore,2026-08-09T09:17:31.104986
Austria,"Austrian Bundesliga, Championship Round",45,62629,FC Blau Weiss Linz,2113,6,32,11,5,16,37,45,21,Total,AUT,2024-2025,datafc_sofascore,2026-08-09T09:17:31.104986
Austria,Austrian Bundesliga,45,62629,SK Sturm Graz,2051,1,22,14,4,4,51,28,46,Total,AUT,2024-2025,datafc_sofascore,2026-08-09T09:17:31.104986
Austria,Austrian Bundesliga,45,62629,FK Austria Wien,2203,2,22,14,4,4,36,19,46,Total,AUT,2024-2025,datafc_sofascore,2026-08-09T09:17:31.104986
Austria,Austrian Bundesliga,45,62629,Red Bull Salzburg,2046,3,22,10,8,4,33,22,38,Total,AUT,2024-2025,datafc_sofascore,2026-08-09T09:17:31.104986
Austria,Austrian Bundesliga,45,62629,Wolfsberger AC,2076,4,22,11,3,8,44,30,36,Total,AUT,2024-2025,datafc_sofascore,2026-08-09T09:17:31.104986
Austria,Austrian Bundesliga,45,62629,SK Rapid Wien,2055,5,22,9,7,6,32,24,34,Total,AUT,2024-2025,datafc_sofascore,2026-08-09T09:17:31.104986
Austria,Austrian Bundesliga,45,62629,FC Blau Weiss Linz,2113,6,22,10,3,9,30,29,33,Total,AUT,2024-2025,datafc_sofascore,2026-08-09T09:17:31.104986
Austria,Austrian Bundesliga,45,62629,LASK,2058,7,22,9,4,9,32,33,31,Total,AUT,2024-2025,datafc_sofascore,2026-08-09T09:17:31.104986
Austria,Austrian Bundesliga,45,62629,TSV Hartberg,2075,8,22,6,8,8,24,31,26,Total,AUT,2024-2025,datafc_sofascore,2026-08-09T09:17:31.104986
Austria,Austrian Bundesliga,45,62629,Austria Klagenfurt,43254,9,22,5,6,11,22,44,21,Total,AUT,2024-2025,datafc_sofascore,2026-08-09T09:17:31.104986
Austria,Austrian Bundesliga,45,62629,WSG Tirol,5405,10,22,4,7,11,20,31,19,Total,AUT,2024-2025,datafc_sofascore,2026-08-09T09:17:31.104986
Austria,Austrian Bundesliga,45,62629,Grazer AK 1902,2052,11,22,3,7,12,27,45,16,Total,AUT,2024-2025,datafc_sofascore,2026-08-09T09:17:31.104986
Austria,Austrian Bundesliga,45,62629,SCR Altach,4856,12,22,3,7,12,20,35,16,Total,AUT,2024-2025,datafc_sofascore,2026-08-09T09:17:31.104986
Austria,"Austrian Bundesliga, Relegation Round",45,62629,LASK,2058,1,32,16,6,10,51,36,38,Total,AUT,2024-2025,datafc_sofascore,2026-08-09T09:17:31.104986
Austria,"Austrian Bundesliga, Relegation Round",45,62629,TSV Hartberg,2075,2,32,11,11,10,40,40,31,Total,AUT,2024-2025,datafc_sofascore,2026-08-09T09:17:31.104986
Austria,"Austrian Bundesliga, Relegation Round",45,62629,WSG Tirol,5405,3,32,7,9,16,35,50,20,Total,AUT,2024-2025,datafc_sofascore,2026-08-09T09:17:31.104986
Austria,"Austrian Bundesliga, Relegation Round",45,62629,Grazer AK 1902,2052,4,32,5,13,14,34,54,20,Total,AUT,2024-2025,datafc_sofascore,2026-08-09T09:17:31.104986
Austria,"Austrian Bundesliga, Relegation Round",45,62629,SCR Altach,4856,5,32,5,11,16,29,46,18,Total,AUT,2024-2025,datafc_sofascore,2026-08-09T09:17:31.104986
Austria,"Austrian Bundesliga, Relegation Round",45,62629,Austria Klagenfurt,43254,6,32,6,9,17,33,70,16,Total,AUT,2024-2025,datafc_sofascore,2026-08-09T09:17:31.104986
Austria,"Austrian Bundesliga, Championship Round",45,62629,SK Sturm Graz,2051,1,16,11,3,2,43,18,36,Home,AUT,2024-2025,datafc_sofascore,2026-08-09T09:17:31.104986
