country,tournament,tournament_id,season_id,team_name,team_id,position,matches,wins,draws,losses,scores_for,scores_against,points,category,_league_id,_season,_source,_scraped_at
Portugal,Liga Portugal Betclic,238,63670,Sporting CP,3001,1,34,25,7,2,88,27,82,Total,POR,2024-2025,datafc_sofascore,2026-08-09T08:36:22.178738
Portugal,Liga Portugal Betclic,238,63670,Benfica,3006,2,34,25,5,4,84,28,80,Total,POR,2024-2025,datafc_sofascore,2026-08-09T08:36:22.178738
Portugal,Liga Portugal Betclic,238,63670,FC Porto,3002,3,34,22,5,7,65,30,71,Total,POR,2024-2025,datafc_sofascore,2026-08-09T08:36:22.178738
Portugal,Liga Portugal Betclic,238,63670,Sporting Braga,2999,4,34,19,9,6,55,30,66,Total,POR,2024-2025,datafc_sofascore,2026-08-09T08:36:22.178738
Portugal,Liga Portugal Betclic,238,63670,Santa Clara,3011,5,34,17,6,11,36,32,57,Total,POR,2024-2025,datafc_sofascore,2026-08-09T08:36:22.178738
Portugal,Liga Portugal Betclic,238,63670,Vitória SC,3009,6,34,14,12,8,47,37,54,Total,POR,2024-2025,datafc_sofascore,2026-08-09T08:36:22.178738
Portugal,Liga Portugal Betclic,238,63670,Famalicão,49531,7,34,12,11,11,44,39,47,Total,POR,2024-2025,datafc_sofascore,2026-08-09T08:36:22.178738
Portugal,Liga Portugal Betclic,238,63670,Estoril Praia,4500,8,34,12,10,12,48,53,46,Total,POR,2024-2025,datafc_sofascore,2026-08-09T08:36:22.178738
Portugal,Liga Portugal Betclic,238,63670,Casa Pia,36365,9,34,12,9,13,39,44,45,Total,POR,2024-2025,datafc_sofascore,2026-08-09T08:36:22.178738
Portugal,Liga Portugal Betclic,238,63670,Moreirense,3014,10,34,10,10,14,42,50,40,Total,POR,2024-2025,datafc_sofascore,2026-08-09T08:36:22.178738
Portugal,Liga Portugal Betclic,238,63670,Rio Ave,3036,11,34,9,11,14,39,55,38,Total,POR,2024-2025,datafc_sofascore,2026-08-09T08:36:22.178738
Portugal,Liga Portugal Betclic,238,63670,FC Arouca,25777,12,34,9,11,14,35,49,38,Total,POR,2024-2025,datafc_sofascore,2026-08-09T08:36:22.178738
Portugal,Liga Portugal Betclic,238,63670,Gil Vicente,3010,13,34,8,10,16,34,47,34,Total,POR,2024-2025,datafc_sofascore,2026-08-09T08:36:22.178738
Portugal,Liga Portugal Betclic,238,63670,CD Nacional,3013,14,34,9,7,18,32,50,34,Total,POR,2024-2025,datafc_sofascore,2026-08-09T08:36:22.178738
Portugal,Liga Portugal Betclic,238,63670,CF Estrela Amadora,3035,15,34,7,8,19,24,50,29,Total,POR,2024-2025,datafc_sofascore,2026-08-09T08:36:22.178738
Portugal,Liga Portugal Betclic,238,63670,AVS - Futebol SAD,483088,16,34,5,12,17,25,60,27,Total,POR,2024-2025,datafc_sofascore,2026-08-09T08:36:22.178738
Portugal,Liga Portugal Betclic,238,63670,SC Farense,2998,17,34,6,9,19,25,46,27,Total,POR,2024-2025,datafc_sofascore,2026-08-09T08:36:22.178738
Portugal,Liga Portugal Betclic,238,63670,Boavista,2995,18,34,6,6,22,24,59,24,Total,POR,2024-2025,datafc_sofascore,2026-08-09T08:36:22.178738
Portugal,Liga Portugal Betclic,238,63670,Sporting CP,3001,1,17,14,2,1,40,13,44,Home,POR,2024-2025,datafc_sofascore,2026-08-09T08:36:22.178738
Portugal,Liga Portugal Betclic,238,63670,Benfica,3006,2,17,14,2,1,52,12,44,Home,POR,2024-2025,datafc_sofascore,2026-08-09T08:36:22.178738
Portugal,Liga Portugal Betclic,238,63670,FC Porto,3002,3,17,13,3,1,39,11,42,Home,POR,2024-2025,datafc_sofascore,2026-08-09T08:36:22.178738
Portugal,Liga Portugal Betclic,238,63670,Vitória SC,3009,4,17,9,5,3,29,19,32,Home,POR,2024-2025,datafc_sofascore,2026-08-09T08:36:22.178738
Portugal,Liga Portugal Betclic,238,63670,Santa Clara,3011,5,17,10,2,5,18,14,32,Home,POR,2024-2025,datafc_sofascore,2026-08-09T08:36:22.178738
Portugal,Liga Portugal Betclic,238,63670,Sporting Braga,2999,6,17,9,5,3,33,19,32,Home,POR,2024-2025,datafc_sofascore,2026-08-09T08:36:22.178738
Portugal,Liga Portugal Betclic,238,63670,Famalicão,49531,7,17,7,7,3,20,12,28,Home,POR,2024-2025,datafc_sofascore,2026-08-09T08:36:22.178738
Portugal,Liga Portugal Betclic,238,63670,Casa Pia,36365,8,17,8,4,5,22,19,28,Home,POR,2024-2025,datafc_sofascore,2026-08-09T08:36:22.178738
Portugal,Liga Portugal Betclic,238,63670,Rio Ave,3036,9,17,6,8,3,25,24,26,Home,POR,2024-2025,datafc_sofascore,2026-08-09T08:36:22.178738
Portugal,Liga Portugal Betclic,238,63670,Moreirense,3014,10,17,6,8,3,22,21,26,Home,POR,2024-2025,datafc_sofascore,2026-08-09T08:36:22.178738
Portugal,Liga Portugal Betclic,238,63670,Estoril Praia,4500,11,17,7,4,6,23,23,25,Home,POR,2024-2025,datafc_sofascore,2026-08-09T08:36:22.178738
Portugal,Liga Portugal Betclic,238,63670,CD Nacional,3013,12,17,7,3,7,23,27,24,Home,POR,2024-2025,datafc_sofascore,2026-08-09T08:36:22.178738
Portugal,Liga Portugal Betclic,238,63670,FC Arouca,25777,13,17,5,6,6,16,19,21,Home,POR,2024-2025,datafc_sofascore,2026-08-09T08:36:22.178738
