tournament_id,season_id,player_name,player_id,team_name,team_id,goals,assists,rating,expectedGoals,expectedAssists,totalShots,shotsOnTarget,keyPasses,successfulDribbles,tackles,yellowCards,redCards,minutesPlayed,appearances,_metric_order,_league_id,_season,_source,_scraped_at
45,52524,Marco Grüll,815612,SK Rapid Wien,2055,13,6,7.58,,,75,41,72,69,22,3,0,2311,29,rating,AUT,2023-2024,datafc_sofascore,2026-08-09T01:41:45.308686
45,52524,Luka Sučić,949156,Red Bull Salzburg,2046,3,6,7.47,,,40,13,47,46,23,0,0,1519,22,rating,AUT,2023-2024,datafc_sofascore,2026-08-09T01:41:45.308686
45,52524,Luka Marić,1006952,SK Sturm Graz,2051,0,0,7.4,,,0,0,0,0,0,0,0,180,2,rating,AUT,2023-2024,datafc_sofascore,2026-08-09T01:41:45.308686
45,52524,Alexandar Borković,825950,SK Sturm Graz,2051,0,0,7.4,,,1,1,0,1,1,0,0,91,2,rating,AUT,2023-2024,datafc_sofascore,2026-08-09T01:41:45.308686
45,52524,Dominik Fitz,837084,FK Austria Wien,2203,8,5,7.38,,,53,22,83,21,23,7,0,1978,27,rating,AUT,2023-2024,datafc_sofascore,2026-08-09T01:41:45.308686
45,52524,Oumar Solet,892979,Red Bull Salzburg,2046,1,1,7.38,,,8,1,11,25,27,1,0,1612,21,rating,AUT,2023-2024,datafc_sofascore,2026-08-09T01:41:45.308686
45,52524,Robert Žulj,121613,LASK,2058,9,5,7.38,,,56,23,17,5,19,5,1,1491,20,rating,AUT,2023-2024,datafc_sofascore,2026-08-09T01:41:45.308686
45,52524,Lukas Gütlbauer,942888,Wolfsberger AC,2076,0,0,7.38,,,0,0,0,1,0,1,0,720,8,rating,AUT,2023-2024,datafc_sofascore,2026-08-09T01:41:45.308686
45,52524,Johannes Handl,874842,FK Austria Wien,2203,1,0,7.35,,,16,4,14,15,64,9,0,2312,26,rating,AUT,2023-2024,datafc_sofascore,2026-08-09T01:41:45.308686
45,52524,Oscar Gloukh,1155158,Red Bull Salzburg,2046,7,11,7.33,,,52,17,53,69,22,3,0,1963,29,rating,AUT,2023-2024,datafc_sofascore,2026-08-09T01:41:45.308686
45,52524,Dejan Stojanović,109453,SCR Altach,4856,0,0,7.33,,,0,0,2,0,5,2,0,2274,26,rating,AUT,2023-2024,datafc_sofascore,2026-08-09T01:41:45.308686
45,52524,Otar Kiteishvili,797994,SK Sturm Graz,2051,9,5,7.31,,,44,19,27,27,47,9,0,1939,25,rating,AUT,2023-2024,datafc_sofascore,2026-08-09T01:41:45.308686
45,52524,Strahinja Pavlović,965893,Red Bull Salzburg,2046,3,3,7.31,,,18,5,9,23,64,10,1,2288,26,rating,AUT,2023-2024,datafc_sofascore,2026-08-09T01:41:45.308686
45,52524,Andy Irving,845464,Austria Klagenfurt,43254,9,4,7.31,,,46,18,34,32,51,5,0,1941,28,rating,AUT,2023-2024,datafc_sofascore,2026-08-09T01:41:45.308686
45,52524,Matthäus Taferner,901905,WSG Tirol,5405,1,3,7.31,,,23,11,71,39,101,8,0,2454,29,rating,AUT,2023-2024,datafc_sofascore,2026-08-09T01:41:45.308686
45,52524,Leopold Querfeld,1086547,SK Rapid Wien,2055,3,0,7.29,,,32,9,7,4,58,6,0,2475,28,rating,AUT,2023-2024,datafc_sofascore,2026-08-09T01:41:45.308686
45,52524,Maurits Kjaergaard,987818,Red Bull Salzburg,2046,2,5,7.25,,,20,7,33,14,15,1,0,1314,17,rating,AUT,2023-2024,datafc_sofascore,2026-08-09T01:41:45.308686
45,52524,Fernando,911195,Red Bull Salzburg,2046,4,2,7.25,,,27,11,11,25,10,2,0,554,11,rating,AUT,2023-2024,datafc_sofascore,2026-08-09T01:41:45.308686
45,52524,Andrés Andrade,841802,LASK,2058,0,2,7.24,,,15,5,8,22,61,3,0,2700,30,rating,AUT,2023-2024,datafc_sofascore,2026-08-09T01:41:45.308686
45,52524,Donis Avdijaj,281271,TSV Hartberg,2075,12,3,7.22,,,51,21,27,37,41,4,1,2012,25,rating,AUT,2023-2024,datafc_sofascore,2026-08-09T01:41:45.308686
