country,tournament,tournament_id,season_id,team_name,team_id,position,matches,wins,draws,losses,scores_for,scores_against,points,category,_league_id,_season,_source,_scraped_at
Turkey,Trendyol Süper Lig,52,77805,Galatasaray,3061,1,34,24,5,5,77,30,77,Total,TUR,2025-2026,datafc_sofascore,2026-08-09T09:09:28.636232
Turkey,Trendyol Süper Lig,52,77805,Fenerbahçe,3052,2,34,21,11,2,77,37,74,Total,TUR,2025-2026,datafc_sofascore,2026-08-09T09:09:28.636232
Turkey,Trendyol Süper Lig,52,77805,Trabzonspor,3051,3,34,20,9,5,61,39,69,Total,TUR,2025-2026,datafc_sofascore,2026-08-09T09:09:28.636232
Turkey,Trendyol Süper Lig,52,77805,Beşiktaş JK,3050,4,34,17,9,8,59,40,60,Total,TUR,2025-2026,datafc_sofascore,2026-08-09T09:09:28.636232
Turkey,Trendyol Süper Lig,52,77805,Başakşehir FK,3086,5,34,16,9,9,58,35,57,Total,TUR,2025-2026,datafc_sofascore,2026-08-09T09:09:28.636232
Turkey,Trendyol Süper Lig,52,77805,Göztepe,3054,6,34,14,13,7,42,32,55,Total,TUR,2025-2026,datafc_sofascore,2026-08-09T09:09:28.636232
Turkey,Trendyol Süper Lig,52,77805,Samsunspor,3053,7,34,13,12,9,46,45,51,Total,TUR,2025-2026,datafc_sofascore,2026-08-09T09:09:28.636232
Turkey,Trendyol Süper Lig,52,77805,Çaykur Rizespor,3064,8,34,10,11,13,46,52,41,Total,TUR,2025-2026,datafc_sofascore,2026-08-09T09:09:28.636232
Turkey,Trendyol Süper Lig,52,77805,Konyaspor,3085,9,34,10,10,14,43,50,40,Total,TUR,2025-2026,datafc_sofascore,2026-08-09T09:09:28.636232
Turkey,Trendyol Süper Lig,52,77805,Kocaelispor,3065,10,34,9,10,15,26,38,37,Total,TUR,2025-2026,datafc_sofascore,2026-08-09T09:09:28.636232
Turkey,Trendyol Süper Lig,52,77805,Alanyaspor,6362,11,34,7,16,11,41,41,37,Total,TUR,2025-2026,datafc_sofascore,2026-08-09T09:09:28.636232
Turkey,Trendyol Süper Lig,52,77805,Gaziantep FK,5138,12,34,9,10,15,43,58,37,Total,TUR,2025-2026,datafc_sofascore,2026-08-09T09:09:28.636232
Turkey,Trendyol Süper Lig,52,77805,Kasımpaşa,6063,13,34,8,11,15,33,49,35,Total,TUR,2025-2026,datafc_sofascore,2026-08-09T09:09:28.636232
Turkey,Trendyol Süper Lig,52,77805,Gençlerbirliği,7802,14,34,9,7,18,36,47,34,Total,TUR,2025-2026,datafc_sofascore,2026-08-09T09:09:28.636232
Turkey,Trendyol Süper Lig,52,77805,Eyüpspor,7040,15,34,8,9,17,33,48,33,Total,TUR,2025-2026,datafc_sofascore,2026-08-09T09:09:28.636232
Turkey,Trendyol Süper Lig,52,77805,Antalyaspor,3056,16,34,8,8,18,33,55,32,Total,TUR,2025-2026,datafc_sofascore,2026-08-09T09:09:28.636232
Turkey,Trendyol Süper Lig,52,77805,Kayserispor,3072,17,34,6,12,16,27,62,30,Total,TUR,2025-2026,datafc_sofascore,2026-08-09T09:09:28.636232
Turkey,Trendyol Süper Lig,52,77805,Fatih Karagümrük,4954,18,34,8,6,20,31,54,30,Total,TUR,2025-2026,datafc_sofascore,2026-08-09T09:09:28.636232
Turkey,Trendyol Süper Lig,52,77805,Galatasaray,3061,1,17,13,4,0,46,14,43,Home,TUR,2025-2026,datafc_sofascore,2026-08-09T09:09:28.636232
Turkey,Trendyol Süper Lig,52,77805,Fenerbahçe,3052,2,17,11,6,0,40,19,39,Home,TUR,2025-2026,datafc_sofascore,2026-08-09T09:09:28.636232
Turkey,Trendyol Süper Lig,52,77805,Trabzonspor,3051,3,17,9,6,2,29,18,33,Home,TUR,2025-2026,datafc_sofascore,2026-08-09T09:09:28.636232
Turkey,Trendyol Süper Lig,52,77805,Beşiktaş JK,3050,4,17,9,4,4,30,20,31,Home,TUR,2025-2026,datafc_sofascore,2026-08-09T09:09:28.636232
Turkey,Trendyol Süper Lig,52,77805,Göztepe,3054,5,17,8,7,2,24,14,31,Home,TUR,2025-2026,datafc_sofascore,2026-08-09T09:09:28.636232
Turkey,Trendyol Süper Lig,52,77805,Başakşehir FK,3086,6,17,8,6,3,33,17,30,Home,TUR,2025-2026,datafc_sofascore,2026-08-09T09:09:28.636232
Turkey,Trendyol Süper Lig,52,77805,Samsunspor,3053,7,17,7,7,3,22,17,28,Home,TUR,2025-2026,datafc_sofascore,2026-08-09T09:09:28.636232
Turkey,Trendyol Süper Lig,52,77805,Çaykur Rizespor,3064,8,17,8,3,6,24,23,27,Home,TUR,2025-2026,datafc_sofascore,2026-08-09T09:09:28.636232
Turkey,Trendyol Süper Lig,52,77805,Gençlerbirliği,7802,9,17,7,4,6,24,24,25,Home,TUR,2025-2026,datafc_sofascore,2026-08-09T09:09:28.636232
Turkey,Trendyol Süper Lig,52,77805,Konyaspor,3085,10,17,6,6,5,21,19,24,Home,TUR,2025-2026,datafc_sofascore,2026-08-09T09:09:28.636232
Turkey,Trendyol Süper Lig,52,77805,Alanyaspor,6362,11,17,6,5,6,23,17,23,Home,TUR,2025-2026,datafc_sofascore,2026-08-09T09:09:28.636232
Turkey,Trendyol Süper Lig,52,77805,Kocaelispor,3065,12,17,6,5,6,15,13,23,Home,TUR,2025-2026,datafc_sofascore,2026-08-09T09:09:28.636232
