league,season,team,player,nation,pos,age,born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,_league_id,_season,_stat_type,_scraped_at
ITA-Serie A,2526,Cremonese,Simone Lottici Tessadri,ITA,MF,19,2006,0.1,0,0,0,0,0,0,0,0,0,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Cremonese,Tommaso Barbieri,ITA,MF,22,2002,19.0,8,0,0,40,26,1,78,14,26,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Cremonese,Warren Bondo,FRA,MF,21,2003,19.6,5,0,0,39,33,0,3,9,16,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Cremonese,Youssef Maleh,MAR,MF,26,1998,12.2,2,1,0,27,10,0,41,9,11,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Fiorentina,Abdelhamid Sabiri,MAR,MF,28,1996,0.3,0,0,0,1,1,0,4,0,2,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Fiorentina,Albert Guðmundsson,ISL,"FW,MF",28,1997,25.0,4,1,0,34,30,6,54,3,4,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Fiorentina,Amir Richardson,MAR,MF,23,2002,0.5,0,0,0,1,3,0,1,0,1,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Fiorentina,Cher Ndour,ITA,MF,21,2004,20.8,2,0,0,26,23,1,20,15,17,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Fiorentina,Christian Kouamé,CIV,"FW,MF",27,1997,0.3,0,0,0,0,0,0,2,1,1,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Fiorentina,Daniele Rugani,ITA,DF,31,1994,3.6,2,0,0,7,0,0,0,5,4,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Fiorentina,David de Gea,ESP,GK,34,1990,37.0,0,0,0,0,6,0,0,0,0,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Fiorentina,Dodô,BRA,"DF,MF",26,1998,34.8,7,0,0,22,53,2,153,31,18,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Fiorentina,Eddy Kouadio,CIV,DF,19,2006,0.8,0,0,0,1,1,0,1,0,3,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Fiorentina,Edin Džeko,BIH,FW,39,1986,2.7,1,0,0,2,5,0,1,1,1,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Fiorentina,Fabiano Parisi,ITA,"MF,FW",24,2000,16.9,6,0,0,14,66,1,39,17,14,,,1,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Fiorentina,Giovanni Fabbian,ITA,MF,22,2003,5.2,2,0,0,6,9,0,4,1,2,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Fiorentina,Hans Nicolussi Caviglia,ITA,MF,25,2000,6.5,4,0,0,15,15,0,30,3,7,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Fiorentina,Jack Harrison,ENG,"FW,MF",28,1996,10.9,1,0,0,9,7,0,56,2,6,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Fiorentina,Jacopo Fazzini,ITA,"MF,FW",22,2003,6.5,2,0,0,12,15,0,16,5,10,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Fiorentina,Luca Lezzerini,ITA,GK,30,1995,0.0,0,0,0,0,0,0,0,0,0,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Fiorentina,Luca Ranieri,ITA,DF,26,1999,27.3,8,1,0,22,27,3,27,24,24,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Fiorentina,Luís Balbo,VEN,DF,19,2006,2.4,0,0,0,2,6,0,5,1,5,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Fiorentina,Manor Solomon,ISR,"FW,MF",26,1999,9.9,1,0,0,2,16,1,47,0,11,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Fiorentina,Marco Brescianini,ITA,MF,25,2000,9.6,1,0,0,13,9,0,11,1,2,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Fiorentina,Marin Pongračić,CRO,DF,27,1997,32.4,12,0,0,69,21,0,4,36,17,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Fiorentina,Mattia Viti,ITA,"MF,DF",23,2002,2.9,3,1,1,9,4,0,0,3,4,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Fiorentina,Moise Kean,ITA,FW,25,2000,22.6,4,0,0,29,44,30,7,7,4,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Fiorentina,Niccolò Fortini,ITA,MF,19,2006,6.0,0,0,0,5,18,0,29,4,9,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Fiorentina,Nicolò Fagioli,ITA,MF,24,2001,28.4,5,0,0,23,45,0,84,18,31,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Fiorentina,Oliver Christensen,DEN,GK,26,1999,1.0,0,0,0,0,1,0,0,0,0,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Fiorentina,Pablo Marí,ESP,DF,31,1993,9.0,3,0,0,17,8,0,0,19,8,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Fiorentina,Pietro Comuzzo,ITA,DF,20,2005,18.8,2,0,0,24,4,0,1,24,16,,,1,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Fiorentina,Riccardo Braschi,ITA,FW,18,2006,1.2,0,0,0,0,0,1,1,0,0,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Fiorentina,Roberto Piccoli,ITA,FW,24,2001,18.6,1,0,0,34,40,14,4,4,1,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Fiorentina,Robin Gosens,GER,"DF,MF",31,1994,20.9,2,0,0,24,25,3,41,23,18,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Fiorentina,Rolando Mandragora,ITA,MF,28,1997,26.9,7,0,0,37,56,0,69,15,24,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Fiorentina,Simon Sohm,SUI,MF,24,2001,7.9,2,0,0,15,11,0,5,6,7,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Fiorentina,Tariq Lamptey,GHA,MF,24,2000,0.3,0,0,0,0,0,0,1,0,2,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Aarón Martín,ESP,"MF,DF",28,1997,24.0,2,0,0,31,27,0,194,10,28,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Albert Grønbaek,DEN,MF,24,2001,1.1,1,0,0,1,1,0,1,0,2,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Alessandro Marcandalli,ITA,DF,22,2002,28.9,4,0,0,23,11,0,10,18,24,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Amorim,BRA,MF,20,2005,6.1,1,0,0,7,18,1,16,7,6,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Brooke Norton-Cuffy,ENG,"MF,DF",21,2004,24.6,5,1,1,23,16,0,80,11,31,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Caleb Ekuban,GHA,"FW,MF",31,1994,11.0,0,0,0,16,29,6,5,5,1,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Daniele Sommariva,ITA,GK,28,1997,2.0,0,0,0,0,1,0,0,0,0,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Filippo Carbone,ITA,MF,18,2006,0.1,0,0,0,0,1,0,0,0,3,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Gael Lafont,FRA,FW,19,2006,0.1,0,0,0,0,0,0,0,0,0,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Jacopo Grossi,ITA,MF,18,2006,0.2,0,0,0,0,0,0,3,0,0,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Jean Onana,CMR,MF,25,2000,0.5,0,0,0,4,0,0,1,1,3,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Jeff Ekhator,ITA,"FW,MF",18,2006,10.6,3,0,0,20,19,10,9,2,8,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Johan Vásquez,MEX,DF,26,1998,35.7,2,0,0,23,46,1,24,46,38,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Joi Nuredini,ALB,FW,17,2007,0.0,0,0,0,0,0,0,0,0,0,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Junior Messias,BRA,MF,34,1991,7.6,1,0,0,10,22,0,16,5,10,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Justin Bijlow,NED,GK,27,1998,15.5,1,0,0,1,1,0,0,0,0,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Latif Ouedraogo,BFA,DF,17,2007,0.6,0,0,0,2,2,0,3,1,1,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Leo Østigård,NOR,DF,25,1999,29.1,7,0,0,38,15,3,1,30,27,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Lorenzo Colombo,ITA,FW,23,2002,25.8,2,0,0,41,55,3,16,1,12,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Lorenzo Venturino,ITA,FW,19,2006,0.4,0,0,0,1,0,0,8,0,0,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Mamedi Doucouré,FRA,DF,18,2007,0.1,0,0,0,0,0,0,0,0,0,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Maxwel Cornet,CIV,MF,28,1996,1.3,0,0,0,6,1,1,13,0,4,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Mikael Ellertsson,ISL,MF,23,2002,30.7,1,1,0,28,42,1,32,14,26,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Morten Frendrup,DEN,MF,24,2001,34.2,5,0,0,41,39,0,5,41,71,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Morten Thorsby,NOR,MF,29,1996,8.1,2,0,0,15,5,5,5,3,1,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Nicola Leali,ITA,GK,32,1993,20.5,2,1,0,2,2,0,0,1,0,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Nicolae Stanciu,ROU,MF,32,1993,2.0,0,0,0,1,2,0,9,3,3,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Nils Zätterström,SWE,DF,20,2005,2.0,0,0,0,3,0,0,0,2,0,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Patrizio Masini,ITA,MF,24,2001,15.7,5,0,0,39,45,0,14,26,39,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Ruslan Malinovskyi,UKR,MF,32,1993,24.8,10,0,0,36,26,1,68,16,19,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Sebastian Otoa,DEN,DF,21,2004,9.2,1,0,0,5,13,2,1,9,10,,,1,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Seydou Fini,ITA,FW,19,2006,0.4,0,0,0,1,0,2,1,0,0,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Stefano Sabelli,ITA,"MF,DF",32,1993,10.1,0,0,0,6,19,0,27,3,14,,,1,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Tommaso Baldanzi,ITA,MF,22,2003,4.4,0,0,0,2,6,0,7,3,6,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Valentin Carboni,ARG,MF,20,2005,4.0,2,0,0,11,5,0,7,2,8,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Genoa,Vitinha,POR,"FW,MF",25,2000,24.7,5,0,0,33,68,14,67,14,32,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Hellas Verona,Abdou Harroui,NED,MF,27,1998,10.1,3,0,0,22,1,2,28,1,17,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Hellas Verona,Al-Musrati,LBY,MF,29,1996,9.4,6,1,1,15,3,1,2,11,7,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Hellas Verona,Amin Sarr,SWE,"FW,MF",24,2001,12.2,2,1,1,25,22,7,12,4,9,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Hellas Verona,Andrias Edmundsson,FRO,DF,24,2000,14.7,3,0,0,13,7,0,4,28,20,,,1,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Hellas Verona,Antoine Bernede,FRA,MF,26,1999,25.6,2,0,0,55,20,1,25,16,39,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Hellas Verona,Armel Bella Kotchap,GER,DF,23,2001,15.0,3,0,0,22,17,0,1,29,12,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Hellas Verona,Cheikh Niasse,SEN,MF,25,2000,10.8,1,0,0,20,15,2,14,15,14,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Hellas Verona,Daniel Mosquera,COL,FW,25,1999,6.6,1,0,0,22,6,3,2,2,2,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Hellas Verona,Daniel Oyegoke,ENG,"MF,DF",22,2003,6.6,2,0,0,13,5,1,32,7,9,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Hellas Verona,Domagoj Bradarić,CRO,MF,25,1999,21.8,2,0,0,8,10,2,108,9,20,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Hellas Verona,Enzo Ebosse,CMR,DF,26,1999,2.4,1,0,0,5,1,0,0,0,1,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Hellas Verona,Fallou Cham,GAM,MF,19,2006,2.5,0,0,0,7,5,1,10,4,9,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Hellas Verona,Gift Orban,NGA,FW,23,2002,22.5,4,1,0,22,20,20,14,3,3,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Hellas Verona,Giovane,BRA,"FW,MF",21,2003,17.0,2,0,0,21,15,8,56,5,9,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Hellas Verona,Grigoris Kastanos,CYP,MF,27,1998,0.5,0,0,0,3,1,0,2,3,3,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Hellas Verona,Ioan Vermeșan,ROU,FW,18,2006,0.9,0,0,0,0,1,0,0,0,0,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Hellas Verona,Isaac,BRA,FW,21,2004,0.4,0,0,0,1,2,0,1,0,0,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Hellas Verona,Jean-Daniel Akpa-Akpro,CIV,MF,32,1992,16.7,9,0,0,39,15,0,17,22,32,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Hellas Verona,Junior Ajayi,CIV,FW,20,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Hellas Verona,Kieron Bowie,SCO,FW,22,2002,13.3,1,0,0,34,27,3,6,0,3,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Hellas Verona,Lorenzo Montipò,ITA,GK,29,1996,35.0,0,0,0,0,8,0,0,0,0,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Hellas Verona,Martin Frese,DEN,"MF,DF",27,1998,26.8,8,0,0,46,20,4,74,30,54,,,1,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Hellas Verona,Nicolás Valentini,ARG,DF,24,2001,15.7,8,1,1,30,7,1,15,16,18,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Hellas Verona,Pol Lirola,ESP,MF,27,1997,3.4,1,0,0,3,0,0,16,2,3,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Hellas Verona,Rafik Belghali,ALG,MF,23,2002,21.3,6,0,0,20,10,6,60,17,13,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Hellas Verona,Roberto Gagliardini,ITA,MF,31,1994,25.2,9,0,0,45,35,0,16,56,40,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Hellas Verona,Sandi Lovrić,SVN,MF,27,1998,3.4,1,0,0,5,3,0,24,5,6,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Hellas Verona,Simone Perilli,ITA,GK,30,1995,3.0,0,0,0,0,0,0,0,0,0,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Hellas Verona,Suat Serdar,GER,MF,28,1997,12.3,3,0,0,19,12,1,7,10,20,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Hellas Verona,Tobias Slotsager,DEN,DF,19,2006,5.0,0,0,0,3,5,0,2,3,7,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Hellas Verona,Tomáš Suslov,SVK,FW,23,2002,5.0,1,1,0,9,12,0,21,1,6,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Hellas Verona,Unai Núñez,ESP,DF,28,1997,14.1,6,0,0,27,10,0,11,23,18,,,1,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Hellas Verona,Victor Nelsson,DEN,DF,26,1998,36.8,4,0,0,44,20,0,5,75,45,,,1,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Hellas Verona,Yellu Santiago,ESP,MF,21,2004,0.1,0,0,0,0,1,0,0,0,0,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Inter,Alessandro Bastoni,ITA,DF,26,1999,24.9,6,0,0,45,20,0,85,21,39,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Inter,Andy Diouf,FRA,MF,22,2003,5.5,1,0,0,5,3,1,6,1,6,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Inter,Ange-Yoan Bonny,CIV,FW,21,2003,12.7,1,0,0,17,24,9,6,1,9,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Inter,Benjamin Pavard,FRA,DF,29,1996,1.0,0,0,0,1,0,0,0,2,1,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Inter,Carlos Augusto,BRA,"MF,DF",26,1999,19.6,6,0,0,26,13,0,46,19,22,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Inter,Davide Frattesi,ITA,MF,25,1999,6.3,0,0,0,9,11,2,2,3,7,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Inter,Denzel Dumfries,NED,MF,29,1996,14.7,2,0,0,20,13,2,34,7,9,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Inter,Federico Dimarco,ITA,MF,27,1997,30.0,3,0,0,41,23,5,295,30,31,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Inter,Francesco Acerbi,ITA,DF,37,1988,15.3,3,0,0,17,13,3,3,18,9,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Inter,Francesco Esposito,ITA,FW,20,2005,17.5,1,0,0,29,50,2,4,5,5,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Inter,Hakan Çalhanoğlu,TUR,MF,31,1994,18.2,7,0,0,28,11,0,86,19,17,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Inter,Henrikh Mkhitaryan,ARM,MF,36,1989,17.3,5,0,0,28,17,3,42,15,27,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Inter,Josep Martinez,ESP,GK,27,1998,5.0,0,0,0,0,0,0,0,0,0,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Inter,Lautaro Martínez,ARG,FW,27,1997,24.0,4,0,0,47,47,8,17,6,13,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Inter,Luis Henrique,BRA,MF,23,2001,18.0,1,0,0,5,0,1,39,7,16,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Inter,Luka Topalović,SVN,MF,19,2006,0.1,0,0,0,0,0,0,0,0,0,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Inter,Manuel Akanji,SUI,DF,30,1995,31.3,4,0,0,26,18,2,3,37,24,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Inter,Marcus Thuram,FRA,FW,27,1997,21.1,2,0,0,43,41,15,21,1,13,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Inter,Matteo Cocchi,ITA,DF,18,2007,0.2,0,0,0,0,0,0,0,0,0,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Inter,Matteo Darmian,ITA,"MF,DF",35,1989,2.8,0,0,0,4,2,1,5,1,3,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Inter,Matteo Lavelli,ITA,FW,18,2006,0.1,0,0,0,0,0,0,1,0,0,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Inter,Mattia Mosconi,ITA,FW,18,2007,0.3,0,0,0,1,2,0,0,0,0,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Inter,Nicolò Barella,ITA,MF,28,1997,28.0,7,0,0,33,22,4,102,9,31,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Inter,Petar Sučić,CRO,MF,21,2003,19.6,5,0,0,30,25,0,43,9,25,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Inter,Piotr Zieliński,POL,MF,31,1994,22.7,3,0,0,18,18,0,23,7,19,,,1,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Inter,Raffaele Di Gennaro,ITA,GK,31,1993,0.1,0,0,0,0,0,0,0,0,0,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Inter,Stefan de Vrij,NED,DF,33,1992,7.4,1,0,0,5,5,0,0,7,12,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Inter,Yann Aurel Bisseck,GER,DF,24,2000,21.4,2,0,0,21,16,3,12,23,18,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Inter,Yann Sommer,SUI,GK,36,1988,32.9,0,0,0,0,2,0,0,0,0,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Juventus,Andrea Cambiaso,ITA,"MF,DF",25,2000,30.8,3,1,0,29,21,2,123,20,39,,,2,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Juventus,Arkadiusz Milik,POL,FW,31,1994,0.4,0,0,0,1,0,0,0,0,0,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Juventus,Daniele Rugani,ITA,DF,31,1994,2.8,0,0,0,2,0,0,0,5,3,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Juventus,Dušan Vlahović,SRB,FW,25,2000,10.8,0,0,0,9,18,9,3,2,3,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Juventus,Edon Zhegrova,KVX,MF,26,1999,4.2,1,0,0,4,6,2,48,0,3,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Juventus,Emil Holm,SWE,MF,25,2000,2.6,0,0,0,0,5,0,6,3,5,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Juventus,Fabio Miretti,ITA,MF,21,2003,6.9,1,0,0,15,7,0,17,4,9,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
ITA-Serie A,2526,Juventus,Federico Gatti,ITA,DF,27,1998,12.1,3,0,0,17,6,0,2,12,10,,,0,ITA,2025-2026,misc,2026-08-08T22:21:05.148839
