tournament_id,season_id,player_name,player_id,team_name,team_id,goals,assists,rating,expectedGoals,expectedAssists,totalShots,shotsOnTarget,keyPasses,successfulDribbles,tackles,yellowCards,redCards,minutesPlayed,appearances,_metric_order,_league_id,_season,_source,_scraped_at
34,61736,Arnau Tenas,908714,Paris Saint-Germain,1644,0,1,7.9,,0.05,0,0,2,0,0,0,0,90,1,rating,FRA,2024-2025,datafc_sofascore,2026-08-09T01:23:43.930219
34,61736,Logan Costa,911853,Toulouse,1681,0,0,7.8,,0.03,0,0,1,0,2,0,0,90,1,rating,FRA,2024-2025,datafc_sofascore,2026-08-09T01:23:43.930219
34,61736,Achraf Hakimi,814594,Paris Saint-Germain,1644,4,6,7.76,2.98,5.32,32,13,51,26,48,4,0,2067,25,rating,FRA,2024-2025,datafc_sofascore,2026-08-09T01:23:43.930219
34,61736,Ismail Jakobs,897291,AS Monaco,1653,0,0,7.75,,0.18,0,0,4,0,5,0,0,180,2,rating,FRA,2024-2025,datafc_sofascore,2026-08-09T01:23:43.930219
34,61736,Ousmane Dembélé,818244,Paris Saint-Germain,1644,21,6,7.75,16.61,7.18,97,51,63,42,11,2,0,1736,29,rating,FRA,2024-2025,datafc_sofascore,2026-08-09T01:23:43.930219
34,61736,Benjamin Bourigeaud,324399,Stade Rennais,1658,1,0,7.7,0.16,0.04,2,1,0,1,1,0,0,81,1,rating,FRA,2024-2025,datafc_sofascore,2026-08-09T01:23:43.930219
34,61736,Rayan Cherki,979128,Olympique Lyonnais,1649,8,11,7.6,5.01,11.73,45,19,75,48,15,3,0,2053,30,rating,FRA,2024-2025,datafc_sofascore,2026-08-09T01:23:43.930219
34,61736,Mason Greenwood,942116,Olympique de Marseille,1641,21,5,7.56,16.34,7.84,120,56,50,54,35,3,0,2814,34,rating,FRA,2024-2025,datafc_sofascore,2026-08-09T01:23:43.930219
34,61736,Vitinha,902029,Paris Saint-Germain,1644,5,1,7.47,3.41,3.77,27,14,27,27,43,1,0,2035,29,rating,FRA,2024-2025,datafc_sofascore,2026-08-09T01:23:43.930219
34,61736,Khvicha Kvaratskhelia,889259,Paris Saint-Germain,1644,4,3,7.46,3.28,3.81,34,15,26,25,19,0,0,920,14,rating,FRA,2024-2025,datafc_sofascore,2026-08-09T01:23:43.930219
34,61736,Kang-in Lee,917087,Paris Saint-Germain,1644,6,6,7.46,3.51,6.44,41,14,57,29,25,1,0,1665,30,rating,FRA,2024-2025,datafc_sofascore,2026-08-09T01:23:43.930219
34,61736,Théo De Percin,1095836,Auxerre,1646,0,0,7.45,,0.0,0,0,0,0,0,0,0,180,2,rating,FRA,2024-2025,datafc_sofascore,2026-08-09T01:23:43.930219
34,61736,João Neves,1190933,Paris Saint-Germain,1644,3,8,7.45,2.98,3.92,28,12,33,16,63,1,0,1857,29,rating,FRA,2024-2025,datafc_sofascore,2026-08-09T01:23:43.930219
34,61736,Andrey Santos,1105779,RC Strasbourg,1659,10,3,7.44,5.06,1.95,46,16,27,18,110,8,0,2857,32,rating,FRA,2024-2025,datafc_sofascore,2026-08-09T01:23:43.930219
