tournament_id,season_id,player_name,player_id,team_name,team_id,goals,assists,rating,expectedGoals,expectedAssists,totalShots,shotsOnTarget,keyPasses,successfulDribbles,tackles,yellowCards,redCards,minutesPlayed,appearances,_metric_order,_league_id,_season,_source,_scraped_at
35,63516,Omar Marmoush,873554,Eintracht Frankfurt,2674,15,9,8.16,8.87,4.14,77,36,35,46,12,2,0,1454,17,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Joshua Kimmich,259117,FC Bayern München,2672,3,6,7.91,1.77,10.54,34,10,84,12,47,4,0,2847,33,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Michael Olise,978838,FC Bayern München,2672,12,15,7.91,9.75,12.51,86,36,93,72,36,3,0,2346,34,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Harry Kane,108579,FC Bayern München,2672,26,8,7.73,20.47,5.55,114,54,35,23,13,5,0,2389,31,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Florian Wirtz,1019322,Bayer 04 Leverkusen,2681,10,12,7.68,9.4,9.44,78,39,57,82,32,3,0,2355,31,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Xavi Simons,997183,RB Leipzig,36360,10,7,7.58,5.11,5.98,50,23,51,33,28,5,0,2157,25,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Jamal Musiala,1010231,FC Bayern München,2672,12,2,7.58,9.32,5.94,68,32,41,72,36,3,0,1804,25,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Tiago Pereira Cardoso,1149294,Borussia M'gladbach,2527,0,0,7.56,,0.0,0,0,0,0,1,0,0,379,5,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Franck Honorat,280453,Borussia M'gladbach,2527,4,7,7.43,4.53,4.89,31,9,51,12,17,0,0,1452,19,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Granit Xhaka,117777,Bayer 04 Leverkusen,2681,2,7,7.41,0.91,5.1,21,3,51,7,48,3,0,2891,33,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Angelo Stiller,901882,VfB Stuttgart,2677,1,8,7.38,1.76,8.61,21,4,59,20,49,6,0,2743,32,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Maximilian Mittelstädt,788949,VfB Stuttgart,2677,1,7,7.37,0.88,7.04,21,4,48,21,79,5,0,2475,31,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Moritz Nicolas,578166,Borussia M'gladbach,2527,0,0,7.37,,0.02,0,0,0,0,0,0,0,1640,19,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Dayot Upamecano,798583,FC Bayern München,2672,2,0,7.37,1.21,1.2,13,6,7,3,36,6,0,1761,20,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Nadiem Amiri,327755,1. FSV Mainz 05,2556,7,5,7.32,5.47,9.16,62,26,63,32,50,7,2,2481,30,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Alejandro Grimaldo,177177,Bayer 04 Leverkusen,2681,2,7,7.3,2.51,8.56,44,14,73,20,24,4,1,2643,32,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Vincenzo Grifo,171961,SC Freiburg,2538,8,11,7.3,7.8,7.95,66,29,66,25,30,2,0,2452,34,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Mohamed Simakan,945063,RB Leipzig,36360,0,0,7.3,,0.23,0,0,3,0,0,0,0,55,1,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Tim Kleindienst,228981,Borussia M'gladbach,2527,16,7,7.29,13.51,3.95,75,39,29,14,30,3,1,2742,31,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Marius Müller,136933,VfL Wolfsburg,2524,0,0,7.28,,0.02,0,0,0,0,0,0,0,474,6,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Raphaël Guerreiro,246999,FC Bayern München,2672,4,3,7.28,2.86,4.74,21,11,27,10,19,2,0,1581,23,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Hugo Ekitiké,1048422,Eintracht Frankfurt,2674,15,8,7.27,21.67,5.39,117,48,44,52,16,1,0,2578,33,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Willi Orbán,136924,RB Leipzig,36360,5,0,7.27,4.0,0.67,22,7,8,3,38,4,2,2224,25,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Thomas Dähne,126346,Holstein Kiel,2573,0,0,7.27,,0.01,0,0,0,0,0,0,0,810,9,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Marvin Ducksch,258325,SV Werder Bremen,2534,8,8,7.27,10.11,9.06,72,30,62,7,10,3,0,2433,32,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Finn Dahmen,822564,FC Augsburg,2600,0,0,7.26,,0.05,0,0,0,0,1,0,0,1710,19,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Tom Bischof,1129935,TSG Hoffenheim,2569,5,2,7.26,2.2,4.82,51,18,51,29,95,5,0,2567,31,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Serhou Guirassy,328027,Borussia Dortmund,2673,21,2,7.26,22.9,3.08,90,37,25,11,7,4,0,2601,30,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Péter Gulácsi,37096,RB Leipzig,36360,0,0,7.26,,0.02,0,0,0,0,1,0,0,2632,30,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Kauã Santos,1134203,Eintracht Frankfurt,2674,0,0,7.26,,0.01,0,0,1,0,0,0,0,765,9,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Romano Schmid,830127,SV Werder Bremen,2534,5,4,7.25,4.34,8.83,48,15,68,45,43,4,0,2839,32,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Alphonso Davies,843665,FC Bayern München,2672,1,2,7.24,1.24,2.24,17,3,27,31,30,0,0,1561,19,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Waldemar Anton,799046,Borussia Dortmund,2673,2,2,7.22,1.65,1.8,19,3,6,20,34,4,0,1947,26,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Jonathan Burkardt,939830,1. FSV Mainz 05,2556,18,2,7.22,14.8,2.65,72,30,21,16,15,0,0,2120,29,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Nathaniel Brown,1159759,Eintracht Frankfurt,2674,3,6,7.22,2.18,4.61,13,5,40,11,71,2,0,1953,26,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Paul Nebel,980621,1. FSV Mainz 05,2556,10,4,7.21,5.73,5.64,44,18,35,25,38,3,1,2355,31,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Lasse Riess,1069252,1. FSV Mainz 05,2556,0,0,7.2,,0.02,0,0,0,0,0,1,0,180,2,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Ben Voll,987437,FC St. Pauli,2526,0,0,7.2,,0.0,0,0,1,0,0,1,0,91,2,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Jens Stage,830142,SV Werder Bremen,2534,10,5,7.2,7.18,3.95,44,15,23,8,49,10,0,2212,28,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,David Raum,856076,RB Leipzig,36360,1,5,7.2,0.49,7.41,9,4,49,11,38,5,0,1788,22,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Patrik Schick,280609,Bayer 04 Leverkusen,2681,21,0,7.19,12.52,0.92,69,35,11,10,6,4,0,1694,31,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Denis Vavro,293127,VfL Wolfsburg,2524,2,0,7.19,1.37,0.54,25,7,7,3,21,4,0,2462,29,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Noah Atubolu,980626,SC Freiburg,2538,0,0,7.18,,0.09,0,0,0,0,0,2,0,2308,26,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Diogo Leite,855663,1. FC Union Berlin,2547,1,2,7.18,1.31,2.28,17,8,12,10,61,3,0,2458,29,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Leroy Sané,293519,FC Bayern München,2672,11,5,7.18,10.23,6.12,67,30,37,39,23,2,0,1633,30,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Jae-sung Lee,537552,1. FSV Mainz 05,2556,7,6,7.18,5.3,4.68,40,15,34,11,42,4,0,2661,33,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Exequiel Palacios,822600,Bayer 04 Leverkusen,2681,1,6,7.18,1.52,2.38,13,9,28,8,22,2,0,1158,24,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Mohamed Amoura,1107591,VfL Wolfsburg,2524,10,9,7.17,8.96,3.73,75,28,35,37,29,6,0,2481,31,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Ritsu Doan,790965,SC Freiburg,2538,10,7,7.17,6.45,5.95,61,23,28,56,66,2,0,2874,34,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Aleix García,796047,Bayer 04 Leverkusen,2681,3,4,7.17,0.97,3.83,15,5,33,4,13,3,0,1457,28,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Piero Hincapié,1002837,Bayer 04 Leverkusen,2681,2,2,7.17,2.94,3.48,22,3,16,5,52,8,0,2670,32,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Robin Zentner,174345,1. FSV Mainz 05,2556,0,0,7.15,0.01,0.25,1,0,3,0,2,3,0,2880,32,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Alexis Claude-Maurice,822877,FC Augsburg,2600,9,2,7.15,4.74,1.85,59,22,21,42,41,4,0,2125,28,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
35,63516,Aleksandar Pavlović,1142251,FC Bayern München,2672,1,0,7.14,0.56,1.94,9,4,7,5,38,2,0,1456,21,rating,GER,2024-2025,datafc_sofascore,2026-08-09T01:13:54.949443
