league,season,team,player,nation,pos,age,born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,_league_id,_season,_stat_type,_scraped_at
GER-Bundesliga,2324,Augsburg,Kristijan Jakić,CRO,MF,26,1997,11.7,4,0,0,18,17,0,6,18,12,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Augsburg,Mads Pedersen,DEN,"DF,MF",26,1996,19.8,5,1,0,34,26,2,54,18,40,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Augsburg,Mahmut Kücüksahin,,DF,19,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Augsburg,Masaya Okugawa,JPN,"FW,MF",27,1996,0.4,0,0,0,0,0,0,0,0,0,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Augsburg,Maximilian Bauer,GER,DF,23,2000,9.0,3,0,0,13,11,0,1,12,10,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Augsburg,Mergim Berisha,GER,FW,25,1998,1.4,0,0,0,0,3,1,1,0,0,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Augsburg,Mert Kömür,GER,FW,18,2005,1.3,0,0,0,2,2,0,1,1,3,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Augsburg,Nathanaël Mbuku,COD,"FW,MF",21,2002,0.1,0,0,0,0,0,0,0,0,0,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Augsburg,Niklas Dorsch,GER,MF,25,1998,15.4,5,0,0,19,27,0,3,16,24,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Augsburg,Ohis Felix Uduokhai,GER,DF,25,1997,32.5,5,1,1,28,23,0,3,44,18,,,1,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Augsburg,Patric Pfeiffer,GHA,DF,23,1999,5.7,0,0,0,7,4,0,2,12,7,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Augsburg,Pep Biel,ESP,"FW,MF",26,1996,3.2,1,0,0,8,0,0,12,2,3,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Augsburg,Phillip Tietz,GER,FW,26,1997,26.5,1,0,0,41,17,16,7,5,14,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Augsburg,Robert Gumny,POL,"DF,MF",25,1998,5.3,3,0,0,8,5,0,9,7,5,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Augsburg,Ruben Vargas,SUI,"MF,FW",24,1998,21.8,3,0,0,33,28,17,63,5,13,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Augsburg,Sven Michel,GER,"FW,MF",33,1990,6.5,2,0,0,11,4,4,11,0,5,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Augsburg,Tim Breithaupt,GER,MF,21,2002,7.0,3,0,0,12,4,0,2,8,12,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Augsburg,Tomáš Koubek,CZE,GK,30,1992,3.0,0,0,0,0,0,0,0,0,1,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bayern Munich,Aleksandar Pavlovic,GER,MF,19,2004,13.6,6,0,0,20,16,0,18,17,19,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bayern Munich,Alphonso Davies,CAN,DF,22,2000,22.9,0,0,0,16,20,0,31,25,24,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bayern Munich,Bouna Sarr,SEN,DF,31,1992,1.2,0,0,0,0,1,0,1,0,0,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bayern Munich,Bryan Zaragoza,ESP,MF,21,2001,2.0,1,0,0,2,1,1,10,1,3,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bayern Munich,Daniel Peretz,ISR,GK,23,2000,0.2,0,0,0,0,0,0,0,0,0,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bayern Munich,Dayot Upamecano,FRA,DF,24,1998,19.6,3,1,1,22,8,2,3,16,21,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bayern Munich,Eric Dier,ENG,DF,29,1994,13.0,1,0,0,12,9,1,7,9,8,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bayern Munich,Eric Maxim Choupo-Moting,CMR,MF,34,1989,8.0,1,0,0,10,7,2,11,6,12,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bayern Munich,Frans Krätzig,GER,"DF,MF",20,2003,0.6,0,0,0,0,0,1,0,0,0,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bayern Munich,Harry Kane,ENG,FW,30,1993,31.5,2,0,0,10,39,13,30,8,9,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bayern Munich,Jamal Musiala,GER,MF,20,2003,19.5,2,0,0,26,39,2,9,13,25,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bayern Munich,Jonathan Asp Jensen,DEN,FW,17,2006,0.0,0,0,0,0,0,0,0,0,0,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bayern Munich,Joshua Kimmich,GER,"MF,DF",28,1995,24.2,1,1,0,11,24,2,194,13,33,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bayern Munich,Kim Min-jae,KOR,DF,26,1996,21.9,3,0,0,19,2,1,2,42,23,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bayern Munich,Kingsley Coman,FRA,MF,27,1996,12.4,1,0,0,6,19,1,60,2,7,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bayern Munich,Konrad Laimer,AUT,"MF,DF",26,1997,19.7,3,0,0,28,15,2,29,15,34,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bayern Munich,Leon Goretzka,GER,MF,28,1995,24.9,3,0,0,23,14,2,10,30,21,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bayern Munich,Leroy Sané,GER,MF,27,1996,23.7,4,0,0,26,21,10,87,7,8,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bayern Munich,Lovro Zvonarek,CRO,MF,18,2005,1.8,0,0,0,3,0,1,1,0,0,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bayern Munich,Manuel Neuer,GER,GK,37,1986,22.8,1,0,0,1,2,0,0,0,1,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bayern Munich,Mathys Tel,FRA,"MF,FW",18,2005,11.7,2,0,0,18,15,3,19,7,3,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bayern Munich,Matteo Perez Vinlöf,SWE,DF,17,2005,0.2,0,0,0,1,1,0,1,1,0,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bayern Munich,Matthijs de Ligt,NED,DF,23,1999,15.4,5,0,0,12,8,0,2,13,11,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bayern Munich,Noussair Mazraoui,MAR,DF,25,1997,13.3,3,0,0,10,11,0,19,21,20,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bayern Munich,Raphaël Guerreiro,POR,"MF,DF",29,1993,13.2,2,0,0,3,7,0,43,13,16,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bayern Munich,Ryan Gravenberch,NED,MF,21,2002,0.1,1,0,0,1,0,0,0,0,0,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bayern Munich,Sacha Boey,FRA,MF,22,2000,1.2,1,0,0,6,3,0,0,1,0,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bayern Munich,Serge Gnabry,GER,MF,28,1995,4.8,0,0,0,6,2,1,10,3,5,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bayern Munich,Sven Ulreich,GER,GK,34,1988,11.0,1,0,0,0,0,0,0,0,0,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bayern Munich,Thomas Müller,GER,MF,33,1989,18.4,0,0,0,12,22,15,56,2,14,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bochum,Andreas Luthe,GER,GK,36,1987,1.0,0,0,0,0,0,0,0,0,0,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bochum,Anthony Losilla,FRA,MF,37,1986,28.6,10,0,0,38,22,5,6,24,36,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bochum,Bernardo,BRA,DF,28,1995,32.5,9,0,0,53,28,1,30,50,61,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bochum,Christopher Antwi-Adjei,GHA,"FW,MF",29,1994,13.5,5,0,0,13,17,18,53,2,12,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bochum,Cristian Gamboa,CRC,"DF,MF",33,1989,13.2,6,0,0,14,6,0,24,16,16,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bochum,Danilo Soares,BRA,MF,31,1991,3.9,0,0,0,5,5,0,4,7,6,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bochum,Erhan Mašović,SRB,"DF,MF",24,1998,24.7,7,0,0,22,16,0,5,21,42,,,1,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bochum,Felix Passlack,GER,"DF,MF",25,1998,10.7,2,1,0,14,12,2,39,6,14,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bochum,Gonçalo Paciência,POR,FW,28,1994,7.2,3,0,0,9,22,2,10,0,4,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bochum,Ivan Ordets,UKR,DF,31,1992,20.9,4,0,0,29,20,3,1,30,13,,,1,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bochum,Keven Schlotterbeck,GER,DF,26,1997,24.3,9,0,0,38,32,1,12,34,24,,,2,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bochum,Kevin Stöger,AUT,MF,29,1993,29.6,8,0,0,36,63,1,251,19,30,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bochum,Lukas Daschner,GER,"FW,MF",24,1998,6.0,2,0,0,4,9,0,20,2,5,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bochum,Manuel Riemann,GER,GK,34,1988,33.0,5,0,0,2,4,0,1,1,1,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bochum,Matúš Bero,SVK,"MF,FW",27,1995,18.5,6,0,0,39,20,5,15,12,23,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bochum,Maximilian Wittek,GER,"MF,DF",27,1995,11.9,4,0,0,21,26,2,51,18,18,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bochum,Moritz Broschinski,GER,"FW,MF",22,2000,13.9,4,0,0,31,13,11,12,0,7,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bochum,Moritz-Broni Kwarteng,GHA,"MF,FW",25,1998,3.1,1,1,0,5,5,2,5,2,2,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bochum,Noah Loosli,SUI,DF,26,1997,3.8,1,0,0,4,0,0,2,8,7,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bochum,Patrick Osterhage,GER,MF,23,2000,20.7,5,0,0,21,24,3,21,25,26,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bochum,Philipp Förster,GER,MF,28,1995,4.3,1,0,0,6,9,0,28,7,5,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bochum,Philipp Hofmann,GER,FW,30,1993,17.5,1,0,0,19,26,4,3,5,5,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bochum,Simon Zoller,GER,"FW,MF",32,1991,0.5,0,0,0,1,0,0,0,0,0,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bochum,Takuma Asano,JPN,"FW,MF",28,1994,22.1,2,0,0,14,22,23,38,4,6,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Bochum,Tim Oermann,GER,DF,19,2003,7.9,2,0,0,8,8,0,8,3,11,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Darmstadt 98,Aaron Seydel,GER,FW,27,1996,6.9,1,0,0,9,7,2,1,1,3,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Darmstadt 98,Alexander Brunst,GER,GK,28,1995,3.0,2,0,0,0,2,0,0,0,0,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Darmstadt 98,Andreas Müller,GER,MF,23,2000,3.9,3,0,0,5,4,0,2,4,9,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Darmstadt 98,Asaf Arania,ISR,FW,17,2005,0.1,0,0,0,0,0,0,0,0,0,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Darmstadt 98,Bartol Franjić,CRO,MF,23,2000,13.7,5,0,0,20,2,0,4,30,10,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Darmstadt 98,Braydon Manu,GHA,MF,26,1997,1.9,1,0,0,4,1,0,4,0,0,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Darmstadt 98,Christoph Klarer,AUT,DF,23,2000,26.2,9,0,0,29,13,4,8,22,22,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Darmstadt 98,Christoph Zimmermann,GER,DF,30,1993,13.6,5,0,0,13,10,1,0,20,21,,,1,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Darmstadt 98,Clemens Riedel,GER,"DF,MF",20,2003,8.4,2,0,0,10,4,0,8,12,13,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Darmstadt 98,Emir Karic,BIH,"MF,DF",26,1997,19.8,4,0,0,17,8,5,52,13,27,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Darmstadt 98,Fabian Holland,GER,"MF,DF",33,1990,20.4,4,1,0,34,33,1,26,23,25,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Darmstadt 98,Fabian Nürnberger,BUL,MF,24,1999,16.8,2,0,0,18,16,0,61,17,21,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Darmstadt 98,Fabian Schnellhardt,GER,MF,29,1994,2.6,1,0,0,2,3,0,4,4,1,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Darmstadt 98,Fabio Torsiello,ITA,FW,18,2005,1.7,0,0,0,4,0,0,2,1,0,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Darmstadt 98,Filip Stojilković,SUI,FW,23,2000,1.7,1,0,0,3,1,2,3,0,1,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Darmstadt 98,Frank Ronstadt,GER,"DF,MF",26,1997,0.8,0,0,0,0,2,0,2,1,1,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Darmstadt 98,Fraser Hornby,SCO,FW,23,1999,2.4,1,0,0,5,1,1,4,0,0,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Darmstadt 98,Gerrit Holtmann,PHI,MF,28,1995,4.4,1,0,0,8,2,0,12,2,5,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Darmstadt 98,Jannik Müller,GER,DF,29,1994,12.6,5,0,0,19,7,0,7,19,16,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Darmstadt 98,Julian Justvan,GER,MF,25,1998,11.4,1,0,0,2,5,0,40,11,5,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Darmstadt 98,Klaus Gjasula,ALB,"DF,MF",33,1989,15.1,7,1,0,23,11,0,7,18,21,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Darmstadt 98,Luca Pfeiffer,GER,"FW,MF",26,1996,18.0,3,0,0,28,26,1,5,2,8,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Darmstadt 98,Marcel Schuhen,GER,GK,30,1993,31.0,2,0,0,0,8,0,1,1,0,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Darmstadt 98,Marvin Mehlem,GER,MF,25,1997,16.5,3,0,0,20,34,8,18,31,23,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Darmstadt 98,Matej Maglica,CRO,DF,24,1998,18.9,7,2,0,31,7,1,7,21,21,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Darmstadt 98,Mathias Honsak,AUT,"MF,FW",26,1996,11.3,1,0,0,14,11,3,10,9,6,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Darmstadt 98,Matthias Bader,GER,"MF,DF",26,1997,20.0,1,0,0,17,41,1,31,25,27,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Darmstadt 98,Oscar Vilhelmsson,SWE,FW,19,2003,15.3,2,0,0,32,28,7,12,3,5,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Darmstadt 98,Sebastian Polter,GER,FW,32,1991,5.0,0,0,0,9,10,2,4,0,0,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Darmstadt 98,Thomas Isherwood,SWE,DF,25,1998,7.1,1,0,0,8,3,1,1,9,5,,,1,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Darmstadt 98,Tim Skarke,GER,"FW,MF",26,1996,26.7,7,0,0,31,40,17,96,6,15,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Darmstadt 98,Tobias Kempe,GER,MF,34,1989,15.0,1,0,0,14,11,0,80,8,13,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Dortmund,Alexander Meyer,GER,GK,32,1991,7.7,0,0,0,0,0,0,0,0,1,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Dortmund,Antonios Papadopoulos,GER,DF,23,1999,1.3,0,0,0,1,1,0,0,2,3,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Dortmund,Donyell Malen,NED,"MF,FW",24,1999,19.8,5,0,0,11,24,3,38,2,7,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Dortmund,Emre Can,GER,MF,29,1994,21.7,5,0,0,27,23,0,2,20,46,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Dortmund,Felix Nmecha,GER,MF,22,2000,11.3,3,0,0,9,27,1,3,11,14,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Dortmund,Gio Reyna,USA,MF,20,2002,3.1,1,0,0,2,5,1,4,2,6,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Dortmund,Gregor Kobel,SUI,GK,25,1997,26.3,1,0,0,2,3,0,0,0,0,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Dortmund,Hendry Blank,GER,DF,18,2004,0.5,0,0,0,0,0,0,0,0,0,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Dortmund,Ian Maatsen,NED,DF,21,2002,14.0,5,0,0,20,9,0,26,14,19,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Dortmund,Jadon Sancho,ENG,"MF,FW",23,2000,10.5,1,0,0,3,10,3,29,4,4,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Dortmund,Jamie Gittens,ENG,"MF,FW",18,2004,11.8,1,0,0,12,25,0,14,4,9,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Dortmund,Julian Brandt,GER,MF,27,1996,24.7,2,0,0,8,15,5,165,8,15,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Dortmund,Julian Ryerson,NOR,DF,25,1997,19.6,3,0,0,18,25,0,39,8,22,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Dortmund,Julien Duranville,BEL,FW,17,2006,0.1,0,0,0,3,0,0,0,0,0,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Dortmund,Karim Adeyemi,GER,"FW,MF",21,2002,10.1,6,1,1,20,19,1,24,3,14,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Dortmund,Kjell-Arik Wätjen,GER,MF,17,2006,1.2,0,0,0,1,1,0,0,0,2,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Dortmund,Marcel Sabitzer,AUT,MF,29,1994,21.8,3,1,0,15,28,1,31,11,22,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Dortmund,Marco Reus,GER,MF,34,1989,17.8,2,0,0,20,21,4,32,6,25,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Dortmund,Marius Wolf,GER,DF,28,1995,13.0,2,0,0,12,7,1,42,9,13,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Dortmund,Mateu Morey,ESP,DF,23,2000,1.2,0,0,0,3,5,1,1,1,2,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Dortmund,Mats Hummels,GER,DF,34,1988,17.6,4,1,0,12,9,0,3,31,36,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Dortmund,Niclas Füllkrug,GER,FW,30,1993,24.6,1,0,0,26,37,11,5,2,1,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Dortmund,Nico Schlotterbeck,GER,DF,23,1999,31.8,4,0,0,17,32,0,7,44,51,,,1,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Dortmund,Niklas Süle,GER,DF,27,1995,16.8,0,0,0,9,1,0,2,24,10,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Dortmund,Ole Pohlmann,GER,"FW,MF",22,2001,0.6,0,0,0,0,0,0,3,0,0,,,0,GER,2023-2024,misc,2026-08-06T23:02:25.934184
GER-Bundesliga,2324,Dortmund,Ramy Bensebaini,ALG,DF,28,1995,11.5,4,1,1,15,29,0,21,16,21,,,1,GER,2023-2024,misc,2026-08-06T23:02:25.934184
