country,tournament,tournament_id,season_id,team_name,team_id,position,matches,wins,draws,losses,scores_for,scores_against,points,category,_league_id,_season,_source,_scraped_at
Italy,Serie A,23,63515,SSC Napoli,2714,1,38,24,10,4,59,27,82,Total,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Inter,2697,2,38,24,9,5,79,35,81,Total,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Atalanta,2686,3,38,22,8,8,78,37,74,Total,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Juventus,2687,4,38,18,16,4,58,35,70,Total,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,AS Roma,2702,5,38,20,9,9,56,35,69,Total,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Fiorentina,2693,6,38,19,8,11,60,41,65,Total,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Lazio,2699,7,38,18,11,9,61,49,65,Total,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,AC Milan,2692,8,38,18,9,11,61,43,63,Total,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Bologna,2685,9,38,16,14,8,57,47,62,Total,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Como,2704,10,38,13,10,15,49,52,49,Total,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Torino,2696,11,38,10,14,14,39,45,44,Total,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Udinese,2695,12,38,12,8,18,41,56,44,Total,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Genoa,2713,13,38,10,13,15,37,49,43,Total,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Hellas Verona,2701,14,38,10,7,21,34,66,37,Total,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Cagliari,2719,15,38,9,9,20,40,56,36,Total,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Parma,2690,16,38,7,15,16,44,58,36,Total,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Lecce,2689,17,38,8,10,20,27,58,34,Total,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Empoli,2705,18,38,6,13,19,33,59,31,Total,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Venezia,2688,19,38,5,14,19,32,56,29,Total,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Monza,2729,20,38,3,9,26,28,69,18,Total,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,SSC Napoli,2714,1,19,14,3,2,32,13,45,Home,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Inter,2697,2,19,13,4,2,40,21,43,Home,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,AS Roma,2702,3,19,13,2,4,37,15,41,Home,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Fiorentina,2693,4,19,12,4,3,32,18,40,Home,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Juventus,2687,5,19,11,7,1,31,15,40,Home,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Bologna,2685,6,19,10,7,2,33,18,37,Home,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,AC Milan,2692,7,19,9,7,3,30,16,34,Home,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Atalanta,2686,8,19,9,5,5,36,24,32,Home,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Lazio,2699,9,19,7,9,3,33,26,30,Home,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Como,2704,10,19,8,5,6,28,26,29,Home,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Torino,2696,11,19,6,7,6,17,18,25,Home,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Udinese,2695,12,19,7,3,9,22,27,24,Home,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Cagliari,2719,13,19,6,4,9,24,28,22,Home,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Genoa,2713,14,19,5,7,7,21,25,22,Home,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Parma,2690,15,19,5,6,8,25,28,21,Home,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Venezia,2688,16,19,5,5,9,17,22,20,Home,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Lecce,2689,17,19,4,6,9,13,31,18,Home,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Hellas Verona,2701,18,19,4,5,10,15,36,17,Home,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Empoli,2705,19,19,2,7,10,10,26,13,Home,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Monza,2729,20,19,1,5,13,13,31,8,Home,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Atalanta,2686,1,19,13,3,3,42,13,42,Away,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Inter,2697,2,19,11,5,3,39,14,38,Away,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,SSC Napoli,2714,3,19,10,7,2,27,14,37,Away,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Lazio,2699,4,19,11,2,6,28,23,35,Away,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Juventus,2687,5,19,7,9,3,27,20,30,Away,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,AC Milan,2692,6,19,9,2,8,31,27,29,Away,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,AS Roma,2702,7,19,7,7,5,19,20,28,Away,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Fiorentina,2693,8,19,7,4,8,28,23,25,Away,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Bologna,2685,9,19,6,7,6,24,29,25,Away,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Genoa,2713,10,19,5,6,8,16,24,21,Away,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Hellas Verona,2701,11,19,6,2,11,19,30,20,Away,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Como,2704,12,19,5,5,9,21,26,20,Away,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Udinese,2695,13,19,5,5,9,19,29,20,Away,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Torino,2696,14,19,4,7,8,22,27,19,Away,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
Italy,Serie A,23,63515,Empoli,2705,15,19,4,6,9,23,33,18,Away,ITA,2024-2025,datafc_sofascore,2026-08-09T08:05:13.294633
