tournament_id,season_id,player_name,player_id,team_name,team_id,goals,assists,rating,expectedGoals,expectedAssists,totalShots,shotsOnTarget,keyPasses,successfulDribbles,tackles,yellowCards,redCards,minutesPlayed,appearances,_metric_order,_league_id,_season,_source,_scraped_at
23,52760,Simone Perilli,253369,Hellas Verona,2701,0,0,8.1,0.0,0.01,0,0,0,0,0,0,0,90,1,rating,ITA,2023-2024,datafc_sofascore,2026-08-09T01:17:11.303659
23,52760,Hakan Çalhanoğlu,135700,Inter,2697,13,3,7.68,10.15,5.83,62,23,53,7,66,5,0,2576,32,rating,ITA,2023-2024,datafc_sofascore,2026-08-09T01:17:11.303659
23,52760,Davide Biraschi,233252,Genoa,2713,1,0,7.6,0.1,0.01,1,1,0,1,3,0,0,90,1,rating,ITA,2023-2024,datafc_sofascore,2026-08-09T01:17:11.303659
23,52760,Raffaele Di Gennaro,301162,Inter,2697,0,0,7.6,,0.0,0,0,0,0,0,0,0,23,1,rating,ITA,2023-2024,datafc_sofascore,2026-08-09T01:17:11.303659
23,52760,Nicolas Haas,587126,Empoli,2705,0,0,7.6,0.1,0.04,1,1,0,0,5,1,0,90,1,rating,ITA,2023-2024,datafc_sofascore,2026-08-09T01:17:11.303659
23,52760,Mile Svilar,793986,AS Roma,2702,0,0,7.51,,0.02,0,0,1,1,0,1,0,1350,15,rating,ITA,2023-2024,datafc_sofascore,2026-08-09T01:17:11.303659
23,52760,Lautaro Martínez,823984,Inter,2697,24,3,7.5,17.64,1.96,108,47,36,19,22,5,0,2668,33,rating,ITA,2023-2024,datafc_sofascore,2026-08-09T01:17:11.303659
23,52760,Khvicha Kvaratskhelia,889259,SSC Napoli,2714,11,6,7.48,11.15,5.4,128,45,63,101,42,8,0,2750,34,rating,ITA,2023-2024,datafc_sofascore,2026-08-09T01:17:11.303659
23,52760,Michele Di Gregorio,844609,Monza,2729,0,0,7.45,0.0,0.05,0,0,0,3,1,0,0,2874,33,rating,ITA,2023-2024,datafc_sofascore,2026-08-09T01:17:11.303659
23,52760,Domenico Berardi,253367,Sassuolo,2793,9,3,7.42,6.54,2.53,51,24,27,11,17,6,0,1438,17,rating,ITA,2023-2024,datafc_sofascore,2026-08-09T01:17:11.303659
23,52760,Paulo Dybala,256219,AS Roma,2702,13,9,7.42,10.59,4.05,59,23,51,28,22,3,0,1977,28,rating,ITA,2023-2024,datafc_sofascore,2026-08-09T01:17:11.303659
23,52760,Rafael Leão,851284,AC Milan,2692,9,9,7.42,10.02,8.11,70,25,59,77,16,5,0,2523,34,rating,ITA,2023-2024,datafc_sofascore,2026-08-09T01:17:11.303659
23,52760,Federico Dimarco,284361,Inter,2697,5,6,7.35,2.9,7.46,51,19,62,6,42,0,0,2105,30,rating,ITA,2023-2024,datafc_sofascore,2026-08-09T01:17:11.303659
23,52760,Alessandro Bastoni,826188,Inter,2697,1,3,7.35,1.23,3.12,15,6,23,10,46,5,0,2283,28,rating,ITA,2023-2024,datafc_sofascore,2026-08-09T01:17:11.303659
23,52760,Luis Alberto,111416,Lazio,2699,5,7,7.31,4.74,4.78,56,15,64,25,35,7,0,2328,33,rating,ITA,2023-2024,datafc_sofascore,2026-08-09T01:17:11.303659
23,52760,Marcus Thuram,791702,Inter,2697,13,7,7.3,14.31,3.57,77,29,29,33,23,3,0,2707,35,rating,ITA,2023-2024,datafc_sofascore,2026-08-09T01:17:11.303659
23,52760,Charles De Ketelaere,960441,Atalanta,2686,10,8,7.28,7.08,4.14,45,25,50,40,33,1,0,2046,35,rating,ITA,2023-2024,datafc_sofascore,2026-08-09T01:17:11.303659
23,52760,Danilo,124992,Juventus,2687,1,1,7.27,1.34,0.95,17,2,21,8,60,7,0,2451,29,rating,ITA,2023-2024,datafc_sofascore,2026-08-09T01:17:11.303659
23,52760,Matías Soulé,1082406,Frosinone,2801,11,3,7.26,10.46,5.34,83,24,84,102,41,4,0,3136,36,rating,ITA,2023-2024,datafc_sofascore,2026-08-09T01:17:11.303659
23,52760,Ademola Lookman,824200,Atalanta,2686,11,7,7.25,9.21,4.78,67,24,50,39,20,4,0,1899,31,rating,ITA,2023-2024,datafc_sofascore,2026-08-09T01:17:11.303659
23,52760,Christian Pulišić,817957,AC Milan,2692,12,8,7.25,8.04,4.53,65,31,45,47,35,2,0,2620,36,rating,ITA,2023-2024,datafc_sofascore,2026-08-09T01:17:11.303659
23,52760,Nicola Leali,98059,Genoa,2713,0,0,7.25,0.0,0.01,0,0,0,0,0,1,0,177,3,rating,ITA,2023-2024,datafc_sofascore,2026-08-09T01:17:11.303659
23,52760,Victor Osimhen,822471,SSC Napoli,2714,15,3,7.25,15.4,0.88,90,41,23,16,9,4,1,1990,25,rating,ITA,2023-2024,datafc_sofascore,2026-08-09T01:17:11.303659
23,52760,Benjamin Pavard,787505,Inter,2697,0,2,7.25,0.7,1.82,15,5,10,2,34,6,0,1689,23,rating,ITA,2023-2024,datafc_sofascore,2026-08-09T01:17:11.303659
23,52760,Matteo Politano,235672,SSC Napoli,2714,8,7,7.25,7.15,6.04,75,19,71,31,19,2,1,2384,37,rating,ITA,2023-2024,datafc_sofascore,2026-08-09T01:17:11.303659
23,52760,Giovanni Di Lorenzo,153257,SSC Napoli,2714,1,6,7.24,3.09,5.44,37,7,53,18,58,6,0,3235,36,rating,ITA,2023-2024,datafc_sofascore,2026-08-09T01:17:11.303659
23,52760,Albert Guðmundsson,804909,Genoa,2713,14,4,7.24,9.89,6.51,57,24,82,42,23,4,0,3022,35,rating,ITA,2023-2024,datafc_sofascore,2026-08-09T01:17:11.303659
23,52760,Elia Caprile,947954,Empoli,2705,0,0,7.23,0.0,0.04,0,0,2,0,1,0,0,2070,23,rating,ITA,2023-2024,datafc_sofascore,2026-08-09T01:17:11.303659
23,52760,Adrien Rabiot,250737,Juventus,2687,5,3,7.23,3.48,3.96,38,17,26,28,58,8,0,2651,31,rating,ITA,2023-2024,datafc_sofascore,2026-08-09T01:17:11.303659
