tournament_id,season_id,player_name,player_id,team_name,team_id,goals,assists,rating,expectedGoals,expectedAssists,totalShots,shotsOnTarget,keyPasses,successfulDribbles,tackles,yellowCards,redCards,minutesPlayed,appearances,_metric_order,_league_id,_season,_source,_scraped_at
34,77356,Mathieu Gorgelin,123226,RC Lens,1648,0,0,8.3,,0.0,0,0,0,0,0,0,0,90,1,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Lionel Mpasi Nzau,599192,Le Havre,1662,0,0,7.83,,0.0,0,0,0,0,0,2,0,315,4,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Mezian Mesloub,2199216,RC Lens,1648,1,0,7.7,0.16,0.0,1,1,1,0,0,0,0,11,1,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Rémy Descamps,788180,Olympique Lyonnais,1649,0,0,7.66,,0.0,0,0,0,1,0,0,0,450,5,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Vitinha,902029,Paris Saint-Germain,1644,1,7,7.58,1.06,3.74,34,10,34,13,24,2,0,2121,29,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Dilane Bakwa,963298,RC Strasbourg,1659,1,2,7.53,0.15,0.81,2,1,3,5,1,0,0,105,3,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Ousmane Dembélé,818244,Paris Saint-Germain,1644,10,7,7.42,6.6,4.5,45,18,41,24,6,0,0,1062,22,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Ilan Kebbal,1049442,Paris FC,6070,9,4,7.39,6.55,6.02,50,20,61,32,32,7,0,2229,29,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Mason Greenwood,942116,Olympique de Marseille,1641,16,7,7.37,14.39,5.81,115,48,61,54,15,4,0,2469,32,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Patrik Carlgren,156236,Nantes,1647,0,0,7.37,,0.0,0,0,0,0,0,0,0,188,3,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Hervé Koffi,867299,Angers,1684,0,0,7.35,,0.02,0,0,0,0,2,1,0,2659,30,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Allan Saint-Maximin,347010,RC Lens,1648,3,3,7.3,1.57,1.84,21,3,18,14,3,0,0,403,10,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Karl-Johan Johnsson,40973,RC Strasbourg,1659,0,0,7.3,,0.0,0,0,0,0,0,0,0,90,1,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Marquinhos,155995,Paris Saint-Germain,1644,0,0,7.27,0.14,0.45,3,0,2,2,15,0,0,1049,14,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Lucas Beraldo,1108441,Paris Saint-Germain,1644,2,1,7.25,1.66,1.2,14,4,14,0,31,2,0,1570,20,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Aïssa Mandi,122810,Lille,1643,1,0,7.24,1.19,1.25,14,4,10,4,33,8,0,2435,29,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Nuno Mendes,989768,Paris Saint-Germain,1644,4,5,7.24,4.33,3.63,30,15,30,25,25,1,0,1251,20,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Florian Thauvin,148824,RC Lens,1648,11,6,7.23,10.9,8.98,73,27,80,50,25,6,0,2460,33,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Berke Özer,847494,Lille,1643,0,1,7.22,,0.05,0,0,2,0,3,4,0,2834,32,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Bradley Barcola,996952,Paris Saint-Germain,1644,11,1,7.21,10.83,4.5,67,31,38,36,30,2,0,1750,29,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Valentin Rongier,581314,Stade Rennais,1658,2,5,7.21,1.0,4.05,22,10,44,19,74,6,0,2745,31,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Matvey Safonov,800749,Paris Saint-Germain,1644,0,0,7.21,,0.01,0,0,2,0,0,0,0,1350,15,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Malang Sarr,826203,RC Lens,1648,0,1,7.21,1.44,0.74,23,5,6,6,65,4,0,2925,33,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Pierre-Emile Højbjerg,149593,Olympique de Marseille,1641,4,5,7.2,3.26,3.21,46,14,42,17,38,4,0,2715,32,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Andy Diouf,1048889,RC Lens,1648,0,0,7.2,0.22,0.04,3,1,0,3,1,0,0,90,1,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Aron Dønnum,863133,Toulouse,1681,4,4,7.2,4.79,6.67,40,14,62,25,46,8,1,2424,28,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Moussa Niakhaté,758168,Olympique Lyonnais,1649,0,2,7.19,0.3,2.03,4,0,14,5,36,3,0,2758,32,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Khvicha Kvaratskhelia,889259,Paris Saint-Germain,1644,8,4,7.18,7.91,4.74,65,29,34,44,24,1,0,1483,28,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Lamine Camara,1389846,AS Monaco,1653,3,4,7.16,2.06,4.33,25,4,35,16,55,6,0,1851,24,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Tyler Morton,979118,Olympique Lyonnais,1649,2,2,7.16,1.73,3.75,28,8,29,14,48,6,1,2524,29,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Samson Baidoo,1099117,RC Lens,1648,2,1,7.16,1.64,0.41,17,4,4,7,34,2,0,1832,23,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Grégoire Coudert,891508,Stade Brestois,1715,0,0,7.16,,0.08,0,0,0,1,0,2,0,2191,25,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Corentin Tolisso,343067,Olympique Lyonnais,1649,11,4,7.15,10.97,3.64,54,27,34,6,32,5,0,2306,30,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Renato Marin,1524396,Paris Saint-Germain,1644,0,0,7.15,,0.0,0,0,0,0,0,0,0,180,2,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Jaydee Canvot,1471671,Toulouse,1681,0,0,7.15,0.14,0.02,2,0,0,2,2,1,0,180,2,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Cristian Cásseres Jr.,878938,Toulouse,1681,2,3,7.14,1.74,4.01,26,6,39,16,78,7,0,2499,30,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Désiré Doué,1154605,Paris Saint-Germain,1644,7,4,7.13,7.92,3.04,55,19,29,32,32,0,0,1356,23,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Nayef Aguerd,877102,Olympique de Marseille,1641,1,0,7.13,0.63,0.3,10,1,3,1,22,4,0,1399,16,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Benjamin André,51665,Lille,1643,2,2,7.12,3.24,2.4,27,6,23,14,66,9,0,2333,27,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Endrick,1174937,Olympique Lyonnais,1649,5,7,7.12,6.56,3.23,50,26,30,36,13,3,1,1222,16,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Valentín Barco,1127057,RC Strasbourg,1659,2,4,7.12,3.27,6.42,27,10,40,24,54,5,1,2170,27,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,João Neves,1190933,Paris Saint-Germain,1644,5,1,7.11,2.8,2.08,27,6,14,8,27,0,0,1287,21,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Wesley Saïd,227862,RC Lens,1648,12,2,7.11,9.91,3.86,60,27,27,26,21,2,0,2010,29,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Ilya Zabarnyi,1023567,Paris Saint-Germain,1644,1,0,7.11,0.5,0.46,4,3,4,3,32,6,0,2387,28,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Mamadou Sangare,1064697,RC Lens,1648,3,4,7.11,3.34,1.99,51,14,38,32,86,5,0,2327,29,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Anthony Lopes,48535,Nantes,1647,0,0,7.1,0.12,0.04,2,0,0,1,1,4,0,2789,31,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Georges Mikautadze,1009372,Olympique Lyonnais,1649,1,0,7.1,1.06,0.07,10,4,0,5,0,0,0,179,2,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Yann Gboho,911851,Toulouse,1681,8,3,7.1,5.9,4.63,57,16,57,77,26,1,1,2608,31,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Fabián Ruiz,784655,Paris Saint-Germain,1644,1,4,7.09,1.37,2.13,19,4,19,2,17,2,0,1129,20,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Gerónimo Rulli,128383,Olympique de Marseille,1641,0,0,7.08,0.04,0.03,1,0,1,1,2,3,0,2610,29,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Pablo Pagis,1174462,Lorient,1656,10,5,7.08,7.71,3.36,59,19,45,23,27,1,0,1770,28,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Issa Soumaré,1001458,Le Havre,1662,8,5,7.08,14.72,3.2,77,28,29,26,36,3,0,2949,34,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Bryan Okoh,987491,Auxerre,1646,3,0,7.08,0.68,0.13,8,3,4,0,13,2,0,1011,13,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Ismaelo Ganiou,1408080,RC Lens,1648,3,0,7.07,2.14,0.9,22,4,9,10,39,2,1,2014,23,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Julio Enciso,973556,RC Strasbourg,1659,3,6,7.07,7.6,5.28,61,22,29,54,21,2,0,1892,27,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Robin Risser,1387161,RC Lens,1648,0,1,7.06,,0.02,0,0,2,0,0,2,0,2970,33,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Afonso Moreira,1215906,Olympique Lyonnais,1649,4,7,7.06,2.69,6.18,40,14,33,24,33,3,0,1724,27,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Maghnes Akliouche,1130939,AS Monaco,1653,6,6,7.05,7.23,5.37,48,19,44,26,39,3,0,2410,31,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Malick Fofana,1195784,Olympique Lyonnais,1649,2,1,7.04,2.73,2.23,19,9,10,7,11,1,0,767,12,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Esteban Lepaul,966621,Stade Rennais,1658,21,5,7.04,15.68,1.2,87,39,23,9,7,3,0,2702,34,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Lucas Hernández,352370,Paris Saint-Germain,1644,0,3,7.04,0.52,0.75,11,3,15,3,25,4,0,1751,25,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Branco Van den Boomen,190883,Angers,1684,0,1,7.04,1.15,2.19,13,5,28,4,27,3,0,1242,15,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Frédéric Guilbert,372430,Nantes,1647,0,0,7.04,0.4,0.3,7,2,7,5,16,1,0,610,8,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
34,77356,Matthieu Udol,787827,RC Lens,1648,1,7,7.04,4.53,9.17,47,17,56,15,51,2,0,3003,34,rating,FRA,2025-2026,datafc_sofascore,2026-08-09T01:25:22.231992
