country,tournament,tournament_id,season_id,team_name,team_id,position,matches,wins,draws,losses,scores_for,scores_against,points,category,_league_id,_season,_source,_scraped_at
France,Ligue 1,34,61736,Paris Saint-Germain,1644,1,34,26,6,2,92,35,84,Total,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Olympique de Marseille,1641,2,34,20,5,9,74,47,65,Total,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,AS Monaco,1653,3,34,18,7,9,63,41,61,Total,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Nice,1661,4,34,17,9,8,66,41,60,Total,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Lille,1643,5,34,17,9,8,52,36,60,Total,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Olympique Lyonnais,1649,6,34,17,6,11,65,46,57,Total,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,RC Strasbourg,1659,7,34,16,9,9,56,44,57,Total,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,RC Lens,1648,8,34,15,7,12,42,39,52,Total,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Stade Brestois,1715,9,34,15,5,14,52,59,50,Total,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Toulouse,1681,10,34,11,9,14,44,43,42,Total,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Auxerre,1646,11,34,11,9,14,48,51,42,Total,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Stade Rennais,1658,12,34,13,2,19,51,50,41,Total,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Nantes,1647,13,34,8,12,14,39,52,36,Total,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Angers,1684,14,34,10,6,18,32,53,36,Total,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Le Havre,1662,15,34,10,4,20,40,71,34,Total,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Stade de Reims,1682,16,34,8,9,17,33,47,33,Total,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
France,Ligue 1,34,61736,Saint-Étienne,1678,17,34,8,6,20,39,77,30,Total,FRA,2024-2025,datafc_sofascore,2026-08-09T08:22:19.568045
