league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,_league_id,_season,_stat_type,_scraped_at
ESP-La Liga,2324,Getafe,Mauro Arambarri,URU,MF,27,1995,7,3,339,3.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Getafe,Nabil Aberdin,FRA,DF,20,2002,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Getafe,Nemanja Maksimović,SRB,MF,28,1995,37,37,3265,36.3,4,0,4,4,0,0,4,0,0.11,0.0,0.11,0.11,0.11,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Getafe,Omar Alderete,PAR,DF,26,1996,31,24,2195,24.4,0,1,1,0,0,0,8,1,0.0,0.04,0.04,0.0,0.04,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Getafe,Portu,ESP,"FW,MF",31,1992,3,0,97,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Getafe,Santiago García,ESP,MF,21,2001,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Getafe,Stefan Mitrović,SRB,DF,33,1990,11,9,699,7.8,1,0,1,1,0,0,3,0,0.13,0.0,0.13,0.13,0.13,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Getafe,Yassin Tallal,ESP,MF,18,2005,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Getafe,Yellu Santiago,ESP,MF,19,2004,14,8,656,7.3,1,0,1,1,0,0,4,0,0.14,0.0,0.14,0.14,0.14,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Getafe,Óscar Rodríguez Arnaiz,ESP,"MF,FW",25,1998,24,9,967,10.7,2,1,3,2,0,0,9,0,0.19,0.09,0.28,0.19,0.28,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Girona,Aleix García,ESP,MF,26,1997,37,36,3199,35.5,3,6,9,3,0,0,4,1,0.08,0.17,0.25,0.08,0.25,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Girona,Antal Yaakobishvili,HUN,DF,19,2004,1,0,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Girona,Arnau Martinez,ESP,DF,20,2003,21,14,1241,13.8,0,2,2,0,0,0,5,0,0.0,0.15,0.15,0.0,0.15,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Girona,Artem Dovbyk,UKR,FW,26,1997,36,32,2587,28.7,24,8,32,17,7,8,2,0,0.83,0.28,1.11,0.59,0.87,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Girona,Bernardo Espinosa,COL,DF,34,1989,2,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Girona,Cristhian Stuani,URU,FW,36,1986,31,5,804,8.9,9,3,12,9,0,0,6,0,1.01,0.34,1.34,1.01,1.34,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Girona,Daley Blind,NED,DF,33,1990,34,33,2972,33.0,1,2,3,1,0,0,6,0,0.03,0.06,0.09,0.03,0.09,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Girona,David López,ESP,DF,33,1989,25,25,1965,21.8,3,0,3,3,0,0,4,0,0.14,0.0,0.14,0.14,0.14,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Girona,Eric García,ESP,DF,22,2001,30,30,2637,29.3,5,0,5,5,0,0,4,0,0.17,0.0,0.17,0.17,0.17,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Girona,Ibrahima Kebe,MLI,MF,22,2000,2,0,9,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Girona,Iván Martín,ESP,MF,24,1999,36,33,2729,30.3,5,4,9,5,0,0,5,0,0.16,0.13,0.3,0.16,0.3,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Girona,Jastin García,ESP,FW,19,2004,3,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Girona,Jhon Solis,COL,MF,18,2004,18,2,384,4.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Girona,Juanpe,ESP,DF,32,1991,17,6,746,8.3,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Girona,Miguel Gutiérrez,ESP,"DF,MF",22,2001,35,35,3032,33.7,2,7,9,2,0,0,4,0,0.06,0.21,0.27,0.06,0.27,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Girona,Pablo Torre,ESP,MF,20,2003,26,4,701,7.8,0,2,2,0,0,0,1,0,0.0,0.26,0.26,0.0,0.26,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Girona,Paulo Gazzaniga,ARG,GK,31,1992,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Girona,Portu,ESP,"MF,FW",31,1992,33,11,1188,13.2,7,5,12,7,0,0,3,0,0.53,0.38,0.91,0.53,0.91,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Girona,Silvi Clúa,ESP,MF,18,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Girona,Sávio,BRA,"MF,FW",19,2004,37,35,2976,33.1,9,10,19,9,0,0,5,0,0.27,0.3,0.57,0.27,0.57,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Girona,Toni Villa,ESP,MF,28,1995,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Girona,Valery Fernández,ESP,MF,23,1999,27,2,506,5.6,2,0,2,2,0,0,1,0,0.36,0.0,0.36,0.36,0.36,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Girona,Viktor Tsyhankov,UKR,MF,25,1997,30,26,2052,22.8,8,7,15,8,0,0,0,0,0.35,0.31,0.66,0.35,0.66,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Girona,Yan Couto,BRA,"MF,DF",21,2002,34,24,2245,24.9,1,8,9,1,0,0,8,0,0.04,0.32,0.36,0.04,0.36,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Girona,Yangel Herrera,VEN,MF,25,1998,29,27,2107,23.4,5,0,5,5,0,0,9,0,0.21,0.0,0.21,0.21,0.21,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Adri Bosch,ESP,DF,22,2001,1,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Alberto Perea,ESP,"FW,MF",32,1990,2,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Alberto Soro,ESP,"FW,MF",24,1999,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,André Ferreira,POR,GK,27,1996,15,14,1340,14.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Antonio Puertas,ESP,"MF,FW",31,1992,27,6,730,8.1,0,2,2,0,0,2,3,1,0.0,0.25,0.25,0.0,0.25,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Augusto Batalla,ARG,GK,27,1996,17,17,1530,17.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Brau,ESP,DF,21,2001,1,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Bruno Méndez,URU,DF,23,1999,17,15,1333,14.8,2,0,2,2,0,0,4,0,0.14,0.0,0.14,0.14,0.14,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Bryan Zaragoza,ESP,"MF,FW",21,2001,21,18,1638,18.2,6,2,8,5,1,1,5,0,0.33,0.11,0.44,0.27,0.38,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Carlos Neva,ESP,DF,27,1996,36,36,3146,35.0,0,2,2,0,0,0,4,0,0.0,0.06,0.06,0.0,0.06,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Facundo Pellistri,URU,"MF,FW",21,2001,15,14,1232,13.7,2,1,3,2,0,0,2,1,0.15,0.07,0.22,0.15,0.22,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Faitout Maouassa,FRA,DF,25,1998,6,2,229,2.5,0,1,1,0,0,0,0,0,0.0,0.39,0.39,0.0,0.39,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Famara Diedhiou,SEN,FW,30,1992,8,0,89,1.0,0,1,1,0,0,0,1,0,0.0,1.01,1.01,0.0,1.01,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Gerard Gumbau,ESP,MF,28,1994,35,31,2674,29.7,0,3,3,0,0,0,12,0,0.0,0.1,0.1,0.0,0.1,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Gonzalo Villar,ESP,MF,25,1998,35,21,1803,20.0,1,3,4,1,0,0,7,0,0.05,0.15,0.2,0.05,0.2,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Ignasi Miquel,ESP,DF,30,1992,34,33,2992,33.2,1,1,2,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Jesús Vallejo,ESP,DF,26,1997,3,1,108,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,José Callejón,ESP,"MF,FW",36,1987,25,7,803,8.9,0,1,1,0,0,0,2,0,0.0,0.11,0.11,0.0,0.11,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Kamil Jóźwiak,POL,MF,25,1998,11,7,571,6.3,0,1,1,0,0,0,2,0,0.0,0.16,0.16,0.0,0.16,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Kamil Piątkowski,POL,DF,23,2000,9,6,505,5.6,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Lucas Boyé,ARG,FW,27,1996,31,30,2541,28.2,6,3,9,6,0,0,8,1,0.21,0.11,0.32,0.21,0.32,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Marc Martínez,ESP,GK,33,1990,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Martin Hongla,CMR,"MF,DF",25,1998,13,6,562,6.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Matias Arezo,URU,FW,20,2002,14,3,369,4.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Miguel Ángel Rubio,ESP,DF,25,1998,19,17,1560,17.3,1,0,1,1,0,0,5,0,0.06,0.0,0.06,0.06,0.06,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Myrto Uzuni,ALB,"FW,MF",28,1995,34,28,2448,27.2,11,1,12,7,4,5,3,0,0.4,0.04,0.44,0.26,0.29,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Njegoš Petrović,SRB,MF,24,1999,10,0,157,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Pablo Saenz,ESP,MF,22,2001,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Raúl Fernández,ESP,GK,35,1988,4,4,280,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Raúl Torrente,ESP,DF,21,2001,17,14,1250,13.9,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Ricard Sánchez,ESP,DF,23,2000,33,25,2295,25.5,3,0,3,3,0,0,8,0,0.12,0.0,0.12,0.12,0.12,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Samu Omorodion,ESP,FW,19,2004,1,1,80,0.9,1,0,1,1,0,0,0,0,1.13,0.0,1.13,1.13,1.13,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Sergio Rodelas,ESP,"MF,FW",18,2004,3,2,122,1.4,0,1,1,0,0,0,0,0,0.0,0.74,0.74,0.0,0.74,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Sergio Ruiz,ESP,MF,28,1994,35,30,2494,27.7,0,4,4,0,0,0,9,0,0.0,0.14,0.14,0.0,0.14,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Shon Weissman,ISR,FW,27,1996,5,0,82,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Theo Corbeanu,CAN,MF,21,2002,9,2,182,2.0,1,0,1,1,0,0,2,0,0.49,0.0,0.49,0.49,0.49,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Víctor Díaz,ESP,DF,35,1988,4,2,162,1.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Wilson Manafá,POR,"DF,MF",29,1994,4,3,240,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Álvaro Carreras,ESP,"MF,FW",20,2003,13,5,475,5.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Granada,Óscar Melendo,ESP,"MF,FW",25,1997,26,15,1122,12.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Las Palmas,Aarón Escandell,ESP,GK,27,1995,2,1,153,1.7,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Las Palmas,Alberto Moleiro,ESP,"MF,FW",19,2003,28,21,1803,20.0,3,3,6,3,0,0,1,0,0.15,0.15,0.3,0.15,0.3,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Las Palmas,Benito Ramírez,ESP,MF,28,1995,20,2,384,4.3,1,1,2,1,0,0,0,0,0.23,0.23,0.47,0.23,0.47,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Las Palmas,Cristian Herrera,ESP,MF,32,1991,8,1,166,1.8,1,0,1,1,0,0,1,0,0.54,0.0,0.54,0.54,0.54,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Las Palmas,Daley Sinkgraven,NED,DF,28,1995,10,6,374,4.2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Las Palmas,Enzo Loiodice,FRA,MF,22,2000,34,19,1790,19.9,0,1,1,0,0,0,2,0,0.0,0.05,0.05,0.0,0.05,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Las Palmas,Eric Curbelo,ESP,DF,29,1994,2,1,102,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Las Palmas,Fabio González,ESP,MF,26,1997,6,1,123,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Las Palmas,Iñaki González,ESP,MF,19,2004,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Las Palmas,Javier Muñoz,ESP,MF,28,1995,37,30,2640,29.3,2,3,5,2,0,0,6,0,0.07,0.1,0.17,0.07,0.17,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Las Palmas,Jonathan Viera,ESP,"MF,FW",33,1989,9,7,617,6.9,2,1,3,0,2,2,1,0,0.29,0.15,0.44,0.0,0.15,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Las Palmas,José Campaña,ESP,MF,30,1993,8,1,171,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Las Palmas,Juanma Herzog,ESP,DF,19,2004,4,3,292,3.2,2,0,2,2,0,0,1,0,0.62,0.0,0.62,0.62,0.62,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Las Palmas,Julian Araujo,MEX,DF,21,2001,25,15,1462,16.2,1,0,1,1,0,0,5,0,0.06,0.0,0.06,0.06,0.06,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Las Palmas,Kirian Rodríguez,ESP,MF,27,1996,37,36,3211,35.7,6,2,8,6,0,0,8,0,0.17,0.06,0.22,0.17,0.22,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Las Palmas,Marc Cardona,ESP,FW,28,1995,26,6,737,8.2,4,1,5,3,1,1,4,0,0.49,0.12,0.61,0.37,0.49,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Las Palmas,Marvin,ESP,"MF,DF",23,2000,31,17,1855,20.6,0,2,2,0,0,0,5,0,0.0,0.1,0.1,0.0,0.1,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Las Palmas,Mika Mármol,ESP,DF,22,2001,36,36,3178,35.3,0,1,1,0,0,0,6,1,0.0,0.03,0.03,0.0,0.03,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Las Palmas,Munir El Haddadi,MAR,"MF,FW",27,1995,38,32,2449,27.2,3,2,5,3,0,1,3,0,0.11,0.07,0.18,0.11,0.18,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Las Palmas,Máximo Perrone,ARG,MF,20,2003,29,20,1623,18.0,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Las Palmas,Omenuke Mfulu,COD,MF,29,1994,5,1,82,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Las Palmas,Pejiño,ESP,"MF,FW",27,1996,17,6,504,5.6,2,0,2,2,0,0,1,0,0.36,0.0,0.36,0.36,0.36,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Las Palmas,Sandro Ramírez,ESP,"FW,MF",28,1995,27,21,1808,20.1,1,3,4,1,0,1,3,0,0.05,0.15,0.2,0.05,0.2,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Las Palmas,Saúl Coco,EQG,DF,24,1999,30,26,2295,25.5,1,0,1,1,0,0,6,1,0.04,0.0,0.04,0.04,0.04,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Las Palmas,Sergi Cardona,ESP,DF,24,1999,35,30,2814,31.3,1,2,3,1,0,0,11,0,0.03,0.06,0.1,0.03,0.1,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Las Palmas,Sory Kaba,GUI,FW,28,1995,17,9,720,8.0,1,1,2,1,0,0,2,0,0.12,0.12,0.25,0.12,0.25,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Las Palmas,Álex Suárez,ESP,DF,30,1993,32,30,2562,28.5,2,0,2,2,0,0,7,0,0.07,0.0,0.07,0.07,0.07,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Las Palmas,Álvaro Lemos,ESP,DF,30,1993,4,3,251,2.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Las Palmas,Álvaro Vallés,ESP,GK,26,1997,37,37,3263,36.3,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Mallorca,Abdón Prats,ESP,FW,30,1992,34,11,1270,14.1,6,1,7,6,0,0,4,0,0.43,0.07,0.5,0.43,0.5,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Mallorca,Amath,SEN,"FW,MF",27,1996,15,3,394,4.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Mallorca,Antonio Raillo,ESP,DF,31,1991,26,25,2195,24.4,3,2,5,3,0,0,6,1,0.12,0.08,0.21,0.12,0.21,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Mallorca,Antonio Sánchez,ESP,MF,26,1997,29,21,1452,16.1,3,1,4,3,0,0,3,0,0.19,0.06,0.25,0.19,0.25,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Mallorca,Copete,ESP,DF,23,1999,19,17,1333,14.8,1,1,2,1,0,0,7,0,0.07,0.07,0.14,0.07,0.14,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Mallorca,Cyle Larin,CAN,FW,28,1995,35,20,1823,20.3,3,2,5,3,0,0,8,0,0.15,0.1,0.25,0.15,0.25,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Mallorca,Dani Rodríguez,ESP,MF,35,1988,36,31,2615,29.1,2,4,6,2,0,0,9,0,0.07,0.14,0.21,0.07,0.21,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Mallorca,Dominik Greif,SVK,GK,26,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Mallorca,Giovanni González,URU,DF,28,1994,34,27,2464,27.4,1,1,2,1,0,0,6,0,0.04,0.04,0.07,0.04,0.07,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Mallorca,Iván Cuéllar,ESP,GK,39,1984,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Mallorca,Jaume Costa,ESP,"DF,MF",35,1988,30,19,1682,18.7,0,1,1,0,0,0,7,0,0.0,0.05,0.05,0.0,0.05,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Mallorca,Javier Llabrés,ESP,MF,20,2002,16,1,247,2.7,1,0,1,1,0,0,1,0,0.36,0.0,0.36,0.36,0.36,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Mallorca,Manu Morlanes,ESP,MF,24,1999,35,16,1615,17.9,0,2,2,0,0,0,2,0,0.0,0.11,0.11,0.0,0.11,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Mallorca,Martin Valjent,SVK,DF,27,1995,28,28,2349,26.1,0,1,1,0,0,0,5,0,0.0,0.04,0.04,0.0,0.04,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Mallorca,Matija Nastasić,SRB,DF,30,1993,26,25,2258,25.1,2,0,2,2,0,0,8,0,0.08,0.0,0.08,0.08,0.08,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
ESP-La Liga,2324,Mallorca,Nacho Vidal,ESP,DF,28,1995,8,5,416,4.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ESP,2023-2024,standard,2026-08-06T22:51:04.614551
