country,tournament,tournament_id,season_id,team_name,team_id,position,matches,wins,draws,losses,scores_for,scores_against,points,category,_league_id,_season,_source,_scraped_at
France,Ligue 1,34,77356,Paris Saint-Germain,1644,1,34,24,4,6,74,29,76,Total,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,RC Lens,1648,2,34,22,4,8,66,35,70,Total,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,Lille,1643,3,34,18,7,9,52,37,61,Total,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,Olympique Lyonnais,1649,4,34,18,6,10,53,40,60,Total,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,Olympique de Marseille,1641,5,34,18,5,11,63,45,59,Total,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,Stade Rennais,1658,6,34,17,8,9,59,50,59,Total,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,AS Monaco,1653,7,34,16,6,12,60,54,54,Total,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,RC Strasbourg,1659,8,34,15,8,11,58,47,53,Total,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,Lorient,1656,9,34,11,12,11,48,51,45,Total,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,Toulouse,1681,10,33,12,8,13,47,46,44,Total,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,Paris FC,6070,11,34,11,11,12,47,50,44,Total,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,Stade Brestois,1715,12,34,10,9,15,43,55,39,Total,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,Angers,1684,13,34,9,9,16,29,48,36,Total,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,Le Havre,1662,14,34,7,14,13,32,44,35,Total,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,Auxerre,1646,15,34,8,10,16,34,44,34,Total,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,Nice,1661,16,34,7,11,16,37,60,32,Total,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,Nantes,1647,17,33,5,8,20,29,52,23,Total,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,Metz,1651,18,34,3,8,23,32,76,17,Total,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,RC Lens,1648,1,17,14,0,3,35,13,42,Home,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,Paris Saint-Germain,1644,2,17,13,2,2,41,12,41,Home,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,Olympique de Marseille,1641,3,17,11,4,2,41,20,37,Home,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,Olympique Lyonnais,1649,4,17,12,1,4,30,18,37,Home,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,Stade Rennais,1658,5,17,10,4,3,30,17,34,Home,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,AS Monaco,1653,6,17,10,2,5,33,23,32,Home,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,RC Strasbourg,1659,7,17,9,3,5,30,19,30,Home,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,Lorient,1656,8,17,8,6,3,31,25,30,Home,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,Lille,1643,9,17,8,5,4,24,17,29,Home,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,Stade Brestois,1715,10,17,7,5,5,28,23,26,Home,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,Paris FC,6070,11,17,7,4,6,28,27,25,Home,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,Toulouse,1681,12,17,6,6,5,25,24,24,Home,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,Le Havre,1662,13,17,5,8,4,20,18,23,Home,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,Angers,1684,14,17,6,5,6,18,20,23,Home,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,Auxerre,1646,15,17,6,4,7,18,17,22,Home,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,Nice,1661,16,17,4,8,5,19,27,20,Home,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,Nantes,1647,17,16,3,3,10,18,27,12,Home,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,Metz,1651,18,17,2,4,11,15,32,10,Home,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
France,Ligue 1,34,77356,Paris Saint-Germain,1644,1,17,11,2,4,33,17,35,Away,FRA,2025-2026,datafc_sofascore,2026-08-09T08:27:10.533968
