tournament_id,season_id,player_name,player_id,team_name,team_id,goals,assists,rating,expectedGoals,expectedAssists,totalShots,shotsOnTarget,keyPasses,successfulDribbles,tackles,yellowCards,redCards,minutesPlayed,appearances,_metric_order,_league_id,_season,_source,_scraped_at
45,77382,Dominik Fitz,837084,FK Austria Wien,2203,1,1,7.5,1.09,1.3,8,2,15,3,0,1,0,270,3,rating,AUT,2025-2026,datafc_sofascore,2026-08-09T07:36:03.648080
45,77382,Max Johnston,1048192,SK Sturm Graz,2051,1,0,7.47,0.2,0.48,5,2,4,2,4,0,0,267,3,rating,AUT,2025-2026,datafc_sofascore,2026-08-09T07:36:03.648080
45,77382,Mamadou Sangare,1064697,SK Rapid Wien,2055,0,0,7.43,0.23,0.26,4,1,5,4,10,1,0,270,3,rating,AUT,2025-2026,datafc_sofascore,2026-08-09T07:36:03.648080
45,77382,Kerim Alajbegović,1425366,Red Bull Salzburg,2046,9,3,7.32,4.57,4.63,88,34,38,51,35,4,0,1912,28,rating,AUT,2025-2026,datafc_sofascore,2026-08-09T07:36:03.648080
45,77382,Moses Usor,1215061,LASK,2058,13,5,7.3,11.53,5.54,77,27,49,42,31,0,0,2273,30,rating,AUT,2025-2026,datafc_sofascore,2026-08-09T07:36:03.648080
45,77382,Andrés Andrade,841802,LASK,2058,1,2,7.27,2.43,3.51,25,5,35,14,58,1,0,2697,30,rating,AUT,2025-2026,datafc_sofascore,2026-08-09T07:36:03.648080
45,77382,Daniil Khudyakov,1101753,SK Sturm Graz,2051,0,0,7.25,,0.04,0,0,1,1,0,1,0,720,8,rating,AUT,2025-2026,datafc_sofascore,2026-08-09T07:36:03.648080
45,77382,Tomi Horvat,906698,SK Sturm Graz,2051,2,5,7.24,1.74,6.17,33,10,49,34,21,0,0,1427,17,rating,AUT,2025-2026,datafc_sofascore,2026-08-09T07:36:03.648080
45,77382,Ammar Helac,886066,TSV Hartberg,2075,0,0,7.23,,0.01,0,0,0,0,0,0,0,194,3,rating,AUT,2025-2026,datafc_sofascore,2026-08-09T07:36:03.648080
45,77382,Melayro Bogarde,961672,LASK,2058,1,4,7.22,1.69,3.0,12,5,32,34,70,3,0,2275,28,rating,AUT,2025-2026,datafc_sofascore,2026-08-09T07:36:03.648080
45,77382,Jacob Rasmussen,842176,Red Bull Salzburg,2046,0,1,7.21,0.77,0.83,9,2,5,0,23,2,0,1306,16,rating,AUT,2025-2026,datafc_sofascore,2026-08-09T07:36:03.648080
45,77382,Christian Zawieschitzky,1474199,Red Bull Salzburg,2046,0,0,7.2,,0.0,0,0,0,0,0,0,0,90,1,rating,AUT,2025-2026,datafc_sofascore,2026-08-09T07:36:03.648080
45,77382,Otar Kiteishvili,797994,SK Sturm Graz,2051,15,4,7.2,11.84,4.0,74,29,52,31,39,3,0,2018,29,rating,AUT,2025-2026,datafc_sofascore,2026-08-09T07:36:03.648080
