league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,_league_id,_season,_stat_type,_scraped_at
FRA-Ligue 1,2425,Brest,Kamory Doumbia,MLI,"MF,FW",21,2003,30,13,1322,14.7,3,2,5,3,0,0,1,0,0.2,0.14,0.34,0.2,0.34,FRA,2024-2025,standard,2026-08-06T23:14:52.909854
FRA-Ligue 1,2425,Brest,Kenny Lala,MAD,DF,32,1991,30,29,2686,29.8,3,2,5,0,3,3,5,0,0.1,0.07,0.17,0.0,0.07,FRA,2024-2025,standard,2026-08-06T23:14:52.909854
FRA-Ligue 1,2425,Brest,Luck Zogbé,CIV,DF,19,2005,13,7,638,7.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,FRA,2024-2025,standard,2026-08-06T23:14:52.909854
FRA-Ligue 1,2425,Brest,Ludovic Ajorque,FRA,FW,30,1994,31,29,2495,27.7,13,2,15,13,0,1,5,0,0.47,0.07,0.54,0.47,0.54,FRA,2024-2025,standard,2026-08-06T23:14:52.909854
FRA-Ligue 1,2425,Brest,Mahdi Camara,FRA,MF,26,1998,34,31,2659,29.5,5,3,8,5,0,0,5,0,0.17,0.1,0.27,0.17,0.27,FRA,2024-2025,standard,2026-08-06T23:14:52.909854
FRA-Ligue 1,2425,Brest,Mama Samba Baldé,GNB,"FW,MF",28,1995,27,12,1149,12.8,2,3,5,2,0,0,4,0,0.16,0.23,0.39,0.16,0.39,FRA,2024-2025,standard,2026-08-06T23:14:52.909854
FRA-Ligue 1,2425,Brest,Marco Bizot,NED,GK,33,1991,32,32,2880,32.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,FRA,2024-2025,standard,2026-08-06T23:14:52.909854
FRA-Ligue 1,2425,Brest,Massadio Haïdara,MLI,DF,31,1992,22,20,1678,18.6,0,0,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0,FRA,2024-2025,standard,2026-08-06T23:14:52.909854
FRA-Ligue 1,2425,Brest,Mathias Pereira Lage,POR,"MF,FW",27,1996,29,18,1571,17.5,2,7,9,2,0,0,4,0,0.11,0.4,0.52,0.11,0.52,FRA,2024-2025,standard,2026-08-06T23:14:52.909854
FRA-Ligue 1,2425,Brest,Pierre Lees-Melou,FRA,MF,31,1993,20,17,1526,17.0,2,2,4,2,0,0,7,0,0.12,0.12,0.24,0.12,0.24,FRA,2024-2025,standard,2026-08-06T23:14:52.909854
FRA-Ligue 1,2425,Brest,Romain Del Castillo,FRA,"FW,MF",28,1996,26,14,1259,14.0,6,4,10,3,3,4,0,0,0.43,0.29,0.71,0.21,0.5,FRA,2024-2025,standard,2026-08-06T23:14:52.909854
FRA-Ligue 1,2425,Brest,Romain Faivre,FRA,"MF,FW",26,1998,20,10,899,10.0,3,2,5,2,1,1,2,0,0.3,0.2,0.5,0.2,0.4,FRA,2024-2025,standard,2026-08-06T23:14:52.909854
FRA-Ligue 1,2425,Brest,Soumaïla Coulibaly,FRA,DF,20,2003,7,5,438,4.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,FRA,2024-2025,standard,2026-08-06T23:14:52.909854
FRA-Ligue 1,2425,Brest,Sérigné Diop,SEN,FW,19,2005,2,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,FRA,2024-2025,standard,2026-08-06T23:14:52.909854
FRA-Ligue 1,2425,Le Havre,Abdoulaye Touré,GUI,MF,30,1994,28,26,2324,25.8,10,1,11,2,8,9,5,0,0.39,0.04,0.43,0.08,0.12,FRA,2024-2025,standard,2026-08-06T23:14:52.909854
FRA-Ligue 1,2425,Le Havre,Alois Confais,FRA,"DF,MF",27,1996,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,FRA,2024-2025,standard,2026-08-06T23:14:52.909854
FRA-Ligue 1,2425,Le Havre,André Ayew,GHA,FW,34,1989,27,15,1453,16.1,4,1,5,4,0,0,2,0,0.25,0.06,0.31,0.25,0.31,FRA,2024-2025,standard,2026-08-06T23:14:52.909854
FRA-Ligue 1,2425,Le Havre,Antoine Joujou,FRA,"MF,FW",21,2003,26,9,943,10.5,0,2,2,0,0,0,1,0,0.0,0.19,0.19,0.0,0.19,FRA,2024-2025,standard,2026-08-06T23:14:52.909854
FRA-Ligue 1,2425,Le Havre,Arouna Sangante,SEN,DF,22,2002,16,16,1244,13.8,3,0,3,3,0,0,4,1,0.22,0.0,0.22,0.22,0.22,FRA,2024-2025,standard,2026-08-06T23:14:52.909854
FRA-Ligue 1,2425,Le Havre,Arthur Desmas,FRA,GK,30,1994,18,18,1620,18.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,FRA,2024-2025,standard,2026-08-06T23:14:52.909854
FRA-Ligue 1,2425,Le Havre,Christopher Opéri,CIV,"MF,DF",27,1997,13,13,1169,13.0,0,2,2,0,0,0,2,1,0.0,0.15,0.15,0.0,0.15,FRA,2024-2025,standard,2026-08-06T23:14:52.909854
