country,tournament,tournament_id,season_id,team_name,team_id,position,matches,wins,draws,losses,scores_for,scores_against,points,category,_league_id,_season,_source,_scraped_at
Austria,"Austrian Bundesliga, Championship Round",45,52524,SK Sturm Graz,2051,1,32,19,10,3,56,23,44,Total,AUT,2023-2024,datafc_sofascore,2026-08-09T09:14:32.168586
Austria,"Austrian Bundesliga, Championship Round",45,52524,Red Bull Salzburg,2046,2,32,20,7,5,74,29,42,Total,AUT,2023-2024,datafc_sofascore,2026-08-09T09:14:32.168586
Austria,"Austrian Bundesliga, Championship Round",45,52524,LASK,2058,3,32,14,10,8,43,33,34,Total,AUT,2023-2024,datafc_sofascore,2026-08-09T09:14:32.168586
Austria,"Austrian Bundesliga, Championship Round",45,52524,SK Rapid Wien,2055,4,32,11,12,9,47,35,28,Total,AUT,2023-2024,datafc_sofascore,2026-08-09T09:14:32.168586
Austria,"Austrian Bundesliga, Championship Round",45,52524,TSV Hartberg,2075,5,32,12,9,11,49,52,28,Total,AUT,2023-2024,datafc_sofascore,2026-08-09T09:14:32.168586
Austria,"Austrian Bundesliga, Championship Round",45,52524,Austria Klagenfurt,43254,6,32,9,12,11,40,50,22,Total,AUT,2023-2024,datafc_sofascore,2026-08-09T09:14:32.168586
Austria,Austrian Bundesliga,45,52524,Red Bull Salzburg,2046,1,22,15,5,2,45,12,50,Total,AUT,2023-2024,datafc_sofascore,2026-08-09T09:14:32.168586
Austria,Austrian Bundesliga,45,52524,SK Sturm Graz,2051,2,22,13,7,2,37,15,46,Total,AUT,2023-2024,datafc_sofascore,2026-08-09T09:14:32.168586
Austria,Austrian Bundesliga,45,52524,LASK,2058,3,22,9,8,5,26,18,35,Total,AUT,2023-2024,datafc_sofascore,2026-08-09T09:14:32.168586
Austria,Austrian Bundesliga,45,52524,Austria Klagenfurt,43254,4,22,8,10,4,29,27,34,Total,AUT,2023-2024,datafc_sofascore,2026-08-09T09:14:32.168586
Austria,Austrian Bundesliga,45,52524,TSV Hartberg,2075,5,22,9,7,6,33,28,34,Total,AUT,2023-2024,datafc_sofascore,2026-08-09T09:14:32.168586
Austria,Austrian Bundesliga,45,52524,SK Rapid Wien,2055,6,22,8,9,5,38,21,33,Total,AUT,2023-2024,datafc_sofascore,2026-08-09T09:14:32.168586
Austria,Austrian Bundesliga,45,52524,FK Austria Wien,2203,7,22,9,6,7,25,22,33,Total,AUT,2023-2024,datafc_sofascore,2026-08-09T09:14:32.168586
Austria,Austrian Bundesliga,45,52524,Wolfsberger AC,2076,8,22,8,6,8,29,32,30,Total,AUT,2023-2024,datafc_sofascore,2026-08-09T09:14:32.168586
