tournament_id,season_id,player_name,player_id,team_name,team_id,goals,assists,rating,expectedGoals,expectedAssists,totalShots,shotsOnTarget,keyPasses,successfulDribbles,tackles,yellowCards,redCards,minutesPlayed,appearances,_metric_order,_league_id,_season,_source,_scraped_at
238,63670,Viktor Gyökeres,804508,Sporting CP,3001,39,7,8.0,30.95,6.88,139,80,63,60,9,4,0,2804,33,rating,POR,2024-2025,datafc_sofascore,2026-08-09T01:28:38.816301
238,63670,Luiz Júnior,1066603,Famalicão,49531,0,0,7.7,,0.01,0,0,0,0,0,1,0,90,1,rating,POR,2024-2025,datafc_sofascore,2026-08-09T01:28:38.816301
238,63670,Francisco Trincão,830431,Sporting CP,3001,9,14,7.62,9.15,7.59,106,35,76,70,51,1,0,2952,34,rating,POR,2024-2025,datafc_sofascore,2026-08-09T01:28:38.816301
238,63670,Samuel Soares,983550,Benfica,3006,0,0,7.6,,0.0,0,0,0,0,0,0,0,180,2,rating,POR,2024-2025,datafc_sofascore,2026-08-09T01:28:38.816301
238,63670,Marko Gudžulić,1147582,CF Estrela Amadora,3035,0,0,7.5,,0.0,0,0,0,0,0,1,0,180,2,rating,POR,2024-2025,datafc_sofascore,2026-08-09T01:28:38.816301
238,63670,Orkun Kökçü,907461,Benfica,3006,7,7,7.5,4.67,7.39,62,24,77,11,41,8,0,2646,33,rating,POR,2024-2025,datafc_sofascore,2026-08-09T01:28:38.816301
238,63670,Tomáš Vaclík,23715,Boavista,2995,0,0,7.44,,0.02,0,0,0,0,0,1,0,1080,12,rating,POR,2024-2025,datafc_sofascore,2026-08-09T01:28:38.816301
238,63670,Nicolás Otamendi,74915,Benfica,3006,6,2,7.44,3.82,1.97,28,12,10,9,53,4,0,2709,31,rating,POR,2024-2025,datafc_sofascore,2026-08-09T01:28:38.816301
238,63670,Pedro Gonçalves,895764,Sporting CP,3001,5,4,7.43,4.03,3.72,38,9,42,11,13,3,0,882,14,rating,POR,2024-2025,datafc_sofascore,2026-08-09T01:28:38.816301
238,63670,Tiago Silva,252095,Vitória SC,3009,5,4,7.43,3.48,4.53,27,13,51,23,46,6,1,2338,30,rating,POR,2024-2025,datafc_sofascore,2026-08-09T01:28:38.816301
238,63670,Ángel Di María,30027,Benfica,3006,8,5,7.41,8.81,7.18,62,18,46,29,16,5,0,1657,25,rating,POR,2024-2025,datafc_sofascore,2026-08-09T01:28:38.816301
238,63670,Wenderson Galeno,845754,FC Porto,3002,8,0,7.41,9.12,2.27,49,25,22,14,17,4,0,1449,18,rating,POR,2024-2025,datafc_sofascore,2026-08-09T01:28:38.816301
238,63670,Rodrigo Zalazar,966575,Sporting Braga,2999,4,5,7.36,3.57,2.52,43,9,28,34,34,4,0,1398,19,rating,POR,2024-2025,datafc_sofascore,2026-08-09T01:28:38.816301
238,63670,Tiago Gouveia,976410,Benfica,3006,1,1,7.33,0.79,0.86,7,4,4,6,3,1,0,107,4,rating,POR,2024-2025,datafc_sofascore,2026-08-09T01:28:38.816301
238,63670,Nico González,954056,FC Porto,3002,5,3,7.3,4.27,1.23,27,9,14,12,34,6,1,1447,17,rating,POR,2024-2025,datafc_sofascore,2026-08-09T01:28:38.816301
238,63670,Francisco Meixedo,954721,CF Estrela Amadora,3035,0,0,7.3,,0.0,0,0,0,0,0,0,0,45,1,rating,POR,2024-2025,datafc_sofascore,2026-08-09T01:28:38.816301
238,63670,Kerem Aktürkoğlu,903324,Benfica,3006,11,9,7.3,9.67,4.95,64,29,41,25,22,3,0,2021,30,rating,POR,2024-2025,datafc_sofascore,2026-08-09T01:28:38.816301
238,63670,Bruma,97012,Benfica,3006,8,7,7.29,10.85,5.53,61,21,26,57,15,1,0,1718,27,rating,POR,2024-2025,datafc_sofascore,2026-08-09T01:28:38.816301
238,63670,Fábio Vieira,904835,FC Porto,3002,4,4,7.29,2.98,5.05,46,15,42,13,36,7,0,1851,26,rating,POR,2024-2025,datafc_sofascore,2026-08-09T01:28:38.816301
238,63670,Ricardo Horta,314380,Sporting Braga,2999,10,6,7.28,7.77,4.54,52,22,60,13,41,2,0,2845,34,rating,POR,2024-2025,datafc_sofascore,2026-08-09T01:28:38.816301
238,63670,Nuno Moreira,851285,Casa Pia,36365,5,5,7.26,3.02,2.82,36,16,21,21,28,1,1,1500,21,rating,POR,2024-2025,datafc_sofascore,2026-08-09T01:28:38.816301
238,63670,Félix Correia,934498,Gil Vicente,3010,9,3,7.25,9.07,6.31,47,17,61,28,32,3,0,2894,33,rating,POR,2024-2025,datafc_sofascore,2026-08-09T01:28:38.816301
238,63670,Vangelis Pavlidis,795236,Benfica,3006,19,7,7.25,18.43,4.84,84,38,40,31,18,3,0,2275,34,rating,POR,2024-2025,datafc_sofascore,2026-08-09T01:28:38.816301
238,63670,João Valido,973352,FC Arouca,25777,0,0,7.24,,0.03,0,0,1,0,0,0,0,450,5,rating,POR,2024-2025,datafc_sofascore,2026-08-09T01:28:38.816301
238,63670,Roger Fernandes,1128560,Sporting Braga,2999,3,3,7.24,3.34,4.03,50,24,35,36,41,1,0,1743,28,rating,POR,2024-2025,datafc_sofascore,2026-08-09T01:28:38.816301
