league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,_league_id,_season,_stat_type,_source,_scraped_at
GER-Bundesliga,2324,Bayern Munich,Joshua Kimmich,GER,"MF,DF",28,1995,28,27,2176,24.2,1,6,7,1,0,0,1,1,0.04,0.25,0.29,0.04,0.29,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bayern Munich,Kim Min-jae,KOR,DF,26,1996,25,22,1970,21.9,1,1,2,1,0,0,3,0,0.05,0.05,0.09,0.05,0.09,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bayern Munich,Kingsley Coman,FRA,MF,27,1996,17,15,1113,12.4,3,3,6,3,0,0,1,0,0.24,0.24,0.49,0.24,0.49,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bayern Munich,Konrad Laimer,AUT,"MF,DF",26,1997,29,18,1772,19.7,0,3,3,0,0,0,3,0,0.0,0.15,0.15,0.0,0.15,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bayern Munich,Leon Goretzka,GER,MF,28,1995,30,25,2241,24.9,6,7,13,6,0,0,3,0,0.24,0.28,0.52,0.24,0.52,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bayern Munich,Leroy Sané,GER,MF,27,1996,27,25,2137,23.7,8,11,19,8,0,0,4,0,0.34,0.46,0.8,0.34,0.8,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bayern Munich,Lovro Zvonarek,CRO,MF,18,2005,5,1,163,1.8,1,0,1,1,0,0,0,0,0.55,0.0,0.55,0.55,0.55,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bayern Munich,Manuel Neuer,GER,GK,37,1986,23,23,2053,22.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bayern Munich,Mathys Tel,FRA,"MF,FW",18,2005,30,6,1050,11.7,7,5,12,7,0,0,2,0,0.6,0.43,1.03,0.6,1.03,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bayern Munich,Matteo Perez Vinlöf,SWE,DF,17,2005,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bayern Munich,Matthijs de Ligt,NED,DF,23,1999,22,16,1390,15.4,2,0,2,2,0,0,5,0,0.13,0.0,0.13,0.13,0.13,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bayern Munich,Noussair Mazraoui,MAR,DF,25,1997,19,15,1197,13.3,0,3,3,0,0,0,3,0,0.0,0.23,0.23,0.0,0.23,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bayern Munich,Raphaël Guerreiro,POR,"MF,DF",29,1993,20,13,1191,13.2,3,0,3,3,0,0,2,0,0.23,0.0,0.23,0.23,0.23,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bayern Munich,Ryan Gravenberch,NED,MF,21,2002,1,0,10,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bayern Munich,Sacha Boey,FRA,MF,22,2000,2,1,109,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bayern Munich,Serge Gnabry,GER,MF,28,1995,10,5,432,4.8,3,1,4,3,0,0,0,0,0.62,0.21,0.83,0.62,0.83,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bayern Munich,Sven Ulreich,GER,GK,34,1988,11,11,990,11.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bayern Munich,Thomas Müller,GER,MF,33,1989,31,20,1654,18.4,5,9,14,5,0,0,0,0,0.27,0.49,0.76,0.27,0.76,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bochum,Andreas Luthe,GER,GK,36,1987,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bochum,Anthony Losilla,FRA,MF,37,1986,31,31,2576,28.6,1,2,3,1,0,0,10,0,0.03,0.07,0.1,0.03,0.1,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bochum,Bernardo,BRA,DF,28,1995,33,33,2924,32.5,1,0,1,1,0,0,9,0,0.03,0.0,0.03,0.03,0.03,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bochum,Christopher Antwi-Adjei,GHA,"FW,MF",29,1994,25,11,1216,13.5,2,2,4,2,0,0,5,0,0.15,0.15,0.3,0.15,0.3,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bochum,Cristian Gamboa,CRC,"DF,MF",33,1989,22,12,1187,13.2,0,1,1,0,0,0,6,0,0.0,0.08,0.08,0.0,0.08,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bochum,Danilo Soares,BRA,MF,31,1991,5,3,351,3.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bochum,Erhan Mašović,SRB,"DF,MF",24,1998,29,24,2219,24.7,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bochum,Felix Passlack,GER,"DF,MF",25,1998,15,13,960,10.7,2,2,4,2,0,0,2,1,0.19,0.19,0.37,0.19,0.37,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bochum,Gonçalo Paciência,POR,FW,28,1994,19,6,650,7.2,3,1,4,3,0,0,3,0,0.42,0.14,0.55,0.42,0.55,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bochum,Ivan Ordets,UKR,DF,31,1992,24,21,1880,20.9,1,0,1,1,0,0,4,0,0.05,0.0,0.05,0.05,0.05,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bochum,Keven Schlotterbeck,GER,DF,26,1997,27,24,2185,24.3,5,1,6,5,0,0,9,0,0.21,0.04,0.25,0.21,0.25,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bochum,Kevin Stöger,AUT,MF,29,1993,32,32,2668,29.6,7,10,17,3,4,4,8,0,0.24,0.34,0.57,0.1,0.44,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bochum,Lukas Daschner,GER,"FW,MF",24,1998,20,3,536,6.0,1,1,2,1,0,0,2,0,0.17,0.17,0.34,0.17,0.34,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bochum,Manuel Riemann,GER,GK,34,1988,33,33,2970,33.0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bochum,Matúš Bero,SVK,"MF,FW",27,1995,24,20,1661,18.5,1,1,2,1,0,0,6,0,0.05,0.05,0.11,0.05,0.11,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bochum,Maximilian Wittek,GER,"MF,DF",27,1995,21,13,1070,11.9,3,1,4,3,0,0,4,0,0.25,0.08,0.34,0.25,0.34,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bochum,Moritz Broschinski,GER,"FW,MF",22,2000,26,14,1247,13.9,2,3,5,2,0,0,4,0,0.14,0.22,0.36,0.14,0.36,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bochum,Moritz-Broni Kwarteng,GHA,"MF,FW",25,1998,11,2,281,3.1,0,1,1,0,0,0,1,1,0.0,0.32,0.32,0.0,0.32,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bochum,Noah Loosli,SUI,DF,26,1997,10,2,346,3.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bochum,Patrick Osterhage,GER,MF,23,2000,24,21,1861,20.7,2,1,3,2,0,0,5,0,0.1,0.05,0.15,0.1,0.15,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bochum,Philipp Förster,GER,MF,28,1995,13,3,385,4.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bochum,Philipp Hofmann,GER,FW,30,1993,29,18,1571,17.5,4,2,6,4,0,0,1,0,0.23,0.11,0.34,0.23,0.34,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bochum,Simon Zoller,GER,"FW,MF",32,1991,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bochum,Takuma Asano,JPN,"FW,MF",28,1994,29,26,1986,22.1,6,1,7,6,0,0,2,0,0.27,0.05,0.32,0.27,0.32,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Bochum,Tim Oermann,GER,DF,19,2003,16,8,714,7.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Darmstadt 98,Aaron Seydel,GER,FW,27,1996,16,5,619,6.9,1,0,1,1,0,0,1,0,0.15,0.0,0.15,0.15,0.15,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Darmstadt 98,Alexander Brunst,GER,GK,28,1995,3,3,270,3.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Darmstadt 98,Andreas Müller,GER,MF,23,2000,11,2,349,3.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Darmstadt 98,Asaf Arania,ISR,FW,17,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Darmstadt 98,Bartol Franjić,CRO,MF,23,2000,20,14,1229,13.7,0,1,1,0,0,0,5,0,0.0,0.07,0.07,0.0,0.07,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Darmstadt 98,Braydon Manu,GHA,MF,26,1997,4,3,171,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Darmstadt 98,Christoph Klarer,AUT,DF,23,2000,30,28,2354,26.2,2,2,4,2,0,0,9,0,0.08,0.08,0.15,0.08,0.15,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Darmstadt 98,Christoph Zimmermann,GER,DF,30,1993,19,12,1220,13.6,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Darmstadt 98,Clemens Riedel,GER,"DF,MF",20,2003,14,9,755,8.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Darmstadt 98,Emir Karic,BIH,"MF,DF",26,1997,27,18,1783,19.8,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Darmstadt 98,Fabian Holland,GER,"MF,DF",33,1990,23,23,1835,20.4,0,2,2,0,0,0,4,1,0.0,0.1,0.1,0.0,0.1,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Darmstadt 98,Fabian Nürnberger,BUL,MF,24,1999,21,17,1513,16.8,1,1,2,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Darmstadt 98,Fabian Schnellhardt,GER,MF,29,1994,10,2,235,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Darmstadt 98,Fabio Torsiello,ITA,FW,18,2005,10,1,156,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Darmstadt 98,Filip Stojilković,SUI,FW,23,2000,6,0,154,1.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Darmstadt 98,Frank Ronstadt,GER,"DF,MF",26,1997,4,0,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Darmstadt 98,Fraser Hornby,SCO,FW,23,1999,7,1,217,2.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Darmstadt 98,Gerrit Holtmann,PHI,MF,28,1995,10,2,392,4.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Darmstadt 98,Jannik Müller,GER,DF,29,1994,16,12,1134,12.6,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Darmstadt 98,Julian Justvan,GER,MF,25,1998,14,11,1023,11.4,2,2,4,2,0,0,1,0,0.18,0.18,0.35,0.18,0.35,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Darmstadt 98,Klaus Gjasula,ALB,"DF,MF",33,1989,22,17,1363,15.1,0,0,0,0,0,0,7,1,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Darmstadt 98,Luca Pfeiffer,GER,"FW,MF",26,1996,24,20,1619,18.0,1,4,5,1,0,0,3,0,0.06,0.22,0.28,0.06,0.28,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Darmstadt 98,Marcel Schuhen,GER,GK,30,1993,31,31,2790,31.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Darmstadt 98,Marvin Mehlem,GER,MF,25,1997,20,19,1482,16.5,3,2,5,3,0,0,3,0,0.18,0.12,0.3,0.18,0.3,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
GER-Bundesliga,2324,Darmstadt 98,Matej Maglica,CRO,DF,24,1998,26,21,1698,18.9,1,0,1,1,0,0,7,2,0.05,0.0,0.05,0.05,0.05,GER,2023-2024,standard,fbref_soccerdata,2026-08-10 21:50:01
