tournament_id,season_id,player_name,player_id,team_name,team_id,rating,goals,assists,expectedGoals,expectedAssists,shotsOnTarget,totalShots,bigChancesCreated,bigChancesMissed,accuratePasses,accuratePassesPercentage,keyPasses,accurateLongBalls,accurateLongBallsPercentage,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,clearances,possessionLost,minutesPlayed,appearances,yellowCards,redCards,_league_id,_season,_source,_scraped_at
23,76457,Oliver Christensen,860306,Fiorentina,2693,8.6,0,0,,0.0,0,0,0,0,30,73.17,0,14,56.0,0,0.0,0,0,0,13,87,1,0,0,ITA,2025-2026,datafc_sofascore,2026-08-10 21:31:12
23,76457,Manuel Locatelli,363860,Juventus,2687,7.72,1,2,2.76,5.03,12,46,5,1,2473,88.16,47,191,59.5,10,55.56,102,39,75,403,3004,36,9,0,ITA,2025-2026,datafc_sofascore,2026-08-10 21:31:12
23,76457,Filippo Rinaldi,1002428,Parma,2690,7.6,0,0,,0.0,0,0,0,0,21,47.73,0,7,23.33,0,0.0,0,0,1,23,90,1,1,0,ITA,2025-2026,datafc_sofascore,2026-08-10 21:31:12
23,76457,Luka Modrić,15466,AC Milan,2692,7.53,2,3,1.56,4.76,8,20,6,0,2006,90.4,53,176,74.58,17,48.57,51,39,33,367,2821,34,4,0,ITA,2025-2026,datafc_sofascore,2026-08-10 21:31:12
23,76457,Hakan Çalhanoğlu,135700,Inter,2697,7.5,9,4,5.65,3.5,17,50,7,1,1261,90.65,41,65,58.56,5,35.71,34,16,16,228,1649,22,7,0,ITA,2025-2026,datafc_sofascore,2026-08-10 21:31:12
23,76457,Federico Dimarco,284361,Inter,2697,7.43,7,17,5.22,11.34,22,65,33,9,1213,83.25,96,42,42.0,7,50.0,50,31,28,496,2704,35,3,0,ITA,2025-2026,datafc_sofascore,2026-08-10 21:31:12
23,76457,Benjamin Pavard,787505,Inter,2697,7.4,0,0,0.05,0.03,1,1,0,0,80,95.24,1,3,60.0,0,0.0,2,2,2,4,90,1,0,0,ITA,2025-2026,datafc_sofascore,2026-08-10 21:31:12
23,76457,Kenan Yıldız,1149011,Juventus,2687,7.39,10,6,8.17,9.63,40,97,15,3,1029,84.14,76,31,60.78,78,52.35,26,7,7,509,2838,36,2,0,ITA,2025-2026,datafc_sofascore,2026-08-10 21:31:12
23,76457,Marco Carnesecchi,865646,Atalanta,2686,7.33,0,0,,0.06,0,0,0,0,770,65.64,0,247,38.29,1,100.0,1,0,33,410,3330,37,0,0,ITA,2025-2026,datafc_sofascore,2026-08-10 21:31:12
23,76457,Nico Paz,1171451,Como,2704,7.33,12,6,8.5,4.48,48,121,13,3,1154,82.78,51,30,50.0,69,55.2,91,28,13,482,2882,35,5,0,ITA,2025-2026,datafc_sofascore,2026-08-10 21:31:12
23,76457,Alisson Santos,1122835,SSC Napoli,2714,7.29,4,0,1.43,0.89,16,29,2,0,235,82.17,14,4,50.0,34,59.65,20,2,5,156,836,14,1,0,ITA,2025-2026,datafc_sofascore,2026-08-10 21:31:12
23,76457,Alessandro Bastoni,826188,Inter,2697,7.27,1,4,1.35,2.95,8,17,7,3,1618,87.46,25,110,50.69,6,60.0,51,23,80,367,2249,28,6,0,ITA,2025-2026,datafc_sofascore,2026-08-10 21:31:12
23,76457,Nicolò Fagioli,901850,Fiorentina,2693,7.23,2,3,2.53,3.72,7,33,11,1,1504,89.95,62,108,66.26,19,61.29,46,16,26,325,2564,33,5,0,ITA,2025-2026,datafc_sofascore,2026-08-10 21:31:12
23,76457,Mike Maignan,191210,AC Milan,2692,7.23,0,0,,0.03,0,0,0,0,840,77.63,0,174,42.65,3,100.0,0,1,22,252,3296,37,4,0,ITA,2025-2026,datafc_sofascore,2026-08-10 21:31:12
23,76457,Adrien Rabiot,250737,AC Milan,2692,7.23,6,4,4.28,3.41,12,46,6,3,1128,85.58,27,47,62.67,20,48.78,57,21,41,346,2550,29,4,1,ITA,2025-2026,datafc_sofascore,2026-08-10 21:31:12
