league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,_league_id,_season,_stat_type,_source,_scraped_at
ITA-Serie A,2324,Empoli,Ardian Ismajli,ALB,DF,26,1996,26,2045,79,59.8,22.7,23,85,20,3,27,3,0.92,21,31,-10,-0.44,0.54,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Bartosz Bereszyński,POL,DF,31,1992,24,1762,73,51.5,19.6,22,78,15,2,26,7,1.21,17,30,-13,-0.66,-0.01,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Daniel Maldini,ITA,"FW,MF",21,2001,7,263,38,7.7,2.9,3,66,0,4,16,4,0.71,2,5,-3,-1.03,-0.4,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Elia Caprile,ITA,GK,21,2001,23,2070,90,60.5,23.0,23,90,23,0,,9,1.04,19,27,-8,-0.35,0.79,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Emmanuel Ekong,SWE,FW,21,2002,1,5,5,0.1,0.1,0,,0,1,5,0,0.0,0,0,0,0.0,0.66,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Emmanuel Gyasi,GHA,MF,29,1994,33,1879,57,54.9,20.9,21,80,13,12,16,4,0.97,17,25,-8,-0.38,0.61,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Etrit Berisha,ALB,GK,34,1989,14,1260,90,36.8,14.0,14,90,14,0,,12,0.86,10,25,-15,-1.07,-0.65,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Filippo Ranocchia,ITA,MF,22,2001,9,476,53,13.9,5.3,5,68,0,4,35,11,0.56,3,9,-6,-1.13,-0.55,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Filippo Vertua,ITA,GK,17,2006,0,,,,,0,,0,0,,2,,,,,,,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Francesco Caputo,ITA,FW,35,1987,20,1268,63,37.1,14.1,15,75,4,5,27,6,0.7,8,22,-14,-0.99,-0.53,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Gabriele Guarino,ITA,DF,19,2004,0,,,,,0,,0,0,,13,,,,,,,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Gabriele Indragoli,ITA,DF,19,2004,0,,,,,0,,0,0,,6,,,,,,,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Giacomo Corona,ITA,FW,19,2004,1,5,5,0.1,0.1,0,,0,1,5,1,0.0,0,0,0,0.0,0.66,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Giuseppe Pezzella,ITA,"MF,DF",25,1997,19,1085,57,31.7,12.1,14,72,5,5,15,4,0.79,4,17,-13,-1.08,-0.62,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Jacopo Fazzini,ITA,MF,20,2003,31,1232,40,36.0,13.7,14,65,2,17,19,1,1.0,11,24,-13,-0.95,-0.46,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Jacopo Seghetti,ITA,GK,18,2005,0,,,,,0,,0,0,,10,,,,,,,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Liam Henderson,SCO,MF,27,1996,1,5,5,0.1,0.1,0,,0,1,5,0,0.0,0,0,0,0.0,0.66,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Liberato Cacace,NZL,"DF,MF",22,2000,31,1912,62,55.9,21.2,18,84,11,13,31,6,1.1,22,30,-8,-0.38,0.64,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Lovro Štubljar,SVN,GK,18,2004,0,,,,,0,,0,0,,7,,,,,,,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Luca Marianucci,ITA,DF,19,2004,0,,,,,0,,0,0,,1,,,,,,,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,M'Baye Niang,SEN,FW,28,1994,14,708,51,20.7,7.9,5,69,0,9,40,2,1.29,9,10,-1,-0.13,0.67,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Matteo Cancellieri,ITA,"FW,MF",21,2002,36,1788,50,52.3,19.9,18,74,4,18,25,0,0.92,17,25,-8,-0.4,0.53,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Mattia Destro,ITA,FW,32,1991,15,366,24,10.7,4.1,3,54,0,12,17,15,0.67,4,9,-5,-1.23,-0.64,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Nicolas Haas,SUI,MF,27,1996,1,90,90,2.6,1.0,1,90,1,0,,1,0.0,0,2,-2,-2.0,-1.38,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Nicolò Cambiaghi,ITA,"FW,MF",22,2000,37,2553,69,74.6,28.4,29,82,11,8,24,0,0.97,20,42,-22,-0.78,-0.46,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Petar Stojanović,SVN,"DF,MF",27,1995,0,,,,,0,,0,0,,1,,,,,,,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Roberto Piccoli,ITA,FW,22,2001,2,39,20,1.1,0.4,0,,0,2,20,0,0.0,0,1,-1,-2.31,-1.67,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Răzvan Marin,ROU,MF,27,1996,30,1818,61,53.2,20.2,20,80,11,10,21,5,0.83,14,28,-14,-0.69,-0.08,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Saba Goglichidze,GEO,DF,19,2004,0,,,,,0,,0,0,,16,,,,,,,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Samuele Perisan,ITA,GK,25,1997,1,90,90,2.6,1.0,1,90,1,0,,37,0.0,0,2,-2,-2.0,-1.38,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Sebastian Walukiewicz,POL,DF,23,2000,27,2055,76,60.1,22.8,23,84,19,4,33,6,1.0,18,31,-13,-0.57,0.22,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Sebastiano Luperto,ITA,DF,26,1996,38,3406,90,99.6,37.8,38,90,37,0,,0,0.95,29,53,-24,-0.63,5.79,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Simone Bastoni,ITA,"MF,DF",26,1996,16,745,47,21.8,8.3,9,70,2,7,17,15,1.13,4,14,-10,-1.21,-0.7,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Steven Shpendi,ALB,FW,20,2003,12,411,34,12.0,4.6,4,67,0,8,18,25,0.67,3,9,-6,-1.31,-0.75,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Szymon Żurkowski,POL,MF,25,1997,13,868,67,25.4,9.6,10,79,3,3,25,5,1.23,9,7,2,0.21,1.16,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Tommaso Baldanzi,ITA,"MF,FW",20,2003,14,745,53,21.8,8.3,8,76,3,6,23,2,0.57,3,14,-11,-1.33,-0.86,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Tyronne Ebuehi,NGA,DF,27,1995,15,1099,73,32.1,12.2,11,84,10,4,43,7,0.8,5,16,-11,-0.9,-0.36,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Viktor Kovalenko,UKR,MF,27,1996,17,613,36,17.9,6.8,4,78,0,13,23,14,0.82,9,9,0,0.0,0.8,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Empoli,Youssef Maleh,MAR,MF,24,1998,34,2602,77,76.1,28.9,30,83,17,4,31,0,1.06,20,43,-23,-0.8,-0.58,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Abdelhamid Sabiri,MAR,MF,26,1996,0,,,,,0,,0,0,,1,,,,,,,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Aleksandr Kokorin,RUS,"FW,MF",32,1991,0,,,,,0,,0,0,,3,,,,,,,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Alfred Duncan,GHA,MF,30,1993,30,1888,63,55.2,21.0,24,75,6,6,16,7,1.63,35,25,10,0.48,0.18,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Andrea Belotti,ITA,FW,29,1993,15,949,63,27.7,10.5,11,78,4,4,24,0,1.33,17,15,2,0.19,-0.28,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Antonín Barák,CZE,"MF,FW",28,1994,21,808,38,23.6,9.0,8,77,4,13,15,14,1.62,15,10,5,0.56,0.21,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Arthur Melo,BRA,MF,26,1996,33,1986,60,58.1,22.1,23,74,4,10,28,4,1.73,41,26,15,0.68,0.68,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Christian Biagetti,ITA,DF,19,2004,0,,,,,0,,0,0,,1,,,,,,,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Christian Dalle Mura,ITA,DF,21,2002,0,,,,,0,,0,0,,1,,,,,,,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Christian Kouamé,CIV,MF,25,1997,23,1089,47,31.8,12.1,11,74,4,12,23,4,1.74,20,10,10,0.83,0.63,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Cristiano Biraghi,ITA,DF,30,1992,29,2356,81,68.9,26.2,27,86,21,2,14,7,1.59,39,31,8,0.31,-0.29,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Davide Faraoni,ITA,DF,31,1991,8,392,49,11.5,4.4,4,81,2,4,17,11,1.38,7,8,-1,-0.23,-0.71,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Dodô,BRA,DF,24,1998,9,523,58,15.3,5.8,7,72,4,2,9,8,1.56,10,14,-4,-0.69,-1.28,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Fabiano Parisi,ITA,DF,22,2000,21,1454,69,42.5,16.2,16,86,13,5,14,16,1.38,25,20,5,0.31,-0.15,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Fallou Sene,SEN,FW,18,2004,0,,,,,0,,0,0,,1,,,,,,,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Gaetano Castrovilli,ITA,MF,26,1997,6,367,61,10.7,4.1,5,72,1,1,8,5,2.5,8,7,1,0.25,-0.17,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Giacomo Bonaventura,ITA,MF,33,1989,31,2277,73,66.6,25.3,27,80,11,4,28,4,1.35,35,29,6,0.24,-0.47,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Gino Infantino,ARG,MF,20,2003,6,96,16,2.8,1.1,0,,0,6,16,32,2.17,2,2,0,0.0,-0.41,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Jonathan Ikone,FRA,MF,25,1998,28,1682,60,49.2,18.7,18,80,7,10,25,4,1.57,26,18,8,0.43,0.07,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Josip Brekalo,CRO,MF,25,1998,11,652,59,19.1,7.2,8,72,2,3,27,9,1.82,13,11,2,0.28,-0.15,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Lorenzo Amatucci,ITA,MF,19,2004,2,22,11,0.6,0.2,0,,0,2,11,15,1.5,0,0,0,0.0,-0.4,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Luca Ranieri,ITA,DF,24,1999,26,2065,79,60.4,22.9,23,87,19,3,22,10,1.69,38,28,10,0.44,0.1,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Lucas Beltrán,ARG,"FW,MF",22,2001,32,1692,53,49.5,18.8,21,69,3,11,22,3,1.44,32,21,11,0.59,0.38,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Lucas Martínez Quarta,ARG,DF,27,1996,29,2291,79,67.0,25.5,26,86,21,3,19,5,1.69,42,30,12,0.47,0.23,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Luka Jović,SRB,FW,25,1997,0,,,,,0,,0,0,,1,,,,,,,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,M'Bala Nzola,ANG,FW,26,1996,33,1552,47,45.4,17.2,15,77,7,18,22,1,1.48,26,26,0,0.0,-0.72,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Maat Daniel Caprini,ITA,FW,17,2006,0,,,,,0,,0,0,,2,,,,,,,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Maxime Lopez,FRA,MF,25,1997,19,800,42,23.4,8.9,7,75,2,12,23,15,1.47,9,10,-1,-0.11,-0.66,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Michael Kayode,ITA,DF,19,2004,26,2058,79,60.2,22.9,22,85,14,4,45,8,1.88,39,20,19,0.83,1.1,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Niccolò Fortini,ITA,MF,17,2006,0,,,,,0,,0,0,,1,,,,,,,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Niccolò Pierozzi,ITA,"DF,MF",21,2001,0,,,,,0,,0,0,,9,,,,,,,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Nicolás González,ARG,MF,25,1998,29,1913,66,55.9,21.3,21,80,13,8,29,1,1.41,36,28,8,0.38,-0.04,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Nikola Milenković,SRB,DF,25,1997,34,2510,74,73.4,27.9,27,89,26,7,15,4,1.56,45,35,10,0.36,-0.14,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Oliver Christensen,DEN,GK,24,1999,4,360,90,10.5,4.0,4,90,4,0,,24,1.0,8,9,-1,-0.25,-0.72,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Pietro Comuzzo,ITA,DF,18,2005,4,43,11,1.3,0.5,0,,0,4,11,28,3.0,2,0,2,4.19,3.84,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Pietro Terracciano,ITA,GK,33,1990,33,2970,90,86.8,33.0,33,90,33,0,,5,1.61,50,35,15,0.45,0.45,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Riccardo Sottil,ITA,MF,24,1999,22,1103,50,32.3,12.3,13,70,1,9,21,10,1.41,20,12,8,0.65,0.38,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Rolando Mandragora,ITA,MF,26,1997,33,1588,48,46.4,17.6,16,78,7,17,20,3,1.42,28,24,4,0.23,-0.31,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Sofyan Amrabat,MAR,"DF,MF",26,1996,0,,,,,0,,0,0,,1,,,,,,,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Tommaso Martinelli,ITA,GK,17,2006,1,90,90,2.6,1.0,1,90,1,0,,31,3.0,3,2,1,1.0,0.62,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Tommaso Vannucchi,ITA,GK,16,2007,0,,,,,0,,0,0,,17,,,,,,,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Fiorentina,Yerry Mina,COL,DF,28,1994,4,44,11,1.3,0.5,0,,0,4,11,10,2.25,0,0,0,0.0,-0.4,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Frosinone,Abdou Harroui,NED,MF,25,1998,18,1019,57,29.8,11.3,13,70,0,5,22,2,0.67,15,29,-14,-1.24,-0.82,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Frosinone,Anthony Oyono,GAB,"DF,MF",22,2001,16,1198,75,35.0,13.3,14,84,12,2,10,0,1.19,15,23,-8,-0.6,0.09,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Frosinone,Arijon Ibrahimović,GER,"MF,FW",17,2005,16,474,30,13.9,5.3,5,70,0,11,11,15,0.75,4,7,-3,-0.57,0.1,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Frosinone,Caleb Okoli,ITA,DF,22,2001,34,2914,86,85.2,32.4,32,89,30,2,28,1,0.91,35,58,-23,-0.71,-0.35,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Frosinone,Daniel Macej,,DF,19,2004,0,,,,,0,,0,0,,2,,,,,,,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Frosinone,Demba Seck,SEN,"FW,MF",22,2001,11,298,27,8.7,3.3,3,63,0,8,14,4,0.45,4,7,-3,-0.91,-0.27,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Frosinone,Emanuele Valeri,ITA,"MF,DF",24,1998,16,1178,74,34.4,13.1,14,82,12,2,13,0,0.75,11,22,-11,-0.84,-0.28,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Frosinone,Enzo Barrenechea,ARG,MF,22,2001,36,2811,78,82.2,31.2,32,86,20,4,13,0,0.94,36,54,-18,-0.58,0.46,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Frosinone,Farés Ghedjemis,ALG,FW,20,2002,6,182,30,5.3,2.0,1,62,0,5,24,11,0.83,2,3,-1,-0.49,0.17,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Frosinone,Francesco Gelli,ITA,"MF,DF",26,1996,27,1561,58,45.6,17.3,16,86,9,11,17,2,0.93,22,40,-18,-1.04,-0.7,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Frosinone,Gennaro Borrelli,ITA,FW,23,2000,1,24,24,0.7,0.3,0,,0,1,24,1,0.0,0,1,-1,-3.75,-3.11,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Frosinone,Giorgi Kvernadze,GEO,FW,20,2003,5,63,13,1.8,0.7,0,,0,5,13,30,0.2,0,3,-3,-4.29,-3.7,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Frosinone,Giuseppe Caso,ITA,FW,24,1998,14,417,30,12.2,4.6,2,64,0,12,24,8,0.93,10,10,0,0.0,0.75,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Frosinone,Hamza Haoudi,ITA,MF,22,2001,0,,,,,0,,0,0,,1,,,,,,,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Frosinone,Ilario Monterisi,ITA,DF,21,2001,24,1469,61,43.0,16.3,16,84,13,8,16,10,0.92,19,35,-16,-0.98,-0.57,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Frosinone,Jaime Báez,URU,"MF,FW",28,1995,11,500,45,14.6,5.6,6,60,0,5,28,21,1.09,9,7,2,0.36,1.19,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Frosinone,Kaio Jorge,BRA,FW,21,2002,20,812,41,23.7,9.0,8,78,2,12,15,11,0.6,13,20,-7,-0.78,-0.15,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Frosinone,Karlo Lulić,CRO,MF,27,1996,1,19,19,0.6,0.2,0,,0,1,19,13,1.0,0,0,0,0.0,0.66,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Frosinone,Kevin Bonifazi,ITA,DF,27,1996,6,309,52,9.0,3.4,3,90,3,3,13,3,1.33,1,10,-9,-2.62,-2.16,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Frosinone,Lorenzo Palmisani,ITA,GK,19,2004,0,,,,,0,,0,0,,7,,,,,,,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Frosinone,Luca Garritano,ITA,MF,29,1994,12,485,40,14.2,5.4,5,67,0,7,21,25,1.17,8,9,-1,-0.19,0.55,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Frosinone,Luca Mazzitelli,ITA,MF,27,1995,29,2210,76,64.6,24.6,26,82,11,3,27,3,0.97,30,38,-8,-0.33,0.94,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Frosinone,Luigi Canotto,ITA,"FW,MF",29,1994,1,16,16,0.5,0.2,0,,0,1,16,1,0.0,0,1,-1,-5.63,-4.99,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Frosinone,Marco Brescianini,ITA,MF,23,2000,36,2321,64,67.9,25.8,24,83,11,12,28,1,0.94,29,49,-20,-0.78,-0.37,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Frosinone,Marvin Cuni,ALB,FW,22,2001,22,534,24,15.6,5.9,6,63,0,16,10,9,0.86,8,7,1,0.17,0.98,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Frosinone,Mateus Lusuardi,BRA,DF,19,2004,4,219,55,6.4,2.4,3,73,1,1,1,20,0.25,3,8,-5,-2.05,-1.49,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Frosinone,Matjaž Kamenšek Pahič,SVN,MF,19,2004,0,,,,,0,,0,0,,3,,,,,,,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Frosinone,Matìas Soulé,ARG,"MF,FW",20,2003,36,3121,87,91.3,34.7,36,87,17,0,,0,0.89,40,62,-22,-0.63,0.27,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Frosinone,Mehdi Bourabia,MAR,MF,31,1991,10,200,20,5.8,2.2,3,50,0,7,7,10,0.9,1,9,-8,-3.6,-3.12,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Frosinone,Michele Cerofolini,ITA,GK,24,1999,8,675,84,19.7,7.5,7,90,7,1,45,30,1.38,7,11,-4,-0.53,0.16,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Frosinone,Nadir Zortea,ITA,"MF,DF",24,1999,14,1258,90,36.8,14.0,14,90,12,0,,0,1.07,15,18,-3,-0.21,0.7,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Frosinone,Pierluigi Frattali,ITA,GK,37,1985,0,,,0.0,0.0,0,,0,0,,34,0.0,1,3,-2,,,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Frosinone,Pol Lirola,ESP,"DF,MF",25,1997,25,1536,61,44.9,17.1,18,74,7,7,29,2,0.84,18,29,-11,-0.64,0.02,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Frosinone,Przemysław Szymiński,POL,DF,29,1994,1,9,9,0.3,0.1,0,,0,1,9,1,3.0,0,0,0,0.0,0.66,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
ITA-Serie A,2324,Frosinone,Reinier,BRA,"MF,FW",21,2002,22,1059,48,31.0,11.8,13,70,0,9,17,10,0.95,12,18,-6,-0.51,0.21,ITA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:55:34
