league,season,team,player,nation,pos,age,born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,_league_id,_season,_stat_type,_source,_scraped_at
ESP-La Liga,2526,Rayo Vallecano,Pathé Ciss,SEN,"MF,DF",31,1994,22.2,2,20,8,40.0,0.9,0.36,0.1,0.25,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Rayo Vallecano,Pedro Díaz,ESP,MF,27,1998,20.8,0,44,6,13.6,2.12,0.29,0.0,0.0,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Rayo Vallecano,Pelayo Fernandez,ESP,DF,22,2003,0.5,0,1,0,0.0,2.0,0.0,0.0,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Rayo Vallecano,Pep Chavarría,ESP,DF,27,1998,29.8,1,18,3,16.7,0.6,0.1,0.06,0.33,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Rayo Vallecano,Randy Nteka,ANG,FW,27,1997,4.2,3,13,6,46.2,3.13,1.44,0.23,0.5,0,1,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Rayo Vallecano,Samu Becerra,ESP,MF,19,2006,0.1,0,0,0,,0.0,0.0,,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Rayo Vallecano,Sergio Camello,ESP,"FW,MF",24,2001,9.1,5,27,14,51.9,2.95,1.53,0.19,0.36,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Rayo Vallecano,Unai López,ESP,MF,29,1995,17.9,0,22,4,18.2,1.23,0.22,0.0,0.0,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Rayo Vallecano,Álvaro García,ESP,"MF,FW",32,1992,23.3,4,47,19,40.4,2.01,0.81,0.09,0.21,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Rayo Vallecano,Óscar Trejo,ARG,MF,37,1988,1.6,0,1,1,100.0,0.62,0.62,0.0,0.0,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Rayo Vallecano,Óscar Valentín,ESP,MF,30,1994,23.4,1,13,4,30.8,0.56,0.17,0.08,0.25,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Betis,Abde Ezzalzouli,MAR,"MF,FW",23,2001,25.0,10,73,26,35.6,2.92,1.04,0.14,0.38,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Betis,Adrián,ESP,GK,38,1987,1.0,0,0,0,,0.0,0.0,,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Betis,Aitor Ruibal,ESP,"DF,MF",29,1996,20.1,4,31,12,38.7,1.54,0.6,0.13,0.33,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Betis,Antony,BRA,"MF,FW",25,2000,27.2,8,90,34,37.8,3.31,1.25,0.09,0.24,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Betis,Cucho,COL,FW,26,1999,28.7,11,89,27,30.3,3.1,0.94,0.11,0.37,1,1,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Betis,Cédric Bakambu,COD,FW,34,1991,6.3,3,21,9,42.9,3.32,1.42,0.14,0.33,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Betis,Daniel Guerrero,ESP,MF,20,2005,0.0,0,0,0,,0.0,0.0,,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Betis,Diego Llorente,ESP,DF,31,1993,13.7,1,4,3,75.0,0.29,0.22,0.25,0.33,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Betis,Ezequiel Ávila,ARG,FW,31,1994,4.2,1,8,2,25.0,1.89,0.47,0.0,0.0,1,1,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Betis,Giovani Lo Celso,ARG,MF,29,1996,15.5,2,30,11,36.7,1.94,0.71,0.07,0.18,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Betis,Héctor Bellerín,ESP,DF,30,1995,20.2,2,7,5,71.4,0.35,0.25,0.29,0.4,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Betis,Isco,ESP,MF,33,1992,2.6,1,7,1,14.3,2.7,0.39,0.0,0.0,1,1,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Betis,Iván Corralejo,ESP,MF,18,2007,0.2,0,0,0,,0.0,0.0,,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Betis,Junior Firpo,DOM,DF,28,1996,9.2,0,5,0,0.0,0.54,0.0,0.0,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Betis,Marc Bartra,ESP,DF,34,1991,22.0,1,16,5,31.3,0.73,0.23,0.06,0.2,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Betis,Marc Roca,ESP,MF,28,1996,22.5,1,17,7,41.2,0.76,0.31,0.06,0.14,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Betis,Natan,BRA,DF,24,2001,31.2,0,10,1,10.0,0.32,0.03,0.0,0.0,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Betis,Nelson Deossa,COL,MF,25,2000,8.3,0,18,0,0.0,2.18,0.0,0.0,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Betis,Pablo Fornals,ESP,MF,29,1996,31.6,9,43,18,41.9,1.36,0.57,0.21,0.5,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Betis,Pablo Garcia,ESP,MF,19,2006,4.3,0,13,4,30.8,3.02,0.93,0.0,0.0,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Betis,Pau López,ESP,GK,30,1994,9.0,0,0,0,,0.0,0.0,,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Betis,Ricardo Rodríguez,SUI,DF,32,1992,17.2,0,3,0,0.0,0.17,0.0,0.0,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Betis,Rodrigo Riquelme,ESP,MF,25,2000,9.1,1,24,7,29.2,2.63,0.77,0.04,0.14,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Betis,Sergi Altimira,ESP,MF,23,2001,13.2,1,7,3,42.9,0.53,0.23,0.14,0.33,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Betis,Sofyan Amrabat,MAR,MF,28,1996,14.4,0,8,1,12.5,0.56,0.07,0.0,0.0,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Betis,Valentín Gómez,ARG,DF,22,2003,20.9,1,11,5,45.5,0.53,0.24,0.09,0.2,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Betis,Álvaro Fidalgo,MEX,MF,28,1997,6.0,1,4,2,50.0,0.66,0.33,0.25,0.5,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Betis,Álvaro Vallés,ESP,GK,28,1997,28.0,0,0,0,,0.0,0.0,,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Betis,Ángel Ortíz,ESP,DF,21,2004,6.5,0,1,0,0.0,0.15,0.0,0.0,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Madrid,Andriy Lunin,UKR,GK,26,1999,6.0,0,0,0,,0.0,0.0,,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Madrid,Antonio Rüdiger,GER,DF,32,1993,16.6,1,13,1,7.7,0.79,0.06,0.08,1.0,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Madrid,Arda Güler,TUR,MF,20,2005,22.4,4,49,19,38.8,2.19,0.85,0.08,0.21,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Madrid,Aurélien Tchouaméni,FRA,MF,25,2000,29.1,1,45,7,15.6,1.55,0.24,0.02,0.14,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Madrid,Brahim Díaz,MAR,"FW,MF",25,1999,14.0,1,15,7,46.7,1.07,0.5,0.07,0.14,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Madrid,César Palacios,ESP,MF,20,2004,1.0,0,2,0,0.0,2.09,0.0,0.0,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Madrid,Dani Carvajal,ESP,DF,33,1992,10.9,0,5,1,20.0,0.46,0.09,0.0,0.0,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Madrid,Dani Ceballos,ESP,MF,28,1996,5.4,0,3,0,0.0,0.56,0.0,0.0,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Madrid,Daniel Yáñez,ESP,MF,18,2007,0.5,0,0,0,,0.0,0.0,,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Madrid,David Alaba,AUT,DF,33,1992,4.7,0,4,1,25.0,0.85,0.21,0.0,0.0,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Madrid,David Jiménez,ESP,DF,21,2004,0.8,0,1,1,100.0,1.18,1.18,0.0,0.0,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Madrid,Dean Huijsen,ESP,DF,20,2005,22.6,2,20,5,25.0,0.88,0.22,0.1,0.4,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Madrid,Diego Aguado,ESP,DF,18,2007,0.3,0,0,0,,0.0,0.0,,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Madrid,Eduardo Camavinga,FRA,MF,22,2002,17.0,1,13,2,15.4,0.77,0.12,0.08,0.5,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Madrid,Endrick,BRA,FW,19,2006,0.1,0,0,0,,0.0,0.0,,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Madrid,Federico Valverde,URU,"MF,DF",27,1998,30.4,5,51,22,43.1,1.68,0.72,0.1,0.23,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Madrid,Ferland Mendy,FRA,DF,30,1995,2.3,0,0,0,,0.0,0.0,,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Madrid,Fran Garcia,ESP,"DF,MF",25,1999,10.3,1,6,2,33.3,0.58,0.19,0.17,0.5,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Madrid,Franco Mastantuono,ARG,"MF,FW",17,2007,11.5,1,30,7,23.3,2.6,0.61,0.03,0.14,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Madrid,Gonzalo García,ESP,FW,21,2004,10.7,6,21,11,52.4,1.96,1.03,0.29,0.55,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Madrid,Jorge Cestero,ESP,MF,19,2006,0.1,0,0,0,,0.0,0.0,,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Madrid,Jude Bellingham,ENG,MF,22,2003,21.3,6,51,26,51.0,2.4,1.22,0.12,0.23,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Madrid,Kylian Mbappé,FRA,FW,26,1998,28.9,25,146,63,43.2,5.06,2.18,0.12,0.27,8,9,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Madrid,Manuel Serrano,ESP,DF,21,2004,0.1,0,0,0,,0.0,0.0,,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Madrid,Manuel Ángel,ESP,MF,21,2004,1.1,0,2,1,50.0,1.87,0.94,0.0,0.0,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Madrid,Raúl Asencio,ESP,DF,22,2003,19.0,2,14,4,28.6,0.74,0.21,0.14,0.5,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Madrid,Rodrygo,BRA,"MF,FW",24,2001,7.6,1,27,11,40.7,3.55,1.45,0.04,0.09,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Madrid,Thiago Pinar,ESP,MF,17,2007,6.6,0,6,2,33.3,0.91,0.3,0.0,0.0,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Madrid,Thibaut Courtois,BEL,GK,33,1992,32.0,0,0,0,,0.0,0.0,,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Madrid,Trent Alexander-Arnold,ENG,DF,26,1998,12.9,0,10,2,20.0,0.77,0.15,0.0,0.0,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Madrid,Victor Valdepeñas,ESP,DF,18,2006,0.9,0,0,0,,0.0,0.0,,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Madrid,Vinicius Júnior,BRA,"FW,MF",25,2000,31.3,16,100,46,46.0,3.2,1.47,0.12,0.26,4,5,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Madrid,Álvaro Carreras,ESP,DF,22,2003,25.9,2,9,3,33.3,0.35,0.12,0.22,0.67,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Madrid,Álvaro Leiva,ESP,FW,22,2002,0.0,0,0,0,,0.0,0.0,,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Madrid,Éder Militão,BRA,DF,27,1998,12.7,2,21,9,42.9,1.66,0.71,0.1,0.22,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Aihen Muñoz,ESP,DF,27,1997,9.4,1,6,2,33.3,0.64,0.21,0.17,0.5,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Ander Barrenetxea,ESP,MF,23,2001,19.6,3,35,11,31.4,1.79,0.56,0.09,0.27,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Aritz Elustondo,ESP,DF,31,1994,8.0,0,4,2,50.0,0.5,0.25,0.0,0.0,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Arkaitz Mariezkurrena,ESP,FW,20,2005,0.0,0,0,0,,0.0,0.0,,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Arsen Zakharyan,RUS,MF,22,2003,5.1,0,14,3,21.4,2.75,0.59,0.0,0.0,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Beñat Turrientes,ESP,MF,23,2002,15.0,0,20,6,30.0,1.34,0.4,0.0,0.0,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Brais Méndez,ESP,"MF,FW",28,1997,18.4,6,36,16,44.4,1.95,0.87,0.14,0.31,1,2,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Carlos Soler,ESP,MF,28,1997,25.7,4,35,19,54.3,1.36,0.74,0.11,0.21,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Daniel Díaz,ESP,FW,19,2006,0.2,0,0,0,,0.0,0.0,,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Duje Ćaleta-Car,CRO,DF,28,1996,23.9,1,13,3,23.1,0.54,0.13,0.08,0.33,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Gonçalo Guedes,POR,MF,28,1996,20.3,8,46,18,39.1,2.27,0.89,0.17,0.44,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Gorka Carrera,ESP,FW,20,2005,0.7,0,1,1,100.0,1.45,1.45,0.0,0.0,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Ibai Aguirre,ESP,MF,18,2007,0.1,0,0,0,,0.0,0.0,,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Igor Zubeldia,ESP,DF,28,1997,23.1,0,6,1,16.7,0.26,0.04,0.0,0.0,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Iñaki Rupérez,ESP,DF,22,2003,0.0,0,0,0,,0.0,0.0,,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Job Ochieng',KEN,MF,22,2003,1.0,0,1,0,0.0,0.97,0.0,0.0,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Jon Aramburu,VEN,DF,23,2002,30.8,1,21,5,23.8,0.68,0.16,0.05,0.2,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Jon Gorrotxategi,ESP,MF,23,2002,24.6,1,13,1,7.7,0.53,0.04,0.08,1.0,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Jon Karrikaburu,ESP,FW,22,2002,1.5,0,7,2,28.6,4.67,1.33,0.0,0.0,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Jon Martin,ESP,DF,19,2006,25.0,2,15,5,33.3,0.6,0.2,0.13,0.4,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Lander Astiazaran,ESP,MF,19,2006,0.0,0,1,0,0.0,90.0,0.0,0.0,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Luka Sučić,CRO,"MF,FW",22,2002,11.4,3,23,7,30.4,2.03,0.62,0.13,0.43,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Luken Beitia,ESP,DF,21,2004,1.1,0,0,0,,0.0,0.0,,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Mikel Goti,ESP,MF,23,2002,0.8,0,3,0,0.0,3.55,0.0,0.0,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Mikel Oyarzabal,ESP,FW,28,1997,30.1,15,79,36,45.6,2.62,1.2,0.1,0.22,7,7,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Orri Steinn Óskarsson,ISL,FW,20,2004,9.3,9,27,19,70.4,2.91,2.05,0.33,0.47,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Pablo Marín,ESP,MF,22,2003,16.7,0,13,4,30.8,0.78,0.24,0.0,0.0,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Sergio Gómez,ESP,DF,24,2000,30.0,0,12,0,0.0,0.4,0.0,0.0,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Takefusa Kubo,JPN,MF,24,2001,16.7,2,28,12,42.9,1.68,0.72,0.07,0.17,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Umar Sadiq,NGA,FW,28,1997,1.7,0,4,0,0.0,2.35,0.0,0.0,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Unai Marrero,ESP,GK,23,2001,1.0,0,0,0,,0.0,0.0,,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Urko González,ESP,"DF,MF",24,2001,0.1,0,0,0,,0.0,0.0,,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Wesley,BRA,MF,20,2005,1.0,0,1,0,0.0,1.02,0.0,0.0,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Yangel Herrera,VEN,MF,27,1998,5.8,0,5,1,20.0,0.86,0.17,0.0,0.0,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Álex Remiro,ESP,GK,30,1995,37.0,0,0,0,,0.0,0.0,,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Real Sociedad,Álvaro Odriozola,ESP,DF,29,1995,2.2,1,1,1,100.0,0.45,0.45,1.0,1.0,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Sevilla,Adnan Januzaj,BEL,"MF,FW",30,1995,3.6,0,7,0,0.0,1.96,0.0,0.0,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Sevilla,Adrià Pedrosa,ESP,"DF,MF",27,1998,0.1,0,0,0,,0.0,0.0,,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Sevilla,Akor Adams,NGA,FW,25,2000,22.9,10,61,30,49.2,2.66,1.31,0.11,0.23,3,3,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Sevilla,Alexis Sánchez,CHI,"FW,MF",36,1988,14.5,4,25,9,36.0,1.72,0.62,0.12,0.33,1,1,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Sevilla,Alfon,ESP,MF,26,1999,3.5,1,11,7,63.6,3.17,2.02,0.09,0.14,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Sevilla,Batista Mendy,FRA,MF,25,2000,18.0,1,17,5,29.4,0.95,0.28,0.06,0.2,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Sevilla,Carmona,ESP,"DF,MF",23,2002,28.5,1,20,3,15.0,0.7,0.11,0.05,0.33,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Sevilla,Castrin,ESP,DF,22,2003,14.2,1,11,3,27.3,0.78,0.21,0.09,0.33,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Sevilla,Chidera Ejuke,NGA,"MF,FW",27,1998,10.4,1,23,3,13.0,2.22,0.29,0.04,0.33,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Sevilla,César Azpilicueta,ESP,DF,35,1989,13.5,0,1,0,0.0,0.07,0.0,0.0,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Sevilla,Djibril Sow,SUI,MF,28,1997,24.3,5,19,8,42.1,0.78,0.33,0.26,0.63,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Sevilla,Dodi Lukebakio,BEL,MF,27,1997,2.0,1,2,1,50.0,1.0,0.5,0.5,1.0,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Sevilla,Federico Gattoni,ARG,DF,26,1999,0.1,0,0,0,,0.0,0.0,,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Sevilla,Fábio Cardoso,POR,DF,31,1994,3.3,0,0,0,,0.0,0.0,,,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
ESP-La Liga,2526,Sevilla,Gabriel Suazo,CHI,"DF,MF",27,1997,23.3,0,5,2,40.0,0.21,0.09,0.0,0.0,0,0,ESP,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:48:33
