league,season,team,player,nation,pos,age,born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,_league_id,_season,_stat_type,_source,_scraped_at
FRA-Ligue 1,2425,Saint-Étienne,Augustine Boakye,GHA,"MF,FW",23,2000,8.1,3,24,9,37.5,2.95,1.11,0.13,0.33,0,0,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Saint-Étienne,Ayman Aiki,FRA,MF,19,2005,1.4,0,3,1,33.3,2.13,0.71,0.0,0.0,0,0,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Saint-Étienne,Ben Old,NZL,"MF,FW",21,2002,5.9,0,11,2,18.2,1.87,0.34,0.0,0.0,0,0,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Saint-Étienne,Benjamin Bouchouari,MAR,MF,22,2001,19.7,1,16,3,18.8,0.81,0.15,0.06,0.33,0,0,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Saint-Étienne,Beres Owusu,FRA,DF,20,2003,1.0,0,0,0,,0.0,0.0,,,0,0,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Saint-Étienne,Dennis Appiah,FRA,DF,32,1992,23.6,0,5,2,40.0,0.21,0.08,0.0,0.0,0,0,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Saint-Étienne,Djylian N'Guessan,FRA,FW,15,2008,2.0,0,3,0,0.0,1.49,0.0,0.0,,0,0,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Saint-Étienne,Dylan Batubinsika,COD,DF,28,1996,22.4,1,7,2,28.6,0.31,0.09,0.14,0.5,0,0,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Saint-Étienne,Florian Tardieu,FRA,MF,32,1992,13.9,2,16,3,18.8,1.15,0.22,0.13,0.67,0,0,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Saint-Étienne,Gautier Larsonneur,FRA,GK,27,1997,34.0,0,0,0,,0.0,0.0,,,0,0,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Saint-Étienne,Ibrahim Sissoko,MLI,FW,28,1995,9.1,3,22,5,22.7,2.42,0.55,0.09,0.4,1,1,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Saint-Étienne,Ibrahima Wadji,SEN,FW,29,1995,3.9,0,12,1,8.3,3.11,0.26,0.0,0.0,0,0,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Saint-Étienne,Igor Miladinović,SRB,MF,21,2003,0.3,0,0,0,,0.0,0.0,,,0,0,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Saint-Étienne,Irvin Cardona,MLT,"FW,MF",26,1997,11.8,5,24,12,50.0,2.03,1.02,0.21,0.42,0,1,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Saint-Étienne,Jibril Othman,TUN,FW,20,2004,0.1,0,0,0,,0.0,0.0,,,0,0,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Saint-Étienne,Kévin Pedro,FRA,DF,18,2006,0.1,0,0,0,,0.0,0.0,,,0,0,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
FRA-Ligue 1,2425,Saint-Étienne,Lamine Fomba,FRA,MF,26,1998,2.4,0,1,0,0.0,0.41,0.0,0.0,,0,0,FRA,2024-2025,shooting,fbref_soccerdata,2026-08-10 22:03:34
