league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,_league_id,_season,_stat_type,_source,_scraped_at
FRA-Ligue 1,2324,Clermont Foot,Mateusz Wieteska,POL,DF,26,1997,2,174,87,5.7,1.9,2,87,1,0,,0,0.0,2,6,-4,-2.07,-1.13,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Clermont Foot,Maxime Gonalons,FRA,MF,34,1989,21,1296,62,42.4,14.4,17,72,2,4,19,1,0.71,10,26,-16,-1.11,-0.19,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Clermont Foot,Maximiliano Caufriez,BEL,DF,26,1997,20,1659,83,54.2,18.4,20,83,13,0,,2,0.7,16,31,-15,-0.81,0.41,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Clermont Foot,Mehdi Zeffane,ALG,"MF,DF",31,1992,23,1231,54,40.2,13.7,15,74,3,8,15,10,0.74,11,28,-17,-1.24,-0.41,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Clermont Foot,Mohamed Bouchenna,FRA,FW,17,2006,2,29,15,0.9,0.3,0,,0,2,15,1,0.0,0,2,-2,-6.21,-5.26,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Clermont Foot,Mohamed Sylla,FRA,DF,19,2004,0,,,,,0,,0,0,,2,,,,,,,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Clermont Foot,Mory Diaw,SEN,GK,30,1993,30,2700,90,88.2,30.0,30,90,30,0,,0,0.67,22,54,-32,-1.07,-0.57,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Clermont Foot,Muhammed Cham,AUT,"MF,FW",22,2000,33,2554,77,83.5,28.4,29,85,14,4,24,0,0.76,22,43,-21,-0.74,1.57,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Clermont Foot,Neto Borges,BRA,"MF,DF",26,1996,28,2516,90,82.2,28.0,28,90,27,0,,0,0.75,23,51,-28,-1.0,-0.01,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Clermont Foot,Shamar Nicholson,JAM,FW,26,1997,26,1484,57,48.5,16.5,17,78,5,9,17,2,0.81,12,28,-16,-0.97,0.06,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Clermont Foot,Stan Berkani,ALG,MF,19,2003,0,,,,,0,,0,0,,7,,,,,,,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Clermont Foot,Théo Borne,FRA,GK,21,2002,0,,,,,0,,0,0,,3,,,,,,,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Clermont Foot,Théo Ramousse,FRA,GK,18,2005,0,,,,,0,,0,0,,1,,,,,,,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Clermont Foot,Yohann Magnin,FRA,MF,26,1997,31,1687,54,55.1,18.7,17,85,11,14,17,2,0.71,15,36,-21,-1.12,-0.27,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Clermont Foot,Yoël Armougom,FRA,"MF,DF",25,1998,5,234,47,7.6,2.6,2,90,2,3,18,19,0.8,2,6,-4,-1.54,-0.58,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Le Havre,Abdoulaye Touré,GUI,MF,29,1994,30,2284,76,74.6,25.4,27,83,15,3,12,0,0.9,19,34,-15,-0.59,-1.05,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Le Havre,Aliou Thiaré,SEN,DF,19,2003,0,,,,,0,,0,0,,2,,,,,,,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Le Havre,Alois Confais,FRA,"DF,MF",26,1996,2,7,4,0.2,0.1,0,,0,2,4,13,1.5,2,0,2,25.71,26.1,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Le Havre,André Ayew,GHA,"FW,MF",33,1989,19,1104,58,36.1,12.3,12,83,5,7,16,0,0.74,13,20,-7,-0.57,-0.39,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Le Havre,Antoine Joujou,FRA,"MF,FW",20,2003,23,779,34,25.5,8.7,6,66,1,17,23,3,0.83,8,11,-3,-0.35,-0.03,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Le Havre,Arouna Sangante,SEN,DF,21,2002,30,2687,90,87.8,29.9,30,90,27,0,,1,0.87,29,39,-10,-0.33,-0.09,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Le Havre,Arthur Desmas,FRA,GK,29,1994,33,2970,90,97.1,33.0,33,90,33,0,,0,0.97,33,43,-10,-0.3,0.7,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Le Havre,Christopher Opéri,CIV,"DF,MF",26,1997,28,2445,87,79.9,27.2,28,87,26,0,,0,0.93,30,39,-9,-0.33,-0.04,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Le Havre,Daler Kuzyaev,RUS,MF,30,1993,30,2090,70,68.3,23.2,24,84,8,6,13,0,1.07,20,29,-9,-0.39,-0.2,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Le Havre,Elysée Logbo,FRA,FW,19,2004,10,248,25,8.1,2.8,2,54,0,8,18,2,1.2,2,0,2,0.73,1.14,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Le Havre,Emmanuel Sabbi,USA,"MF,FW",25,1997,30,1584,53,51.8,17.6,18,73,2,12,22,2,0.93,19,20,-1,-0.06,0.55,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Le Havre,Etienne Youte Kinkoue,FRA,DF,21,2002,22,1941,88,63.4,21.6,22,88,20,0,,12,0.91,20,29,-9,-0.42,-0.26,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Le Havre,Gautier Lloris,FRA,DF,28,1995,31,2778,90,90.8,30.9,31,90,29,0,,2,1.03,33,41,-8,-0.26,0.7,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Le Havre,Issa Soumaré,SEN,"FW,MF",22,2000,7,237,34,7.7,2.6,3,62,0,4,13,4,0.57,2,7,-5,-1.9,-1.71,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Le Havre,Josué Casimir,HAI,"MF,FW",21,2001,30,2016,67,65.9,22.4,25,75,6,5,30,0,0.9,20,29,-9,-0.4,-0.23,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Le Havre,Kandet Diawara,GUI,MF,23,2000,0,,,,,0,,0,0,,1,,,,,,,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Le Havre,Loïc Nego,HUN,"MF,DF",32,1991,28,1561,56,51.0,17.3,18,74,5,10,23,3,0.89,18,20,-2,-0.12,0.43,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Le Havre,Mathieu Gorgelin,FRA,GK,32,1990,1,90,90,2.9,1.0,1,90,1,0,,29,0.0,1,2,-1,-1.0,-0.7,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Le Havre,Mohamed Koné,CIV,GK,21,2002,0,,,,,0,,0,0,,4,,,,,,,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Le Havre,Mohamed Lamine Bayo,GUI,FW,25,1998,22,1389,63,45.4,15.4,16,81,4,6,16,1,0.91,14,17,-3,-0.19,0.24,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Le Havre,Mokrane Bentoumi,FRA,FW,17,2005,0,,,,,0,,0,0,,1,,,,,,,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Le Havre,Nabil Alioui,FRA,"MF,FW",24,1999,18,1009,56,33.0,11.2,12,71,0,6,26,1,1.11,10,14,-4,-0.36,-0.05,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Le Havre,Nolan Mbemba,CGO,MF,28,1995,6,22,4,0.7,0.2,0,,0,6,4,7,1.83,1,0,1,4.09,4.45,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Le Havre,Oualid El Hajjam,MAR,"DF,MF",32,1991,13,393,30,12.8,4.4,4,85,2,9,6,17,1.38,4,8,-4,-0.92,-0.68,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Le Havre,Oussama Targhalline,MAR,MF,21,2002,14,1025,73,33.5,11.4,12,80,3,2,30,1,1.14,19,15,4,0.35,1.01,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Le Havre,Paul Argney,FRA,GK,17,2006,0,,,,,0,,0,0,,1,,,,,,,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Le Havre,Rassoul Ndiaye,SEN,MF,21,2001,19,526,28,17.2,5.8,6,56,0,13,15,6,1.0,7,11,-4,-0.68,-0.44,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Le Havre,Samuel Grandsir,FRA,MF,26,1996,23,606,26,19.8,6.7,4,72,1,19,17,8,0.7,6,13,-7,-1.04,-0.89,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Le Havre,Simon Ebonog,CMR,MF,18,2004,4,20,5,0.7,0.2,0,,0,4,5,4,0.25,0,1,-1,-4.5,-4.2,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Le Havre,Steve Ngoura,FRA,FW,18,2005,12,223,19,7.3,2.5,1,60,0,11,15,3,0.67,2,4,-2,-0.81,-0.52,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Le Havre,Yassine Kechta,MAR,MF,21,2002,32,1849,58,60.4,20.5,21,78,4,11,20,1,0.97,22,24,-2,-0.1,0.57,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Le Havre,Yoann Salmier,GUF,DF,30,1992,20,1568,78,51.2,17.4,18,86,15,2,6,12,1.0,19,21,-2,-0.11,0.43,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Le Havre,Yoni Gomis,FRA,DF,17,2005,0,,,,,0,,0,0,,2,,,,,,,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Lens,Abdukodir Khusanov,UZB,DF,19,2004,11,809,74,26.4,9.0,9,84,6,2,25,16,1.45,11,10,1,0.11,-0.17,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Lens,Adam Abeddou,FRA,MF,26,1996,0,,,,,0,,0,0,,1,,,,,,,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Lens,Adrien Thomasson,FRA,MF,29,1993,29,1193,41,39.0,13.3,13,71,1,16,17,4,1.45,14,15,-1,-0.08,-0.51,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Lens,Andy Diouf,FRA,MF,20,2003,25,1314,53,42.9,14.6,16,73,1,9,17,8,1.2,20,19,1,0.07,-0.29,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Lens,Angelo Fulgini,NCL,MF,26,1996,29,1376,47,45.0,15.3,16,69,0,13,21,5,1.34,16,16,0,0.0,-0.43,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Lens,Anthony Bermont,FRA,FW,18,2005,0,,,,,0,,0,0,,1,,,,,,,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Lens,Ayanda Sishuba,BEL,MF,18,2005,7,62,9,2.0,0.7,0,,0,7,9,9,0.71,1,3,-2,-2.9,-3.2,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Lens,Brice Samba,FRA,GK,29,1994,33,2970,90,97.1,33.0,33,90,33,0,,0,1.52,43,35,8,0.24,0.24,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Lens,David Costa,POR,MF,22,2001,25,1494,60,48.8,16.6,17,80,4,8,16,2,1.44,26,19,7,0.42,0.36,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Lens,Deiver Machado,COL,MF,29,1993,19,1124,59,36.7,12.5,13,75,4,6,24,1,1.42,18,16,2,0.16,-0.12,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Lens,Elye Wahi,CIV,FW,20,2003,27,1692,63,55.3,18.8,20,75,2,7,28,1,1.52,25,18,7,0.37,0.31,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Lens,Facundo Medina,ARG,DF,24,1999,31,2714,88,88.7,30.2,30,90,29,1,17,0,1.45,42,36,6,0.2,-0.32,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
FRA-Ligue 1,2324,Lens,Faitout Maouassa,FRA,MF,25,1998,3,76,25,2.5,0.8,1,45,0,2,16,6,1.0,0,1,-1,-1.18,-1.46,FRA,2023-2024,playing_time,fbref_soccerdata,2026-08-10 22:01:03
