league,season,team,player,nation,pos,age,born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,_league_id,_season,_stat_type,_source,_scraped_at
GER-Bundesliga,2526,Freiburg,Johan Manzambi,SUI,MF,19,2005,23.1,5,51,13,25.5,2.21,0.56,0.1,0.38,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Freiburg,Jordy Makengo,FRA,DF,23,2001,13.1,0,0,0,,0.0,0.0,,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Freiburg,Junior Adamu,AUT,FW,24,2001,5.0,1,8,3,37.5,1.61,0.61,0.13,0.33,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Freiburg,Lucas Höler,GER,"FW,MF",31,1994,22.6,3,33,15,45.5,1.46,0.66,0.09,0.2,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Freiburg,Lukas Kübler,GER,DF,32,1992,17.6,2,19,5,26.3,1.08,0.28,0.11,0.4,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Freiburg,Matthias Ginter,GER,DF,31,1994,31.5,3,19,7,36.8,0.6,0.22,0.16,0.43,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Freiburg,Max Rosenfelder,GER,DF,22,2003,5.5,0,1,0,0.0,0.18,0.0,0.0,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Freiburg,Maximilian Eggestein,GER,MF,28,1996,34.0,3,44,13,29.5,1.29,0.38,0.07,0.23,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Freiburg,Maximilian Philipp,GER,"FW,MF",31,1994,0.3,0,0,0,,0.0,0.0,,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Freiburg,Merlin Röhl,GER,MF,23,2002,0.7,0,0,0,,0.0,0.0,,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Freiburg,Nicolas Höfler,GER,MF,35,1990,3.2,0,4,2,50.0,1.24,0.62,0.0,0.0,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Freiburg,Noah Atubolu,GER,GK,23,2002,34.0,0,0,0,,0.0,0.0,,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Freiburg,Patrick Osterhage,GER,MF,25,2000,13.2,1,7,2,28.6,0.53,0.15,0.14,0.5,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Freiburg,Philipp Lienhart,AUT,DF,29,1996,14.5,1,8,2,25.0,0.55,0.14,0.13,0.5,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Freiburg,Philipp Treu,GER,"DF,MF",24,2000,24.3,1,17,5,29.4,0.7,0.21,0.06,0.2,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Freiburg,Rouven Tarnutzer,SUI,FW,18,2007,0.1,0,0,0,,0.0,0.0,,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Freiburg,Vincenzo Grifo,ITA,MF,32,1993,19.0,7,30,12,40.0,1.58,0.63,0.1,0.25,4,4,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Freiburg,Yuito Suzuki,JPN,MF,23,2001,18.1,4,38,14,36.8,2.1,0.77,0.11,0.29,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Gladbach,Alejo Sarco,ARG,FW,19,2006,0.6,0,2,0,0.0,3.4,0.0,0.0,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Gladbach,Charles Herrmann,GER,FW,19,2006,0.1,0,0,0,,0.0,0.0,,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Gladbach,Fabio Chiarodia,ITA,DF,20,2005,7.5,0,4,1,25.0,0.53,0.13,0.0,0.0,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Gladbach,Florian Neuhaus,GER,"MF,FW",28,1997,10.3,0,22,6,27.3,2.13,0.58,0.0,0.0,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Gladbach,Franck Honorat,FRA,"MF,FW",28,1996,22.0,2,17,5,29.4,0.77,0.23,0.12,0.4,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Gladbach,Gio Reyna,USA,MF,22,2002,5.8,1,7,2,28.6,1.21,0.35,0.14,0.5,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Gladbach,Grant Ranos,ARM,FW,22,2003,1.3,1,4,2,50.0,3.03,1.51,0.25,0.5,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Gladbach,Haris Tabaković,BIH,FW,31,1994,26.5,13,67,27,40.3,2.53,1.02,0.19,0.48,0,2,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Gladbach,Hugo Bolin,SWE,"MF,FW",22,2003,6.1,1,15,4,26.7,2.45,0.65,0.07,0.25,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Gladbach,Jan Urbich,GER,DF,21,2004,0.4,0,0,0,,0.0,0.0,,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Gladbach,Jens Castrop,KOR,MF,22,2003,17.6,3,30,12,40.0,1.7,0.68,0.1,0.25,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Gladbach,Joe Scally,USA,"DF,MF",22,2002,29.0,2,16,10,62.5,0.55,0.35,0.13,0.2,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Gladbach,Kevin Diks,IDN,DF,28,1996,27.4,5,23,13,56.5,0.84,0.47,0.04,0.08,4,4,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Gladbach,Kevin Stöger,AUT,MF,31,1993,14.7,1,23,7,30.4,1.56,0.48,0.04,0.14,0,1,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Gladbach,Kōta Takai,JPN,DF,20,2004,3.8,0,3,2,66.7,0.79,0.53,0.0,0.0,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Gladbach,Luca Netz,GER,"MF,DF",22,2003,10.4,0,2,0,0.0,0.19,0.0,0.0,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Gladbach,Lukas Ullrich,GER,"DF,MF",21,2004,14.5,0,10,2,20.0,0.69,0.14,0.0,0.0,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Gladbach,Marvin Friedrich,GER,DF,29,1995,1.7,0,0,0,,0.0,0.0,,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Gladbach,Moritz Nicolas,GER,GK,27,1997,34.0,0,0,0,,0.0,0.0,,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Gladbach,Nico Elvedi,SUI,DF,28,1996,33.0,0,9,0,0.0,0.27,0.0,0.0,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Gladbach,Oscar Fraulo,DEN,MF,21,2003,0.5,1,1,1,100.0,2.09,2.09,1.0,1.0,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Gladbach,Philipp Sander,GER,"DF,MF",27,1998,27.2,2,25,8,32.0,0.92,0.29,0.08,0.25,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Gladbach,Robin Hack,GER,MF,26,1998,3.6,1,11,4,36.4,3.09,1.13,0.09,0.25,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Gladbach,Rocco Reitz,GER,MF,23,2002,29.2,0,47,14,29.8,1.61,0.48,0.0,0.0,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Gladbach,Shuto Machino,JPN,"FW,MF",25,1999,12.0,3,25,11,44.0,2.09,0.92,0.12,0.27,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Gladbach,Tim Kleindienst,GER,FW,29,1995,0.1,0,0,0,,0.0,0.0,,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Gladbach,Wael Mohya,GER,"MF,FW",16,2008,6.1,2,11,5,45.5,1.79,0.82,0.18,0.4,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Gladbach,Yannik Engelhardt,GER,MF,24,2001,27.6,2,21,5,23.8,0.76,0.18,0.1,0.4,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hamburger SV,Aboubaka Soumahoro,FRA,"MF,DF",20,2005,1.5,0,0,0,,0.0,0.0,,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hamburger SV,Albert Grønbaek,DEN,MF,24,2001,5.5,1,8,4,50.0,1.46,0.73,0.13,0.25,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hamburger SV,Albert Sambi Lokonga,BEL,MF,25,1999,19.0,5,19,11,57.9,1.0,0.58,0.26,0.45,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hamburger SV,Alexander Røssing-Lelesiit,NOR,"FW,MF",18,2007,3.6,0,2,2,100.0,0.56,0.56,0.0,0.0,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hamburger SV,Bakery Jatta,GAM,MF,27,1998,10.1,1,11,4,36.4,1.09,0.4,0.09,0.25,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hamburger SV,Damion Downs,USA,FW,21,2004,6.0,0,7,4,57.1,1.18,0.67,0.0,0.0,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hamburger SV,Daniel Elfadli,LBY,DF,28,1997,13.9,0,4,1,25.0,0.29,0.07,0.0,0.0,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hamburger SV,Daniel Heuer Fernandes,POR,GK,32,1992,33.0,0,1,0,0.0,0.03,0.0,0.0,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hamburger SV,Emir Sahiti,KVX,FW,26,1998,1.3,0,0,0,,0.0,0.0,,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hamburger SV,Fabio Baldé,POR,"FW,MF",20,2005,5.0,1,9,4,44.4,1.81,0.8,0.11,0.25,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hamburger SV,Fabio Vieira,POR,"MF,FW",25,2000,24.5,7,59,19,32.2,2.41,0.78,0.1,0.32,1,1,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hamburger SV,Giorgi Gocholeishvili,GEO,MF,24,2001,10.4,0,14,2,14.3,1.34,0.19,0.0,0.0,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hamburger SV,Guilherme Ramos,POR,DF,27,1997,0.5,0,1,1,100.0,1.87,1.87,0.0,0.0,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hamburger SV,Immanuel Pherai,SUR,"FW,MF",24,2001,0.4,0,1,0,0.0,2.57,0.0,0.0,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hamburger SV,Jean-Luc Dompé,FRA,"FW,MF",29,1995,12.6,3,25,12,48.0,1.98,0.95,0.08,0.17,1,1,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hamburger SV,Jonas Meffert,GER,MF,30,1994,1.6,0,0,0,,0.0,0.0,,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hamburger SV,Jordan Torunarigha,GER,DF,27,1997,21.8,0,5,1,20.0,0.23,0.05,0.0,0.0,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hamburger SV,Louis Lemke,GER,DF,15,2009,0.0,0,0,0,,0.0,0.0,,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hamburger SV,Luka Vušković,CRO,DF,18,2007,27.1,6,32,10,31.3,1.18,0.37,0.16,0.5,1,1,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hamburger SV,Miro Muheim,SUI,"MF,DF",27,1998,27.1,0,24,7,29.2,0.89,0.26,0.0,0.0,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hamburger SV,Nicolai Remberg,GER,MF,25,2000,32.0,0,17,8,47.1,0.53,0.25,0.0,0.0,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hamburger SV,Nicolás Capaldo,ARG,"DF,MF",26,1998,22.2,1,22,6,27.3,0.99,0.27,0.05,0.17,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hamburger SV,Otto Stange,GER,FW,18,2007,3.3,0,9,1,11.1,2.76,0.31,0.0,0.0,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hamburger SV,Philip Otele,NGA,"MF,FW",26,1999,5.2,1,7,3,42.9,1.34,0.57,0.14,0.33,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hamburger SV,Ransford Königsdörffer,GHA,"FW,MF",23,2001,25.9,5,65,22,33.8,2.51,0.85,0.08,0.23,0,1,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hamburger SV,Rayan Philippe,FRA,"FW,MF",24,2000,14.3,5,39,16,41.0,2.73,1.12,0.13,0.31,0,1,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hamburger SV,Robert Glatzel,GER,FW,31,1994,6.8,3,16,7,43.8,2.35,1.03,0.13,0.29,1,1,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hamburger SV,Sander Tangvik,NOR,GK,22,2002,1.0,0,0,0,,0.0,0.0,,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hamburger SV,Shafiq Nandja,GER,DF,18,2007,0.2,0,0,0,,0.0,0.0,,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hamburger SV,Warmed Omari,COM,DF,25,2000,17.8,0,3,1,33.3,0.17,0.06,0.0,0.0,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hamburger SV,William Mikelbrencis,FRA,"MF,DF",21,2004,15.2,0,12,6,50.0,0.79,0.39,0.0,0.0,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hamburger SV,Yussuf Poulsen,DEN,FW,31,1994,3.7,1,7,3,42.9,1.89,0.81,0.14,0.33,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Heidenheim,Adam Kölle,GER,DF,19,2006,1.0,1,2,1,50.0,1.94,0.97,0.5,1.0,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Heidenheim,Adrian Beck,GER,MF,28,1997,9.6,1,11,4,36.4,1.14,0.41,0.09,0.25,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Heidenheim,Arijon Ibrahimović,GER,"MF,FW",19,2005,24.1,2,47,19,40.4,1.95,0.79,0.02,0.05,1,1,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Heidenheim,Benedikt Gimber,GER,DF,28,1997,16.0,0,4,1,25.0,0.25,0.06,0.0,0.0,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Heidenheim,Budu Zivzivadze,GEO,FW,31,1994,12.7,6,28,14,50.0,2.21,1.1,0.21,0.43,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Heidenheim,Christian Conteh,GER,"MF,FW",25,1999,4.5,0,3,0,0.0,0.67,0.0,0.0,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Heidenheim,Diant Ramaj,GER,GK,23,2001,31.0,0,0,0,,0.0,0.0,,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Heidenheim,Eren Dinkçi,GER,"MF,FW",23,2001,12.6,3,25,9,36.0,1.99,0.72,0.12,0.33,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Heidenheim,Frank Feller,GER,GK,21,2004,3.0,0,0,0,,0.0,0.0,,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Heidenheim,Hannes Behrens,GER,"DF,MF",20,2005,14.6,1,9,4,44.4,0.61,0.27,0.11,0.25,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Heidenheim,Jan Schöppner,GER,MF,26,1999,25.0,3,25,7,28.0,1.0,0.28,0.12,0.43,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Heidenheim,Jonas Föhrenbach,GER,"DF,MF",29,1996,25.8,1,6,1,16.7,0.23,0.04,0.17,1.0,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Heidenheim,Julian Niehues,GER,MF,24,2001,15.4,3,18,5,27.8,1.17,0.33,0.17,0.6,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Heidenheim,Leart Paqarada,KVX,DF,30,1994,0.1,0,0,0,,0.0,0.0,,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Heidenheim,Leonidas Stergiou,SUI,DF,23,2002,2.3,0,1,0,0.0,0.44,0.0,0.0,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Heidenheim,Luca Kerber,GER,MF,23,2002,7.6,2,9,3,33.3,1.19,0.4,0.22,0.67,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Heidenheim,Léo Scienza,BRA,MF,26,1998,2.0,1,4,1,25.0,2.0,0.5,0.25,1.0,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Heidenheim,Marnon Busch,GER,"DF,MF",30,1994,21.3,1,12,3,25.0,0.56,0.14,0.08,0.33,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Heidenheim,Marvin Pieringer,GER,"FW,MF",25,1999,18.3,4,32,8,25.0,1.75,0.44,0.09,0.38,1,1,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Heidenheim,Mathias Honsak,AUT,"MF,FW",28,1996,13.9,2,31,8,25.8,2.23,0.58,0.06,0.25,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Heidenheim,Mikkel Kaufmann,DEN,FW,24,2001,6.0,1,11,3,27.3,1.84,0.5,0.09,0.33,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Heidenheim,Niklas Dorsch,GER,MF,27,1998,25.1,0,14,3,21.4,0.56,0.12,0.0,0.0,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Heidenheim,Omar Traoré,GER,"DF,MF",27,1998,16.7,0,10,2,20.0,0.6,0.12,0.0,0.0,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Heidenheim,Patrick Mainka,GER,DF,30,1994,34.0,2,37,9,24.3,1.09,0.26,0.05,0.22,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Heidenheim,Sirlord Conteh,GER,"MF,FW",29,1996,6.9,2,10,3,30.0,1.44,0.43,0.2,0.67,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Heidenheim,Stefan Schimmer,GER,FW,31,1994,9.1,5,32,12,37.5,3.51,1.32,0.16,0.42,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Heidenheim,Thomas Keller,GER,DF,25,1999,2.1,0,2,0,0.0,0.96,0.0,0.0,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Heidenheim,Tim Siersleben,GER,DF,25,2000,12.0,0,5,3,60.0,0.42,0.25,0.0,0.0,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Heidenheim,Tobias Weigel,GER,FW,18,2007,0.0,0,0,0,,0.0,0.0,,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Heidenheim,Yannik Wagner,GER,FW,18,2007,0.5,0,1,0,0.0,1.84,0.0,0.0,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hoffenheim,Adam Hložek,CZE,"FW,MF",23,2002,0.5,0,3,1,33.3,6.59,2.2,0.0,0.0,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hoffenheim,Albian Hajdari,KVX,DF,22,2003,27.0,1,19,4,21.1,0.7,0.15,0.05,0.25,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hoffenheim,Alexander Prass,AUT,MF,24,2001,14.5,3,18,11,61.1,1.24,0.76,0.17,0.27,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hoffenheim,Andrej Kramarić,CRO,"MF,FW",34,1991,24.5,14,64,33,51.6,2.61,1.35,0.14,0.27,5,5,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hoffenheim,Arthur Chaves,BRA,DF,24,2001,2.7,0,1,0,0.0,0.37,0.0,0.0,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hoffenheim,Bazoumana Touré,CIV,"MF,FW",19,2006,25.6,5,48,13,27.1,1.87,0.51,0.1,0.38,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hoffenheim,Bernardo,BRA,DF,30,1995,25.7,0,10,0,0.0,0.39,0.0,0.0,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hoffenheim,Cole Campbell,USA,FW,19,2006,0.9,0,1,0,0.0,1.14,0.0,0.0,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hoffenheim,Fisnik Asllani,KVX,"FW,MF",22,2002,25.9,10,73,28,38.4,2.81,1.08,0.14,0.36,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hoffenheim,Grischa Prömel,GER,MF,30,1995,19.5,7,43,14,32.6,2.2,0.72,0.16,0.5,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hoffenheim,Ihlas Bebou,TOG,"FW,MF",31,1994,2.1,0,5,2,40.0,2.37,0.95,0.0,0.0,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hoffenheim,Kevin Akpoguma,NGA,DF,30,1995,0.7,0,0,0,,0.0,0.0,,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hoffenheim,Koki Machida,JPN,DF,27,1997,0.5,0,0,0,,0.0,0.0,,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hoffenheim,Leon Avdullahu,KVX,MF,21,2004,31.5,0,14,2,14.3,0.44,0.06,0.0,0.0,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hoffenheim,Luka Đurić,SRB,MF,22,2003,0.1,0,0,0,,0.0,0.0,,,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hoffenheim,Max Moerstedt,GER,FW,19,2006,4.7,2,6,4,66.7,1.29,0.86,0.33,0.5,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
GER-Bundesliga,2526,Hoffenheim,Muhammed Damar,GER,"MF,FW",21,2004,3.1,0,12,8,66.7,3.9,2.6,0.0,0.0,0,0,GER,2025-2026,shooting,fbref_soccerdata,2026-08-10 21:53:52
