league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,_league_id,_season,_stat_type,_source,_scraped_at
GER-Bundesliga,2526,Augsburg,Noahkai Banks,USA,DF,18,2006,23,20,1725,19.2,1,1,2,1,0,0,8,0,0.05,0.05,0.1,0.05,0.1,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Augsburg,Phillip Tietz,GER,FW,28,1997,10,0,198,2.2,1,0,1,1,0,0,2,0,0.45,0.0,0.45,0.45,0.45,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Augsburg,Robin Fellhauer,GER,MF,27,1998,34,31,2799,31.1,3,2,5,3,0,0,2,0,0.1,0.06,0.16,0.1,0.16,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Augsburg,Rodrigo Ribeiro,POR,FW,20,2005,14,6,636,7.1,2,0,2,2,0,0,1,0,0.28,0.0,0.28,0.28,0.28,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Augsburg,Samuel Essende,COD,"MF,FW",27,1998,14,2,414,4.6,1,0,1,1,0,0,2,0,0.22,0.0,0.22,0.22,0.22,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Augsburg,Tim Schnitzer,GER,MF,17,2008,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Augsburg,Uchenna Ogundu,NGA,FW,19,2006,5,0,47,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Augsburg,Yannik Keitel,GER,"MF,DF",25,2000,6,2,248,2.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Bayern Munich,Aleksandar Pavlovic,GER,MF,21,2004,24,16,1462,16.2,3,1,4,3,0,0,2,0,0.18,0.06,0.25,0.18,0.25,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Bayern Munich,Alphonso Davies,CAN,DF,24,2000,13,6,525,5.8,1,3,4,1,0,0,1,0,0.17,0.51,0.69,0.17,0.69,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Bayern Munich,Bara Sapoko Ndiaye,SEN,MF,17,2007,4,2,143,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Bayern Munich,Cassiano Kiala,GER,DF,16,2009,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Bayern Munich,David Daiber,POR,FW,18,2007,2,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Bayern Munich,Dayot Upamecano,FRA,DF,26,1998,24,21,1794,19.9,1,1,2,1,0,0,4,0,0.05,0.05,0.1,0.05,0.1,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Bayern Munich,Deniz Ofli,TUR,DF,18,2007,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Bayern Munich,Erblin Osmani,GER,MF,16,2009,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Bayern Munich,Felipe Chávez,PER,MF,18,2007,2,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Bayern Munich,Harry Kane,ENG,"FW,MF",32,1993,31,25,2377,26.4,36,5,41,26,10,11,1,0,1.36,0.19,1.55,0.98,1.17,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Bayern Munich,Hiroki Ito,JPN,DF,26,1999,16,10,920,10.2,1,2,3,1,0,0,0,0,0.1,0.2,0.29,0.1,0.29,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Bayern Munich,Jamal Musiala,GER,"MF,FW",22,2003,15,7,683,7.6,3,4,7,2,1,1,1,0,0.4,0.53,0.92,0.26,0.79,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Bayern Munich,Jonah Kusi-Asare,SWE,FW,18,2007,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Bayern Munich,Jonas Urbig,GER,GK,21,2003,14,11,1111,12.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Bayern Munich,Jonathan Tah,GER,DF,29,1996,28,23,2018,22.4,2,1,3,2,0,0,7,0,0.09,0.04,0.13,0.09,0.13,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Bayern Munich,Joshua Kimmich,GER,MF,30,1995,29,24,2280,25.3,2,8,10,2,0,0,4,0,0.08,0.32,0.39,0.08,0.39,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Bayern Munich,Josip Stanišić,CRO,DF,25,2000,26,19,1857,20.6,2,3,5,2,0,0,1,0,0.1,0.15,0.24,0.1,0.24,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Bayern Munich,Kim Min-jae,KOR,DF,28,1996,25,19,1602,17.8,1,1,2,1,0,0,1,0,0.06,0.06,0.11,0.06,0.11,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Bayern Munich,Konrad Laimer,AUT,DF,28,1997,29,22,1994,22.2,3,9,12,3,0,0,9,0,0.14,0.41,0.54,0.14,0.54,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Bayern Munich,Lennart Karl,GER,MF,17,2008,26,16,1281,14.2,5,5,10,5,0,0,1,0,0.35,0.35,0.7,0.35,0.7,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Bayern Munich,Leon Goretzka,GER,MF,30,1995,31,25,1947,21.6,5,3,8,5,0,0,4,0,0.23,0.14,0.37,0.23,0.37,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Bayern Munich,Luis Díaz,COL,MF,28,1997,32,27,2447,27.2,15,14,29,15,0,0,7,1,0.55,0.51,1.07,0.55,1.07,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Bayern Munich,Manuel Neuer,GER,GK,39,1986,22,22,1859,20.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Bayern Munich,Maycon Cardozo,BRA,MF,16,2008,2,0,34,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Bayern Munich,Michael Olise,FRA,MF,23,2001,32,23,2316,25.7,15,19,34,15,0,0,8,0,0.58,0.74,1.32,0.58,1.32,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Bayern Munich,Nicolas Jackson,SEN,FW,24,2001,23,12,1007,11.2,8,1,9,8,0,0,2,1,0.71,0.09,0.8,0.71,0.8,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Bayern Munich,Raphaël Guerreiro,POR,MF,31,1993,18,8,784,8.7,5,2,7,5,0,0,0,0,0.57,0.23,0.8,0.57,0.8,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Bayern Munich,Sacha Boey,FRA,DF,24,2000,9,5,463,5.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Bayern Munich,Serge Gnabry,GER,MF,30,1995,21,16,1219,13.5,8,6,14,8,0,0,1,0,0.59,0.44,1.03,0.59,1.03,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Bayern Munich,Sven Ulreich,GER,GK,36,1988,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Bayern Munich,Tom Bischof,GER,"DF,MF",20,2005,26,14,1302,14.5,3,3,6,3,0,0,2,0,0.21,0.21,0.41,0.21,0.41,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Bayern Munich,Wisdom Mike,GER,FW,16,2008,4,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Dortmund,Aaron Anselmino,ARG,DF,20,2005,6,4,368,4.1,1,0,1,1,0,0,0,0,0.24,0.0,0.24,0.24,0.24,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Dortmund,Almugera Kabar,GER,DF,19,2006,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Dortmund,Carney Chukwuemeka,AUT,"MF,FW",21,2003,28,8,919,10.2,2,0,2,2,0,0,2,0,0.2,0.0,0.2,0.2,0.2,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Dortmund,Cole Campbell,USA,FW,19,2006,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Dortmund,Daniel Svensson,SWE,MF,23,2002,33,27,2454,27.3,2,2,4,2,0,0,0,0,0.07,0.07,0.15,0.07,0.15,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Dortmund,Emre Can,GER,DF,31,1994,9,7,621,6.9,3,0,3,0,3,3,3,0,0.43,0.0,0.43,0.0,0.0,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Dortmund,Felix Nmecha,GER,MF,24,2000,29,25,2176,24.2,2,3,5,2,0,1,0,0,0.08,0.12,0.21,0.08,0.21,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Dortmund,Filippo Mane,ITA,DF,20,2005,4,2,131,1.5,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Dortmund,Fábio Silva,POR,"FW,MF",23,2002,28,7,817,9.1,2,6,8,2,0,0,3,0,0.22,0.66,0.88,0.22,0.88,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Dortmund,Gregor Kobel,SUI,GK,27,1997,34,34,3060,34.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Dortmund,Jobe Bellingham,ENG,MF,19,2005,32,20,1786,19.8,0,1,1,0,0,0,2,1,0.0,0.05,0.05,0.0,0.05,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Dortmund,Julian Brandt,GER,"MF,FW",29,1996,29,17,1606,17.8,7,4,11,7,0,0,0,0,0.39,0.22,0.62,0.39,0.62,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Dortmund,Julian Ryerson,NOR,MF,27,1997,31,26,2266,25.2,0,15,15,0,0,0,8,0,0.0,0.6,0.6,0.0,0.6,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Dortmund,Karim Adeyemi,GER,"MF,FW",23,2002,28,15,1195,13.3,7,4,11,7,0,0,5,0,0.53,0.3,0.83,0.53,0.83,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Dortmund,Luca Reggiani,ITA,DF,17,2008,8,6,511,5.7,1,0,1,1,0,0,2,0,0.18,0.0,0.18,0.18,0.18,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Dortmund,Marcel Sabitzer,AUT,MF,31,1994,26,21,1817,20.2,1,2,3,1,0,0,3,0,0.05,0.1,0.15,0.05,0.15,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Dortmund,Mathis Albert,USA,FW,16,2009,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Dortmund,Maximilian Beier,GER,"MF,FW",22,2002,32,24,2026,22.5,9,6,15,9,0,0,3,0,0.4,0.27,0.67,0.4,0.67,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Dortmund,Nico Schlotterbeck,GER,DF,25,1999,28,28,2520,28.0,5,1,6,5,0,0,8,0,0.18,0.04,0.21,0.18,0.21,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Dortmund,Niklas Süle,GER,DF,29,1995,11,7,486,5.4,0,1,1,0,0,0,3,0,0.0,0.19,0.19,0.0,0.19,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Dortmund,Pascal Groß,GER,MF,34,1991,11,7,613,6.8,0,1,1,0,0,0,0,0,0.0,0.15,0.15,0.0,0.15,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Dortmund,Ramy Bensebaini,ALG,DF,30,1995,21,15,1530,17.0,5,2,7,3,2,2,6,0,0.29,0.12,0.41,0.18,0.29,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Dortmund,Salih Özcan,TUR,MF,27,1998,11,0,81,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Dortmund,Samuele Inácio,ITA,MF,17,2008,7,4,384,4.3,1,0,1,1,0,0,2,0,0.23,0.0,0.23,0.23,0.23,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Dortmund,Serhou Guirassy,GUI,FW,29,1996,33,27,2337,26.0,17,1,18,16,1,3,3,0,0.65,0.04,0.69,0.62,0.65,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Dortmund,Waldemar Anton,GER,DF,29,1996,32,32,2880,32.0,2,0,2,2,0,0,3,0,0.06,0.0,0.06,0.06,0.06,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Dortmund,Yan Couto,BRA,MF,23,2002,19,11,997,11.1,2,2,4,2,0,0,4,0,0.18,0.18,0.36,0.18,0.36,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Frankfurt,Ansgar Knauff,GER,"MF,FW",23,2002,28,12,1326,14.7,4,1,5,4,0,0,3,0,0.27,0.07,0.34,0.27,0.34,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Frankfurt,Arnaud Kalimuendo,FRA,"FW,MF",23,2002,19,17,1417,15.7,6,1,7,6,0,0,4,0,0.38,0.06,0.44,0.38,0.44,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Frankfurt,Arthur Theate,BEL,DF,25,2000,24,24,2141,23.8,1,0,1,1,0,0,8,0,0.04,0.0,0.04,0.04,0.04,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Frankfurt,Aurèle Amenda,SUI,DF,22,2003,24,18,1678,18.6,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Frankfurt,Aurélio Buta,POR,DF,28,1997,4,1,144,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Frankfurt,Ayoube Amaimouni,MAR,"MF,FW",20,2004,17,6,586,6.5,2,3,5,2,0,0,1,0,0.31,0.46,0.77,0.31,0.77,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Frankfurt,Can Uzun,TUR,MF,19,2005,21,15,1156,12.8,8,4,12,7,1,1,3,0,0.62,0.31,0.93,0.54,0.86,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Frankfurt,Elias Baum,GER,DF,19,2005,5,0,75,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Frankfurt,Ellyes Skhiri,TUN,"MF,DF",30,1995,25,16,1444,16.0,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Frankfurt,Elye Wahi,CIV,FW,22,2003,10,3,324,3.6,0,1,1,0,0,0,1,0,0.0,0.28,0.28,0.0,0.28,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Frankfurt,Fares Chaïbi,ALG,MF,22,2002,28,21,1792,19.9,2,9,11,2,0,0,2,0,0.1,0.45,0.55,0.1,0.55,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Frankfurt,Hugo Larsson,SWE,MF,21,2004,25,21,1812,20.1,2,2,4,2,0,0,0,0,0.1,0.1,0.2,0.1,0.2,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Frankfurt,Jean Mattéo Bahoya,FRA,"MF,FW",20,2005,27,15,1331,14.8,3,4,7,3,0,0,2,0,0.2,0.27,0.47,0.2,0.47,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Frankfurt,Jessic Ngankam,GER,FW,25,2000,3,0,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Frankfurt,Jonathan Burkardt,GER,FW,25,2000,22,15,1336,14.8,13,1,14,9,4,4,1,0,0.88,0.07,0.94,0.61,0.67,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Frankfurt,Kauã Santos,BRA,GK,22,2003,13,13,1084,12.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Frankfurt,Love Arrhov,SWE,MF,17,2008,5,1,65,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Frankfurt,Mahmoud Dahoud,GER,"MF,FW",29,1996,15,8,716,8.0,2,3,5,2,0,0,0,0,0.25,0.38,0.63,0.25,0.63,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Frankfurt,Mario Götze,GER,MF,33,1992,21,8,886,9.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Frankfurt,Michael Zetterer,GER,GK,30,1995,22,21,1976,22.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Frankfurt,Michy Batshuayi,BEL,FW,31,1993,6,1,139,1.5,1,0,1,0,1,1,0,0,0.65,0.0,0.65,0.0,0.0,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
GER-Bundesliga,2526,Frankfurt,Nathaniel Brown,GER,"MF,DF",22,2003,33,29,2656,29.5,4,4,8,4,0,0,3,0,0.14,0.14,0.27,0.14,0.27,GER,2025-2026,standard,fbref_soccerdata,2026-08-10 21:53:45
