league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,_league_id,_season,_stat_type,_source,_scraped_at
ESP-La Liga,2425,Sevilla,Darío Fuentes,ESP,DF,21,2003,1,0,5,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Sevilla,Diego Iturralde,ESP,MF,21,2003,1,1,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Sevilla,Djibril Sow,SUI,MF,27,1997,30,24,2062,22.9,2,1,3,2,0,0,5,0,0.09,0.04,0.13,0.09,0.13,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Sevilla,Dodi Lukebakio,BEL,"MF,FW",26,1997,38,36,3092,34.4,11,2,13,10,1,1,3,1,0.32,0.06,0.38,0.29,0.35,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Sevilla,Gonzalo Montiel,ARG,DF,27,1997,6,1,113,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Sevilla,Isaac Romero,ESP,FW,24,2000,31,26,2156,24.0,4,2,6,4,0,1,10,1,0.17,0.08,0.25,0.17,0.25,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Sevilla,Israel Domínguez,ESP,MF,21,2003,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Sevilla,Jesús Navas,ESP,"MF,FW",38,1985,15,3,424,4.7,1,0,1,1,0,0,0,0,0.21,0.0,0.21,0.21,0.21,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Sevilla,Juanlu Sánchez,ESP,"MF,DF",20,2003,32,18,1722,19.1,4,4,8,4,0,0,6,1,0.21,0.21,0.42,0.21,0.42,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Sevilla,Kelechi Iheanacho,NGA,FW,27,1996,9,5,400,4.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Sevilla,Kike Salas,ESP,DF,22,2002,31,25,2238,24.9,3,2,5,3,0,0,6,0,0.12,0.08,0.2,0.12,0.2,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Sevilla,Leandro Antonetti,PUR,FW,21,2003,2,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Sevilla,Loïc Bade,FRA,DF,24,2000,32,31,2686,29.8,1,1,2,1,0,0,7,1,0.03,0.03,0.07,0.03,0.07,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Sevilla,Lucas Ocampos,ARG,"MF,FW",30,1994,2,2,175,1.9,0,1,1,0,0,0,0,0,0.0,0.51,0.51,0.0,0.51,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Sevilla,Lucien Agoume,FRA,MF,22,2002,35,24,2114,23.5,1,3,4,1,0,0,5,1,0.04,0.13,0.17,0.04,0.17,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Sevilla,Manu Bueno,ESP,MF,20,2004,9,1,140,1.6,1,0,1,1,0,0,0,0,0.64,0.0,0.64,0.64,0.64,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Sevilla,Marcão,BRA,DF,28,1996,12,6,552,6.1,0,0,0,0,0,0,6,1,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Sevilla,Mateo Mejía,ESP,FW,21,2003,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Sevilla,Nemanja Gudelj,SRB,"MF,DF",32,1991,31,27,2493,27.7,1,1,2,0,1,1,6,0,0.04,0.04,0.07,0.0,0.04,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Sevilla,Peque,ESP,"MF,FW",21,2002,26,14,1134,12.6,1,1,2,1,0,0,1,0,0.08,0.08,0.16,0.08,0.16,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Sevilla,Ramón Martínez,ESP,DF,21,2002,5,2,261,2.9,1,0,1,1,0,0,0,0,0.34,0.0,0.34,0.34,0.34,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Sevilla,Ruben Vargas,SUI,"MF,FW",25,1998,11,9,671,7.5,2,1,3,2,0,0,0,0,0.27,0.13,0.4,0.27,0.4,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Sevilla,Saúl Ñíguez,ESP,MF,29,1994,24,17,1553,17.3,1,6,7,1,0,0,8,1,0.06,0.35,0.41,0.06,0.41,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Sevilla,Stanis Idumbo,BEL,MF,19,2005,14,3,284,3.2,1,1,2,1,0,0,0,0,0.32,0.32,0.63,0.32,0.63,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Sevilla,Suso,ESP,"MF,FW",30,1993,16,4,606,6.7,0,2,2,0,0,0,3,0,0.0,0.3,0.3,0.0,0.3,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Sevilla,Tanguy Nianzou,FRA,DF,22,2002,6,6,518,5.8,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Sevilla,Valentín Barco,ARG,DF,20,2004,7,3,288,3.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Sevilla,Álvaro Fernández,ESP,GK,26,1998,9,8,747,8.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Sevilla,Álvaro Pascual,ESP,FW,22,2002,8,4,408,4.5,1,0,1,1,0,0,1,0,0.22,0.0,0.22,0.22,0.22,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Sevilla,Ørjan Nyland,NOR,GK,33,1990,30,30,2673,29.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valencia,Alberto Marí,ESP,FW,23,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valencia,André Almeida,POR,"MF,FW",24,2000,34,24,1977,22.0,0,4,4,0,0,0,2,0,0.0,0.18,0.18,0.0,0.18,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valencia,Cristhian Mosquera,ESP,DF,20,2004,37,37,3319,36.9,1,0,1,1,0,0,6,0,0.03,0.0,0.03,0.03,0.03,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valencia,César Tárrega,ESP,DF,22,2002,34,34,3026,33.6,2,0,2,2,0,0,7,0,0.06,0.0,0.06,0.06,0.06,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valencia,Dani Gómez,ESP,FW,26,1998,14,5,532,5.9,2,0,2,2,0,0,0,0,0.34,0.0,0.34,0.34,0.34,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valencia,David Otorbi,ESP,FW,16,2007,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valencia,Diego López,ESP,MF,22,2002,38,35,2737,30.4,8,5,13,8,0,0,3,0,0.26,0.16,0.43,0.26,0.43,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valencia,Dimitri Foulquier,FRA,DF,31,1993,32,25,2299,25.5,0,1,1,0,0,0,6,0,0.0,0.04,0.04,0.0,0.04,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valencia,Enzo Barrenechea,ARG,MF,23,2001,30,26,2191,24.3,1,2,3,1,0,0,6,0,0.04,0.08,0.12,0.04,0.12,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valencia,Francisco Perez,ESP,MF,21,2002,26,4,570,6.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valencia,Germán Valera,ESP,MF,22,2002,8,1,148,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valencia,Giorgi Mamardashvili,GEO,GK,23,2000,34,34,3060,34.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valencia,Hugo Duro,ESP,FW,24,1999,31,25,2166,24.1,11,2,13,10,1,1,5,0,0.46,0.08,0.54,0.42,0.5,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valencia,Hugo Guillamón,ESP,MF,24,2000,12,4,364,4.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valencia,Iker Córdoba,ESP,DF,18,2005,2,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valencia,Ivan Jaime Pajuelo,ESP,MF,23,2000,9,2,297,3.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valencia,Javier Guerra,ESP,MF,21,2003,36,31,2581,28.7,3,3,6,3,0,0,5,0,0.1,0.1,0.21,0.1,0.21,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valencia,Jesus Vazquez,ESP,DF,21,2003,19,10,919,10.2,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valencia,José Luis García Vayá,ESP,MF,25,1998,34,18,1742,19.4,2,2,4,0,2,2,8,1,0.1,0.1,0.21,0.0,0.1,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valencia,José Luis Gayà,ESP,DF,29,1995,23,22,1803,20.0,0,1,1,0,0,0,7,0,0.0,0.05,0.05,0.0,0.05,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valencia,Luis Rioja,ESP,MF,30,1993,36,33,2831,31.5,5,3,8,3,2,2,6,0,0.16,0.1,0.25,0.1,0.19,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valencia,Martín Tejón,ESP,MF,20,2004,4,0,49,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valencia,Max Aarons,ENG,DF,24,2000,4,1,120,1.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valencia,Maximiliano Caufriez,BEL,DF,27,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valencia,Mouctar Diakhaby,GUI,DF,27,1996,13,7,653,7.3,2,0,2,2,0,0,0,0,0.28,0.0,0.28,0.28,0.28,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valencia,Rafa Mir,ESP,"FW,MF",27,1997,20,5,753,8.4,1,2,3,1,0,0,4,0,0.12,0.24,0.36,0.12,0.36,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valencia,Rodrigo Abajas,ESP,DF,21,2003,1,1,65,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valencia,Sergi Canós,ESP,MF,27,1997,17,2,370,4.1,0,1,1,0,0,0,3,0,0.0,0.24,0.24,0.0,0.24,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valencia,Stole Dimitrievski,MKD,GK,30,1993,4,4,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valencia,Thierry Correia,POR,DF,25,1999,11,9,768,8.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valencia,Umar Sadiq,NGA,FW,27,1997,16,9,825,9.2,5,0,5,5,0,0,4,0,0.55,0.0,0.55,0.55,0.55,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valencia,Yarek Gasiorowski,ESP,DF,19,2005,15,9,947,10.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Abdulai Juma Bah,SLE,DF,18,2006,12,10,864,9.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Adam Aznou,MAR,"DF,MF",18,2006,13,10,876,9.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Adrian Baquerin,ESP,FW,17,2007,5,0,49,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Amath,SEN,"FW,MF",28,1996,13,5,375,4.2,0,1,1,0,0,0,1,0,0.0,0.24,0.24,0.0,0.24,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,André Ferreira,POR,GK,28,1996,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Antonio Candela,ITA,DF,24,2000,12,12,906,10.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Anuar,MAR,"MF,FW",29,1995,26,21,1720,19.1,2,0,2,2,0,0,7,0,0.1,0.0,0.1,0.1,0.1,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Arnau Rafús,ESP,GK,21,2003,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Cenk Özkacar,TUR,DF,23,2000,11,8,757,8.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Chuky san jose,ESP,"MF,FW",20,2004,18,9,728,8.1,2,0,2,2,0,0,1,0,0.25,0.0,0.25,0.25,0.25,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Darwin Machís,VEN,"MF,FW",31,1993,18,7,639,7.1,0,1,1,0,0,0,0,0,0.0,0.14,0.14,0.0,0.14,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,David Torres,ESP,DF,21,2003,18,15,1387,15.4,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Enzo Boyomo,CMR,DF,22,2001,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Eray Cömert,SUI,"DF,MF",26,1998,25,21,1779,19.8,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Florian Grillitsch,AUT,MF,28,1995,13,7,623,6.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Henrique,BRA,DF,30,1994,5,4,352,3.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Iago Parente,ESP,DF,18,2006,1,1,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Ibrahim Alani,NGA,MF,18,2006,3,1,160,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Iván Sánchez,ESP,MF,31,1992,32,11,1404,15.6,2,1,3,2,0,0,4,0,0.13,0.06,0.19,0.13,0.19,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Javi Sánchez,ESP,DF,27,1997,25,25,2026,22.5,2,0,2,2,0,0,6,0,0.09,0.0,0.09,0.09,0.09,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Joseph Aidoo,GHA,DF,28,1995,8,6,583,6.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Juanmi Latasa,ESP,FW,23,2001,28,14,1398,15.5,3,0,3,3,0,0,6,1,0.19,0.0,0.19,0.19,0.19,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Karl Jakob Hein,EST,GK,22,2002,31,31,2790,31.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Kenedy,BRA,"FW,MF",28,1996,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Kike Pérez,ESP,MF,27,1997,19,14,1191,13.2,2,0,2,2,0,0,6,0,0.15,0.0,0.15,0.15,0.15,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Lucas Oliveira Rosa,BRA,DF,24,2000,21,21,1890,21.0,0,1,1,0,0,0,6,0,0.0,0.05,0.05,0.0,0.05,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Luis Pérez,ESP,DF,29,1995,30,28,2558,28.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Mamadou Sylla,SEN,"FW,MF",30,1994,29,17,1583,17.6,5,1,6,1,4,4,5,0,0.28,0.06,0.34,0.06,0.11,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Marcos André,BRA,FW,27,1996,22,14,1188,13.2,1,2,3,1,0,0,5,0,0.08,0.15,0.23,0.08,0.23,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Mario Maroto,ESP,MF,20,2003,2,0,64,0.7,0,1,1,0,0,0,0,0,0.0,1.41,1.41,0.0,1.41,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Mario Martín,ESP,MF,20,2004,30,20,1748,19.4,0,1,1,0,0,0,8,3,0.0,0.05,0.05,0.0,0.05,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Raúl Chasco,ESP,DF,20,2003,2,1,130,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Raúl Moro,ESP,"MF,FW",21,2002,33,26,2341,26.0,4,5,9,4,0,0,2,0,0.15,0.19,0.35,0.15,0.35,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Selim Amallah,MAR,MF,27,1996,24,18,1376,15.3,3,1,4,2,1,1,6,0,0.2,0.07,0.26,0.13,0.2,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Stanko Jurić,CRO,MF,27,1996,26,19,1729,19.2,0,0,0,0,0,0,7,1,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Tamás Nikitscher,HUN,"MF,DF",24,1999,13,9,858,9.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Víctor Meseguer,ESP,MF,25,1999,14,2,418,4.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Valladolid,Xavier Moreno,ESP,FW,19,2004,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Villarreal,Alfonso Pedraza,ESP,"DF,MF",28,1996,12,4,460,5.1,0,2,2,0,0,0,0,0,0.0,0.39,0.39,0.0,0.39,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Villarreal,Arnau Solà,ESP,DF,21,2003,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Villarreal,Arnaut Danjuma,NED,FW,27,1997,3,3,200,2.2,2,0,2,2,0,0,1,0,0.9,0.0,0.9,0.9,0.9,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Villarreal,Ayoze Pérez,ESP,FW,31,1993,30,22,1970,21.9,19,2,21,19,0,0,4,0,0.87,0.09,0.96,0.87,0.96,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Villarreal,Daniel Parejo,ESP,MF,35,1989,36,26,2273,25.3,3,3,6,2,1,2,8,0,0.12,0.12,0.24,0.08,0.2,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Villarreal,Daniel Requena,ESP,MF,20,2004,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Villarreal,Denis Suárez,ESP,MF,30,1994,21,7,608,6.8,1,1,2,1,0,0,0,0,0.15,0.15,0.3,0.15,0.3,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Villarreal,Diego Conde,ESP,GK,25,1998,22,22,1962,21.8,0,1,1,0,0,0,2,0,0.0,0.05,0.05,0.0,0.05,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Villarreal,Eric Bailly,CIV,DF,30,1994,12,8,617,6.9,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Villarreal,Gerard Moreno,ESP,FW,32,1992,17,6,721,8.0,3,2,5,0,3,3,0,0,0.37,0.25,0.62,0.0,0.25,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Villarreal,Ilias Akhomach,MAR,MF,20,2004,11,7,584,6.5,1,0,1,1,0,0,1,0,0.15,0.0,0.15,0.15,0.15,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Villarreal,Juan Bernat,ESP,DF,31,1993,10,1,212,2.4,0,1,1,0,0,0,0,0,0.0,0.42,0.42,0.0,0.42,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
ESP-La Liga,2425,Villarreal,Juan Foyth,ARG,DF,26,1998,19,17,1517,16.9,1,0,1,1,0,0,4,0,0.06,0.0,0.06,0.06,0.06,ESP,2024-2025,standard,fbref_soccerdata,2026-08-10 21:46:50
