league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,_league_id,_season,_stat_type,_source,_scraped_at
FRA-Ligue 1,2526,Angers,Abdoulaye Bamba,CIV,DF,35,1990,6,255,43,8.3,2.8,3,80,1,3,5,21,1.0,3,6,-3,-1.06,-0.55,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Angers,Amine Sbai,MAR,"MF,FW",24,2000,25,1818,73,59.4,20.2,23,77,5,2,28,1,1.2,17,26,-9,-0.45,0.28,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Angers,Bane Diatta,FRA,MF,17,2008,1,5,5,0.2,0.1,0,,0,1,5,3,0.0,0,0,0,0.0,0.56,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Angers,Branco van den Boomen,NED,MF,30,1995,15,1238,83,40.5,13.8,14,86,9,1,30,0,0.93,9,21,-12,-0.87,-0.53,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Angers,Carlens Arcus,HAI,DF,29,1996,26,2040,78,66.7,22.7,24,84,17,2,16,2,1.15,19,27,-8,-0.35,0.62,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Angers,Dan Sinaté,FRA,DF,19,2006,3,33,11,1.1,0.4,0,,0,3,11,7,0.0,0,2,-2,-5.45,-4.95,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Angers,Emmanuel Biumla,FRA,DF,20,2005,9,387,43,12.6,4.3,3,69,1,6,30,14,0.67,0,9,-9,-2.09,-1.76,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Angers,Esteban Lepaul,FRA,FW,25,2000,2,174,87,5.7,1.9,2,87,1,0,,0,1.5,1,1,0,0.0,0.59,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Angers,Florent Hanin,ALG,"DF,MF",35,1990,25,865,35,28.3,9.6,9,72,1,16,14,9,0.96,9,14,-5,-0.52,0.05,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Angers,Goduine Koyalipou,CTA,FW,25,2000,13,668,51,21.8,7.4,7,77,1,6,22,1,0.92,4,7,-3,-0.4,0.2,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Angers,Haris Belkebla,ALG,MF,31,1994,33,2875,87,94.0,31.9,33,87,28,0,,0,1.0,28,47,-19,-0.59,-0.59,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Angers,Harouna Djibrin,CMR,MF,18,2006,15,336,22,11.0,3.7,1,60,0,14,20,3,1.2,7,5,2,0.54,1.23,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Angers,Hervé Koffi,BFA,GK,28,1996,30,2658,89,86.9,29.5,30,89,29,0,,0,1.2,25,36,-11,-0.37,1.42,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Angers,Himad Abdelli,ALG,MF,25,1999,13,943,73,30.8,10.5,11,81,4,2,25,0,1.38,12,13,-1,-0.1,0.67,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Angers,Ilann Garin,FRA,DF,19,2006,0,,,,,0,,0,0,,2,,,,,,,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Angers,Jacques Ekomie,GAB,"DF,MF",21,2003,32,2239,70,73.2,24.9,25,84,17,7,20,0,1.13,21,35,-14,-0.56,-0.01,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Angers,Jim Allevinah,GAB,MF,30,1995,6,133,22,4.3,1.5,0,,0,6,22,1,1.33,1,1,0,0.0,0.58,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Angers,Jordan Lefort,MTN,DF,31,1993,34,3060,90,100.0,34.0,34,90,34,0,,0,1.06,29,48,-19,-0.56,,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Angers,Justin-Noël Kalumba,FRA,"FW,MF",20,2004,4,224,56,7.3,2.5,3,71,1,1,11,2,0.25,1,5,-4,-1.61,-1.13,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Angers,Lanroy Machine,FRA,FW,19,2005,22,519,24,17.0,5.8,3,66,0,19,17,4,0.91,7,7,0,0.0,0.67,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Angers,Lilian Raolisoa,FRA,"MF,DF",25,2000,32,1966,61,64.2,21.8,21,81,8,11,24,0,1.13,18,31,-13,-0.6,-0.1,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Angers,Louis Mouton,FRA,MF,23,2002,32,1891,59,61.8,21.0,24,73,2,8,17,0,1.09,15,28,-13,-0.62,-0.16,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Angers,Marius Courcoul,FRA,MF,18,2007,18,374,21,12.2,4.2,3,65,0,15,12,9,1.11,7,8,-1,-0.24,0.36,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Angers,Marius Louer,FRA,DF,18,2007,9,543,60,17.7,6.0,6,87,5,3,8,7,0.33,5,13,-8,-1.33,-0.93,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Angers,Maël Gernigon,FRA,DF,15,2009,0,,,,,0,,0,0,,5,,,,,,,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Angers,Melvin Zinga,FRA,GK,23,2002,3,222,74,7.3,2.5,2,90,2,1,42,21,0.33,3,5,-2,-0.81,-0.27,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Angers,Oumar Pona,FRA,GK,19,2006,2,180,90,5.9,2.0,2,90,2,0,,11,0.0,1,7,-6,-3.0,-2.59,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Angers,Ousmane Camara,MLI,DF,22,2003,32,2718,85,88.8,30.2,31,87,29,1,18,1,1.13,28,38,-10,-0.33,2.04,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Angers,Pierrick Capelle,FRA,MF,38,1987,16,651,41,21.3,7.2,6,72,0,10,22,17,0.81,6,10,-4,-0.55,0.01,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Angers,Prosper Peter,NGA,FW,17,2007,29,1273,44,41.6,14.1,14,70,5,15,19,1,1.07,12,28,-16,-1.13,-0.98,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Angers,Sidiki Cherif,FRA,"FW,MF",18,2006,19,1157,61,37.8,12.9,14,70,2,5,36,0,1.21,13,16,-3,-0.23,0.52,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Angers,Yahya Jlidi,TUN,FW,16,2009,0,,,,,0,,0,0,,1,,,,,,,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Angers,Yann Llahona Bonaterra,FRA,GK,18,2007,0,,,,,0,,0,0,,1,,,,,,,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Angers,Yassin Belkhdim,FRA,MF,23,2002,27,2135,79,69.8,23.7,26,81,11,1,30,0,1.22,17,32,-15,-0.63,-0.24,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Ado Onaiwu,JPN,"FW,MF",29,1995,0,,,,,0,,0,0,,1,,,,,,,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Alvin Petit Dol,FRA,FW,18,2006,0,,,,,0,,0,0,,8,,,,,,,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Assane Dioussé,SEN,MF,27,1997,15,219,15,7.2,2.4,1,68,0,14,11,19,1.07,3,10,-7,-2.88,-2.78,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Bryan Okoh,SUI,DF,22,2003,13,1005,77,32.8,11.2,12,83,10,1,6,1,1.38,16,15,1,0.09,0.57,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Clément Akpa,CIV,DF,23,2001,26,1944,75,63.5,21.6,21,85,18,5,31,4,1.0,16,29,-13,-0.6,-0.84,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Danny Loader,CMR,"MF,FW",24,2000,30,2517,84,82.3,28.0,29,86,17,1,29,0,0.93,27,36,-9,-0.32,-0.16,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Donovan Léon,GUF,GK,32,1992,29,2460,85,80.4,27.3,29,85,26,0,,0,1.03,24,35,-11,-0.4,-0.55,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Elikya Legros,FRA,DF,17,2008,0,,,,,0,,0,0,,3,,,,,,,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Elisha Owusu,GHA,MF,27,1997,29,2344,81,76.6,26.0,27,86,19,2,15,0,1.0,26,31,-5,-0.19,0.44,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Evan Diamalunda,FRA,MF,19,2006,0,,,,,0,,0,0,,4,,,,,,,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Francisco Sierralta,CHI,DF,28,1997,10,861,86,28.1,9.6,9,87,7,1,77,14,0.7,6,15,-9,-0.94,-0.9,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Fredrik Oppegard,NOR,"MF,DF",22,2002,23,1246,54,40.7,13.8,15,74,7,8,16,7,0.78,12,19,-7,-0.51,-0.36,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Gabriel Osho,NGA,DF,26,1998,2,134,67,4.4,1.5,2,67,1,0,,0,1.5,2,2,0,0.0,0.31,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Gideon Mensah,GHA,DF,27,1998,30,2327,78,76.0,25.9,26,86,16,4,22,2,1.03,27,28,-1,-0.04,1.07,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Ibrahim Osman,GHA,"MF,FW",20,2004,14,625,45,20.4,6.9,7,72,2,7,17,2,0.43,3,11,-8,-1.15,-1.08,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Josué Casimir,HAI,"MF,FW",23,2001,31,1522,49,49.7,16.9,16,76,4,15,21,1,0.97,13,25,-12,-0.71,-0.83,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Kévin Danois,FRA,MF,21,2004,33,2830,86,92.5,31.4,32,88,22,1,22,1,1.03,33,39,-6,-0.19,1.37,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Lamfia Dioubaté,FRA,MF,18,2007,0,,,,,0,,0,0,,1,,,,,,,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Lamine Sy,MTN,DF,22,2002,24,1536,64,50.2,17.1,17,84,12,7,16,10,1.04,21,21,0,0.0,0.59,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Lassine Sinayoko,MLI,"FW,MF",25,1999,32,2770,87,90.5,30.8,32,87,21,0,,0,1.06,33,37,-4,-0.13,1.73,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Lasso Coulibaly,CIV,MF,22,2002,17,321,19,10.5,3.6,1,42,0,16,17,4,0.88,4,5,-1,-0.28,0.02,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Louis Mezerette,FRA,GK,18,2006,0,,,,,0,,0,0,,2,,,,,,,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Mamoudou Cissokho,FRA,FW,17,2007,2,2,1,0.1,0.0,0,,0,2,1,8,3.0,0,0,0,0.0,0.29,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Marvin Senaya,GHA,"DF,MF",24,2001,25,1780,71,58.2,19.8,20,84,12,5,21,5,0.8,14,28,-14,-0.71,-0.99,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Naouirou Ahamada,FRA,MF,23,2002,15,682,45,22.3,7.6,8,73,2,7,14,2,1.33,10,7,3,0.4,0.89,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Oussama El Azzouzi,MAR,"MF,DF",24,2001,11,807,73,26.4,9.0,10,79,2,1,19,0,0.64,9,11,-2,-0.22,0.1,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Romain Faivre,FRA,"MF,FW",27,1998,10,581,58,19.0,6.5,7,77,2,3,15,1,1.0,7,7,0,0.0,0.36,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Rudy Matondo,FRA,MF,17,2008,16,614,38,20.1,6.8,6,74,3,10,17,3,0.5,4,8,-4,-0.59,-0.37,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Ryan Rodin,FRA,MF,19,2006,3,26,9,0.8,0.3,0,,0,3,9,4,0.0,0,1,-1,-3.46,-3.19,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Saad Agouzoul,MAR,DF,27,1997,0,,,,,0,,0,0,,2,,,,,,,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Sekou Mara,FRA,FW,23,2002,27,1226,45,40.1,13.6,14,71,1,13,17,2,0.96,17,17,0,0.0,0.49,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Sinaly Diomande,CIV,DF,24,2001,24,2131,89,69.6,23.7,24,89,21,0,,1,1.13,27,29,-2,-0.08,0.69,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Telli Siwe,FRA,DF,20,2004,4,315,79,10.3,3.5,4,79,3,0,,5,1.5,4,3,1,0.29,0.65,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Theo Bair,CAN,FW,25,1999,2,10,5,0.3,0.1,0,,0,2,5,1,1.5,0,0,0,0.0,0.3,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Théo De Percin,MTQ,GK,24,2001,8,598,75,19.5,6.6,5,90,5,3,49,26,1.0,10,9,1,0.15,0.55,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Tidiane Devernois,FRA,MF,17,2007,2,10,5,0.3,0.1,0,,0,2,5,10,0.0,0,0,0,0.0,0.3,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Tom Negrel,FRA,GK,22,2003,0,,,,,0,,0,0,,6,,,,,,,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Auxerre,Yvan Zaddy,CIV,MF,19,2006,1,1,1,0.0,0.0,0,,0,1,1,9,3.0,0,1,-1,-90.0,-89.74,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Brest,Axel Camblan,FRA,FW,21,2003,1,12,12,0.4,0.1,0,,0,1,12,2,0.0,0,0,0,0.0,0.35,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Brest,Axel Lassus,FRA,MF,17,2008,0,,,,,0,,0,0,,4,,,,,,,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Brest,Bradley Locko,FRA,DF,23,2002,21,1286,61,42.0,14.3,14,84,8,7,17,1,1.1,20,23,-3,-0.21,0.25,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Brest,Brendan Chardonnet,FRA,DF,30,1994,29,2546,88,83.2,28.3,29,88,27,0,,2,1.34,39,43,-4,-0.14,1.26,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Brest,Daouda Guindo,MLI,DF,22,2002,25,1686,67,55.1,18.7,19,83,12,6,19,4,1.2,22,26,-4,-0.21,0.31,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Brest,Grégoire Coudert,FRA,GK,26,1999,25,2192,88,71.6,24.4,24,90,24,1,32,9,1.28,34,40,-6,-0.25,0.38,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Brest,Hamidou Makalou,MLI,MF,19,2006,17,341,20,11.1,3.8,2,79,1,15,12,16,0.59,3,9,-6,-1.58,-1.38,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Brest,Hianga'a Mbock,FRA,MF,25,1999,0,,,,,0,,0,0,,2,,,,,,,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Brest,Hugo Magnetti,FRA,MF,27,1998,33,2688,81,87.8,29.9,31,85,20,2,19,0,1.18,39,46,-7,-0.23,0.98,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Brest,Ibrahim Kanté,FRA,MF,18,2007,1,9,9,0.3,0.1,0,,0,1,9,5,1.0,0,0,0,0.0,0.35,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Brest,Joris Chotard,FRA,MF,23,2001,33,2773,84,90.6,30.8,31,88,25,2,18,0,1.15,39,47,-8,-0.26,0.99,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Brest,Julien Le Cardinal,FRA,DF,27,1997,5,328,66,10.7,3.6,3,90,3,2,29,13,1.0,7,9,-2,-0.55,-0.22,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Brest,Junior Diaz,CIV,DF,22,2003,20,1562,78,51.0,17.4,17,89,16,3,16,13,1.25,22,24,-2,-0.12,0.49,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Brest,Junior Dina Ebimbe,CMR,MF,24,2000,27,1165,43,38.1,12.9,15,66,1,12,14,2,1.04,15,21,-6,-0.46,-0.18,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Brest,Justin Bourgault,FRA,FW,19,2005,1,16,16,0.5,0.2,0,,0,1,16,9,0.0,0,2,-2,-11.25,-10.95,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Brest,Kamory Doumbia,MLI,MF,22,2003,24,1750,73,57.2,19.4,22,78,4,2,22,0,1.33,30,25,5,0.26,1.43,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Brest,Kenny Lala,MAD,DF,33,1991,32,2791,87,91.2,31.0,31,89,29,1,24,0,1.13,39,52,-13,-0.42,-0.75,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Brest,Lucas Tousart,FRA,"MF,DF",28,1997,24,834,35,27.3,9.3,9,67,0,15,16,3,1.21,8,17,-9,-0.97,-0.85,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Brest,Luck Zogbé,CIV,DF,20,2005,9,288,32,9.4,3.2,3,90,3,6,3,20,1.33,4,7,-3,-0.94,-0.65,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Brest,Ludovic Ajorque,FRA,FW,31,1994,32,2820,88,92.2,31.3,32,88,28,0,,0,1.22,41,49,-8,-0.26,1.24,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Brest,Mama Samba Baldé,GNB,"FW,MF",29,1995,18,716,40,23.4,8.0,8,61,0,10,23,0,0.83,7,18,-11,-1.38,-1.34,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Brest,Noah Jauny,IRL,GK,20,2004,0,,,,,0,,0,0,,11,,,,,,,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Brest,Pathé Mboup,SEN,MF,21,2003,28,1054,38,34.4,11.7,9,71,1,19,22,3,1.14,12,18,-6,-0.51,-0.24,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Brest,Pierre Lees-Melou,FRA,MF,32,1993,2,180,90,5.9,2.0,2,90,2,0,,0,0.5,3,5,-2,-1.0,-0.69,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Brest,Radosław Majecki,POL,GK,25,1999,10,864,86,28.2,9.6,10,86,9,0,,16,0.7,9,15,-6,-0.62,-0.38,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Brest,Raphael Le Guen,FRA,DF,18,2006,6,375,63,12.3,4.2,4,90,4,2,8,16,0.17,2,9,-7,-1.68,-1.51,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Brest,Romain Del Castillo,FRA,"MF,FW",29,1996,32,2625,82,85.8,29.2,32,82,11,0,,0,1.19,41,44,-3,-0.1,1.76,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Brest,Rémy Labeau Lascary,GLP,"MF,FW",22,2003,27,1200,44,39.2,13.3,12,70,3,15,24,0,1.33,18,21,-3,-0.23,0.21,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Brest,Soumaïla Coulibaly,FRA,DF,21,2003,16,1338,84,43.7,14.9,15,88,13,1,15,4,0.88,17,28,-11,-0.74,-0.69,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Brest,Sérigné Diop,SEN,FW,20,2005,2,12,6,0.4,0.1,0,,0,2,6,9,0.0,0,1,-1,-7.5,-7.18,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Le Havre,Abdoulaye Touré,GUI,MF,31,1994,11,740,67,24.2,8.2,8,83,4,3,26,0,1.18,6,8,-2,-0.24,0.14,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Le Havre,Adams Diabaté,FRA,DF,19,2005,0,,,,,0,,0,0,,1,,,,,,,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Le Havre,Alex Teixeira,FRA,GK,18,2007,0,,,,,0,,0,0,,1,,,,,,,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Le Havre,Aliou Thiaré,SEN,DF,21,2003,0,,,,,0,,0,0,,1,,,,,,,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Le Havre,Arouna Sangante,SEN,DF,23,2002,28,2324,83,75.9,25.8,28,83,17,0,,0,1.04,23,33,-10,-0.39,-0.14,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Le Havre,Ayumu Seko,JPN,"MF,DF",25,2000,30,2625,88,85.8,29.2,29,90,28,1,22,0,0.87,25,38,-13,-0.45,-0.65,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Le Havre,Damián Pizarro,CHI,FW,20,2005,2,28,14,0.9,0.3,0,,0,2,14,3,1.0,1,0,1,3.21,3.6,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Le Havre,Daren Mosengo,FRA,MF,18,2006,7,108,15,3.5,1.2,0,,0,7,15,17,1.57,1,0,1,0.83,1.23,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Le Havre,Enzo Koffi Vinette,FRA,DF,19,2006,14,385,28,12.6,4.3,4,54,0,10,17,2,1.0,4,4,0,0.0,0.4,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Le Havre,Etienne Youte Kinkoue,FRA,"DF,MF",23,2002,9,419,47,13.7,4.7,4,87,3,5,14,12,1.33,5,8,-3,-0.64,-0.34,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
FRA-Ligue 1,2526,Le Havre,Felix Mambimbi,SUI,"FW,MF",24,2001,17,530,31,17.3,5.9,7,62,0,10,9,13,0.94,4,8,-4,-0.68,-0.39,FRA,2025-2026,playing_time,fbref_soccerdata,2026-08-10 22:05:22
