league,season,team,player,nation,pos,age,born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,_league_id,_season,_stat_type,_source,_scraped_at
FRA-Ligue 1,2526,Auxerre,Danny Loader,CMR,"MF,FW",24,2000,28.0,9,0,0,64,47,4,32,9,25,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Auxerre,Donovan Léon,GUF,GK,32,1992,27.3,1,2,0,3,7,0,0,0,2,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Auxerre,Elisha Owusu,GHA,MF,27,1997,26.0,7,0,0,48,22,0,1,21,51,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Auxerre,Francisco Sierralta,CHI,DF,28,1997,9.6,2,0,0,8,5,0,0,9,6,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Auxerre,Fredrik Oppegard,NOR,"MF,DF",22,2002,13.8,1,1,0,8,8,2,48,14,20,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Auxerre,Gabriel Osho,NGA,DF,26,1998,1.5,0,0,0,2,1,0,2,0,3,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Auxerre,Gideon Mensah,GHA,DF,27,1998,25.9,8,0,0,37,34,1,64,23,37,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Auxerre,Ibrahim Osman,GHA,"MF,FW",20,2004,6.9,0,0,0,7,14,3,10,6,7,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Auxerre,Josué Casimir,HAI,"MF,FW",23,2001,16.9,6,1,1,34,32,3,54,11,17,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Auxerre,Kévin Danois,FRA,MF,21,2004,31.4,3,0,0,33,26,3,130,38,48,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Auxerre,Lamine Sy,MTN,DF,22,2002,17.1,1,0,0,24,14,3,47,26,29,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Auxerre,Lassine Sinayoko,MLI,"FW,MF",25,1999,30.8,8,0,0,30,53,13,32,26,26,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Auxerre,Lasso Coulibaly,CIV,MF,22,2002,3.6,1,0,0,10,11,2,18,6,5,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Auxerre,Mamoudou Cissokho,FRA,FW,17,2007,0.0,0,0,0,0,1,0,0,0,0,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Auxerre,Marvin Senaya,GHA,"DF,MF",24,2001,19.8,5,0,0,26,32,1,42,34,31,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Auxerre,Naouirou Ahamada,FRA,MF,23,2002,7.6,0,0,0,5,9,1,6,5,10,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Auxerre,Oussama El Azzouzi,MAR,"MF,DF",24,2001,9.0,1,1,0,18,8,0,0,16,15,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Auxerre,Romain Faivre,FRA,"MF,FW",27,1998,6.5,0,0,0,5,10,2,14,6,4,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Auxerre,Rudy Matondo,FRA,MF,17,2008,6.8,3,0,0,12,9,1,5,7,7,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Auxerre,Ryan Rodin,FRA,MF,19,2006,0.3,0,0,0,0,0,0,0,0,0,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Auxerre,Sekou Mara,FRA,FW,23,2002,13.6,0,0,0,27,27,2,0,3,7,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Auxerre,Sinaly Diomande,CIV,DF,24,2001,23.7,4,1,1,31,26,2,0,33,17,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Auxerre,Telli Siwe,FRA,DF,20,2004,3.5,0,0,0,3,0,0,0,5,4,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Auxerre,Theo Bair,CAN,FW,25,1999,0.1,0,0,0,0,0,0,0,0,0,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Auxerre,Théo De Percin,MTQ,GK,24,2001,6.6,0,0,0,0,1,0,0,0,0,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Auxerre,Tidiane Devernois,FRA,MF,17,2007,0.1,0,0,0,0,0,0,3,0,0,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Auxerre,Yvan Zaddy,CIV,MF,19,2006,0.0,0,0,0,0,0,0,0,0,0,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Brest,Axel Camblan,FRA,FW,21,2003,0.1,0,0,0,0,0,0,0,0,0,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Brest,Bradley Locko,FRA,DF,23,2002,14.3,0,0,0,12,18,2,34,10,28,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Brest,Brendan Chardonnet,FRA,DF,30,1994,28.3,6,0,0,28,20,0,7,34,18,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Brest,Daouda Guindo,MLI,DF,22,2002,18.7,4,1,0,26,15,4,38,30,30,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Brest,Grégoire Coudert,FRA,GK,26,1999,24.4,2,0,0,1,8,0,0,0,0,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Brest,Hamidou Makalou,MLI,MF,19,2006,3.8,0,0,0,1,4,0,14,5,5,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Brest,Hugo Magnetti,FRA,MF,27,1998,29.9,4,1,0,31,33,0,26,44,45,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Brest,Ibrahim Kanté,FRA,MF,18,2007,0.1,0,0,0,0,0,0,0,0,0,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Brest,Joris Chotard,FRA,MF,23,2001,30.8,2,0,0,28,12,0,51,48,34,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Brest,Julien Le Cardinal,FRA,DF,27,1997,3.6,1,0,0,2,4,0,0,3,5,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Brest,Junior Diaz,CIV,DF,22,2003,17.4,4,0,0,8,11,0,1,25,18,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Brest,Junior Dina Ebimbe,CMR,MF,24,2000,12.9,3,0,0,22,15,3,4,6,16,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Brest,Justin Bourgault,FRA,FW,19,2005,0.2,0,0,0,0,0,0,0,1,0,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Brest,Kamory Doumbia,MLI,MF,22,2003,19.4,6,0,0,29,21,2,20,20,30,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Brest,Kenny Lala,MAD,DF,33,1991,31.0,4,0,0,17,23,0,106,26,26,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Brest,Lucas Tousart,FRA,"MF,DF",28,1997,9.3,0,0,0,21,5,0,3,9,12,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Brest,Luck Zogbé,CIV,DF,20,2005,3.2,0,0,0,7,5,0,11,3,5,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Brest,Ludovic Ajorque,FRA,FW,31,1994,31.3,9,1,0,65,55,14,9,11,20,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Brest,Mama Samba Baldé,GNB,"FW,MF",29,1995,8.0,0,0,0,12,11,0,3,5,7,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Brest,Pathé Mboup,SEN,MF,21,2003,11.7,6,0,0,34,19,5,11,12,18,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Brest,Pierre Lees-Melou,FRA,MF,32,1993,2.0,0,0,0,2,5,0,5,0,4,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Brest,Radosław Majecki,POL,GK,25,1999,9.6,0,1,0,1,1,0,0,0,0,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Brest,Raphael Le Guen,FRA,DF,18,2006,4.2,0,0,0,4,0,0,0,11,3,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Brest,Romain Del Castillo,FRA,"MF,FW",29,1996,29.2,2,1,0,28,43,5,198,28,36,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Brest,Rémy Labeau Lascary,GLP,"MF,FW",22,2003,13.3,2,0,0,29,18,9,12,4,11,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Brest,Soumaïla Coulibaly,FRA,DF,21,2003,14.9,3,0,0,26,20,1,1,13,12,,,1,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Brest,Sérigné Diop,SEN,FW,20,2005,0.1,0,0,0,0,0,0,1,0,0,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Le Havre,Abdoulaye Touré,GUI,MF,31,1994,8.2,2,0,0,13,17,0,13,10,6,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Le Havre,Arouna Sangante,SEN,DF,23,2002,25.8,4,2,0,42,41,0,8,36,25,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Le Havre,Ayumu Seko,JPN,"MF,DF",25,2000,29.2,6,0,0,28,20,1,5,35,24,,,1,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Le Havre,Damián Pizarro,CHI,FW,20,2005,0.3,0,0,0,1,1,1,0,0,0,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Le Havre,Daren Mosengo,FRA,MF,18,2006,1.2,0,0,0,1,2,0,0,1,0,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Le Havre,Enzo Koffi Vinette,FRA,DF,19,2006,4.3,2,0,0,12,10,1,24,10,10,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Le Havre,Etienne Youte Kinkoue,FRA,"DF,MF",23,2002,4.7,2,0,0,3,1,0,0,1,3,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Le Havre,Felix Mambimbi,SUI,"FW,MF",24,2001,5.9,1,0,0,16,4,5,5,4,10,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Le Havre,Fodé Doucouré,MLI,"MF,FW",24,2001,13.8,2,0,0,14,4,2,78,9,26,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Le Havre,Gautier Lloris,FRA,DF,30,1995,26.6,2,1,0,27,17,2,2,43,24,,,1,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Le Havre,Georges Gomis,SEN,DF,17,2008,0.0,0,0,0,0,0,0,0,0,0,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Le Havre,Godson Kyeremeh,FRA,FW,25,2000,4.2,0,0,0,9,19,5,15,0,6,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Le Havre,Issa Soumaré,SEN,"FW,MF",24,2000,32.8,3,0,0,56,74,14,61,12,20,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Le Havre,Kenny Quetant,FRA,FW,19,2006,4.1,1,0,0,6,3,4,1,1,0,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Le Havre,Lionel Mpasi,COD,GK,30,1994,3.5,1,0,0,0,1,0,0,0,0,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Le Havre,Loïc Nego,HUN,"DF,MF",34,1991,26.0,3,0,0,18,18,4,78,32,36,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Le Havre,Lucas Gourna-Douath,FRA,MF,21,2003,14.1,5,0,0,24,35,2,5,15,12,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Le Havre,Mbwana Samatta,TAN,FW,32,1992,17.1,4,0,0,35,20,10,7,4,6,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Le Havre,Mory Diaw,SEN,GK,32,1993,29.5,1,0,0,0,6,0,0,2,0,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Le Havre,Noam Obougou Jacquet,FRA,FW,19,2006,1.2,0,0,0,5,3,0,2,1,0,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Le Havre,Paul Argney,FRA,GK,19,2006,1.0,0,0,0,0,0,0,0,0,0,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Le Havre,Rassoul Ndiaye,SEN,MF,23,2001,28.5,2,0,0,22,37,5,92,17,32,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Le Havre,Reda Khadra,GER,FW,24,2001,2.5,0,0,0,4,1,0,20,0,4,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Le Havre,Simon Ebonog,CMR,MF,20,2004,19.5,8,0,0,29,34,0,16,24,21,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Le Havre,Sofiane Boufal,MAR,"MF,FW",31,1993,11.3,2,0,0,24,32,6,59,3,17,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Le Havre,Stephan Zagadou,FRA,DF,16,2008,5.5,0,1,0,7,1,0,0,1,5,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Le Havre,Thomas Delaine,FRA,"MF,DF",33,1992,2.2,1,0,0,2,1,0,18,3,0,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Le Havre,Timothee Pembele,FRA,"MF,DF",22,2002,4.2,1,0,0,3,5,1,6,3,5,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Le Havre,Yanis Zouaoui,ALG,"DF,MF",27,1998,26.0,7,0,0,22,26,1,182,27,30,,,1,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Le Havre,Yassine Kechta,MAR,MF,23,2002,14.8,3,0,0,35,16,3,26,18,18,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Le Havre,Younes Namli,DEN,"FW,MF",31,1994,3.6,2,0,0,8,4,2,21,5,5,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Lens,Abdallah Sima,SEN,"MF,FW",24,2001,8.0,3,0,0,14,14,3,14,1,5,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Lens,Adrien Thomasson,FRA,MF,31,1993,29.8,11,0,0,54,43,4,121,20,56,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Lens,Allan Saint-Maximin,FRA,MF,28,1997,4.6,0,0,0,3,7,1,24,0,0,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Lens,Amadou Haidara,MLI,MF,27,1998,2.9,0,0,0,4,2,0,0,2,0,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Lens,Andrija Bulatović,MNE,MF,18,2006,8.5,2,0,0,19,20,0,56,8,21,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Lens,Andy Diouf,FRA,MF,22,2003,1.0,0,0,0,0,1,0,0,0,0,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Lens,Anthony Bermont,FRA,FW,20,2005,1.2,0,0,0,2,0,0,11,3,1,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Lens,Arthur Masuaku,COD,"DF,MF",31,1993,2.5,1,0,0,2,1,0,7,1,3,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Lens,Deiver Machado,COL,MF,31,1993,3.0,1,0,0,4,8,0,4,3,1,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Lens,Erawan Garnier,THA,DF,19,2006,0.1,0,0,0,0,0,0,2,0,1,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Lens,Florian Sotoca,FRA,"MF,FW",34,1990,5.6,1,0,0,9,12,2,11,7,4,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Lens,Florian Thauvin,FRA,MF,32,1993,27.1,6,0,0,19,34,8,202,11,17,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Lens,Fodé Sylla,FRA,MF,19,2006,1.1,0,0,0,3,0,0,0,3,6,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
FRA-Ligue 1,2526,Lens,Ismaëlo Ganiou,FRA,DF,20,2005,22.4,4,1,1,25,22,0,17,29,27,,,0,FRA,2025-2026,misc,fbref_soccerdata,2026-08-10 22:05:29
