tournament_id,season_id,player_name,player_id,team_name,team_id,rating,goals,assists,expectedGoals,expectedAssists,shotsOnTarget,totalShots,bigChancesCreated,bigChancesMissed,accuratePasses,accuratePassesPercentage,keyPasses,accurateLongBalls,accurateLongBallsPercentage,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,clearances,possessionLost,minutesPlayed,appearances,yellowCards,redCards,_league_id,_season,_source,_scraped_at
37,61666,Malik Tillman,975798,PSV Eindhoven,2952,7.69,12,2,6.65,5.95,25,58,12,6,788,84.28,41,38,65.52,42,60.87,59,30,17,308,1919,26,2,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Joey Veerman,850816,PSV Eindhoven,2952,7.65,1,8,2.91,9.79,15,31,15,4,1346,86.78,72,117,70.91,10,58.82,35,8,35,365,1832,27,3,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Igor Paixão,981815,Feyenoord,2959,7.61,16,10,10.56,6.71,43,96,12,11,701,77.98,71,32,47.76,57,43.18,43,12,32,496,2881,34,0,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Olivier Boscagli,788784,PSV Eindhoven,2952,7.55,1,6,1.52,5.33,4,18,8,0,2459,88.2,30,244,62.56,5,83.33,58,38,100,379,2572,30,2,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Noa Lang,875136,PSV Eindhoven,2952,7.52,11,10,5.45,9.55,24,63,8,5,843,82.57,60,30,68.18,30,35.29,22,6,7,404,1914,29,1,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Ivan Perišić,38710,PSV Eindhoven,2952,7.44,9,8,4.77,6.68,19,42,12,5,667,80.95,42,36,65.45,15,53.57,23,6,21,341,1804,27,4,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Ismael Saibari,1063767,PSV Eindhoven,2952,7.43,11,11,11.24,5.56,37,84,6,10,732,85.61,41,22,64.71,29,49.15,39,12,15,257,1786,29,2,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Yanick van Osch,361764,RKC Waalwijk,2956,7.43,0,0,,0.01,0,0,0,0,85,66.93,0,34,44.74,0,0.0,0,0,6,43,270,3,0,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Luuk de Jong,40878,PSV Eindhoven,2952,7.43,14,8,17.74,5.92,30,98,16,24,582,74.52,57,16,69.57,5,33.33,23,5,38,305,2452,31,3,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Hirving Lozano,385320,PSV Eindhoven,2952,7.43,4,2,2.52,0.77,6,15,0,0,133,86.36,5,2,66.67,6,46.15,8,1,1,54,283,9,0,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Michael Brouwer,252027,FC Utrecht,2948,7.37,0,0,,0.0,0,0,0,0,50,52.63,0,25,35.71,0,0.0,0,0,6,46,270,3,0,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Sem Steijn,944467,FC Twente,2955,7.36,24,7,15.08,5.42,44,93,6,6,611,76.86,39,29,47.54,15,40.54,12,10,21,308,2772,33,3,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Michel Vlap,798181,FC Twente,2955,7.33,5,7,5.33,5.77,13,52,7,3,1369,86.59,56,85,65.38,19,48.72,44,31,33,413,2514,34,3,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Sven Mijnans,980671,AZ Alkmaar,2950,7.31,6,5,7.69,5.14,27,69,11,8,850,81.18,44,60,55.05,19,46.34,38,18,17,373,2232,28,4,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Nick Olij,227192,Sparta Rotterdam,2960,7.31,0,1,,0.79,0,0,3,0,1020,75.5,6,291,47.16,0,0.0,0,0,28,338,3060,34,2,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Ricardo Pepi,986395,PSV Eindhoven,2952,7.3,11,2,5.94,0.7,17,34,2,5,134,77.01,9,2,66.67,12,54.55,6,1,6,82,683,18,1,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Tobias Lauritsen,796943,Sparta Rotterdam,2960,7.3,10,2,10.66,2.65,35,95,3,10,371,59.08,31,5,83.33,10,55.56,13,0,40,360,2713,33,2,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Jakob Breum,1029724,Go Ahead Eagles,2979,7.3,10,5,6.27,5.6,22,59,6,4,697,78.4,44,53,63.86,23,46.94,22,8,19,374,2062,26,4,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Devyne Rensch,982778,AFC Ajax,2953,7.28,1,0,1.23,1.9,5,15,4,0,604,89.75,11,24,63.16,3,42.86,31,16,13,103,1114,14,2,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Jari De Busser,837072,Go Ahead Eagles,2979,7.28,0,0,,0.05,0,0,0,0,472,71.08,0,90,32.85,0,0.0,0,0,11,197,1440,16,0,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Souffian El Karouani,991679,FC Utrecht,2948,7.27,2,8,1.81,6.93,12,38,12,1,913,78.1,76,81,43.55,16,39.02,77,33,97,666,2975,34,3,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Dávid Hancko,807771,Feyenoord,2959,7.26,3,1,4.86,4.5,16,50,7,9,2275,90.42,20,115,45.1,12,46.15,38,28,105,303,2880,32,5,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Stijn van Gassel,367118,NEC Nijmegen,2962,7.25,0,0,,0.0,0,0,0,0,32,49.23,0,7,17.5,0,0.0,0,0,3,34,180,2,0,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Jordan Lotomba,796279,Feyenoord,2959,7.23,1,1,0.73,0.34,2,8,0,0,186,88.15,2,5,41.67,6,60.0,11,8,7,56,487,6,0,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Mike Eerdhuijzen,947842,Sparta Rotterdam,2960,7.23,1,0,0.93,1.52,2,13,1,2,1868,87.7,14,233,61.64,11,78.57,31,45,218,302,2807,32,7,1,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Guus Til,845798,PSV Eindhoven,2952,7.22,10,11,10.59,6.24,36,64,14,15,581,83.72,32,12,57.14,10,29.41,26,6,9,230,2023,32,2,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Santiago Giménez,892141,Feyenoord,2959,7.22,7,1,7.26,0.84,15,28,4,7,65,66.33,11,2,50.0,8,34.78,5,0,5,92,770,11,1,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Miguel Rodríguez,1014118,FC Utrecht,2948,7.21,7,3,4.34,2.62,19,54,5,2,227,68.58,28,12,44.44,30,48.39,33,21,4,245,1251,22,5,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Quinten Timber,959805,Feyenoord,2959,7.2,6,0,3.38,1.93,16,37,4,0,483,83.28,22,9,39.13,26,55.32,36,10,8,177,1393,18,5,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Marcos López,883745,Feyenoord,2959,7.2,0,0,,0.69,0,0,1,0,34,79.07,1,2,40.0,0,0.0,0,0,5,18,90,1,0,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Calvin Verdonk,361780,NEC Nijmegen,2962,7.2,1,1,1.08,3.4,5,26,4,0,1702,81.63,33,150,45.87,14,51.85,98,41,125,505,2852,33,9,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Josip Šutalo,954836,AFC Ajax,2953,7.19,2,0,0.71,1.34,2,7,0,0,2136,93.4,2,87,56.49,16,64.0,29,63,130,195,2450,29,3,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Seiya Maikuma,1028330,AZ Alkmaar,2950,7.19,0,1,1.24,2.16,3,20,3,0,667,77.38,24,36,45.0,9,47.37,72,25,85,294,1911,26,3,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Jan Van den Bergh,929498,NAC Breda,2947,7.19,2,4,2.67,2.44,9,25,4,3,1214,77.32,24,160,44.82,8,53.33,65,29,187,508,2700,30,11,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Jordan Henderson,42694,AFC Ajax,2953,7.19,1,4,1.05,5.67,3,12,8,0,1447,87.33,36,85,51.83,7,43.75,32,25,40,287,1873,28,6,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Ryan Flamingo,1046960,PSV Eindhoven,2952,7.19,0,2,2.59,1.52,4,24,2,5,2618,90.4,7,170,59.44,4,80.0,44,40,142,299,2942,34,2,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Paxten Aaronson,1035515,FC Utrecht,2948,7.18,8,4,5.38,4.04,14,59,4,4,705,83.14,34,21,44.68,27,54.0,114,37,26,284,2699,33,8,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Givairo Read,1388535,Feyenoord,2959,7.18,2,6,1.98,3.77,5,11,7,2,911,86.02,25,47,44.34,19,50.0,64,14,54,290,1983,26,2,1,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
37,61666,Peer Koopmeiners,922018,AZ Alkmaar,2950,7.18,1,7,1.38,5.29,5,25,10,1,1388,82.08,45,73,42.44,8,36.36,111,35,74,455,2799,34,3,0,NED,2024-2025,datafc_sofascore,2026-08-12 07:03:04
