league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,_league_id,_season,_stat_type,_source,_scraped_at
FRA-Ligue 1,2425,Angers,Marius Louer,FRA,MF,17,2007,0,,,,,0,,0,0,,1,,,,,,,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Angers,Melvin Zinga,FRA,GK,22,2002,1,90,90,2.9,1.0,1,90,1,0,,33,0.0,0,2,-2,-2.0,-1.42,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Angers,Ousmane Camara,MLI,DF,21,2003,3,252,84,8.2,2.8,3,84,2,0,,6,2.0,3,3,0,0.0,0.67,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Angers,Pierrick Capelle,FRA,MF,37,1987,16,483,30,15.8,5.4,3,74,0,13,20,10,1.25,8,12,-4,-0.75,-0.15,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Angers,Prosper Peter,NGA,FW,16,2007,2,27,14,0.9,0.3,0,,0,2,14,0,0.0,0,0,0,0.0,0.62,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Angers,Sidiki Cherif,FRA,FW,17,2006,7,324,46,10.6,3.6,3,81,1,4,21,0,0.86,2,7,-5,-1.39,-0.86,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Angers,Yacine Gaya,ALG,DF,19,2004,0,,,,,0,,0,0,,3,,,,,,,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Angers,Yahia Fofana,CIV,GK,23,2000,33,2970,90,97.1,33.0,33,90,33,0,,1,1.09,32,51,-19,-0.58,1.42,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Angers,Yassin Belkhdim,FRA,MF,22,2002,29,1523,53,49.8,16.9,16,78,6,13,21,4,1.0,16,26,-10,-0.59,0.05,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Angers,Zinedine Ferhat,ALG,MF,31,1993,24,849,35,27.7,9.4,8,67,3,16,20,2,0.96,8,17,-9,-0.95,-0.47,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Angers,Zinédine Ould Khaled,FRA,MF,24,2000,10,343,34,11.2,3.8,4,59,0,6,18,9,0.9,1,7,-6,-1.57,-1.08,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Ado Onaiwu,JPN,"MF,FW",28,1995,31,957,31,31.3,10.6,9,69,1,22,15,2,1.23,18,18,0,0.0,0.13,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Aristide Zossou,CIV,MF,19,2005,3,16,5,0.5,0.2,0,,0,3,5,5,0.0,0,2,-2,-11.25,-11.22,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Assane Dioussé,SEN,MF,26,1997,17,663,39,21.7,7.4,7,81,2,10,9,17,1.0,9,10,-1,-0.14,-0.06,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Ben Viadere,FRA,FW,18,2005,1,5,5,0.2,0.1,0,,0,1,5,2,0.0,0,1,-1,-18.0,-17.94,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Clément Akpa,CIV,DF,22,2001,31,2486,80,81.2,27.6,29,83,19,2,34,1,1.29,38,40,-2,-0.07,0.08,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Donovan Léon,GUF,GK,31,1992,32,2880,90,94.1,32.0,32,90,32,0,,0,1.28,47,48,-1,-0.03,0.97,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Elisha Owusu,GHA,MF,26,1997,28,2344,84,76.6,26.0,28,84,16,0,,0,1.18,35,38,-3,-0.12,-0.12,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Eros Maddy,NED,"FW,MF",23,2001,2,15,8,0.5,0.2,0,,0,2,8,13,1.5,0,1,-1,-6.0,-5.94,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Florian Ayé,FRA,FW,27,1997,26,575,22,18.8,6.4,4,65,0,22,14,8,1.0,11,11,0,0.0,0.11,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Fredrik Oppegard,NOR,"MF,DF",21,2002,9,273,30,8.9,3.0,2,78,0,7,17,5,1.11,5,3,2,0.66,0.82,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Gabriel Osho,NGA,DF,25,1998,20,1654,83,54.1,18.4,20,83,16,0,,7,1.4,26,24,2,0.11,0.43,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Gaëtan Perrin,FRA,MF,28,1996,34,2691,79,87.9,29.9,31,85,12,3,23,0,1.24,39,43,-4,-0.13,-0.38,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Gideon Mensah,GHA,"DF,MF",26,1998,29,2280,79,74.5,25.3,26,86,19,3,17,0,1.34,34,36,-2,-0.08,0.04,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Hamed Junior Traorè,CIV,MF,24,2000,26,2093,81,68.4,23.3,26,81,10,0,,0,1.23,31,30,1,0.04,0.42,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Han-Noah Massengo,FRA,MF,23,2001,17,1046,62,34.2,11.6,11,85,6,6,19,0,1.24,18,18,0,0.0,0.13,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Jubal,BRA,DF,30,1993,30,2640,88,86.3,29.3,30,88,27,0,,0,1.3,42,39,3,0.1,1.39,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Ki-Jana Hoever,NED,"DF,MF",22,2002,30,2124,71,69.4,23.6,26,79,6,4,21,1,1.27,34,30,4,0.17,0.84,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Kévin Danois,FRA,MF,20,2004,22,1460,66,47.7,16.2,16,84,10,6,21,1,1.36,26,20,6,0.37,0.88,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Lassine Sinayoko,MLI,"FW,MF",24,1999,34,2299,68,75.1,25.5,25,82,9,9,28,0,1.24,39,42,-3,-0.12,-0.12,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Lasso Coulibaly,CIV,MF,21,2002,3,45,15,1.5,0.5,0,,0,3,15,0,1.0,1,2,-1,-2.0,-1.94,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Loïc N'Gatta,FRA,DF,20,2003,2,13,7,0.4,0.1,0,,0,2,7,5,0.5,0,0,0,0.0,0.09,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Madiou Keïta,GUI,DF,19,2004,0,,,,,0,,0,0,,5,,,,,,,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Marvyn Muzungu,FRA,DF,16,2007,0,,,,,0,,0,0,,2,,,,,,,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Neil Glossoa,FRA,FW,19,2004,0,,,,,0,,0,0,,2,,,,,,,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Paul Joly,FRA,"DF,MF",24,2000,26,1009,39,33.0,11.2,10,77,3,16,15,2,1.04,15,22,-7,-0.62,-0.8,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Raphaël Adiceam,FRA,GK,34,1990,0,,,,,0,,0,0,,1,,,,,,,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Rayan Raveloson,MAD,"MF,DF",27,1997,13,724,56,23.7,8.0,7,83,5,6,24,3,1.31,13,17,-4,-0.5,-0.54,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Rudy Matondo,FRA,MF,16,2008,5,66,13,2.2,0.7,0,,0,5,13,1,1.2,1,4,-3,-4.09,-4.09,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Saad Agouzoul,MAR,DF,26,1997,0,,,,,0,,0,0,,5,,,,,,,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Sinaly Diomande,CIV,DF,23,2001,23,1945,85,63.6,21.6,22,87,20,1,25,6,0.91,30,40,-10,-0.46,-1.03,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Telli Siwe,FRA,DF,19,2004,0,,,,,0,,0,0,,3,,,,,,,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Theo Bair,CAN,FW,24,1999,29,939,32,30.7,10.4,11,60,0,18,15,5,1.34,13,14,-1,-0.1,-0.01,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Théo De Percin,MTQ,GK,23,2001,2,180,90,5.9,2.0,2,90,2,0,,30,0.5,1,3,-2,-1.0,-0.97,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Théo Pellenard,FRA,DF,30,1994,2,45,23,1.5,0.5,0,,0,2,23,10,3.0,1,0,1,2.0,2.12,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Tom Negrel,FRA,GK,21,2003,0,,,,,0,,0,0,,4,,,,,,,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Victor Mayela,FRA,DF,20,2004,0,,,,,0,,0,0,,1,,,,,,,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Auxerre,Yoann Cissé,FRA,MF,19,2004,2,5,3,0.2,0.1,0,,0,2,3,4,0.0,1,1,0,0.0,0.09,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Abdallah Sima,SEN,"FW,MF",23,2001,27,1238,46,40.5,13.8,14,66,1,13,24,1,1.44,21,30,-9,-0.65,-0.75,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Abdoulaye Ndiaye,SEN,DF,22,2002,22,1707,78,55.8,19.0,19,86,17,3,26,6,1.86,32,29,3,0.16,0.82,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Achraf Dari,MAR,DF,25,1999,0,,,,,0,,0,0,,2,,,,,,,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Axel Camblan,FRA,FW,20,2003,2,26,13,0.8,0.3,0,,0,2,13,6,1.5,0,0,0,0.0,0.21,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Bradley Locko,FRA,DF,22,2002,2,97,49,3.2,1.1,1,78,0,1,19,1,1.5,0,4,-4,-3.71,-3.62,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Brendan Chardonnet,FRA,DF,29,1994,27,2416,89,79.0,26.8,27,89,26,0,,4,1.44,42,48,-6,-0.22,-0.08,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Edimilson Fernandes,SUI,"MF,DF",28,1996,19,1105,58,36.1,12.3,12,81,8,7,20,8,1.42,21,28,-7,-0.57,-0.57,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Grégoire Coudert,FRA,GK,25,1999,2,180,90,5.9,2.0,2,90,2,0,,32,1.5,5,5,0,0.0,0.22,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Hamidou Makalou,MLI,MF,18,2006,4,32,8,1.0,0.4,0,,0,4,8,4,1.0,0,2,-2,-5.63,-5.48,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Hianga'a Mbock,FRA,MF,24,1999,1,21,21,0.7,0.2,0,,0,1,21,0,0.0,0,0,0,0.0,0.21,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Hugo Magnetti,FRA,MF,26,1998,32,2323,73,75.9,25.8,27,82,14,5,23,0,1.47,36,40,-4,-0.15,0.21,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Ibrahim Kanté,FRA,MF,17,2007,0,,,,,0,,0,0,,5,,,,,,,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Ibrahim Salah,MAR,"MF,FW",22,2001,12,358,30,11.7,4.0,4,59,1,8,15,7,1.08,5,7,-2,-0.5,-0.34,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Jonas Martin,FRA,MF,34,1990,17,496,29,16.2,5.5,5,70,0,12,12,4,1.18,9,12,-3,-0.54,-0.4,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Jordan Amavi,FRA,DF,30,1994,11,790,72,25.8,8.8,8,87,4,3,33,9,1.18,8,18,-10,-1.14,-1.26,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Julien Le Cardinal,FRA,DF,26,1997,16,1378,86,45.0,15.3,15,89,14,1,45,8,1.06,22,29,-7,-0.46,-0.46,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Justin Bourgault,FRA,DF,18,2005,2,122,61,4.0,1.4,2,61,0,0,,3,2.0,3,2,1,0.74,0.98,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Jérémy Le Douaron,FRA,FW,26,1998,2,102,51,3.3,1.1,1,90,1,1,12,0,0.0,1,5,-4,-3.53,-3.44,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Kamory Doumbia,MLI,"MF,FW",21,2003,30,1322,44,43.2,14.7,13,72,1,17,22,1,1.47,24,23,1,0.07,0.48,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Kenny Lala,MAD,DF,32,1991,30,2686,90,87.8,29.8,29,90,29,1,76,2,1.57,46,50,-4,-0.13,0.59,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Luck Zogbé,CIV,DF,19,2005,13,638,49,20.8,7.1,7,79,6,6,14,17,1.69,15,14,1,0.14,0.44,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Ludovic Ajorque,FRA,FW,30,1994,31,2495,80,81.5,27.7,29,84,16,2,28,0,1.48,44,47,-3,-0.11,0.53,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Léo Botz,FRA,FW,19,2005,0,,,,,0,,0,0,,1,,,,,,,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Mahdi Camara,FRA,MF,26,1998,34,2659,78,86.9,29.5,31,84,17,3,16,0,1.47,44,49,-5,-0.17,0.28,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Mama Samba Baldé,GNB,"FW,MF",28,1995,27,1149,43,37.5,12.8,12,67,0,15,23,0,1.48,21,20,1,0.08,0.46,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Marco Bizot,NED,GK,33,1991,32,2880,90,94.1,32.0,32,90,32,0,,0,1.47,47,54,-7,-0.22,-0.22,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Massadio Haïdara,MLI,DF,31,1992,22,1678,76,54.8,18.6,20,83,14,2,8,1,1.64,30,27,3,0.16,0.81,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Mathias Pereira Lage,POR,"MF,FW",27,1996,29,1571,54,51.3,17.5,18,79,5,11,13,5,1.59,30,27,3,0.17,0.78,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Noah Jauny,IRL,GK,19,2004,0,,,,,0,,0,0,,3,,,,,,,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Paris Irie,FRA,DF,18,2006,0,,,,,0,,0,0,,1,,,,,,,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Pierre Lees-Melou,FRA,MF,31,1993,20,1526,76,49.9,17.0,17,83,13,3,36,1,1.3,23,28,-5,-0.29,-0.18,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Raphael Le Guen,FRA,DF,17,2006,0,,,,,0,,0,0,,5,,,,,,,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Romain Del Castillo,FRA,"FW,MF",28,1996,26,1259,48,41.1,14.0,14,73,2,12,20,0,1.35,19,29,-10,-0.71,-0.86,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Romain Faivre,FRA,"MF,FW",26,1998,20,899,45,29.4,10.0,10,71,0,10,19,4,1.4,16,15,1,0.1,0.43,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Soumaïla Coulibaly,FRA,DF,20,2003,7,438,63,14.3,4.9,5,77,3,2,26,6,1.86,6,5,1,0.21,0.48,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Brest,Sérigné Diop,SEN,FW,19,2005,2,4,2,0.1,0.0,0,,0,2,2,5,1.0,0,0,0,0.0,0.21,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Le Havre,Abdoulaye Touré,GUI,MF,30,1994,28,2324,83,75.9,25.8,26,87,17,2,27,0,0.93,29,57,-28,-1.08,-0.72,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Le Havre,Alex Teixeira,FRA,GK,17,2007,0,,,,,0,,0,0,,1,,,,,,,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Le Havre,Alois Confais,FRA,"DF,MF",27,1996,1,3,3,0.1,0.0,0,,0,1,3,14,0.0,0,0,0,0.0,0.91,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Le Havre,André Ayew,GHA,FW,34,1989,27,1453,54,47.5,16.1,15,77,5,12,25,0,1.04,18,35,-17,-1.05,-0.27,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
FRA-Ligue 1,2425,Le Havre,Antoine Joujou,FRA,"MF,FW",21,2003,26,943,36,30.8,10.5,9,72,2,17,17,2,0.85,14,21,-7,-0.67,0.35,FRA,2024-2025,playing_time,fbref_soccerdata,2026-08-10 22:04:14
