league,season,team,player,nation,pos,age,born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,_league_id,_season,_stat_type,_source,_scraped_at
ITA-Serie A,2425,Como,Pepe Reina,ESP,GK,41,1982,11.5,0,1,0,1,1,0,0,0,0,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Como,Sergi Roberto,ESP,MF,32,1992,7.7,4,0,0,7,14,0,6,9,10,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Como,Simone Verdi,ITA,"FW,MF",32,1992,1.3,1,0,0,1,1,0,13,0,2,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Como,Yannik Engelhardt,GER,"MF,DF",23,2001,12.9,4,0,0,22,20,1,1,13,14,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Como,Álex Valle,ESP,DF,20,2004,11.4,2,0,0,14,18,1,15,6,11,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Empoli,Alberto Grassi,ITA,MF,29,1995,24.5,8,0,0,28,34,1,11,32,20,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Empoli,Ardian Ismajli,ALB,DF,27,1996,27.9,3,0,0,21,29,0,0,53,21,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Empoli,Christian Kouamé,CIV,"FW,MF",26,1997,5.6,0,0,0,7,15,2,2,0,4,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Empoli,Devis Vásquez,COL,GK,26,1998,32.0,2,0,0,1,4,0,1,0,0,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Empoli,Emmanuel Ekong,SWE,FW,22,2002,2.1,1,0,0,3,5,1,0,1,3,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Empoli,Emmanuel Gyasi,GHA,MF,30,1994,35.7,5,0,0,56,21,14,37,12,29,,,1,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Empoli,Faustino Anjorin,ENG,MF,22,2001,12.4,3,0,0,24,19,0,17,13,15,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Empoli,Francesco Caputo,ITA,FW,36,1987,0.1,0,0,0,0,0,0,0,0,0,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Empoli,Giuseppe Pezzella,ITA,MF,26,1997,32.0,7,0,0,48,33,6,177,16,32,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Empoli,Ismael Konate,ITA,FW,18,2006,1.3,0,0,0,5,2,0,1,0,2,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Empoli,Jacopo Bacci,ITA,MF,19,2005,0.3,0,0,0,0,1,0,0,1,0,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Empoli,Jacopo Fazzini,ITA,MF,21,2003,15.4,1,1,0,23,32,4,32,7,19,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Empoli,Jacopo Seghetti,ITA,GK,19,2005,1.0,0,0,0,0,0,0,0,0,0,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Empoli,Junior Sambia,CTA,MF,27,1996,4.3,0,0,0,5,9,0,28,3,10,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Empoli,Liam Henderson,SCO,MF,28,1996,26.0,10,0,0,83,23,2,97,15,22,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Empoli,Liberato Cacace,NZL,"MF,DF",23,2000,24.8,6,0,0,27,17,5,103,22,27,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Empoli,Lorenzo Colombo,ITA,"FW,MF",22,2002,24.8,5,1,1,46,41,6,10,3,15,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Empoli,Lorenzo Tosto,ITA,DF,18,2006,0.0,0,0,0,0,0,0,0,0,0,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Empoli,Luca Marianucci,ITA,DF,20,2004,11.9,0,1,0,11,5,0,6,21,12,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Empoli,Marco Silvestri,ITA,GK,33,1991,5.0,0,0,0,0,0,0,0,0,0,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Empoli,Mattia De Sciglio,ITA,DF,31,1992,8.5,0,0,0,8,5,0,7,10,13,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Empoli,Mattia Viti,ITA,DF,22,2002,28.6,3,0,0,29,29,1,0,45,42,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Empoli,Nicolas Haas,SUI,MF,28,1996,3.2,1,0,0,11,3,0,0,3,8,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Empoli,Ola Solbakken,NOR,"MF,FW",25,1998,8.4,2,0,0,8,2,2,7,3,3,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Empoli,Petar Stojanović,SVN,"DF,MF",28,1995,0.0,0,0,0,0,0,0,0,0,0,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Empoli,Pietro Pellegri,ITA,FW,23,2001,4.6,2,0,0,10,5,1,3,0,2,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Empoli,Saba Goglichidze,GEO,DF,20,2004,28.2,3,1,0,27,34,1,5,33,41,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Empoli,Sebastian Walukiewicz,POL,DF,24,2000,2.0,0,0,0,4,0,0,2,1,0,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Empoli,Sebastiano Esposito,ITA,"FW,MF",22,2002,25.9,1,0,0,47,56,10,55,11,29,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Empoli,Szymon Żurkowski,POL,MF,26,1997,1.2,0,0,0,2,1,0,0,1,4,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Empoli,Thomas Campaniello,ITA,FW,16,2008,0.3,0,0,0,0,1,0,0,0,0,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Empoli,Tyronne Ebuehi,NGA,DF,28,1995,0.8,0,0,0,0,2,0,2,2,2,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Empoli,Viktor Kovalenko,UKR,MF,28,1996,0.9,0,0,0,2,2,0,1,0,1,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Empoli,Youssef Maleh,MAR,MF,25,1998,16.8,5,1,1,32,29,1,16,14,24,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Fiorentina,Albert Guðmundsson,ISL,"FW,MF",27,1997,14.1,2,0,0,13,18,3,24,6,5,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Fiorentina,Alessandro Bianco,ITA,MF,21,2002,0.2,0,0,0,0,0,0,0,0,0,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Fiorentina,Amir Richardson,MAR,MF,22,2002,12.2,6,0,0,31,19,1,5,5,12,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Fiorentina,Andrea Colpani,ITA,MF,25,1999,16.1,1,0,0,22,24,1,33,9,8,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Fiorentina,Antonín Barák,CZE,MF,29,1994,0.6,0,0,0,0,0,0,1,0,0,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Fiorentina,Cher Ndour,ITA,MF,20,2004,4.5,1,0,0,6,6,0,7,2,1,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Fiorentina,Christian Kouamé,CIV,"MF,FW",26,1997,6.9,1,0,0,13,14,2,6,1,8,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Fiorentina,Cristiano Biraghi,ITA,"DF,MF",31,1992,4.8,1,0,0,4,7,0,30,4,4,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Fiorentina,Danilo Cataldi,ITA,MF,29,1994,19.2,1,0,0,15,22,0,21,23,18,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Fiorentina,David de Gea,ESP,GK,33,1990,35.0,1,0,0,0,2,0,0,0,0,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Fiorentina,Dodô,BRA,"DF,MF",25,1998,34.6,8,0,0,23,62,3,143,36,29,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Fiorentina,Edoardo Bove,ITA,MF,22,2002,9.5,3,0,0,16,21,0,2,6,16,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Fiorentina,Fabiano Parisi,ITA,"MF,DF",23,2000,12.5,3,0,0,17,28,0,13,17,17,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Fiorentina,Jonathan Ikone,FRA,MF,26,1998,3.7,0,0,0,3,7,0,1,1,2,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Fiorentina,Luca Ranieri,ITA,DF,25,1999,34.1,7,0,0,25,23,1,8,28,25,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Fiorentina,Lucas Beltrán,ARG,"MF,FW",23,2001,21.7,6,0,0,32,50,4,7,5,11,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Fiorentina,Lucas Martínez Quarta,ARG,DF,28,1996,3.9,1,0,0,8,2,0,0,1,7,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Fiorentina,Maat Daniel Caprini,ITA,FW,18,2006,0.1,0,0,0,0,0,1,0,0,0,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Fiorentina,Marin Pongračić,CRO,DF,26,1997,15.2,3,1,1,26,7,0,1,12,12,,,1,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Fiorentina,Matias Moreno,ARG,DF,20,2003,1.6,0,0,0,4,0,0,2,1,8,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Fiorentina,Michael Folorunsho,ITA,MF,26,1998,7.2,5,0,0,16,23,0,22,4,13,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Fiorentina,Michael Kayode,ITA,DF,20,2004,1.4,0,0,0,1,2,0,6,2,1,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Fiorentina,Moise Kean,ITA,FW,24,2000,30.0,6,0,0,41,52,57,9,6,5,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Fiorentina,Nicolò Fagioli,ITA,MF,23,2001,10.7,0,0,0,8,14,0,27,5,10,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Fiorentina,Nicolò Zaniolo,ITA,"FW,MF",25,1999,3.8,2,1,0,11,15,3,4,0,1,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Fiorentina,Pablo Marí,ESP,DF,30,1993,12.2,2,0,0,14,5,0,0,25,10,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Fiorentina,Pietro Comuzzo,ITA,DF,19,2005,24.4,5,0,0,25,12,0,3,27,19,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Fiorentina,Pietro Terracciano,ITA,GK,34,1990,3.0,0,0,0,0,0,0,0,0,0,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Fiorentina,Riccardo Sottil,ITA,MF,25,1999,9.3,1,0,0,7,33,1,41,5,4,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Fiorentina,Robin Gosens,GER,"DF,MF",30,1994,28.0,6,0,0,24,22,9,65,20,34,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Fiorentina,Rolando Mandragora,ITA,MF,27,1997,21.5,7,0,0,21,39,2,42,14,14,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Fiorentina,Sofyan Amrabat,MAR,MF,27,1996,2.0,0,0,0,4,1,0,3,0,2,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Fiorentina,Tommaso Rubino,ITA,FW,17,2006,0.1,0,0,0,1,0,0,0,0,0,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Fiorentina,Yacine Adli,FRA,MF,24,2000,13.7,3,1,1,9,20,0,62,5,20,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Aarón Martín,ESP,"DF,MF",27,1997,34.3,5,0,0,38,28,4,257,20,48,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Alan Matturro,URU,DF,19,2004,10.0,2,0,0,10,5,2,8,14,6,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Alessandro Marcandalli,ITA,DF,21,2002,0.5,0,0,0,0,0,0,0,0,0,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Alessandro Vogliacco,ITA,DF,25,1998,7.9,3,0,0,12,2,0,11,9,3,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Alessandro Zanoli,ITA,MF,23,2000,19.0,3,0,0,17,19,1,65,12,21,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Andrea Pinamonti,ITA,FW,25,1999,31.7,4,0,0,21,43,15,17,1,6,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Benjamin Siegrist,SUI,GK,32,1992,1.7,0,0,0,0,0,0,0,1,0,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Brooke Norton-Cuffy,ENG,"MF,DF",20,2004,8.0,0,0,0,7,3,0,12,3,7,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Caleb Ekuban,GHA,FW,30,1994,6.2,1,0,0,15,9,5,3,1,3,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Daniele Sommariva,ITA,GK,27,1997,0.3,0,0,0,0,0,0,0,0,0,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,David Akpan Ankeye,NGA,FW,22,2002,0.5,0,0,0,3,1,0,0,0,0,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Emil Bohinen,NOR,MF,25,1999,1.8,0,0,0,3,3,0,0,1,4,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Fabio Miretti,ITA,MF,20,2003,18.6,2,0,0,23,55,3,61,7,15,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Federico Accornero,ITA,MF,20,2004,0.1,0,0,0,0,0,0,1,0,0,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Filippo Melegoni,ITA,MF,25,1999,1.0,0,0,0,0,1,0,2,0,1,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Gastón Pereiro,URU,"FW,MF",29,1995,0.3,0,0,0,0,1,0,1,0,0,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Honest Ahanor,ITA,"MF,DF",16,2008,3.0,0,0,0,2,8,0,4,1,4,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Jean Onana,CMR,MF,24,2000,3.4,1,0,0,12,2,0,1,4,6,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Jeff Ekhator,ITA,"FW,MF",17,2006,8.5,1,0,0,15,13,3,10,2,4,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Johan Vásquez,MEX,DF,25,1998,33.8,9,0,0,31,32,1,7,50,32,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Junior Messias,BRA,"MF,FW",33,1991,9.4,1,0,0,8,21,0,22,6,7,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Koni De Winter,BEL,DF,22,2002,23.7,6,0,0,43,13,1,3,27,19,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Lior Kasa,ISR,MF,18,2005,2.6,2,0,0,4,3,0,2,3,2,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Lorenzo Venturino,ITA,MF,18,2006,1.9,0,0,0,3,1,0,10,0,3,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Mario Balotelli,ITA,FW,33,1990,0.7,2,0,0,2,2,0,3,0,0,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Mattia Bani,ITA,DF,30,1993,16.7,3,0,0,7,11,1,4,21,11,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Maxwel Cornet,CIV,MF,27,1996,2.7,0,0,0,0,1,1,8,2,1,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Milan Badelj,CRO,MF,35,1989,16.4,2,0,0,18,19,0,5,22,16,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Morten Frendrup,DEN,MF,23,2001,34.5,5,0,0,51,30,1,3,46,60,,,1,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Morten Thorsby,NOR,MF,28,1996,21.1,6,0,0,53,15,9,9,5,28,,,1,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Nicola Leali,ITA,GK,31,1993,29.0,1,0,0,1,6,0,0,0,0,,,1,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Patrizio Masini,ITA,MF,23,2001,17.1,3,0,0,36,48,0,26,16,28,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Pierluigi Gollini,ITA,GK,29,1995,7.0,1,0,0,0,0,0,0,0,0,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Ruslan Malinovskyi,UKR,MF,31,1993,4.3,2,0,0,9,5,0,3,1,10,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Sebastian Otoa,DEN,DF,20,2004,2.0,1,1,0,5,0,0,0,3,0,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Stefano Sabelli,ITA,"DF,MF",31,1993,22.9,3,0,0,25,23,0,59,21,31,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Genoa,Vitinha,POR,"FW,MF",24,2000,14.8,2,0,0,23,25,8,46,13,8,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Hellas Verona,Abdou Harroui,NED,"MF,FW",26,1998,5.1,1,0,0,10,3,0,9,2,5,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Hellas Verona,Alphadjo Cissè,ITA,MF,17,2006,0.1,0,0,0,1,0,0,0,0,0,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Hellas Verona,Amin Sarr,SWE,FW,23,2001,21.2,1,0,0,47,20,13,7,3,11,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Hellas Verona,Antoine Bernede,FRA,MF,25,1999,6.6,2,0,0,16,4,0,14,5,8,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Hellas Verona,Casper Tengstedt,DEN,FW,24,2000,16.9,2,0,0,6,9,6,11,4,5,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Hellas Verona,Cheikh Niasse,SEN,MF,24,2000,8.4,4,0,0,11,14,0,2,16,15,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Hellas Verona,Dailon Livramento,CPV,"MF,FW",23,2001,10.4,2,1,0,21,6,8,18,3,11,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Hellas Verona,Daniel Bandeira,POR,MF,24,2000,4.5,1,0,0,4,4,0,8,5,0,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Hellas Verona,Daniel Mosquera,COL,FW,24,1999,15.3,4,0,0,44,17,8,2,3,8,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Hellas Verona,Daniel Oyegoke,ENG,"DF,MF",21,2003,1.1,1,0,0,2,0,0,4,1,2,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Hellas Verona,Daniele Ghilardi,ITA,DF,21,2003,22.5,7,1,0,33,29,0,10,30,28,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Hellas Verona,Darko Lazović,SRB,MF,33,1990,16.2,0,0,0,9,5,4,69,11,11,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Hellas Verona,Davide Faraoni,ITA,"MF,DF",32,1991,2.9,1,0,0,7,1,2,12,2,9,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Hellas Verona,Diego Coppola,ITA,DF,20,2003,32.5,10,0,0,44,0,0,0,66,38,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Hellas Verona,Domagoj Bradarić,CRO,"MF,DF",24,1999,21.5,6,0,0,21,14,3,79,16,30,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Hellas Verona,Faride Alidou,GER,FW,23,2001,0.8,0,0,0,1,0,0,3,1,0,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Hellas Verona,Flavius Daniliuc,AUT,DF,23,2001,11.2,0,0,0,12,2,0,6,6,20,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Hellas Verona,Giangiacomo Magnani,ITA,DF,28,1995,11.8,2,0,0,8,11,0,2,17,15,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Hellas Verona,Grigoris Kastanos,CYP,"MF,FW",26,1998,9.7,4,0,0,16,19,1,24,7,15,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Hellas Verona,Jackson Tchatchoua,CMR,"MF,DF",22,2001,35.2,7,1,0,26,11,8,118,14,31,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Hellas Verona,Junior Ajayi,CIV,FW,19,2004,0.1,0,0,0,1,1,0,0,0,0,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Hellas Verona,Lorenzo Montipò,ITA,GK,28,1996,36.0,0,0,0,0,7,0,0,0,0,,,1,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Hellas Verona,Martin Frese,DEN,"DF,MF",26,1998,6.1,0,0,0,9,9,0,10,8,11,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Hellas Verona,Mathis Lambourde,FRA,FW,18,2006,1.0,1,0,0,4,1,0,1,0,1,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
ITA-Serie A,2425,Hellas Verona,Nicolás Valentini,ARG,DF,23,2001,12.5,5,1,1,22,5,0,5,15,22,,,0,ITA,2024-2025,misc,fbref_soccerdata,2026-08-10 21:58:21
