league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,_league_id,_season,_stat_type,_source,_scraped_at
ESP-La Liga,2324,Alavés,Xeber,ESP,"MF,FW",26,1997,10,302,30,8.8,3.4,3,72,0,7,12,28,1.0,6,6,0,0.0,0.29,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Alavés,Álvaro García,ESP,DF,18,2005,0,,,,,0,,0,0,,1,,,,,,,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Adri Embarba,ESP,"MF,FW",31,1992,36,2476,69,72.4,27.5,29,79,12,7,28,2,0.58,25,52,-27,-0.98,-0.5,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Alejandro Pozo Pozo,ESP,"DF,MF",24,1999,21,976,46,28.5,10.8,9,82,4,12,20,15,0.43,8,24,-16,-1.48,-0.89,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Aleksandar Radovanović,SRB,DF,29,1993,9,569,63,16.6,6.3,8,70,4,1,9,3,1.22,10,10,0,0.0,1.01,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Anthony Lozano,HON,FW,30,1993,13,772,59,22.6,8.6,10,70,1,3,26,2,0.69,10,11,-1,-0.12,0.94,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Arnau Puigmal,ESP,"MF,DF",22,2001,11,255,23,7.5,2.8,3,58,0,8,10,8,0.27,4,4,0,0.0,0.91,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Arvin Appiah,ENG,MF,22,2001,0,,,,,0,,0,0,,1,,,,,,,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Bruno Iribarne,ESP,GK,18,2004,0,,,,,0,,0,0,,1,,,,,,,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Bruno Langa,MOZ,DF,25,1997,11,820,75,24.0,9.1,9,87,8,2,18,4,1.0,15,15,0,0.0,1.11,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Chumi,ESP,DF,24,1999,31,2434,79,71.2,27.0,26,88,24,5,30,6,0.58,34,55,-21,-0.78,0.23,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,César Montes,MEX,DF,26,1997,21,1788,85,52.3,19.9,21,85,17,0,,7,0.57,17,40,-23,-1.16,-0.66,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Diego Mariño,ESP,GK,33,1990,1,90,90,2.6,1.0,1,90,1,0,,37,0.0,0,2,-2,-2.0,-1.19,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Dion Lopy,SEN,MF,21,2002,30,1916,64,56.0,21.3,23,78,12,7,17,5,0.37,20,43,-23,-1.08,-0.54,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Fernando,ESP,GK,33,1990,4,360,90,10.5,4.0,4,90,4,0,,34,1.0,11,10,1,0.25,1.22,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Gonzalo Melero,ESP,"MF,FW",29,1994,28,1103,39,32.3,12.3,10,70,3,18,22,3,0.64,17,27,-10,-0.82,0.04,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Gui Guedes,POR,MF,21,2002,0,,,,,0,,0,0,,3,,,,,,,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Houboulang Mendes,GNB,DF,25,1998,7,396,57,11.6,4.4,4,79,2,3,27,6,0.0,4,11,-7,-1.59,-0.85,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Ibrahima Koné,MLI,FW,24,1999,9,277,31,8.1,3.1,2,65,0,7,21,6,0.67,5,11,-6,-1.95,-1.2,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Iddrisu Baba,GHA,MF,27,1996,25,1430,57,41.8,15.9,14,83,8,11,25,7,0.56,17,38,-21,-1.32,-0.82,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Jonathan Viera,ESP,MF,33,1989,12,912,76,26.7,10.1,12,76,2,0,,2,0.83,16,18,-2,-0.2,0.88,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Kaiky,BRA,DF,19,2004,8,523,65,15.3,5.8,5,90,5,3,24,14,0.38,11,19,-8,-1.38,-0.63,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Largie Ramazani,BEL,"MF,FW",22,2001,29,1555,54,45.5,17.3,16,75,4,13,28,2,0.41,21,34,-13,-0.75,0.16,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Lucas Robertone,ARG,MF,26,1997,33,2381,72,69.6,26.5,29,79,12,4,21,0,0.52,32,47,-15,-0.57,0.91,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Luis Suárez,COL,"FW,MF",25,1997,15,917,61,26.8,10.2,10,83,3,5,18,0,0.73,16,23,-7,-0.69,0.21,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Luka Romero,ARG,MF,18,2004,13,438,34,12.8,4.9,5,57,0,8,19,4,0.54,7,7,0,0.0,0.97,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Luís Maximiano,POR,GK,24,1999,33,2970,90,86.8,33.0,33,90,33,0,,4,0.52,32,63,-31,-0.94,-0.74,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Lázaro,BRA,MF,21,2002,14,285,20,8.3,3.2,2,54,0,12,15,9,0.21,1,10,-9,-2.84,-2.18,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Léo Baptistão,BRA,"FW,MF",30,1992,32,1837,57,53.7,20.4,22,75,8,10,19,1,0.59,23,41,-18,-0.88,-0.09,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Marc Pubill,ESP,DF,20,2003,23,1883,82,55.1,20.9,22,84,15,1,25,1,0.7,26,36,-10,-0.48,0.81,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Marciano Tchami,GNB,FW,19,2004,6,43,7,1.3,0.5,0,,0,6,7,6,0.0,0,3,-3,-6.28,-5.51,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Marcos Peña,ESP,MF,18,2005,7,441,63,12.9,4.9,4,82,3,3,38,5,0.86,4,7,-3,-0.61,0.26,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Marko Milovanović,SRB,FW,19,2003,11,308,28,9.0,3.4,2,57,0,9,22,14,0.55,3,7,-4,-1.17,-0.36,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Martin Šviderský,SVK,MF,20,2002,0,,,,,0,,0,0,,4,,,,,,,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Paco Sanz,ESP,DF,18,2004,1,24,24,0.7,0.3,0,,0,1,24,7,3.0,2,0,2,7.5,8.4,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Rachad Fettal,MAR,FW,18,2005,1,17,17,0.5,0.2,0,,0,1,17,6,1.0,0,0,0,0.0,0.85,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Sergio Akieme,ESP,"DF,MF",25,1997,19,1675,88,49.0,18.6,19,88,18,0,,1,0.32,17,36,-19,-1.02,-0.35,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Sergio Arribas,ESP,"MF,FW",21,2001,34,2047,60,59.9,22.7,22,76,4,12,31,4,0.5,28,41,-13,-0.57,0.67,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Srđan Babić,SRB,DF,27,1996,1,90,90,2.6,1.0,1,90,1,0,,0,0.0,0,2,-2,-2.0,-1.19,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Álex Centelles,ESP,DF,25,1997,14,980,70,28.7,10.9,11,83,8,3,23,22,0.64,12,24,-12,-1.1,-0.36,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Almería,Édgar González,ESP,"DF,MF",26,1997,31,2522,81,73.7,28.0,30,83,23,1,45,1,0.58,25,52,-27,-0.96,-0.46,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Athletic Club,Adu Ares,ESP,MF,21,2001,12,265,22,7.7,2.9,2,61,0,10,14,24,1.17,3,3,0,0.0,-0.68,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Athletic Club,Aingeru Olabarrieta,ESP,FW,17,2005,1,9,9,0.3,0.1,0,,0,1,9,3,3.0,0,0,0,0.0,-0.63,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Athletic Club,Aitor Paredes,ESP,DF,23,2000,34,2704,80,79.1,30.0,31,84,24,3,35,2,1.76,48,27,21,0.7,0.32,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Athletic Club,Alex Padilla,ESP,GK,19,2003,0,,,,,0,,0,0,,2,,,,,,,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Athletic Club,Ander Herrera,ESP,MF,33,1989,23,1030,45,30.1,11.4,10,75,3,13,22,6,1.78,17,10,7,0.61,-0.03,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Athletic Club,Asier Villalibre,ESP,FW,25,1997,18,513,29,15.0,5.7,4,55,0,14,21,20,1.72,8,6,2,0.35,-0.33,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Athletic Club,Beñat Prados,ESP,MF,22,2001,26,1449,56,42.4,16.1,16,79,5,10,19,12,1.65,26,15,11,0.68,0.09,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Athletic Club,Dani García,ESP,MF,33,1990,17,745,44,21.8,8.3,7,81,3,10,18,11,1.71,7,11,-4,-0.48,-1.43,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Athletic Club,Daniel Vivian,ESP,DF,24,1999,33,2878,87,84.2,32.0,31,89,29,2,56,2,1.82,54,34,20,0.63,-0.04,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Athletic Club,Gorka Guruzeta,ESP,FW,26,1996,32,2217,69,64.8,24.6,30,72,4,2,33,1,1.78,44,20,24,0.97,0.97,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Athletic Club,Hugo Rincón,ESP,"DF,MF",20,2003,0,,,,,0,,0,0,,11,,,,,,,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Athletic Club,Iker Muniain,ESP,MF,30,1992,20,594,30,17.4,6.6,5,61,0,15,19,15,1.8,12,13,-1,-0.15,-0.95,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Athletic Club,Imanol,ESP,DF,23,2000,9,525,58,15.4,5.8,5,84,3,4,27,26,1.56,10,7,3,0.51,-0.14,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Athletic Club,Iñaki Williams,GHA,MF,29,1994,34,2844,84,83.2,31.6,32,87,19,2,37,0,1.74,52,32,20,0.63,0.01,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Athletic Club,Iñigo Lekue,ESP,DF,30,1993,27,2002,74,58.5,22.2,22,83,18,5,35,9,1.89,34,23,11,0.49,-0.33,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Athletic Club,Iñigo Ruiz de Galarreta,ESP,MF,29,1993,29,2091,72,61.1,23.2,25,79,9,4,27,0,1.79,44,19,25,1.08,1.14,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Athletic Club,Javi Martón,ESP,FW,24,1999,0,,,,,0,,0,0,,3,,,,,,,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Athletic Club,Julen Agirrezabala,ESP,GK,22,2000,4,238,60,7.0,2.6,2,90,2,2,29,34,1.5,3,4,-1,-0.38,-1.09,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Athletic Club,Mikel Jauregizar,ESP,MF,19,2003,7,151,22,4.4,1.7,1,45,0,6,18,8,2.71,2,0,2,1.19,0.59,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Athletic Club,Mikel Vesga,ESP,MF,30,1993,27,1534,57,44.9,17.0,18,75,8,9,20,6,1.78,26,18,8,0.47,-0.29,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Athletic Club,Nico Williams,ESP,MF,21,2002,31,2263,73,66.2,25.1,29,76,7,2,23,0,1.9,44,23,21,0.84,0.6,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Athletic Club,Oihan Sancet,ESP,MF,23,2000,30,1975,66,57.7,21.9,25,73,3,5,31,1,1.73,36,18,18,0.82,0.45,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Athletic Club,Peru Nolaskoain,ESP,"DF,MF",24,1998,2,10,5,0.3,0.1,0,,0,2,5,12,2.0,0,0,0,0.0,-0.63,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Athletic Club,Raúl García,ESP,FW,37,1986,20,420,21,12.3,4.7,1,81,0,19,18,17,1.8,8,3,5,1.07,0.5,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Athletic Club,Unai Eguíluz,ESP,DF,21,2002,0,,,,,0,,0,0,,9,,,,,,,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Athletic Club,Unai Gómez,ESP,MF,20,2003,25,875,35,25.6,9.7,9,64,1,16,19,12,1.92,17,11,6,0.62,-0.02,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Athletic Club,Unai Simón,ESP,GK,26,1997,36,3182,88,93.0,35.4,36,88,34,0,,1,1.81,58,33,25,0.71,1.09,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Athletic Club,Yeray Álvarez,ESP,DF,28,1995,19,1152,61,33.7,12.8,14,72,8,5,30,3,1.84,18,12,6,0.47,-0.25,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Athletic Club,Yuri Berchiche,ESP,DF,33,1990,27,1930,71,56.4,21.4,22,81,16,5,28,0,1.85,33,16,17,0.79,0.37,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Athletic Club,Álex Berenguer,ESP,MF,28,1995,35,1592,45,46.5,17.7,15,79,8,20,20,1,1.74,19,19,0,0.0,-1.18,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Athletic Club,Óscar de Marcos,ESP,DF,34,1989,28,2258,81,66.0,25.1,26,84,21,2,36,4,1.75,46,27,19,0.76,0.37,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Atlético Madrid,Abdellah Raihani,MAR,FW,19,2004,1,10,10,0.3,0.1,0,,0,1,10,0,0.0,0,1,-1,-9.0,-9.74,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Atlético Madrid,Adrian Niño,ESP,FW,19,2004,0,,,,,0,,0,0,,2,,,,,,,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Atlético Madrid,Aitor Gismera,ESP,MF,19,2004,0,,,,,0,,0,0,,3,,,,,,,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Atlético Madrid,Antoine Griezmann,FRA,"FW,MF",32,1991,33,2644,80,77.3,29.4,31,83,19,2,39,1,2.0,52,33,19,0.65,-0.28,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
ESP-La Liga,2324,Atlético Madrid,Antonio Gomis,ESP,GK,20,2003,0,,,,,0,,0,0,,38,,,,,,,ESP,2023-2024,playing_time,fbref_soccerdata,2026-08-10 21:45:25
