league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,_league_id,_season,_stat_type,_source,_scraped_at
FRA-Ligue 1,2526,Angers,Jim Allevinah,GAB,MF,30,1995,6,0,133,1.5,1,0,1,1,0,0,0,0,0.68,0.0,0.68,0.68,0.68,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Angers,Jordan Lefort,MTN,DF,31,1993,34,34,3060,34.0,0,2,2,0,0,0,2,0,0.0,0.06,0.06,0.0,0.06,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Angers,Justin-Noël Kalumba,FRA,"FW,MF",20,2004,4,3,224,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Angers,Lanroy Machine,FRA,FW,19,2005,22,3,519,5.8,1,0,1,1,0,0,1,0,0.17,0.0,0.17,0.17,0.17,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Angers,Lilian Raolisoa,FRA,"MF,DF",25,2000,32,21,1966,21.8,2,4,6,2,0,0,3,0,0.09,0.18,0.27,0.09,0.27,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Angers,Louis Mouton,FRA,MF,23,2002,32,24,1891,21.0,2,1,3,2,0,0,2,1,0.1,0.05,0.14,0.1,0.14,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Angers,Marius Courcoul,FRA,MF,18,2007,18,3,374,4.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Angers,Marius Louer,FRA,DF,18,2007,9,6,543,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Angers,Melvin Zinga,FRA,GK,23,2002,3,2,222,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Angers,Oumar Pona,FRA,GK,19,2006,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Angers,Ousmane Camara,MLI,DF,22,2003,32,31,2718,30.2,1,0,1,1,0,0,4,0,0.03,0.0,0.03,0.03,0.03,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Angers,Pierrick Capelle,FRA,MF,38,1987,16,6,651,7.2,0,1,1,0,0,0,2,0,0.0,0.14,0.14,0.0,0.14,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Angers,Prosper Peter,NGA,FW,17,2007,29,14,1273,14.1,5,0,5,5,0,0,0,0,0.35,0.0,0.35,0.35,0.35,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Angers,Sidiki Cherif,FRA,"FW,MF",18,2006,19,14,1157,12.9,4,0,4,4,0,0,3,0,0.31,0.0,0.31,0.31,0.31,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Angers,Yassin Belkhdim,FRA,MF,23,2002,27,26,2135,23.7,2,2,4,2,0,0,5,0,0.08,0.08,0.17,0.08,0.17,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Auxerre,Assane Dioussé,SEN,MF,27,1997,15,1,219,2.4,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Auxerre,Bryan Okoh,SUI,DF,22,2003,13,12,1005,11.2,3,0,3,3,0,0,2,0,0.27,0.0,0.27,0.27,0.27,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Auxerre,Clément Akpa,CIV,DF,23,2001,26,21,1944,21.6,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Auxerre,Danny Loader,CMR,"MF,FW",24,2000,30,29,2517,28.0,3,3,6,3,0,0,9,0,0.11,0.11,0.21,0.11,0.21,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Auxerre,Donovan Léon,GUF,GK,32,1992,29,29,2460,27.3,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Auxerre,Elisha Owusu,GHA,MF,27,1997,29,27,2344,26.0,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Auxerre,Francisco Sierralta,CHI,DF,28,1997,10,9,861,9.6,1,0,1,1,0,0,2,0,0.1,0.0,0.1,0.1,0.1,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Auxerre,Fredrik Oppegard,NOR,"MF,DF",22,2002,23,15,1246,13.8,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Auxerre,Gabriel Osho,NGA,DF,26,1998,2,2,134,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Auxerre,Gideon Mensah,GHA,DF,27,1998,30,26,2327,25.9,0,2,2,0,0,0,8,0,0.0,0.08,0.08,0.0,0.08,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Auxerre,Ibrahim Osman,GHA,"MF,FW",20,2004,14,7,625,6.9,0,2,2,0,0,0,0,0,0.0,0.29,0.29,0.0,0.29,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Auxerre,Josué Casimir,HAI,"MF,FW",23,2001,31,16,1522,16.9,1,0,1,1,0,1,6,1,0.06,0.0,0.06,0.06,0.06,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Auxerre,Kévin Danois,FRA,MF,21,2004,33,32,2830,31.4,3,1,4,3,0,0,3,0,0.1,0.03,0.13,0.1,0.13,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Auxerre,Lamine Sy,MTN,DF,22,2002,24,17,1536,17.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Auxerre,Lassine Sinayoko,MLI,"FW,MF",25,1999,32,32,2770,30.8,12,4,16,9,3,4,8,0,0.39,0.13,0.52,0.29,0.42,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Auxerre,Lasso Coulibaly,CIV,MF,22,2002,17,1,321,3.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Auxerre,Mamoudou Cissokho,FRA,FW,17,2007,2,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Auxerre,Marvin Senaya,GHA,"DF,MF",24,2001,25,20,1780,19.8,1,0,1,1,0,0,5,0,0.05,0.0,0.05,0.05,0.05,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Auxerre,Naouirou Ahamada,FRA,MF,23,2002,15,8,682,7.6,0,1,1,0,0,0,0,0,0.0,0.13,0.13,0.0,0.13,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Auxerre,Oussama El Azzouzi,MAR,"MF,DF",24,2001,11,10,807,9.0,1,0,1,1,0,0,1,1,0.11,0.0,0.11,0.11,0.11,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Auxerre,Romain Faivre,FRA,"MF,FW",27,1998,10,7,581,6.5,0,2,2,0,0,0,0,0,0.0,0.31,0.31,0.0,0.31,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Auxerre,Rudy Matondo,FRA,MF,17,2008,16,6,614,6.8,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Auxerre,Ryan Rodin,FRA,MF,19,2006,3,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Auxerre,Sekou Mara,FRA,FW,23,2002,27,14,1226,13.6,3,2,5,3,0,0,0,0,0.22,0.15,0.37,0.22,0.37,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Auxerre,Sinaly Diomande,CIV,DF,24,2001,24,24,2131,23.7,2,2,4,2,0,0,4,1,0.08,0.08,0.17,0.08,0.17,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Auxerre,Telli Siwe,FRA,DF,20,2004,4,4,315,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Auxerre,Theo Bair,CAN,FW,25,1999,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Auxerre,Théo De Percin,MTQ,GK,24,2001,8,5,598,6.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Auxerre,Tidiane Devernois,FRA,MF,17,2007,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Auxerre,Yvan Zaddy,CIV,MF,19,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Brest,Axel Camblan,FRA,FW,21,2003,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Brest,Bradley Locko,FRA,DF,23,2002,21,14,1286,14.3,0,2,2,0,0,0,0,0,0.0,0.14,0.14,0.0,0.14,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Brest,Brendan Chardonnet,FRA,DF,30,1994,29,29,2546,28.3,1,3,4,1,0,0,6,0,0.04,0.11,0.14,0.04,0.14,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Brest,Daouda Guindo,MLI,DF,22,2002,25,19,1686,18.7,1,1,2,1,0,0,4,1,0.05,0.05,0.11,0.05,0.11,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Brest,Grégoire Coudert,FRA,GK,26,1999,25,24,2192,24.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Brest,Hamidou Makalou,MLI,MF,19,2006,17,2,341,3.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Brest,Hugo Magnetti,FRA,MF,27,1998,33,31,2688,29.9,1,1,2,1,0,0,4,1,0.03,0.03,0.07,0.03,0.07,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Brest,Ibrahim Kanté,FRA,MF,18,2007,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Brest,Joris Chotard,FRA,MF,23,2001,33,31,2773,30.8,2,1,3,2,0,0,2,0,0.06,0.03,0.1,0.06,0.1,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Brest,Julien Le Cardinal,FRA,DF,27,1997,5,3,328,3.6,1,0,1,1,0,0,1,0,0.27,0.0,0.27,0.27,0.27,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Brest,Junior Diaz,CIV,DF,22,2003,20,17,1562,17.4,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Brest,Junior Dina Ebimbe,CMR,MF,24,2000,27,15,1165,12.9,5,0,5,5,0,0,3,0,0.39,0.0,0.39,0.39,0.39,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Brest,Justin Bourgault,FRA,FW,19,2005,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Brest,Kamory Doumbia,MLI,MF,22,2003,24,22,1750,19.4,5,4,9,5,0,0,6,0,0.26,0.21,0.46,0.26,0.46,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Brest,Kenny Lala,MAD,DF,33,1991,32,31,2791,31.0,0,3,3,0,0,0,4,0,0.0,0.1,0.1,0.0,0.1,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Brest,Lucas Tousart,FRA,"MF,DF",28,1997,24,9,834,9.3,1,0,1,1,0,0,0,0,0.11,0.0,0.11,0.11,0.11,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Brest,Luck Zogbé,CIV,DF,20,2005,9,3,288,3.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Brest,Ludovic Ajorque,FRA,FW,31,1994,32,32,2820,31.3,8,9,17,8,0,0,9,1,0.26,0.29,0.54,0.26,0.54,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Brest,Mama Samba Baldé,GNB,"FW,MF",29,1995,18,8,716,8.0,2,2,4,2,0,0,0,0,0.25,0.25,0.5,0.25,0.5,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Brest,Pathé Mboup,SEN,MF,21,2003,28,9,1054,11.7,1,0,1,1,0,0,6,0,0.09,0.0,0.09,0.09,0.09,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Brest,Pierre Lees-Melou,FRA,MF,32,1993,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Brest,Radosław Majecki,POL,GK,25,1999,10,10,864,9.6,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Brest,Raphael Le Guen,FRA,DF,18,2006,6,4,375,4.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Brest,Romain Del Castillo,FRA,"MF,FW",29,1996,32,32,2625,29.2,9,3,12,3,6,8,2,1,0.31,0.1,0.41,0.1,0.21,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Brest,Rémy Labeau Lascary,GLP,"MF,FW",22,2003,27,12,1200,13.3,5,1,6,5,0,0,2,0,0.37,0.07,0.45,0.37,0.45,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Brest,Soumaïla Coulibaly,FRA,DF,21,2003,16,15,1338,14.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Brest,Sérigné Diop,SEN,FW,20,2005,2,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Le Havre,Abdoulaye Touré,GUI,MF,31,1994,11,8,740,8.2,2,0,2,2,0,1,2,0,0.24,0.0,0.24,0.24,0.24,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Le Havre,Arouna Sangante,SEN,DF,23,2002,28,28,2324,25.8,1,1,2,1,0,0,4,2,0.04,0.04,0.08,0.04,0.08,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Le Havre,Ayumu Seko,JPN,"MF,DF",25,2000,30,29,2625,29.2,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Le Havre,Damián Pizarro,CHI,FW,20,2005,2,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Le Havre,Daren Mosengo,FRA,MF,18,2006,7,0,108,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Le Havre,Enzo Koffi Vinette,FRA,DF,19,2006,14,4,385,4.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Le Havre,Etienne Youte Kinkoue,FRA,"DF,MF",23,2002,9,4,419,4.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Le Havre,Felix Mambimbi,SUI,"FW,MF",24,2001,17,7,530,5.9,1,0,1,1,0,0,1,0,0.17,0.0,0.17,0.17,0.17,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Le Havre,Fodé Doucouré,MLI,"MF,FW",24,2001,26,15,1239,13.8,3,1,4,3,0,0,2,0,0.22,0.07,0.29,0.22,0.29,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Le Havre,Gautier Lloris,FRA,DF,30,1995,29,28,2398,26.6,1,1,2,1,0,0,2,1,0.04,0.04,0.08,0.04,0.08,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Le Havre,Georges Gomis,SEN,DF,17,2008,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Le Havre,Godson Kyeremeh,FRA,FW,25,2000,13,3,381,4.2,1,1,2,1,0,0,0,0,0.24,0.24,0.47,0.24,0.47,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Le Havre,Issa Soumaré,SEN,"FW,MF",24,2000,34,33,2948,32.8,8,5,13,7,1,3,3,0,0.24,0.15,0.4,0.21,0.37,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Le Havre,Kenny Quetant,FRA,FW,19,2006,9,4,372,4.1,1,0,1,1,0,0,1,0,0.24,0.0,0.24,0.24,0.24,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Le Havre,Lionel Mpasi,COD,GK,30,1994,4,3,315,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Le Havre,Loïc Nego,HUN,"DF,MF",34,1991,30,26,2339,26.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Le Havre,Lucas Gourna-Douath,FRA,MF,21,2003,15,14,1272,14.1,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Le Havre,Mbwana Samatta,TAN,FW,32,1992,27,17,1542,17.1,2,1,3,2,0,0,4,0,0.12,0.06,0.18,0.12,0.18,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Le Havre,Mory Diaw,SEN,GK,32,1993,30,30,2655,29.5,0,1,1,0,0,0,1,0,0.0,0.03,0.03,0.0,0.03,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Le Havre,Noam Obougou Jacquet,FRA,FW,19,2006,5,0,104,1.2,1,0,1,1,0,0,0,0,0.87,0.0,0.87,0.87,0.87,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Le Havre,Paul Argney,FRA,GK,19,2006,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
FRA-Ligue 1,2526,Le Havre,Rassoul Ndiaye,SEN,MF,23,2001,33,30,2566,28.5,4,4,8,4,0,0,2,0,0.14,0.14,0.28,0.14,0.28,FRA,2025-2026,standard,fbref_soccerdata,2026-08-10 22:05:09
