player_id,player_name,date_of_birth,age,nationality,nationality_id,height,weight,preferred_foot,jersey_number,position,position_detailed,market_value,market_currency,team_id,team_name,_league_id,_season,_source,_scraped_at
823984,Lautaro Martínez,1997-08-22,28,Argentina,,175.0,,Right,10,F,['ST'],80000000.0,EUR,2697,Inter,ITA,2023-2024,datafc_sofascore,2026-08-11 18:17:47
791702,Marcus Thuram,1997-08-06,29,France,,192.0,80.0,Right,9,F,['ST'],52000000.0,EUR,2697,Inter,ITA,2023-2024,datafc_sofascore,2026-08-11 18:17:47
1086223,Ange-Yoan Bonny,2003-10-25,22,Côte d'Ivoire,,189.0,,Right,14,F,['ST'],34000000.0,EUR,2697,Inter,ITA,2023-2024,datafc_sofascore,2026-08-11 18:17:47
1156616,Francesco Pio Esposito,2005-06-28,21,Italy,,189.0,,Right,94,F,['ST'],47000000.0,EUR,2697,Inter,ITA,2023-2024,datafc_sofascore,2026-08-11 18:17:47
1530727,Mattia Mosconi,2007-03-26,19,Italy,,176.0,,Left,48,F,['RW'],1400000.0,EUR,2697,Inter,ITA,2023-2024,datafc_sofascore,2026-08-11 18:17:47
1910557,Jamal Iddrissou,2007-09-22,18,Italy,,188.0,,Right,52,F,['ST'],865000.0,EUR,2697,Inter,ITA,2023-2024,datafc_sofascore,2026-08-11 18:17:47
1822931,Matteo Lavelli,2006-12-08,19,Italy,,185.0,,Right,53,F,['ST'],680000.0,EUR,2697,Inter,ITA,2023-2024,datafc_sofascore,2026-08-11 18:17:47
135700,Hakan Çalhanoğlu,1994-02-08,32,Türkiye,,178.0,,Right,20,M,"['DM', 'MC']",16700000.0,EUR,2697,Inter,ITA,2023-2024,datafc_sofascore,2026-08-11 18:17:47
363856,Nicolò Barella,1997-02-07,29,Italy,,175.0,54.0,Right,23,M,['MC'],54000000.0,EUR,2697,Inter,ITA,2023-2024,datafc_sofascore,2026-08-11 18:17:47
138605,Piotr Zieliński,1994-05-20,32,Poland,,180.0,75.0,Both,7,M,"['MC', 'DM']",10300000.0,EUR,2697,Inter,ITA,2023-2024,datafc_sofascore,2026-08-11 18:17:47
284361,Federico Dimarco,1997-11-10,28,Italy,,174.0,75.0,Left,32,M,['ML'],48000000.0,EUR,2697,Inter,ITA,2023-2024,datafc_sofascore,2026-08-11 18:17:47
1091303,Petar Sučić,2003-10-25,22,Croatia,,184.0,,Right,8,M,"['MC', 'DM']",49000000.0,EUR,2697,Inter,ITA,2023-2024,datafc_sofascore,2026-08-11 18:17:47
37151,Henrikh Mkhitaryan,1989-01-21,37,Armenia,,178.0,75.0,Both,22,M,['MC'],2900000.0,EUR,2697,Inter,ITA,2023-2024,datafc_sofascore,2026-08-11 18:17:47
977679,Luís Henrique,2001-12-14,24,Brazil,,181.0,,Right,11,M,"['MR', 'LW']",24000000.0,EUR,2697,Inter,ITA,2023-2024,datafc_sofascore,2026-08-11 18:17:47
996820,Kristjan Asllani,2002-03-09,24,Albania,,179.0,,Right,21,M,"['DM', 'MC']",12400000.0,EUR,2697,Inter,ITA,2023-2024,datafc_sofascore,2026-08-11 18:17:47
835600,Davide Frattesi,1999-09-22,26,Italy,,178.0,74.0,Right,16,M,['MC'],20000000.0,EUR,2697,Inter,ITA,2023-2024,datafc_sofascore,2026-08-11 18:17:47
1048889,Andy Diouf,2003-05-17,23,France,,187.0,,Left,17,M,"['MC', 'DM']",22000000.0,EUR,2697,Inter,ITA,2023-2024,datafc_sofascore,2026-08-11 18:17:47
1153957,Aleksandar Stanković,2005-08-03,21,Serbia,,187.0,,Right,5,M,"['MC', 'DM']",31000000.0,EUR,2697,Inter,ITA,2023-2024,datafc_sofascore,2026-08-11 18:17:47
1384651,Yanis Massolin,2002-09-20,23,France,,197.0,,Left,17,M,['MC'],4300000.0,EUR,2697,Inter,ITA,2023-2024,datafc_sofascore,2026-08-11 18:17:47
1215062,Luka Topalović,2006-02-23,20,Slovenia,,187.0,,Right,58,M,"['MC', 'AM']",3100000.0,EUR,2697,Inter,ITA,2023-2024,datafc_sofascore,2026-08-11 18:17:47
383560,Manuel Akanji,1995-07-19,31,Switzerland,,187.0,85.0,Right,25,D,"['DC', 'DR']",15500000.0,EUR,2697,Inter,ITA,2023-2024,datafc_sofascore,2026-08-11 18:17:47
152077,John Stones,1994-05-28,32,England,,188.0,70.0,Right,,D,['DC'],10900000.0,EUR,2697,Inter,ITA,2023-2024,datafc_sofascore,2026-08-11 18:17:47
826188,Alessandro Bastoni,1999-04-13,27,Italy,,190.0,81.0,Left,95,D,"['DC', 'DR']",61000000.0,EUR,2697,Inter,ITA,2023-2024,datafc_sofascore,2026-08-11 18:17:47
787505,Benjamin Pavard,1996-03-28,30,France,,186.0,76.0,Right,28,D,"['DC', 'DR']",12700000.0,EUR,2697,Inter,ITA,2023-2024,datafc_sofascore,2026-08-11 18:17:47
929199,Carlos Augusto,1999-01-07,27,Brazil,,184.0,,Left,30,D,"['ML', 'DC', 'DR']",22000000.0,EUR,2697,Inter,ITA,2023-2024,datafc_sofascore,2026-08-11 18:17:47
906275,Yann Bisseck,2000-11-29,25,Germany,,194.0,,Right,31,D,"['DC', 'DR']",47000000.0,EUR,2697,Inter,ITA,2023-2024,datafc_sofascore,2026-08-11 18:17:47
1495720,Mattia Marello,2008-03-13,18,Italy,,180.0,,Left,54,D,"['DL', 'ML']",,,2697,Inter,ITA,2023-2024,datafc_sofascore,2026-08-11 18:17:47
1931502,Leonardo Bovio,2008-02-04,18,Italy,,187.0,,Right,46,D,['DC'],,,2697,Inter,ITA,2023-2024,datafc_sofascore,2026-08-11 18:17:47
1479355,Yvan Maye,2006-03-21,20,France,,190.0,,Left,56,D,['DC'],540000.0,EUR,2697,Inter,ITA,2023-2024,datafc_sofascore,2026-08-11 18:17:47
